,DATE,OBSRUNOFF,SIMRUNOFF,RESIDUAL
0,2000-01-01,0.603,0.004,0.599
1,2000-02-01,0.569,0.034,0.5349999999999999
2,2000-03-01,0.569,0.073,0.49599999999999994
3,2000-04-01,0.435,0.138,0.297
4,2000-05-01,0.301,0.174,0.127
5,2000-06-01,0.23399999999999999,0.223,0.010999999999999982
6,2000-07-01,0.268,0.275,-0.007000000000000006
7,2000-08-01,0.402,0.305,0.09700000000000003
8,2000-09-01,0.67,0.36700000000000005,0.303
9,2000-10-01,1.34,0.41,0.9300000000000002
10,2000-11-01,1.574,0.425,1.149
11,2000-12-01,1.507,0.423,1.0839999999999999
12,2000-01-13,1.038,0.413,0.625
13,2000-01-14,0.804,0.401,0.403
14,2000-01-15,0.703,0.384,0.31899999999999995
15,2000-01-16,0.469,0.368,0.10099999999999998
16,2000-01-17,0.134,0.397,-0.263
17,2000-01-18,0.067,0.42100000000000004,-0.35400000000000004
18,2000-01-19,0.1,0.406,-0.30600000000000005
19,2000-01-20,0.134,0.389,-0.255
20,2000-01-21,0.134,0.375,-0.241
21,2000-01-22,0.16699999999999998,0.363,-0.196
22,2000-01-23,0.201,0.349,-0.14799999999999996
23,2000-01-24,0.201,0.34299999999999997,-0.14199999999999996
24,2000-01-25,0.23399999999999999,0.33799999999999997,-0.10399999999999998
25,2000-01-26,0.301,0.324,-0.02300000000000002
26,2000-01-27,0.469,0.312,0.15699999999999997
27,2000-01-28,1.139,0.311,0.8280000000000001
28,2000-01-29,1.7080000000000002,0.331,1.3770000000000002
29,2000-01-30,1.005,0.35600000000000004,0.6489999999999998
30,2000-01-31,0.703,0.375,0.32799999999999996
31,2000-01-02,0.737,0.38,0.357
32,2000-02-02,0.636,0.409,0.22700000000000004
33,2000-03-02,0.502,0.45399999999999996,0.04800000000000004
34,2000-04-02,0.603,0.519,0.08399999999999996
35,2000-05-02,0.636,0.6409999999999999,-0.004999999999999893
36,2000-06-02,0.737,0.732,0.0050000000000000044
37,2000-07-02,0.737,0.752,-0.015000000000000013
38,2000-08-02,0.703,0.767,-0.06400000000000006
39,2000-09-02,0.603,0.7659999999999999,-0.16299999999999992
40,2000-10-02,0.569,0.733,-0.16400000000000003
41,2000-11-02,0.636,0.728,-0.09199999999999997
42,2000-12-02,0.67,0.731,-0.06099999999999994
43,2000-02-13,0.603,0.7140000000000001,-0.1110000000000001
44,2000-02-14,0.603,0.7140000000000001,-0.1110000000000001
45,2000-02-15,0.569,0.723,-0.15400000000000003
46,2000-02-16,0.536,0.7190000000000001,-0.18300000000000005
47,2000-02-17,0.469,0.7020000000000001,-0.2330000000000001
48,2000-02-18,0.435,0.6729999999999999,-0.23799999999999993
49,2000-02-19,0.402,0.644,-0.242
50,2000-02-20,0.368,0.617,-0.249
51,2000-02-21,0.368,0.591,-0.22299999999999998
52,2000-02-22,0.335,0.57,-0.23499999999999993
53,2000-02-23,0.335,0.551,-0.21600000000000003
54,2000-02-24,0.335,0.528,-0.193
55,2000-02-25,0.368,0.527,-0.15900000000000003
56,2000-02-26,0.368,0.5579999999999999,-0.18999999999999995
57,2000-02-27,0.368,0.684,-0.31600000000000006
58,2000-02-28,0.402,0.713,-0.31099999999999994
59,2000-02-29,0.435,0.705,-0.26999999999999996
60,2000-01-03,0.368,0.7070000000000001,-0.3390000000000001
61,2000-02-03,0.402,0.7090000000000001,-0.30700000000000005
62,2000-03-03,0.435,0.695,-0.25999999999999995
63,2000-04-03,0.402,0.675,-0.273
64,2000-05-03,0.402,0.649,-0.247
65,2000-06-03,0.469,0.746,-0.277
66,2000-07-03,0.603,0.8059999999999999,-0.20299999999999996
67,2000-08-03,0.569,0.794,-0.2250000000000001
68,2000-09-03,0.502,0.762,-0.26
69,2000-10-03,0.469,0.732,-0.263
70,2000-11-03,0.435,0.7020000000000001,-0.26700000000000007
71,2000-12-03,0.402,0.674,-0.272
72,2000-03-13,0.368,0.6609999999999999,-0.2929999999999999
73,2000-03-14,0.402,0.6609999999999999,-0.2589999999999999
74,2000-03-15,0.435,0.662,-0.22700000000000004
75,2000-03-16,0.402,0.659,-0.257
76,2000-03-17,0.402,0.653,-0.251
77,2000-03-18,0.402,0.6409999999999999,-0.23899999999999988
78,2000-03-19,0.368,0.616,-0.248
79,2000-03-20,0.402,0.61,-0.20799999999999996
80,2000-03-21,0.469,0.639,-0.17000000000000004
81,2000-03-22,0.435,0.6609999999999999,-0.22599999999999992
82,2000-03-23,0.402,0.6579999999999999,-0.2559999999999999
83,2000-03-24,0.368,0.64,-0.272
84,2000-03-25,0.335,0.614,-0.27899999999999997
85,2000-03-26,0.335,0.59,-0.25499999999999995
86,2000-03-27,0.301,0.5670000000000001,-0.26600000000000007
87,2000-03-28,0.301,0.544,-0.24300000000000005
88,2000-03-29,0.301,0.522,-0.22100000000000003
89,2000-03-30,0.268,0.506,-0.238
90,2000-03-31,0.268,0.491,-0.22299999999999998
91,2000-01-04,0.268,0.47100000000000003,-0.203
92,2000-02-04,0.268,0.455,-0.187
93,2000-03-04,0.301,0.441,-0.14
94,2000-04-04,0.301,0.43200000000000005,-0.13100000000000006
95,2000-05-04,0.268,0.423,-0.15499999999999997
96,2000-06-04,0.301,0.409,-0.10799999999999998
97,2000-07-04,0.301,0.4,-0.09900000000000003
98,2000-08-04,0.268,0.391,-0.123
99,2000-09-04,0.268,0.37799999999999995,-0.10999999999999993
100,2000-10-04,0.268,0.363,-0.09499999999999997
101,2000-11-04,0.268,0.348,-0.07999999999999996
102,2000-12-04,0.268,0.335,-0.067
103,2000-04-13,0.268,0.322,-0.05399999999999999
104,2000-04-14,0.268,0.31,-0.04199999999999998
105,2000-04-15,0.268,0.301,-0.032999999999999974
106,2000-04-16,0.268,0.294,-0.025999999999999968
107,2000-04-17,0.268,0.29100000000000004,-0.02300000000000002
108,2000-04-18,0.268,0.289,-0.020999999999999963
109,2000-04-19,0.268,0.282,-0.013999999999999957
110,2000-04-20,0.268,0.282,-0.013999999999999957
111,2000-04-21,0.368,0.32899999999999996,0.039000000000000035
112,2000-04-22,0.67,0.424,0.24600000000000005
113,2000-04-23,0.804,0.6579999999999999,0.14600000000000013
114,2000-04-24,1.005,0.8079999999999999,0.19699999999999995
115,2000-04-25,0.938,0.747,0.19099999999999995
116,2000-04-26,0.904,0.7709999999999999,0.13300000000000012
117,2000-04-27,0.871,0.7829999999999999,0.08800000000000008
118,2000-04-28,0.77,0.8740000000000001,-0.10400000000000009
119,2000-04-29,0.971,1.3659999999999999,-0.3949999999999999
120,2000-04-30,1.808,2.668,-0.8600000000000001
121,2000-01-05,1.942,6.393,-4.451
122,2000-02-05,2.311,10.815999999999999,-8.504999999999999
123,2000-03-05,3.918,12.732999999999999,-8.814999999999998
124,2000-04-05,7.769,10.761,-2.991999999999999
125,2000-05-05,10.482000000000001,8.721,1.761000000000001
126,2000-06-05,10.817,8.324,2.4930000000000003
127,2000-07-05,9.41,10.107000000000001,-0.697000000000001
128,2000-08-05,9.846,12.72,-2.8740000000000006
129,2000-09-05,13.261,14.925999999999998,-1.6649999999999991
130,2000-10-05,16.074,20.759,-4.684999999999999
131,2000-11-05,18.385,14.957,3.428000000000001
132,2000-12-05,14.165999999999999,10.568,3.597999999999999
133,2000-05-13,13.295,9.82,3.4749999999999996
134,2000-05-14,17.012,12.784,4.228
135,2000-05-15,23.308000000000003,20.191,3.1170000000000044
136,2000-05-16,24.748,23.365,1.3830000000000027
137,2000-05-17,29.704,31.289,-1.5850000000000009
138,2000-05-18,35.23,31.901,3.328999999999997
139,2000-05-19,20.964000000000002,18.375,2.589000000000002
140,2000-05-20,12.759,12.847999999999999,-0.08899999999999864
141,2000-05-21,9.41,9.579,-0.16900000000000048
142,2000-05-22,8.874,8.14,0.734
143,2000-05-23,9.276,9.63,-0.354000000000001
144,2000-05-24,10.18,13.357999999999999,-3.177999999999999
145,2000-05-25,10.147,13.114,-2.9670000000000005
146,2000-05-26,8.975,9.967,-0.9920000000000009
147,2000-05-27,8.673,8.048,0.625
148,2000-05-28,7.468,6.946000000000001,0.5219999999999994
149,2000-05-29,6.53,6.032,0.4980000000000002
150,2000-05-30,6.028,5.917000000000001,0.11099999999999888
151,2000-05-31,5.291,5.349,-0.05799999999999983
152,2000-01-06,4.856,4.502,0.3540000000000001
153,2000-02-06,7.267,4.34,2.9270000000000005
154,2000-03-06,8.54,4.236000000000001,4.3039999999999985
155,2000-04-06,6.296,3.773,2.523
156,2000-05-06,5.693,3.3680000000000003,2.3249999999999993
157,2000-06-06,5.9270000000000005,3.4160000000000004,2.511
158,2000-07-06,7.669,4.474,3.1949999999999994
159,2000-08-06,10.347999999999999,8.186,2.161999999999999
160,2000-09-06,10.616,10.365,0.25099999999999945
161,2000-10-06,17.883,12.034,5.848999999999998
162,2000-11-06,22.471,14.424000000000001,8.046999999999999
163,2000-12-06,17.012,14.385,2.6270000000000007
164,2000-06-13,24.346,16.868,7.4780000000000015
165,2000-06-14,25.284000000000002,15.895999999999999,9.388000000000003
166,2000-06-15,14.5,11.982000000000001,2.517999999999999
167,2000-06-16,9.042,8.558,0.484
168,2000-06-17,7.267,6.138999999999999,1.128000000000001
169,2000-06-18,7.2,6.632000000000001,0.5679999999999996
170,2000-06-19,13.965,9.931000000000001,4.033999999999999
171,2000-06-20,29.269000000000002,17.308,11.961000000000002
172,2000-06-21,22.236,28.641,-6.404999999999998
173,2000-06-22,27.728,29.618000000000002,-1.8900000000000006
174,2000-06-23,24.714000000000002,24.02,0.6940000000000026
175,2000-06-24,15.706,18.225,-2.519000000000002
176,2000-06-25,19.055,20.590999999999998,-1.5359999999999978
177,2000-06-26,19.892,20.891,-0.9989999999999988
178,2000-06-27,13.998,15.035,-1.0370000000000008
179,2000-06-28,10.08,11.402999999999999,-1.3229999999999986
180,2000-06-29,9.712,9.731,-0.019000000000000128
181,2000-06-30,18.653,11.575999999999999,7.077
182,2000-01-07,35.364000000000004,21.355999999999998,14.008000000000006
183,2000-02-07,28.298000000000002,33.731,-5.433
184,2000-03-07,22.973000000000003,21.487,1.4860000000000042
185,2000-04-07,19.323,14.584000000000001,4.738999999999999
186,2000-05-07,15.204,19.522000000000002,-4.318000000000001
187,2000-06-07,12.056,18.426,-6.369999999999999
188,2000-07-07,11.085,14.909,-3.824
189,2000-08-07,9.276,11.876,-2.5999999999999996
190,2000-09-07,6.664,8.045,-1.3810000000000002
191,2000-10-07,5.66,6.004,-0.3439999999999994
192,2000-11-07,8.573,6.4670000000000005,2.106
193,2000-12-07,11.286,8.222000000000001,3.0639999999999983
194,2000-07-13,10.147,8.767000000000001,1.379999999999999
195,2000-07-14,9.812000000000001,7.678999999999999,2.133000000000002
196,2000-07-15,8.439,6.6770000000000005,1.7619999999999996
197,2000-07-16,8.205,6.186,2.019
198,2000-07-17,8.372,5.854,2.518
199,2000-07-18,7.87,5.779,2.091
200,2000-07-19,9.745,6.316,3.4289999999999994
201,2000-07-20,10.716,6.1610000000000005,4.554999999999999
202,2000-07-21,9.477,5.267,4.21
203,2000-07-22,8.104,5.0,3.103999999999999
204,2000-07-23,7.132999999999999,4.874,2.2589999999999995
205,2000-07-24,7.602,4.77,2.8320000000000007
206,2000-07-25,10.415,4.67,5.744999999999999
207,2000-07-26,10.347999999999999,4.526,5.821999999999999
208,2000-07-27,8.607000000000001,4.24,4.367000000000001
209,2000-07-28,7.903,3.864,4.039
210,2000-07-29,6.664,3.4939999999999998,3.17
211,2000-07-30,5.693,3.156,2.5369999999999995
212,2000-07-31,5.66,2.842,2.818
213,2000-01-08,5.257999999999999,2.6039999999999996,2.6539999999999995
214,2000-02-08,5.224,2.62,2.604
215,2000-03-08,5.526,2.57,2.956
216,2000-04-08,5.792999999999999,2.5140000000000002,3.278999999999999
217,2000-05-08,5.257999999999999,2.436,2.821999999999999
218,2000-06-08,6.865,2.324,4.541
219,2000-07-08,7.635,2.576,5.058999999999999
220,2000-08-08,5.727,3.052,2.6750000000000003
221,2000-09-08,4.1530000000000005,2.9610000000000003,1.1920000000000002
222,2000-10-08,3.248,2.469,0.7790000000000004
223,2000-11-08,3.952,2.455,1.4969999999999999
224,2000-12-08,4.32,2.513,1.8070000000000004
225,2000-08-13,3.6839999999999997,2.2840000000000003,1.3999999999999995
226,2000-08-14,4.186,2.21,1.976
227,2000-08-15,10.314,3.074,7.24
228,2000-08-16,8.607000000000001,3.6889999999999996,4.918000000000001
229,2000-08-17,6.2620000000000005,3.181,3.0810000000000004
230,2000-08-18,7.0329999999999995,3.1439999999999997,3.889
231,2000-08-19,5.559,3.1910000000000003,2.368
232,2000-08-20,5.224,3.1310000000000002,2.093
233,2000-08-21,5.894,3.3760000000000003,2.518
234,2000-08-22,7.836,4.124,3.7120000000000006
235,2000-08-23,5.894,4.351,1.5430000000000001
236,2000-08-24,6.095,4.398,1.697
237,2000-08-25,5.0569999999999995,4.476,0.5809999999999995
238,2000-08-26,4.1530000000000005,3.861,0.29200000000000026
239,2000-08-27,3.717,3.259,0.4580000000000002
240,2000-08-28,3.952,2.7569999999999997,1.1950000000000003
241,2000-08-29,4.42,2.364,2.056
242,2000-08-30,7.736000000000001,3.4810000000000003,4.255000000000001
243,2000-08-31,7.669,4.709,2.96
244,2000-01-09,6.564,4.545,2.019
245,2000-02-09,5.626,4.33,1.2960000000000003
246,2000-03-09,4.42,4.146,0.274
247,2000-04-09,3.3819999999999997,3.633,-0.25100000000000033
248,2000-05-09,2.78,3.0639999999999996,-0.2839999999999998
249,2000-06-09,2.545,2.5869999999999997,-0.041999999999999815
250,2000-07-09,3.3819999999999997,2.588,0.7939999999999996
251,2000-08-09,5.827000000000001,3.139,2.688000000000001
252,2000-09-09,10.415,4.194,6.220999999999999
253,2000-10-09,14.3,7.347,6.953
254,2000-11-09,8.238,9.697000000000001,-1.4590000000000014
255,2000-12-09,5.257999999999999,7.745,-2.487000000000001
256,2000-09-13,3.818,5.086,-1.2680000000000002
257,2000-09-14,3.014,4.298,-1.2840000000000003
258,2000-09-15,2.5789999999999997,3.7119999999999997,-1.133
259,2000-09-16,2.947,3.367,-0.41999999999999993
260,2000-09-17,4.621,3.3110000000000004,1.31
261,2000-09-18,5.157,3.696,1.4609999999999999
262,2000-09-19,5.124,3.76,1.3639999999999999
263,2000-09-20,4.253,3.207,1.0460000000000003
264,2000-09-21,3.315,2.708,0.6069999999999998
265,2000-09-22,2.7460000000000004,2.492,0.25400000000000045
266,2000-09-23,2.478,2.506,-0.02799999999999958
267,2000-09-24,2.244,2.426,-0.18199999999999994
268,2000-09-25,2.043,2.312,-0.2689999999999997
269,2000-09-26,1.909,2.2030000000000003,-0.29400000000000026
270,2000-09-27,1.775,2.0980000000000003,-0.3230000000000004
271,2000-09-28,1.7080000000000002,2.046,-0.33799999999999963
272,2000-09-29,2.7460000000000004,2.05,0.6960000000000006
273,2000-09-30,3.014,2.072,0.9419999999999997
274,2000-01-10,2.9130000000000003,2.029,0.8840000000000003
275,2000-02-10,2.847,1.933,0.9139999999999999
276,2000-03-10,3.014,2.066,0.948
