,DATE,OBSRUNOFF,SIMRUNOFF,RESIDUAL
0,2010-10-15,3.2760000000000002,0.035,3.241
1,2010-10-16,2.635,0.069,2.566
2,2010-10-17,2.492,0.132,2.36
3,2010-10-18,4.059,0.804,3.255
4,2010-10-19,6.29,1.7180000000000002,4.572
5,2010-10-20,4.913,1.933,2.9800000000000004
6,2010-10-21,3.822,1.6480000000000001,2.174
7,2010-10-22,3.157,1.34,1.817
8,2010-10-23,3.0860000000000003,1.215,1.8710000000000002
9,2010-10-24,2.92,1.146,1.774
10,2010-10-25,2.54,1.058,1.482
11,2010-10-26,2.113,0.9329999999999999,1.1800000000000002
12,2010-10-27,1.828,0.8079999999999999,1.02
13,2010-10-28,1.923,0.754,1.169
14,2010-10-29,2.207,1.012,1.1949999999999998
15,2010-10-30,1.851,1.14,0.7110000000000001
16,2010-10-31,1.875,1.0490000000000002,0.8259999999999998
17,2010-01-11,2.7060000000000004,1.204,1.5020000000000004
18,2010-02-11,2.5869999999999997,1.246,1.3409999999999997
19,2010-03-11,2.255,1.053,1.202
20,2010-04-11,2.041,0.893,1.148
21,2010-05-11,1.851,0.9209999999999999,0.93
22,2010-06-11,1.994,0.968,1.026
23,2010-07-11,2.231,0.9690000000000001,1.2619999999999998
24,2010-08-11,2.35,0.982,1.368
25,2010-09-11,1.899,0.8690000000000001,1.0299999999999998
26,2010-10-11,1.5430000000000001,0.747,0.7960000000000002
27,2010-11-11,1.3530000000000002,0.662,0.6910000000000002
28,2010-12-11,1.163,0.588,0.5750000000000001
29,2010-11-13,1.021,0.521,0.4999999999999999
30,2010-11-14,0.9490000000000001,0.46299999999999997,0.4860000000000001
31,2010-11-15,0.878,0.41100000000000003,0.46699999999999997
32,2010-11-16,0.807,0.365,0.44200000000000006
33,2010-11-17,0.736,0.324,0.412
34,2010-11-18,0.7120000000000001,0.28800000000000003,0.42400000000000004
35,2010-11-19,0.6409999999999999,0.256,0.3849999999999999
36,2010-11-20,0.593,0.22699999999999998,0.366
37,2010-11-21,0.57,0.20199999999999999,0.368
38,2010-11-22,0.498,0.18,0.318
39,2010-11-23,0.475,0.16899999999999998,0.306
40,2010-11-24,0.42700000000000005,0.16,0.267
41,2010-11-25,0.35600000000000004,0.142,0.21400000000000005
42,2010-11-26,0.309,0.127,0.182
43,2010-11-27,0.261,0.113,0.14800000000000002
44,2010-11-28,0.19,0.1,0.09
45,2010-11-29,0.166,0.08900000000000001,0.077
46,2010-11-30,0.142,0.079,0.06299999999999999
47,2010-01-12,0.214,0.08800000000000001,0.126
48,2010-02-12,0.42700000000000005,0.11900000000000001,0.30800000000000005
49,2010-03-12,0.42700000000000005,0.15,0.277
50,2010-04-12,0.38,0.155,0.225
51,2010-05-12,0.332,0.141,0.19100000000000003
52,2010-06-12,0.38,0.161,0.219
53,2010-07-12,0.40399999999999997,0.223,0.18099999999999997
54,2010-08-12,0.546,0.281,0.265
55,2010-09-12,0.451,0.294,0.15700000000000003
56,2010-10-12,0.40399999999999997,0.28800000000000003,0.11599999999999994
57,2010-11-12,0.35600000000000004,0.275,0.08100000000000002
58,2010-12-12,0.35600000000000004,0.257,0.09900000000000003
59,2010-12-13,0.309,0.249,0.06
60,2010-12-14,0.285,0.24100000000000002,0.043999999999999956
61,2010-12-15,0.261,0.23199999999999998,0.029000000000000026
62,2010-12-16,0.38,0.40299999999999997,-0.022999999999999965
63,2010-12-17,0.522,0.496,0.026000000000000023
64,2010-12-18,0.332,0.37,-0.03799999999999998
65,2010-12-19,0.237,0.337,-0.10000000000000003
66,2010-12-20,0.214,0.301,-0.087
67,2010-12-21,0.19,0.268,-0.07800000000000001
68,2010-12-22,0.142,0.239,-0.097
69,2010-12-23,0.11900000000000001,0.213,-0.09399999999999999
70,2010-12-24,0.11900000000000001,0.19,-0.071
71,2010-12-25,0.095,0.16899999999999998,-0.07399999999999998
72,2010-12-26,0.071,0.151,-0.08
73,2010-12-27,0.047,0.135,-0.08800000000000001
74,2010-12-28,0.047,0.12,-0.073
75,2010-12-29,0.024,0.107,-0.08299999999999999
76,2010-12-30,0.047,0.114,-0.067
