,DATE,OBSRUNOFF,SIMRUNOFF,RESIDUAL
0,2000-01-01,0.6729999999999999,0.158,0.5149999999999999
1,2000-02-01,0.6729999999999999,0.43799999999999994,0.235
2,2000-03-01,0.6729999999999999,0.586,0.08699999999999997
3,2000-04-01,0.6729999999999999,0.787,-0.1140000000000001
4,2000-05-01,0.6729999999999999,0.9079999999999999,-0.235
5,2000-06-01,0.785,1.073,-0.2879999999999999
6,2000-07-01,0.898,1.3519999999999999,-0.45399999999999985
7,2000-08-01,1.3459999999999999,2.1319999999999997,-0.7859999999999998
8,2000-09-01,1.122,2.541,-1.4189999999999998
9,2000-10-01,1.122,2.181,-1.059
10,2000-11-01,1.234,2.228,-0.9940000000000002
11,2000-12-01,1.571,2.222,-0.651
12,2000-01-13,2.1319999999999997,2.1319999999999997,0.0
13,2000-01-14,3.03,1.965,1.0649999999999997
14,2000-01-15,73.047,1.716,71.331
15,2000-01-16,5.723,1.534,4.189
16,2000-01-17,2.244,1.581,0.6630000000000003
17,2000-01-18,1.459,1.6580000000000001,-0.19900000000000007
18,2000-01-19,1.234,1.6119999999999999,-0.3779999999999999
19,2000-01-20,1.122,1.518,-0.3959999999999999
20,2000-01-21,1.01,1.4169999999999998,-0.4069999999999998
21,2000-01-22,0.898,1.307,-0.4089999999999999
22,2000-01-23,0.785,1.1640000000000001,-0.3790000000000001
23,2000-01-24,0.6729999999999999,1.0390000000000001,-0.3660000000000002
24,2000-01-25,0.6729999999999999,0.9309999999999999,-0.258
25,2000-01-26,0.561,0.8140000000000001,-0.253
26,2000-01-27,0.6729999999999999,0.831,-0.15800000000000003
27,2000-01-28,1.01,0.96,0.050000000000000044
28,2000-01-29,1.234,1.126,0.1080000000000001
29,2000-01-30,1.571,1.3330000000000002,0.23799999999999977
30,2000-01-31,1.3459999999999999,1.3619999999999999,-0.016000000000000014
31,2000-01-02,1.234,1.23,0.0040000000000000036
32,2000-02-02,1.459,1.2429999999999999,0.2160000000000002
33,2000-03-02,1.3459999999999999,1.2890000000000001,0.05699999999999972
34,2000-04-02,1.795,1.473,0.32199999999999984
35,2000-05-02,2.5810000000000004,1.76,0.8210000000000004
36,2000-06-02,4.152,3.1239999999999997,1.0280000000000005
37,2000-07-02,3.478,3.73,-0.2519999999999998
38,2000-08-02,2.917,2.761,0.1559999999999997
39,2000-09-02,2.1319999999999997,2.423,-0.29100000000000037
40,2000-10-02,2.244,2.228,0.016000000000000014
41,2000-11-02,2.693,2.287,0.40600000000000014
42,2000-12-02,3.142,2.318,0.8239999999999998
43,2000-02-13,3.2539999999999996,2.344,0.9099999999999997
44,2000-02-14,2.469,2.26,0.20900000000000007
45,2000-02-15,2.02,2.123,-0.1030000000000002
46,2000-02-16,1.459,2.019,-0.56
47,2000-02-17,1.122,1.82,-0.698
48,2000-02-18,0.898,1.5919999999999999,-0.6939999999999998
49,2000-02-19,0.785,1.391,-0.606
50,2000-02-20,0.6729999999999999,1.215,-0.5420000000000001
51,2000-02-21,0.561,1.062,-0.501
52,2000-02-22,0.561,0.9590000000000001,-0.398
53,2000-02-23,0.561,0.871,-0.30999999999999994
54,2000-02-24,0.898,0.8909999999999999,0.007000000000000117
55,2000-02-25,1.459,1.067,0.3920000000000001
56,2000-02-26,1.571,1.24,0.33099999999999996
57,2000-02-27,1.795,1.301,0.494
58,2000-02-28,2.5810000000000004,1.801,0.7800000000000005
59,2000-02-29,3.142,2.155,0.9870000000000001
60,2000-01-03,2.805,2.015,0.79
61,2000-02-03,1.9080000000000001,1.9180000000000001,-0.010000000000000009
62,2000-03-03,1.795,1.855,-0.06000000000000005
63,2000-04-03,1.234,1.7180000000000002,-0.4840000000000002
64,2000-05-03,1.01,1.556,-0.546
65,2000-06-03,1.795,1.869,-0.07400000000000007
66,2000-07-03,1.9080000000000001,2.06,-0.1519999999999999
67,2000-08-03,1.3459999999999999,1.9580000000000002,-0.6120000000000003
68,2000-09-03,1.122,1.7480000000000002,-0.6260000000000001
69,2000-10-03,0.898,1.561,-0.6629999999999999
70,2000-11-03,0.785,1.425,-0.64
71,2000-12-03,0.6729999999999999,1.307,-0.634
72,2000-03-13,0.785,1.2229999999999999,-0.43799999999999983
73,2000-03-14,1.122,1.286,-0.16399999999999992
74,2000-03-15,1.122,1.306,-0.18399999999999994
75,2000-03-16,1.01,1.218,-0.20799999999999996
76,2000-03-17,1.01,1.215,-0.20500000000000007
77,2000-03-18,1.01,1.203,-0.19300000000000006
78,2000-03-19,0.898,1.195,-0.29700000000000004
79,2000-03-20,1.122,1.3030000000000002,-0.18100000000000005
80,2000-03-21,1.122,1.359,-0.23699999999999988
81,2000-03-22,1.01,1.329,-0.31899999999999995
82,2000-03-23,0.898,1.258,-0.36
83,2000-03-24,0.785,1.188,-0.4029999999999999
84,2000-03-25,0.6729999999999999,1.081,-0.40800000000000003
85,2000-03-26,0.561,0.9620000000000001,-0.401
86,2000-03-27,0.561,0.858,-0.29699999999999993
87,2000-03-28,0.561,0.752,-0.19099999999999995
88,2000-03-29,0.449,0.657,-0.20800000000000002
89,2000-03-30,0.449,0.579,-0.12999999999999995
90,2000-03-31,0.449,0.51,-0.061
91,2000-01-04,0.449,0.446,0.0030000000000000027
92,2000-02-04,0.449,0.435,0.014000000000000012
93,2000-03-04,0.561,0.46,0.10100000000000003
94,2000-04-04,0.561,0.43799999999999994,0.12300000000000011
95,2000-05-04,0.449,0.384,0.065
96,2000-06-04,0.561,0.392,0.16900000000000004
97,2000-07-04,0.561,0.484,0.07700000000000007
98,2000-08-04,0.561,0.5529999999999999,0.008000000000000118
99,2000-09-04,0.449,0.556,-0.10700000000000004
100,2000-10-04,0.449,0.517,-0.068
101,2000-11-04,0.449,0.49200000000000005,-0.04300000000000004
102,2000-12-04,0.449,0.486,-0.03699999999999998
103,2000-04-13,0.449,0.469,-0.019999999999999962
104,2000-04-14,0.449,0.465,-0.016000000000000014
105,2000-04-15,0.449,0.498,-0.04899999999999999
106,2000-04-16,0.449,0.499,-0.04999999999999999
107,2000-04-17,0.449,0.439,0.010000000000000009
108,2000-04-18,0.561,0.579,-0.017999999999999905
109,2000-04-19,0.561,0.753,-0.19199999999999995
110,2000-04-20,1.234,0.9209999999999999,0.31300000000000006
111,2000-04-21,4.263999999999999,2.3280000000000003,1.935999999999999
112,2000-04-22,5.162000000000001,8.48,-3.3179999999999996
113,2000-04-23,7.294,13.378,-6.0840000000000005
114,2000-04-24,8.527999999999999,11.107999999999999,-2.58
115,2000-04-25,6.957000000000001,7.752000000000001,-0.7949999999999999
116,2000-04-26,5.947,5.6160000000000005,0.3309999999999995
117,2000-04-27,6.396,5.81,0.5860000000000003
118,2000-04-28,7.742000000000001,9.917,-2.174999999999999
119,2000-04-29,13.015999999999998,20.128,-7.112000000000002
120,2000-04-30,19.075,27.963,-8.888000000000002
121,2000-01-05,24.011999999999997,21.962,2.049999999999997
122,2000-02-05,26.93,20.826,6.103999999999999
123,2000-03-05,34.56,25.714000000000002,8.846
124,2000-04-05,28.837,13.102,15.735
125,2000-05-05,24.574,9.167,15.407000000000002
126,2000-06-05,25.471,8.482999999999999,16.988
127,2000-07-05,20.983,10.714,10.269
128,2000-08-05,19.636,14.329,5.306999999999999
129,2000-09-05,22.554000000000002,15.249,7.3050000000000015
130,2000-10-05,25.359,23.01,2.349
131,2000-11-05,22.89,15.343,7.547000000000001
132,2000-12-05,19.412,12.210999999999999,7.2010000000000005
133,2000-05-13,20.534000000000002,12.16,8.374000000000002
134,2000-05-14,22.217,13.277999999999999,8.939
135,2000-05-15,26.480999999999998,16.727999999999998,9.753
136,2000-05-16,31.305999999999997,18.331,12.974999999999998
137,2000-05-17,65.305,50.287,15.018000000000008
138,2000-05-18,65.866,42.306999999999995,23.559000000000005
139,2000-05-19,36.804,21.837,14.967000000000002
140,2000-05-20,23.9,15.742,8.157999999999998
141,2000-05-21,16.158,11.682,4.476000000000001
142,2000-05-22,14.811,11.36,3.4510000000000005
143,2000-05-23,13.914000000000001,15.035,-1.1209999999999987
144,2000-05-24,20.31,24.796,-4.486000000000001
145,2000-05-25,17.617,13.949000000000002,3.6679999999999993
146,2000-05-26,15.597000000000001,12.149000000000001,3.4480000000000004
147,2000-05-27,12.904000000000002,13.229000000000001,-0.3249999999999993
148,2000-05-28,18.065,22.739,-4.6739999999999995
149,2000-05-29,14.587,20.055999999999997,-5.468999999999998
150,2000-05-30,13.353,15.289000000000001,-1.9360000000000017
151,2000-05-31,10.323,10.731,-0.4079999999999995
152,2000-01-06,8.863999999999999,6.861000000000001,2.0029999999999983
153,2000-02-06,19.3,8.047,11.253
154,2000-03-06,17.055999999999997,9.052999999999999,8.002999999999998
155,2000-04-06,11.557,6.744,4.813000000000001
156,2000-05-06,9.089,5.669,3.420000000000001
157,2000-06-06,9.312999999999999,6.507000000000001,2.8059999999999983
158,2000-07-06,10.66,11.870999999999999,-1.2109999999999985
159,2000-08-06,12.679,16.226,-3.546999999999999
160,2000-09-06,16.495,15.870999999999999,0.6240000000000023
161,2000-10-06,42.19,33.31,8.879999999999995
162,2000-11-06,36.355,36.694,-0.33900000000000574
163,2000-12-06,29.959,36.77,-6.8110000000000035
164,2000-06-13,62.724,62.667,0.056999999999995055
165,2000-06-14,42.19,44.687,-2.497
166,2000-06-15,22.666,15.479000000000001,7.186999999999999
167,2000-06-16,13.577,9.549,4.0280000000000005
168,2000-06-17,10.995999999999999,8.525,2.4709999999999983
169,2000-06-18,14.475,11.31,3.164999999999999
170,2000-06-19,42.638999999999996,19.477999999999998,23.160999999999998
171,2000-06-20,36.692,47.753,-11.061
172,2000-06-21,35.57,36.85,-1.2800000000000011
173,2000-06-22,44.659,42.303999999999995,2.355000000000004
174,2000-06-23,30.072,34.501999999999995,-4.429999999999996
175,2000-06-24,23.564,27.17,-3.6060000000000016
176,2000-06-25,22.105,25.076,-2.971
177,2000-06-26,18.963,22.293000000000003,-3.330000000000002
178,2000-06-27,15.26,16.391,-1.1309999999999985
179,2000-06-28,13.465,17.192,-3.7270000000000003
180,2000-06-29,12.343,17.488,-5.145
181,2000-06-30,24.125,26.155,-2.030000000000001
182,2000-01-07,40.844,41.251999999999995,-0.40799999999999415
183,2000-02-07,31.979,40.728,-8.749000000000002
184,2000-03-07,20.197,25.281999999999996,-5.084999999999997
185,2000-04-07,18.402,21.006999999999998,-2.604999999999997
186,2000-05-07,19.3,23.833000000000002,-4.533000000000001
187,2000-06-07,20.197,24.869,-4.672000000000001
188,2000-07-07,20.085,21.579,-1.4939999999999998
189,2000-08-07,14.699000000000002,17.697,-2.9979999999999976
190,2000-09-07,11.557,14.187999999999999,-2.6309999999999985
191,2000-10-07,11.557,13.401,-1.8439999999999994
192,2000-11-07,15.934000000000001,16.246,-0.3119999999999976
193,2000-12-07,16.495,20.58,-4.084999999999997
194,2000-07-13,14.811,15.86,-1.0489999999999995
195,2000-07-14,14.026,13.953,0.0730000000000004
196,2000-07-15,14.924000000000001,13.337,1.5870000000000015
197,2000-07-16,18.851,14.107999999999999,4.743
198,2000-07-17,16.942999999999998,15.645999999999999,1.2969999999999988
199,2000-07-18,16.607,16.386,0.22100000000000009
200,2000-07-19,17.28,16.99,0.2900000000000027
201,2000-07-20,15.597000000000001,14.992,0.6050000000000004
202,2000-07-21,15.709000000000001,13.116,2.5930000000000017
203,2000-07-22,15.036,12.993,2.0429999999999993
204,2000-07-23,15.26,13.979000000000001,1.2809999999999988
205,2000-07-24,17.840999999999998,14.77,3.070999999999998
206,2000-07-25,20.871,14.742,6.128999999999998
207,2000-07-26,16.607,13.815,2.792
208,2000-07-27,15.148,12.947000000000001,2.2009999999999987
209,2000-07-28,14.811,11.808,3.003
210,2000-07-29,12.231,10.141,2.09
211,2000-07-30,11.220999999999998,8.825,2.395999999999999
212,2000-07-31,10.884,8.104,2.780000000000001
213,2000-01-08,9.425,7.306,2.1190000000000007
214,2000-02-08,11.557,6.695,4.862
215,2000-03-08,11.109000000000002,7.6579999999999995,3.4510000000000023
216,2000-04-08,9.65,8.55,1.0999999999999996
217,2000-05-08,12.118,7.1339999999999995,4.984000000000001
218,2000-06-08,17.392,7.946000000000001,9.445999999999998
219,2000-07-08,12.343,11.385,0.9580000000000002
220,2000-08-08,9.312999999999999,12.942,-3.6290000000000013
221,2000-09-08,6.957000000000001,9.666,-2.7089999999999996
222,2000-10-08,6.62,6.396,0.2240000000000002
223,2000-11-08,14.25,8.144,6.106
224,2000-12-08,9.986,9.902000000000001,0.08399999999999963
225,2000-08-13,8.752,7.486000000000001,1.266
226,2000-08-14,16.607,6.65,9.956999999999999
