,DATE,OBSRUNOFF,SIMRUNOFF,RESIDUAL
0,2004-01-01,1.137,0.0,1.137
1,2004-02-01,1.023,0.0,1.023
2,2004-03-01,0.909,0.317,0.5920000000000001
3,2004-04-01,1.023,0.622,0.4009999999999999
4,2004-05-01,1.023,0.66,0.3629999999999999
5,2004-06-01,0.7959999999999999,0.557,0.23899999999999988
6,2004-07-01,0.7959999999999999,0.515,0.2809999999999999
7,2004-08-01,0.909,0.6990000000000001,0.20999999999999996
8,2004-09-01,1.023,1.2109999999999999,-0.18799999999999994
9,2004-10-01,0.909,1.599,-0.69
10,2004-11-01,0.7959999999999999,1.9969999999999999,-1.201
11,2004-12-01,0.7959999999999999,1.986,-1.19
12,2004-01-13,0.682,1.9980000000000002,-1.3160000000000003
13,2004-01-14,0.682,1.864,-1.182
14,2004-01-15,0.682,1.6480000000000001,-0.9660000000000001
15,2004-01-16,0.682,1.536,-0.854
16,2004-01-17,0.682,1.5230000000000001,-0.8410000000000001
17,2004-01-18,0.682,1.4380000000000002,-0.7560000000000001
18,2004-01-19,0.568,1.232,-0.664
19,2004-01-20,0.568,1.038,-0.4700000000000001
20,2004-01-21,0.455,0.873,-0.418
21,2004-01-22,0.568,0.76,-0.19200000000000006
22,2004-01-23,6.707000000000001,4.878,1.8290000000000006
23,2004-01-24,15.802,11.027999999999999,4.774000000000001
24,2004-01-25,15.005999999999998,9.946,5.059999999999999
25,2004-01-26,11.823,9.211,2.612
26,2004-01-27,6.707000000000001,4.64,2.067000000000001
27,2004-01-28,3.865,2.6460000000000004,1.2189999999999999
28,2004-01-29,2.9560000000000004,2.267,0.6890000000000005
29,2004-01-30,2.274,1.919,0.355
30,2004-01-31,1.819,1.6230000000000002,0.19599999999999973
31,2004-01-02,1.705,1.3730000000000002,0.33199999999999985
32,2004-02-02,1.705,1.2309999999999999,0.4740000000000002
33,2004-03-02,1.5919999999999999,1.13,0.46199999999999997
34,2004-04-02,1.364,0.976,0.3880000000000001
35,2004-05-02,1.251,0.8270000000000001,0.4239999999999998
36,2004-06-02,1.137,0.7290000000000001,0.4079999999999999
37,2004-07-02,1.137,0.6509999999999999,0.4860000000000001
38,2004-08-02,1.023,0.584,0.43899999999999995
39,2004-09-02,1.023,0.58,0.44299999999999995
40,2004-10-02,1.023,0.621,0.4019999999999999
41,2004-11-02,1.023,0.602,0.42099999999999993
42,2004-12-02,1.364,0.557,0.807
