,DATE,OBSRUNOFF,SIMRUNOFF,RESIDUAL
0,2003-08-16,2.681,0.0,2.681
1,2003-08-17,2.383,0.0,2.383
2,2003-08-18,2.383,0.0,2.383
3,2003-08-19,2.086,0.0,2.086
4,2003-08-20,1.788,0.002,1.786
5,2003-08-21,1.788,0.013000000000000001,1.7750000000000001
6,2003-08-22,1.788,0.078,1.71
7,2003-08-23,1.788,0.109,1.679
8,2003-08-24,8.937999999999999,1.123,7.814999999999999
9,2003-08-25,4.7669999999999995,1.9980000000000002,2.7689999999999992
10,2003-08-26,6.257000000000001,2.396,3.8610000000000007
11,2003-08-27,4.171,1.7109999999999999,2.4600000000000004
12,2003-08-28,3.575,0.825,2.75
13,2003-08-29,3.873,1.6,2.273
14,2003-08-30,3.575,2.169,1.4060000000000001
15,2003-08-31,2.9789999999999996,1.393,1.5859999999999996
16,2003-01-09,2.681,1.183,1.498
17,2003-02-09,2.9789999999999996,1.1420000000000001,1.8369999999999995
18,2003-03-09,5.065,2.03,3.0350000000000006
19,2003-04-09,6.852,5.789,1.0630000000000006
20,2003-05-09,7.15,6.874,0.2760000000000007
21,2003-06-09,5.959,5.812,0.14699999999999935
22,2003-07-09,4.468999999999999,4.42,0.04899999999999949
23,2003-08-09,3.873,2.094,1.7790000000000004
24,2003-09-09,3.2769999999999997,1.776,1.5009999999999997
25,2003-10-09,2.681,1.7469999999999999,0.9340000000000002
26,2003-11-09,2.383,1.704,0.679
27,2003-12-09,2.086,1.649,0.43699999999999983
28,2003-09-13,2.086,1.578,0.5079999999999998
29,2003-09-14,7.746,3.45,4.296
30,2003-09-15,12.811,33.194,-20.383000000000003
31,2003-09-16,9.832,26.401999999999997,-16.569999999999997
32,2003-09-17,12.215,11.898,0.31700000000000017
33,2003-09-18,10.725999999999999,7.877999999999999,2.848
34,2003-09-19,8.64,7.345,1.2950000000000008
35,2003-09-20,10.427999999999999,6.452999999999999,3.9749999999999996
36,2003-09-21,13.407,8.007,5.4
37,2003-09-22,7.4479999999999995,10.456,-3.008
38,2003-09-23,5.959,11.165999999999999,-5.206999999999999
39,2003-09-24,5.065,9.815,-4.749999999999999
40,2003-09-25,4.7669999999999995,6.843,-2.0760000000000005
41,2003-09-26,3.873,3.358,0.5150000000000001
