,DATE,OBSRUNOFF,SIMRUNOFF,RESIDUAL
0,2007-05-12,27.311,0.08900000000000001,27.222
1,2007-06-12,30.826,36.094,-5.268000000000001
2,2007-07-12,13.289000000000001,16.929000000000002,-3.6400000000000006
3,2007-08-12,7.542000000000001,6.992999999999999,0.5490000000000013
4,2007-09-12,5.0889999999999995,2.3569999999999998,2.7319999999999998
5,2007-10-12,3.917,1.375,2.542
6,2007-11-12,3.185,1.2770000000000001,1.908
7,2007-12-12,2.782,1.189,1.593
8,2007-12-13,2.489,1.131,1.3579999999999999
9,2007-12-14,2.306,1.324,0.982
10,2007-12-15,2.197,1.5330000000000001,0.6639999999999999
11,2007-12-16,2.16,1.9040000000000001,0.256
12,2007-12-17,2.0869999999999997,1.879,0.20799999999999974
13,2007-12-18,1.9040000000000001,1.839,0.06500000000000017
14,2007-12-19,1.794,1.7590000000000001,0.03499999999999992
15,2007-12-20,1.7209999999999999,1.665,0.05599999999999983
16,2007-12-21,1.574,1.5959999999999999,-0.021999999999999797
17,2007-12-22,1.501,1.5419999999999998,-0.040999999999999925
18,2007-12-23,1.464,1.47,-0.006000000000000005
19,2007-12-24,3.075,2.9010000000000002,0.17399999999999993
20,2007-12-25,3.148,5.4670000000000005,-2.3190000000000004
21,2007-12-26,4.21,4.033,0.1769999999999996
22,2007-12-27,37.525,18.154,19.371
23,2007-12-28,13.619000000000002,24.331999999999997,-10.712999999999996
24,2007-12-29,6.517,10.597000000000001,-4.080000000000001
25,2007-12-30,4.5760000000000005,6.564,-1.9879999999999995
26,2007-12-31,3.551,3.906,-0.355
27,2008-01-01,2.8560000000000003,2.928,-0.07199999999999962
28,2008-02-01,2.4530000000000003,2.6919999999999997,-0.23899999999999944
29,2008-03-01,2.123,2.476,-0.35299999999999976
30,2008-04-01,1.9040000000000001,2.281,-0.377
31,2008-05-01,1.757,2.1109999999999998,-0.35399999999999987
32,2008-06-01,1.611,1.9969999999999999,-0.3859999999999999
33,2008-07-01,1.538,1.9780000000000002,-0.44000000000000017
34,2008-08-01,1.464,2.001,-0.5369999999999999
35,2008-09-01,1.391,2.024,-0.633
36,2008-10-01,2.563,2.654,-0.09099999999999975
37,2008-11-01,2.563,3.135,-0.5719999999999996
38,2008-12-01,2.343,3.3339999999999996,-0.9909999999999997
39,2008-01-13,2.0140000000000002,2.7310000000000003,-0.7170000000000001
40,2008-01-14,8.127,4.995,3.1320000000000006
41,2008-01-15,9.372,7.803999999999999,1.5680000000000005
42,2008-01-16,6.37,6.821000000000001,-0.4510000000000005
43,2008-01-17,3.991,4.0169999999999995,-0.025999999999999357
44,2008-01-18,2.965,3.1010000000000004,-0.13600000000000056
45,2008-01-19,3.6239999999999997,2.9730000000000003,0.6509999999999994
46,2008-01-20,3.148,2.905,0.24300000000000033
47,2008-01-21,2.7089999999999996,2.8,-0.09100000000000019
48,2008-01-22,2.306,2.6430000000000002,-0.3370000000000002
49,2008-01-23,2.38,2.459,-0.07900000000000018
50,2008-01-24,6.004,8.363,-2.359
51,2008-01-25,5.235,8.911,-3.6759999999999993
52,2008-01-26,4.21,4.218999999999999,-0.008999999999999453
53,2008-01-27,3.185,2.8680000000000003,0.3169999999999997
54,2008-01-28,7.249,2.696,4.552999999999999
55,2008-01-29,34.047,22.72,11.326999999999998
56,2008-01-30,10.654000000000002,11.937999999999999,-1.2839999999999971
57,2008-01-31,6.7,4.457,2.2430000000000003
58,2008-01-02,4.942,3.076,1.866
59,2008-02-02,4.064,2.923,1.141
60,2008-03-02,3.6239999999999997,2.7260000000000004,0.8979999999999992
61,2008-04-02,3.3680000000000003,2.58,0.7880000000000003
62,2008-05-02,2.819,2.6010000000000004,0.21799999999999953
63,2008-06-02,2.673,2.674,-0.0009999999999998899
64,2008-07-02,2.5989999999999998,2.614,-0.015000000000000124
65,2008-08-02,4.5760000000000005,2.591,1.9850000000000003
