,DATE,OBSRUNOFF,SIMRUNOFF,RESIDUAL
0,2000-01-01,10.064,1.686,8.378
1,2000-02-01,11.811,4.566,7.245
2,2000-03-01,14.481,6.707999999999999,7.773000000000001
3,2000-04-01,13.687999999999999,7.943,5.744999999999999
4,2000-05-01,10.42,8.411,2.0090000000000003
5,2000-06-01,13.963,13.187999999999999,0.7750000000000004
6,2000-07-01,13.542,13.136,0.4060000000000006
7,2000-08-01,13.995999999999999,13.142999999999999,0.8529999999999998
8,2000-09-01,11.470999999999998,13.267999999999999,-1.7970000000000006
9,2000-10-01,9.368,10.1,-0.7319999999999993
10,2000-11-01,15.095999999999998,12.699000000000002,2.3969999999999967
11,2000-12-01,13.025,14.67,-1.6449999999999996
12,2000-01-13,12.879000000000001,13.127,-0.24799999999999933
13,2000-01-14,10.031,10.811,-0.7799999999999994
14,2000-01-15,7.459,7.132000000000001,0.32699999999999907
15,2000-01-16,5.678999999999999,4.534,1.1449999999999996
16,2000-01-17,4.595,3.6639999999999997,0.931
17,2000-01-18,3.786,3.032,0.754
18,2000-01-19,3.187,2.681,0.5059999999999998
19,2000-01-20,2.767,2.398,0.3689999999999998
20,2000-01-21,2.411,2.1519999999999997,0.25900000000000034
21,2000-01-22,2.249,2.0469999999999997,0.2020000000000004
22,2000-01-23,2.039,1.9609999999999999,0.07800000000000029
23,2000-01-24,1.8119999999999998,1.7409999999999999,0.07099999999999995
24,2000-01-25,1.6340000000000001,1.5330000000000001,0.10099999999999998
25,2000-01-26,1.489,1.348,0.14100000000000001
26,2000-01-27,1.505,1.804,-0.29900000000000015
27,2000-01-28,1.8119999999999998,2.778,-0.9660000000000002
28,2000-01-29,9.498,13.487,-3.9890000000000008
29,2000-01-30,14.222000000000001,32.564,-18.342
30,2000-01-31,9.805,17.659000000000002,-7.854000000000003
31,2000-01-02,7.96,10.45,-2.4899999999999993
32,2000-02-02,11.536,9.338,2.1980000000000004
33,2000-03-02,9.821,10.415999999999999,-0.5949999999999989
34,2000-04-02,16.227999999999998,10.687000000000001,5.540999999999997
35,2000-05-02,29.334,15.247,14.087
36,2000-06-02,18.866,17.98,0.8859999999999992
37,2000-07-02,14.95,17.49,-2.539999999999999
38,2000-08-02,14.659,16.983,-2.324
39,2000-09-02,13.559000000000001,15.386,-1.8269999999999982
40,2000-10-02,11.357999999999999,11.964,-0.6060000000000016
41,2000-11-02,13.655999999999999,14.735999999999999,-1.08
42,2000-12-02,11.470999999999998,17.66,-6.189000000000002
43,2000-02-13,11.649000000000001,17.428,-5.779
44,2000-02-14,9.368,14.331,-4.962999999999999
45,2000-02-15,8.478,9.318,-0.8399999999999999
46,2000-02-16,8.155,6.218,1.9369999999999994
47,2000-02-17,6.197,4.663,1.5339999999999998
48,2000-02-18,4.854,3.8789999999999996,0.9750000000000005
49,2000-02-19,4.061,3.4189999999999996,0.6420000000000003
50,2000-02-20,3.3489999999999998,3.1460000000000004,0.2029999999999994
51,2000-02-21,2.864,2.767,0.09699999999999998
52,2000-02-22,2.653,2.489,0.16400000000000015
53,2000-02-23,2.395,2.3369999999999997,0.058000000000000274
54,2000-02-24,4.369,2.523,1.8459999999999996
55,2000-02-25,5.792000000000001,2.9160000000000004,2.8760000000000003
56,2000-02-26,5.42,3.89,1.5299999999999998
57,2000-02-27,12.07,7.91,4.16
58,2000-02-28,32.343,31.3,1.0430000000000028
59,2000-02-29,19.238,25.985,-6.747
60,2000-01-03,17.49,15.487,2.0029999999999983
61,2000-02-03,12.151,10.335,1.815999999999999
62,2000-03-03,16.358,8.355,8.003
63,2000-04-03,11.277000000000001,6.877000000000001,4.4
64,2000-05-03,7.88,4.7410000000000005,3.1389999999999993
65,2000-06-03,10.08,5.271,4.809
66,2000-07-03,20.855999999999998,11.718,9.137999999999998
