,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
35,[0.4227139],[1.01],[2.83],[1.82],[2.40728609],[1.82]
36,[0.57627654],[0.812],[2.622],[1.81],[2.04572346],[1.81]
37,[0.39848453],[-0.442],[2.028],[2.47],[1.62951547],[2.47]
38,[0.24457195],[0.257],[1.967],[1.71],[1.72242805],[1.71]
39,[-0.14209744],[-0.551],[2.319],[2.87],[2.46109744],[2.87]
40,[-0.41421056],[1.371],[5.571],[4.2],[5.98521056],[4.2]
41,[0.3664009],[-0.72],[6.69],[7.41],[6.3235991],[7.41]
42,[-0.8634663],[-0.921],[12.339],[13.26],[13.20246632],[13.26]
43,[1.3108329],[-0.099],[10.841],[10.94],[9.53016714],[10.94]
44,[0.7423104],[-2.74],[6.87],[9.61],[6.1276896],[9.61]
45,[-0.37848854],[-1.299],[7.821],[9.12],[8.19948854],[9.12]
46,[1.860676],[2.773],[6.623],[3.85],[4.76232395],[3.85]
47,[0.82095456],[0.338],[3.608],[3.27],[2.78704544],[3.27]
48,[0.69188964],[-0.25],[2.09],[2.34],[1.39811036],[2.34]
49,[0.46261868],[-0.787],[1.813],[2.6],[1.35038132],[2.6]
50,[0.04137483],[-1.348],[2.462],[3.81],[2.42062517],[3.81]
51,[0.8065982],[-7.889],[3.471],[11.36],[2.66440181],[11.36]
52,[-0.87605757],[-1.621],[7.319],[8.94],[8.19505757],[8.94]
53,[1.6989741],[1.884],[7.674],[5.79],[5.97502587],[5.79]
54,[1.1614245],[-0.48],[4.5],[4.98],[3.33857548],[4.98]
55,[-0.84221166],[-5.168],[5.832],[11.],[6.67421166],[11.]
56,[1.6888909],[-2.571],[6.919],[9.49],[5.23010907],[9.49]
57,[0.48446518],[-1.053],[7.087],[8.14],[6.60253482],[8.14]
58,[1.7128146],[1.018],[5.168],[4.15],[3.45518543],[4.15]
59,[1.0841935],[0.038],[2.478],[2.44],[1.39380653],[2.44]
60,[0.5622857],[0.07],[1.67],[1.6],[1.10771428],[1.6]
61,[0.2717084],[0.022],[1.292],[1.27],[1.0202916],[1.27]
62,[0.20565991],[0.095],[1.185],[1.09],[0.97934009],[1.09]
63,[0.18014212],[0.188],[1.118],[0.93],[0.93785788],[0.93]
64,[0.08795369],[0.11],[1.05],[0.94],[0.96204631],[0.94]
65,[-0.5620924],[-0.035],[1.325],[1.36],[1.88709242],[1.36]
66,[-0.42878723],[0.509],[1.859],[1.35],[2.28778723],[1.35]
67,[0.23936385],[0.744],[1.894],[1.15],[1.65463615],[1.15]
68,[0.38718605],[0.758],[1.758],[1.],[1.37081395],[1.]
69,[0.5792602],[1.284],[2.314],[1.03],[1.73473983],[1.03]
70,[0.8347112],[1.274],[2.234],[0.96],[1.39928881],[0.96]
71,[0.9879558],[1.016],[2.416],[1.4],[1.42804419],[1.4]
72,[1.4648614],[1.375],[3.105],[1.73],[1.64013861],[1.73]
73,[1.3131957],[1.33],[2.73],[1.4],[1.41680429],[1.4]
74,[0.8523498],[0.781],[1.761],[0.98],[0.90865018],[0.98]
75,[0.5599661],[0.525],[1.305],[0.78],[0.74503391],[0.78]
76,[0.522327],[0.272],[1.372],[1.1],[0.84967299],[1.1]
77,[-0.722354],[-3.47],[2.39],[5.86],[3.11235399],[5.86]
78,[1.55316],[0.945],[4.755],[3.81],[3.20184005],[3.81]
79,[1.6215241],[1.473],[3.153],[1.68],[1.5314759],[1.68]
80,[0.6478828],[-0.042],[1.888],[1.93],[1.24011718],[1.93]
81,[0.6759272],[-0.277],[1.663],[1.94],[0.98707278],[1.94]
82,[0.55529934],[-0.671],[1.549],[2.22],[0.99370066],[2.22]
83,[0.46829155],[0.168],[1.428],[1.26],[0.95970845],[1.26]
84,[0.41523415],[0.22],[1.16],[0.94],[0.74476585],[0.94]
85,[0.46248874],[0.298],[1.078],[0.78],[0.61551126],[0.78]
86,[0.17014234],[0.277],[0.997],[0.72],[0.82685766],[0.72]
87,[0.16009621],[0.312],[0.922],[0.61],[0.76190379],[0.61]
88,[0.3737099],[0.085],[1.005],[0.92],[0.63129011],[0.92]
89,[-1.2163649],[-6.009],[5.321],[11.33],[6.53736486],[11.33]
90,[1.3861747],[3.8],[7.19],[3.39],[5.80382532],[3.39]
91,[1.7226014],[1.747],[3.257],[1.51],[1.53439859],[1.51]
92,[0.8665577],[0.48],[1.54],[1.06],[0.67344228],[1.06]
93,[0.62339973],[0.389],[1.219],[0.83],[0.59560027],[0.83]
94,[0.4593949],[0.318],[0.998],[0.68],[0.5386051],[0.68]
95,[0.30524725],[0.341],[0.931],[0.59],[0.62575275],[0.59]
96,[0.24038419],[0.335],[0.865],[0.53],[0.62461581],[0.53]
97,[0.23316771],[0.337],[0.807],[0.47],[0.57383229],[0.47]
98,[0.26436117],[0.34],[0.77],[0.43],[0.50563883],[0.43]
99,[0.24829638],[0.273],[0.733],[0.46],[0.48470362],[0.46]
100,[0.34272832],[0.239],[0.689],[0.45],[0.34627168],[0.45]
101,[-0.18978745],[0.359],[0.799],[0.44],[0.98878745],[0.44]
102,[0.39679083],[0.364],[0.774],[0.41],[0.37720917],[0.41]
103,[0.35124937],[-0.149],[0.691],[0.84],[0.33975063],[0.84]
104,[0.16803205],[-0.681],[0.639],[1.32],[0.47096795],[1.32]
105,[0.12559497],[-0.729],[0.591],[1.32],[0.46540503],[1.32]
106,[0.23961677],[0.074],[0.554],[0.48],[0.31438323],[0.48]
107,[0.4478427],[0.308],[0.628],[0.32],[0.18015731],[0.32]
108,[0.5983009],[0.244],[0.654],[0.41],[0.05569913],[0.41]
109,[0.32462734],[-0.282],[0.818],[1.1],[0.49337266],[1.1]
110,[-0.10647845],[-1.092],[2.178],[3.27],[2.28447845],[3.27]
111,[1.2227198],[1.415],[4.025],[2.61],[2.80228021],[2.61]
112,[1.0051265],[1.365],[2.865],[1.5],[1.85987352],[1.5]
113,[0.6746289],[0.335],[1.555],[1.22],[0.88037109],[1.22]
114,[0.28711754],[-0.348],[2.692],[3.04],[2.40488246],[3.04]
115,[1.1424508],[0.795],[2.285],[1.49],[1.14254919],[1.49]
116,[0.5454041],[0.529],[1.469],[0.94],[0.92359592],[0.94]
117,[0.5999225],[0.549],[1.239],[0.69],[0.63907752],[0.69]
118,[0.49339983],[0.405],[0.975],[0.57],[0.48160017],[0.57]
119,[0.46286362],[0.449],[0.949],[0.5],[0.48613638],[0.5]
120,[0.45000428],[0.493],[0.923],[0.43],[0.47299572],[0.43]
121,[0.26588643],[0.456],[0.866],[0.41],[0.60011357],[0.41]
122,[0.17261222],[0.421],[0.801],[0.38],[0.62838778],[0.38]
123,[0.2816378],[0.409],[0.769],[0.36],[0.48736221],[0.36]
124,[0.36814722],[0.412],[0.752],[0.34],[0.38385278],[0.34]
125,[0.20741582],[0.383],[0.713],[0.33],[0.50558418],[0.33]
126,[0.36971602],[0.341],[0.661],[0.32],[0.29128398],[0.32]
127,[0.4630379],[0.232],[0.612],[0.38],[0.14896209],[0.38]
128,[0.13775174],[-0.354],[0.566],[0.92],[0.42824826],[0.92]
129,[0.15169185],[0.004],[0.524],[0.52],[0.37230815],[0.52]
130,[0.44742036],[0.166],[0.486],[0.32],[0.03857964],[0.32]
131,[0.18922155],[0.142],[0.452],[0.31],[0.26277845],[0.31]
132,[-1.0298154],[0.911],[2.061],[1.15],[3.09081544],[1.15]
133,[0.57147974],[1.857],[3.077],[1.22],[2.50552026],[1.22]
134,[0.33645847],[-0.777],[2.383],[3.16],[2.04654153],[3.16]
135,[-1.2513463],[-5.325],[5.665],[10.99],[6.91634635],[10.99]
136,[1.6780796],[1.996],[7.726],[5.73],[6.04792039],[5.73]
137,[1.3071287],[1.732],[4.372],[2.64],[3.06487133],[2.64]
138,[0.7041394],[0.172],[1.452],[1.28],[0.74786059],[1.28]
139,[0.32940146],[0.123],[0.983],[0.86],[0.65359854],[0.86]
140,[0.32924405],[0.155],[0.815],[0.66],[0.48575595],[0.66]
141,[0.39123586],[0.236],[0.796],[0.56],[0.40476414],[0.56]
142,[0.39984405],[0.278],[0.768],[0.49],[0.36815595],[0.49]
143,[0.41275194],[0.304],[0.744],[0.44],[0.33124806],[0.44]
144,[0.32193893],[0.304],[0.714],[0.41],[0.39206107],[0.41]
145,[0.23751295],[0.392],[0.782],[0.39],[0.54448705],[0.39]
146,[0.36486936],[0.4],[0.76],[0.36],[0.39513064],[0.36]
147,[0.33942273],[0.388],[0.728],[0.34],[0.38857727],[0.34]
148,[0.5698459],[0.39],[0.7],[0.31],[0.13015409],[0.31]
149,[0.46218348],[0.322],[0.672],[0.35],[0.20981652],[0.35]
150,[0.32078397],[0.212],[0.642],[0.43],[0.32121603],[0.43]
151,[0.3025797],[0.336],[0.616],[0.28],[0.3134203],[0.28]
152,[0.36672324],[0.351],[0.611],[0.26],[0.24427676],[0.26]
153,[0.45019445],[0.276],[0.606],[0.33],[0.15580555],[0.33]
154,[0.40784556],[0.103],[0.603],[0.5],[0.19515444],[0.5]
155,[0.39807442],[-0.092],[0.598],[0.69],[0.19992558],[0.69]
156,[0.36401913],[0.046],[0.586],[0.54],[0.22198087],[0.54]
157,[0.33900958],[0.133],[0.573],[0.44],[0.23399042],[0.44]
158,[0.23885378],[0.309],[0.549],[0.24],[0.31014622],[0.24]
159,[0.09467587],[0.279],[0.509],[0.23],[0.41432413],[0.23]
160,[0.26065227],[0.274],[0.474],[0.2],[0.21334773],[0.2]
161,[0.21265858],[0.253],[0.443],[0.19],[0.23034142],[0.19]
162,[0.09636307],[0.],[0.41],[0.41],[0.31363693],[0.41]
163,[-0.08006999],[0.19],[0.38],[0.19],[0.46006999],[0.19]
164,[0.23311016],[0.173],[0.353],[0.18],[0.11988984],[0.18]
165,[0.10217479],[0.157],[0.327],[0.17],[0.22482521],[0.17]
166,[0.05446813],[0.132],[0.302],[0.17],[0.24753187],[0.17]
167,[0.04383329],[0.11],[0.28],[0.17],[0.23616671],[0.17]
168,[0.12791432],[0.099],[0.259],[0.16],[0.13108568],[0.16]
169,[0.16003673],[0.08],[0.24],[0.16],[0.07996327],[0.16]
170,[0.20383994],[0.069],[0.239],[0.17],[0.03516006],[0.17]
171,[0.3193708],[0.085],[0.255],[0.17],[-0.06437081],[0.17]
172,[0.28255624],[0.107],[0.277],[0.17],[-0.00555624],[0.17]
173,[0.38253525],[0.131],[0.301],[0.17],[-0.08153525],[0.17]
174,[0.24382882],[0.169],[0.349],[0.18],[0.10517118],[0.18]
175,[0.23954074],[0.417],[0.617],[0.2],[0.37745926],[0.2]
176,[-0.83766645],[3.575],[3.945],[0.37],[4.78266645],[0.37]
177,[1.4025409],[4.211],[4.731],[0.52],[3.32845908],[0.52]
178,[0.78238696],[1.411],[1.811],[0.4],[1.02861304],[0.4]
179,[0.42884493],[0.794],[1.144],[0.35],[0.71515507],[0.35]
180,[0.39966103],[0.661],[1.021],[0.36],[0.62133897],[0.36]
181,[0.4928121],[0.465],[0.785],[0.32],[0.2921879],[0.32]
182,[0.57153976],[0.305],[0.695],[0.39],[0.12346024],[0.39]
183,[0.26167732],[0.365],[0.645],[0.28],[0.38332268],[0.28]
184,[0.2496412],[0.405],[0.675],[0.27],[0.42535881],[0.27]
185,[0.3747605],[0.434],[0.714],[0.28],[0.33923949],[0.28]
186,[0.3995521],[0.405],[0.715],[0.31],[0.31544789],[0.31]
187,[0.3883043],[0.393],[0.723],[0.33],[0.33469571],[0.33]
188,[0.34843054],[0.435],[0.745],[0.31],[0.39656946],[0.31]
189,[0.21361113],[0.476],[0.806],[0.33],[0.59238887],[0.33]
190,[0.25406843],[0.466],[0.796],[0.33],[0.54193157],[0.33]
191,[0.2592976],[0.464],[0.774],[0.31],[0.51470239],[0.31]
192,[0.21277983],[0.462],[0.772],[0.31],[0.55922017],[0.31]
193,[0.19624154],[0.451],[0.771],[0.32],[0.57475846],[0.32]
194,[0.22124301],[0.422],[0.752],[0.33],[0.53075699],[0.33]
195,[0.04389447],[0.441],[0.781],[0.34],[0.73710553],[0.34]
196,[-0.01057407],[0.44],[0.84],[0.4],[0.85057407],[0.4]
197,[0.31504583],[0.425],[0.815],[0.39],[0.49995417],[0.39]
198,[0.22614929],[0.314],[1.004],[0.69],[0.77785071],[0.69]
199,[-0.18905538],[0.325],[1.205],[0.88],[1.39405538],[0.88]
200,[0.32321286],[0.369],[1.129],[0.76],[0.80578714],[0.76]
201,[0.278571],[0.242],[0.942],[0.7],[0.66342899],[0.7]
202,[0.3050229],[0.288],[0.888],[0.6],[0.5829771],[0.6]
203,[0.16052362],[0.362],[0.872],[0.51],[0.71147638],[0.51]
204,[0.04396051],[0.368],[0.868],[0.5],[0.82403949],[0.5]
205,[0.28408715],[0.355],[0.835],[0.48],[0.55091285],[0.48]
206,[0.44404832],[0.375],[0.795],[0.42],[0.35095168],[0.42]
207,[0.13096704],[0.368],[0.758],[0.39],[0.62703296],[0.39]
208,[0.06401157],[0.344],[0.714],[0.37],[0.64998843],[0.37]
209,[0.07730845],[0.334],[0.684],[0.35],[0.60669155],[0.35]
210,[0.06076378],[0.33],[0.66],[0.33],[0.59923622],[0.33]
211,[-0.04204297],[0.317],[0.627],[0.31],[0.66904297],[0.31]
212,[0.01900041],[0.237],[0.587],[0.35],[0.56799959],[0.35]
213,[0.20319198],[0.086],[0.596],[0.51],[0.39280802],[0.51]
214,[0.21051581],[0.135],[0.595],[0.46],[0.38448419],[0.46]
215,[0.01447901],[0.099],[0.609],[0.51],[0.59452099],[0.51]
216,[-0.20523643],[-0.106],[0.704],[0.81],[0.90923643],[0.81]
217,[-0.12533122],[-0.437],[0.883],[1.32],[1.00833122],[1.32]
218,[-0.39717722],[-1.182],[1.208],[2.39],[1.60517722],[2.39]
219,[0.4935829],[0.018],[3.398],[3.38],[2.9044171],[3.38]
220,[1.1325238],[0.715],[3.015],[2.3],[1.88247622],[2.3]
221,[-0.19712603],[-1.043],[1.847],[2.89],[2.04412603],[2.89]
222,[0.02677161],[-1.282],[2.008],[3.29],[1.98122839],[3.29]
223,[0.23798053],[-1.475],[2.275],[3.75],[2.03701947],[3.75]
224,[0.31981495],[-1.967],[2.943],[4.91],[2.62318505],[4.91]
225,[0.444826],[-2.566],[3.844],[6.41],[3.39917399],[6.41]
226,[0.8132402],[-0.867],[2.683],[3.55],[1.86975983],[3.55]
227,[0.52186584],[-1.359],[1.751],[3.11],[1.22913416],[3.11]
228,[0.36155322],[-1.49],[2.05],[3.54],[1.68844678],[3.54]
229,[0.4488483],[-1.406],[2.844],[4.25],[2.39515169],[4.25]
230,[0.3802133],[-0.994],[2.646],[3.64],[2.26578671],[3.64]
231,[0.32973406],[-0.985],[2.085],[3.07],[1.75526594],[3.07]
232,[0.14604707],[-0.667],[2.343],[3.01],[2.19695293],[3.01]
233,[0.07049006],[-0.071],[2.789],[2.86],[2.71850994],[2.86]
234,[0.07039604],[0.151],[2.601],[2.45],[2.53060396],[2.45]
235,[-0.07764897],[-0.252],[2.498],[2.75],[2.57564897],[2.75]
236,[-0.02708963],[-0.585],[2.365],[2.95],[2.39208963],[2.95]
237,[-0.14198989],[-0.261],[3.139],[3.4],[3.28098989],[3.4]
238,[-0.01915875],[0.177],[3.587],[3.41],[3.60615875],[3.41]
239,[0.19598556],[0.478],[4.058],[3.58],[3.86201444],[3.58]
240,[0.5639349],[0.051],[4.441],[4.39],[3.87706508],[4.39]
241,[0.7400476],[-0.189],[4.631],[4.82],[3.89095243],[4.82]
242,[0.37632194],[0.037],[4.327],[4.29],[3.95067806],[4.29]
243,[0.54510486],[-0.172],[4.898],[5.07],[4.35289514],[5.07]
244,[0.92532015],[0.113],[5.923],[5.81],[4.99767985],[5.81]
245,[1.3229778],[0.213],[6.813],[6.6],[5.49002222],[6.6]
246,[0.88633454],[1.005],[5.505],[4.5],[4.61866546],[4.5]
247,[0.14609556],[0.233],[3.403],[3.17],[3.25690444],[3.17]
248,[0.49957874],[0.064],[3.414],[3.35],[2.91442126],[3.35]
249,[0.8493357],[0.838],[4.078],[3.24],[3.22866433],[3.24]
250,[0.47684205],[0.726],[3.626],[2.9],[3.14915795],[2.9]
251,[-0.17046756],[0.345],[3.105],[2.76],[3.27546756],[2.76]
252,[0.10466781],[-0.859],[3.541],[4.4],[3.43633219],[4.4]
253,[0.67671204],[-0.325],[3.365],[3.69],[2.68828796],[3.69]
254,[0.702127],[-0.146],[2.234],[2.38],[1.53187302],[2.38]
255,[0.38682857],[-0.169],[1.861],[2.03],[1.47417143],[2.03]
256,[0.15125945],[-0.45],[1.89],[2.34],[1.73874055],[2.34]
257,[-0.04295316],[0.189],[2.899],[2.71],[2.94195316],[2.71]
258,[0.00925082],[0.854],[3.974],[3.12],[3.96474918],[3.12]
259,[0.12841418],[1.136],[4.866],[3.73],[4.73758582],[3.73]
260,[0.29316103],[1.71],[5.93],[4.22],[5.63683897],[4.22]
261,[0.3666793],[2.276],[5.866],[3.59],[5.49932069],[3.59]
262,[0.35878018],[2.316],[5.556],[3.24],[5.19721982],[3.24]
263,[0.4412831],[1.848],[5.588],[3.74],[5.14671689],[3.74]
264,[0.29240942],[1.609],[5.159],[3.55],[4.86659058],[3.55]
265,[0.22979525],[1.391],[4.921],[3.53],[4.69120475],[3.53]
266,[0.24298295],[1.37],[5.38],[4.01],[5.13701705],[4.01]
267,[0.284159],[1.626],[5.326],[3.7],[5.041841],[3.7]
268,[0.2750727],[1.712],[5.172],[3.46],[4.89692731],[3.46]
269,[0.39444134],[1.027],[5.687],[4.66],[5.29255866],[4.66]
270,[1.2616917],[1.186],[7.416],[6.23],[6.15430831],[6.23]
271,[1.4032855],[2.812],[7.462],[4.65],[6.0587145],[4.65]
272,[0.3161373],[2.463],[5.583],[3.12],[5.26686269],[3.12]
273,[-0.06147856],[1.048],[5.198],[4.15],[5.25947856],[4.15]
274,[0.09884322],[-0.014],[6.806],[6.82],[6.70715678],[6.82]
275,[0.36459884],[0.861],[7.621],[6.76],[7.25640116],[6.76]
276,[0.4418434],[1.076],[7.086],[6.01],[6.64415661],[6.01]
277,[0.34347868],[1.054],[4.954],[3.9],[4.61052132],[3.9]
278,[0.07020232],[0.496],[3.146],[2.65],[3.07579768],[2.65]
279,[-0.09086967],[0.174],[2.814],[2.64],[2.90486967],[2.64]
280,[-0.11710244],[0.24],[3.03],[2.79],[3.14710244],[2.79]
281,[-0.06448978],[0.747],[3.817],[3.07],[3.88148978],[3.07]
282,[0.04499146],[1.589],[4.729],[3.14],[4.68400854],[3.14]
283,[0.20176888],[2.554],[5.784],[3.23],[5.58223112],[3.23]
284,[0.23029895],[3.636],[6.936],[3.3],[6.70570105],[3.3]
285,[0.3443653],[4.084],[8.444],[4.36],[8.0996347],[4.36]
286,[-0.01274663],[2.71],[7.21],[4.5],[7.22274663],[4.5]
287,[-0.2120685],[1.677],[6.407],[4.73],[6.6190685],[4.73]
288,[-0.00812683],[0.881],[5.501],[4.62],[5.50912683],[4.62]
289,[0.10498881],[0.349],[4.649],[4.3],[4.54401119],[4.3]
290,[0.16501667],[1.019],[4.359],[3.34],[4.19398333],[3.34]
291,[0.11383317],[0.469],[3.779],[3.31],[3.66516683],[3.31]
292,[0.06348237],[1.53],[6.16],[4.63],[6.09651763],[4.63]
293,[0.25661585],[2.572],[6.572],[4.],[6.31538415],[4.]
294,[0.12086728],[2.462],[6.952],[4.49],[6.83113272],[4.49]
295,[0.17537147],[2.342],[7.082],[4.74],[6.90662853],[4.74]
296,[0.11970946],[2.209],[6.799],[4.59],[6.67929054],[4.59]
297,[0.09709048],[2.601],[7.341],[4.74],[7.24390952],[4.74]
298,[0.11026487],[1.005],[7.535],[6.53],[7.42473513],[6.53]
299,[0.08446434],[-0.344],[10.136],[10.48],[10.05153566],[10.48]
300,[0.2786789],[2.428],[14.318],[11.89],[14.03932111],[11.89]
301,[0.49227023],[3.333],[15.553],[12.22],[15.06072977],[12.22]
302,[0.64029634],[1.958],[15.198],[13.24],[14.55770366],[13.24]
303,[0.820828],[1.932],[15.412],[13.48],[14.59117198],[13.48]
304,[1.0649927],[3.229],[16.249],[13.02],[15.18400733],[13.02]
305,[1.0410249],[1.55],[14.96],[13.41],[13.91897508],[13.41]
306,[1.018188],[-0.555],[14.375],[14.93],[13.356812],[14.93]
307,[1.2661854],[0.115],[16.625],[16.51],[15.3588146],[16.51]
308,[1.525094],[-0.439],[17.721],[18.16],[16.19590597],[18.16]
309,[1.6449149],[-0.944],[16.746],[17.69],[15.10108513],[17.69]
310,[1.6584282],[0.27],[15.26],[14.99],[13.60157181],[14.99]
311,[1.5374205],[-0.225],[13.395],[13.62],[11.85757949],[13.62]
312,[1.4280589],[1.413],[13.613],[12.2],[12.18494114],[12.2]
313,[0.53467107],[-0.961],[10.969],[11.93],[10.43432893],[11.93]
314,[0.2312034],[-1.915],[10.295],[12.21],[10.06379659],[12.21]
315,[0.08581364],[-2.331],[9.819],[12.15],[9.73318636],[12.15]
316,[-0.03321052],[-0.3],[12.14],[12.44],[12.17321052],[12.44]
317,[-0.02695364],[1.799],[14.709],[12.91],[14.73595364],[12.91]
318,[-0.4356687],[2.525],[15.675],[13.15],[16.11066871],[13.15]
319,[-1.1221743],[0.653],[12.943],[12.29],[14.06517426],[12.29]
320,[-1.1645281],[2.039],[14.049],[12.01],[15.21352813],[12.01]
321,[-1.4179964],[0.818],[12.478],[11.66],[13.89599641],[11.66]
322,[-1.5278335],[1.379],[14.789],[13.41],[16.31683346],[13.41]
323,[-1.492374],[0.859],[19.399],[18.54],[20.89137394],[18.54]
324,[-1.4418943],[0.342],[17.682],[17.34],[19.12389429],[17.34]
325,[-0.48627925],[-0.535],[15.685],[16.22],[16.17127925],[16.22]
326,[-1.3397932],[-2.312],[11.888],[14.2],[13.22779321],[14.2]
327,[-1.5026405],[-2.016],[12.714],[14.73],[14.21664049],[14.73]
328,[-1.4406416],[-1.51],[12.56],[14.07],[14.00064164],[14.07]
329,[-1.4420762],[-0.176],[13.504],[13.68],[14.94607621],[13.68]
330,[-1.2037449],[-1.421],[11.059],[12.48],[12.26274489],[12.48]
331,[-1.0912263],[-1.977],[9.293],[11.27],[10.38422634],[11.27]
332,[-1.0752523],[-0.677],[10.393],[11.07],[11.46825229],[11.07]
333,[-1.0125761],[1.065],[11.915],[10.85],[12.9275761],[10.85]
334,[-1.1403973],[0.72],[13.29],[12.57],[14.43039731],[12.57]
335,[-1.1296926],[-2.079],[13.781],[15.86],[14.91069255],[15.86]
336,[-0.6943069],[-1.795],[12.035],[13.83],[12.72930691],[13.83]
337,[-0.94118434],[-1.303],[10.927],[12.23],[11.86818434],[12.23]
338,[-0.5906257],[-0.699],[12.191],[12.89],[12.7816257],[12.89]
339,[-0.43693966],[1.723],[14.773],[13.05],[15.20993966],[13.05]
340,[-0.12693518],[0.89],[14.04],[13.15],[14.16693518],[13.15]
341,[0.42313698],[2.495],[15.835],[13.34],[15.41186302],[13.34]
342,[0.8207079],[1.105],[14.425],[13.32],[13.60429208],[13.32]
343,[1.2546513],[1.997],[15.337],[13.34],[14.08234869],[13.34]
344,[1.5048668],[1.836],[14.616],[12.78],[13.11113316],[12.78]
345,[1.6230247],[1.197],[12.877],[11.68],[11.2539753],[11.68]
346,[1.6709864],[0.687],[11.657],[10.97],[9.98601359],[10.97]
347,[1.823627],[-0.133],[11.087],[11.22],[9.263373],[11.22]
348,[1.0239652],[-0.514],[10.646],[11.16],[9.62203476],[11.16]
349,[0.6873934],[1.541],[10.801],[9.26],[10.11360657],[9.26]
350,[-0.2966379],[0.565],[8.725],[8.16],[9.02163789],[8.16]
351,[-0.47499025],[-1.703],[11.707],[13.41],[12.18199025],[13.41]
352,[0.9060828],[3.997],[18.107],[14.11],[17.20091719],[14.11]
353,[0.05955455],[1.773],[12.543],[10.77],[12.48344545],[10.77]
354,[-0.4716977],[0.472],[8.722],[8.25],[9.19369769],[8.25]
355,[-0.13914385],[-3.286],[9.414],[12.7],[9.55314385],[12.7]
356,[0.01205885],[0.46],[20.86],[20.4],[20.84794115],[20.4]
357,[-0.03714874],[0.555],[16.215],[15.66],[16.25214874],[15.66]
358,[-0.5515633],[-2.404],[11.426],[13.83],[11.97756332],[13.83]
359,[-0.89279014],[-0.774],[12.276],[13.05],[13.16879014],[13.05]
360,[-0.5527614],[-0.507],[11.833],[12.34],[12.38576138],[12.34]
361,[-0.27265775],[2.008],[13.828],[11.82],[14.10065775],[11.82]
362,[0.00749379],[1.627],[12.597],[10.97],[12.58950621],[10.97]
363,[0.43548667],[-0.67],[12.03],[12.7],[11.59451333],[12.7]
364,[0.4817565],[-2.312],[14.188],[16.5],[13.70624349],[16.5]
365,[0.99066],[-7.094],[16.446],[23.54],[15.45533999],[23.54]
366,[0.4462642],[-1.56],[18.89],[20.45],[18.44373579],[20.45]
367,[-0.1836704],[-9.887],[20.053],[29.94],[20.2366704],[29.94]
368,[0.34293455],[4.319],[22.869],[18.55],[22.52606545],[18.55]
369,[0.49936938],[-0.099],[13.521],[13.62],[13.02163062],[13.62]
370,[-0.3764726],[-1.131],[10.369],[11.5],[10.74547259],[11.5]
