,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
60,[0.13944377],[0.195],[1.385],[1.19],[1.24555623],[1.19]
61,[0.07611667],[0.147],[1.127],[0.98],[1.05088333],[0.98]
62,[0.04574807],[0.087],[0.907],[0.82],[0.86125193],[0.82]
63,[0.02950338],[0.039],[0.729],[0.69],[0.69949662],[0.69]
64,[-0.00268571],[-0.068],[0.652],[0.72],[0.65468571],[0.72]
65,[-0.04633656],[-0.064],[0.616],[0.68],[0.66233656],[0.68]
66,[-0.05901072],[-0.052],[0.558],[0.61],[0.61701072],[0.61]
67,[-0.01466034],[-0.051],[0.479],[0.53],[0.49366034],[0.53]
68,[0.00160308],[-0.073],[0.397],[0.47],[0.39539692],[0.47]
69,[0.00861209],[-0.048],[0.362],[0.41],[0.35338791],[0.41]
70,[0.00977792],[-0.026],[0.334],[0.36],[0.32422208],[0.36]
71,[0.0164777],[-0.037],[0.313],[0.35],[0.2965223],[0.35]
72,[-0.06153465],[-0.087],[0.363],[0.45],[0.42453465],[0.45]
73,[-0.05512235],[-0.026],[0.584],[0.61],[0.63912235],[0.61]
74,[0.08425301],[0.087],[0.647],[0.56],[0.56274699],[0.56]
75,[0.04286472],[0.009],[0.519],[0.51],[0.47613528],[0.51]
76,[-0.16583306],[-0.189],[0.691],[0.88],[0.85683306],[0.88]
77,[-0.1367379],[-0.096],[1.014],[1.11],[1.1507379],[1.11]
78,[0.07021449],[0.089],[1.119],[1.03],[1.04878551],[1.03]
79,[0.08371814],[0.083],[1.023],[0.94],[0.93928186],[0.94]
80,[-0.09701756],[-0.156],[1.074],[1.23],[1.17101756],[1.23]
81,[0.06959212],[0.027],[1.167],[1.14],[1.09740788],[1.14]
82,[-0.00372422],[0.044],[1.074],[1.03],[1.07772422],[1.03]
83,[0.00813312],[0.032],[0.932],[0.9],[0.92386688],[0.9]
84,[-0.00779729],[0.023],[0.773],[0.75],[0.78079729],[0.75]
85,[0.00595529],[-0.019],[0.631],[0.65],[0.62504471],[0.65]
86,[0.00980527],[-0.054],[0.506],[0.56],[0.49619473],[0.56]
87,[0.00131426],[-0.024],[0.466],[0.49],[0.46468574],[0.49]
88,[-0.06574198],[-0.009],[0.621],[0.63],[0.68674198],[0.63]
89,[-0.10719623],[0.059],[0.869],[0.81],[0.97619623],[0.81]
90,[0.06229951],[0.125],[0.915],[0.79],[0.85270049],[0.79]
91,[-0.01100807],[0.143],[0.843],[0.7],[0.85400807],[0.7]
92,[0.01757105],[0.134],[0.744],[0.61],[0.72642895],[0.61]
93,[0.00823975],[0.095],[0.645],[0.55],[0.63676025],[0.55]
94,[0.01227616],[0.072],[0.562],[0.49],[0.54972384],[0.49]
95,[0.00977058],[0.022],[0.452],[0.43],[0.44222942],[0.43]
96,[0.0055935],[0.013],[0.393],[0.38],[0.3874065],[0.38]
97,[-0.00012102],[0.02],[0.36],[0.34],[0.36012102],[0.34]
98,[-0.00090721],[0.03],[0.33],[0.3],[0.33090721],[0.3]
99,[-0.00197856],[0.023],[0.303],[0.28],[0.30497856],[0.28]
100,[-0.12080441],[-0.251],[0.419],[0.67],[0.53980441],[0.67]
101,[0.03062281],[-0.138],[0.612],[0.75],[0.58137719],[0.75]
102,[-0.04026229],[-0.049],[0.731],[0.78],[0.77126229],[0.78]
103,[0.06531225],[0.078],[0.758],[0.68],[0.69268775],[0.68]
104,[0.03429113],[0.02],[0.61],[0.59],[0.57570887],[0.59]
105,[0.01600209],[-0.009],[0.491],[0.5],[0.47499791],[0.5]
106,[0.00401249],[-0.028],[0.412],[0.44],[0.40798751],[0.44]
107,[0.00893266],[0.001],[0.381],[0.38],[0.37206734],[0.38]
108,[0.01149309],[-0.025],[0.375],[0.4],[0.36350691],[0.4]
109,[-0.13217807],[-0.174],[0.546],[0.72],[0.67817807],[0.72]
110,[-0.05619929],[-0.041],[0.839],[0.88],[0.89519929],[0.88]
111,[0.11251057],[0.061],[0.911],[0.85],[0.79848943],[0.85]
112,[0.04120132],[0.059],[0.969],[0.91],[0.92779868],[0.91]
113,[0.14901274],[0.112],[0.992],[0.88],[0.84298726],[0.88]
114,[0.06510498],[0.12],[0.98],[0.86],[0.91489502],[0.86]
115,[0.09839671],[0.152],[0.912],[0.76],[0.81360329],[0.76]
116,[0.0119155],[0.096],[0.846],[0.75],[0.8340845],[0.75]
117,[0.05628424],[0.114],[0.784],[0.67],[0.72771576],[0.67]
118,[0.02482284],[0.052],[0.632],[0.58],[0.60717716],[0.58]
119,[0.0139863],[-0.001],[0.509],[0.51],[0.4950137],[0.51]
120,[0.00660751],[-0.03],[0.42],[0.45],[0.41339249],[0.45]
121,[0.00048957],[-0.018],[0.382],[0.4],[0.38151043],[0.4]
122,[-7.866789e-05],[0.001],[0.351],[0.35],[0.35107867],[0.35]
123,[0.00635859],[-0.003],[0.337],[0.34],[0.33064141],[0.34]
124,[0.00224806],[0.01],[0.33],[0.32],[0.32775194],[0.32]
125,[0.02122571],[0.013],[0.313],[0.3],[0.29177429],[0.3]
126,[-0.02662834],[-0.021],[0.299],[0.32],[0.32562834],[0.32]
127,[0.0073168],[-0.026],[0.284],[0.31],[0.2766832],[0.31]
128,[0.01877691],[-0.029],[0.261],[0.29],[0.24222309],[0.29]
129,[-0.00706606],[-0.074],[0.246],[0.32],[0.25306606],[0.32]
130,[-0.01466295],[-0.103],[0.237],[0.34],[0.25166295],[0.34]
131,[-0.03383796],[-0.129],[0.231],[0.36],[0.26483796],[0.36]
132,[-0.15166248],[-0.121],[0.349],[0.47],[0.50066248],[0.47]
133,[0.00749126],[0.121],[0.561],[0.44],[0.55350874],[0.44]
134,[-0.09885681],[-0.098],[0.742],[0.84],[0.84085681],[0.84]
135,[-0.1722656],[-0.211],[1.079],[1.29],[1.2512656],[1.29]
136,[0.05226953],[0.067],[1.177],[1.11],[1.12473047],[1.11]
137,[0.01953181],[0.012],[1.002],[0.99],[0.98246819],[0.99]
138,[0.02942641],[-0.007],[0.833],[0.84],[0.80357359],[0.84]
139,[0.0094512],[-0.028],[0.672],[0.7],[0.6625488],[0.7]
140,[0.00415463],[-0.058],[0.542],[0.6],[0.53784537],[0.6]
141,[0.0062829],[-0.039],[0.491],[0.53],[0.4847171],[0.53]
142,[-0.00167967],[0.022],[0.492],[0.47],[0.49367967],[0.47]
143,[0.00200693],[0.023],[0.443],[0.42],[0.44099307],[0.42]
144,[-0.02539263],[0.085],[0.535],[0.45],[0.56039263],[0.45]
145,[0.05533774],[0.184],[0.694],[0.51],[0.63866226],[0.51]
146,[0.06960907],[0.188],[0.648],[0.46],[0.57839093],[0.46]
147,[0.03547864],[0.113],[0.523],[0.41],[0.48752136],[0.41]
148,[0.02217343],[0.082],[0.452],[0.37],[0.42982657],[0.37]
149,[0.00974749],[0.082],[0.412],[0.33],[0.40225251],[0.33]
150,[0.00784662],[0.089],[0.379],[0.29],[0.37115338],[0.29]
151,[0.00560012],[0.064],[0.354],[0.29],[0.34839988],[0.29]
152,[0.00686962],[0.047],[0.347],[0.3],[0.34013038],[0.3]
153,[0.00297737],[0.065],[0.335],[0.27],[0.33202263],[0.27]
154,[0.0052175],[0.057],[0.307],[0.25],[0.3017825],[0.25]
155,[-0.00286259],[0.052],[0.282],[0.23],[0.28486259],[0.23]
156,[-0.00737388],[0.049],[0.259],[0.21],[0.26637388],[0.21]
157,[-0.0077174],[0.048],[0.238],[0.19],[0.2457174],[0.19]
158,[-0.00664315],[0.038],[0.218],[0.18],[0.22464315],[0.18]
159,[0.01441223],[0.033],[0.203],[0.17],[0.18858777],[0.17]
160,[0.00355729],[0.04],[0.19],[0.15],[0.18644271],[0.15]
161,[0.0039666],[0.034],[0.174],[0.14],[0.1700334],[0.14]
162,[0.01378244],[0.03],[0.16],[0.13],[0.14621756],[0.13]
163,[0.0208481],[0.019],[0.149],[0.13],[0.1281519],[0.13]
164,[-0.01539369],[0.019],[0.149],[0.13],[0.16439369],[0.13]
165,[0.01122785],[0.02],[0.15],[0.13],[0.13877215],[0.13]
166,[-0.00111186],[0.015],[0.145],[0.13],[0.14611186],[0.13]
167,[0.00048662],[0.02],[0.14],[0.12],[0.13951338],[0.12]
168,[0.01001897],[0.021],[0.131],[0.11],[0.12098103],[0.11]
169,[0.00016679],[-0.005],[0.135],[0.14],[0.13483321],[0.14]
170,[0.01866897],[-0.009],[0.161],[0.17],[0.14233103],[0.17]
171,[-0.03760966],[-0.012],[0.238],[0.25],[0.27560966],[0.25]
172,[-0.00750218],[0.029],[0.319],[0.29],[0.32650218],[0.29]
173,[-0.01311294],[-0.001],[0.369],[0.37],[0.38211294],[0.37]
174,[-0.02651642],[-0.034],[0.446],[0.48],[0.47251642],[0.48]
175,[-0.09816363],[-0.069],[0.681],[0.75],[0.77916363],[0.75]
176,[-0.17578208],[-0.047],[1.113],[1.16],[1.28878208],[1.16]
177,[0.05513336],[0.188],[1.308],[1.12],[1.25286664],[1.12]
178,[0.0191415],[0.187],[1.157],[0.97],[1.1378585],[0.97]
179,[-0.04690444],[0.169],[1.069],[0.9],[1.11590444],[0.9]
180,[-0.04816355],[0.22],[1.1],[0.88],[1.14816355],[0.88]
181,[0.04225919],[0.25],[1.03],[0.78],[0.98774081],[0.78]
182,[0.02490772],[0.164],[0.844],[0.68],[0.81909228],[0.68]
183,[-0.03588864],[0.016],[0.776],[0.76],[0.81188864],[0.76]
184,[0.05434579],[-0.041],[0.909],[0.95],[0.85465421],[0.95]
185,[0.12971348],[0.029],[1.049],[1.02],[0.91928652],[1.02]
186,[0.1182301],[0.085],[1.005],[0.92],[0.8867699],[0.92]
187,[0.06370354],[0.082],[0.862],[0.78],[0.79829646],[0.78]
188,[0.03110506],[0.06],[0.75],[0.69],[0.71889494],[0.69]
189,[-0.00305505],[0.057],[0.727],[0.67],[0.73005505],[0.67]
190,[-0.0199683],[0.08],[0.77],[0.69],[0.7899683],[0.69]
191,[0.0009691],[0.111],[0.821],[0.71],[0.8200309],[0.71]
192,[0.01050699],[0.059],[0.929],[0.87],[0.91849301],[0.87]
193,[0.09857972],[0.136],[0.956],[0.82],[0.85742028],[0.82]
194,[0.0585755],[0.067],[0.917],[0.85],[0.8584245],[0.85]
195,[0.07302006],[-0.038],[0.982],[1.02],[0.90897994],[1.02]
196,[0.1340804],[0.029],[0.969],[0.94],[0.8349196],[0.94]
197,[0.08329789],[0.012],[0.822],[0.81],[0.73870211],[0.81]
198,[-0.04917253],[-0.115],[0.865],[0.98],[0.91417253],[0.98]
199,[0.07405191],[0.003],[0.923],[0.92],[0.84894809],[0.92]
200,[0.02772437],[0.01],[0.81],[0.8],[0.78227563],[0.8]
201,[0.02972675],[-0.024],[0.676],[0.7],[0.64627325],[0.7]
202,[0.02120764],[-0.056],[0.544],[0.6],[0.52279236],[0.6]
203,[0.01808517],[-0.08],[0.44],[0.52],[0.42191483],[0.52]
204,[0.02675305],[-0.106],[0.414],[0.52],[0.38724695],[0.52]
205,[0.00573803],[-0.065],[0.475],[0.54],[0.46926197],[0.54]
206,[0.05130691],[-0.005],[0.475],[0.48],[0.42369309],[0.48]
207,[0.0268457],[-0.026],[0.404],[0.43],[0.3771543],[0.43]
208,[0.01706124],[-0.009],[0.371],[0.38],[0.35393876],[0.38]
209,[0.01365551],[0.011],[0.341],[0.33],[0.32734449],[0.33]
210,[0.0084542],[0.013],[0.313],[0.3],[0.3045458],[0.3]
211,[0.0051682],[0.027],[0.287],[0.26],[0.2818318],[0.26]
212,[0.02201016],[-0.001],[0.289],[0.29],[0.26698984],[0.29]
213,[-0.02465175],[-0.019],[0.321],[0.34],[0.34565175],[0.34]
214,[-0.01878396],[0.018],[0.348],[0.33],[0.36678396],[0.33]
215,[-0.04618189],[0.051],[0.371],[0.32],[0.41718189],[0.32]
216,[0.0015689],[0.058],[0.368],[0.31],[0.3664311],[0.31]
217,[0.01062],[0.059],[0.339],[0.28],[0.32838],[0.28]
218,[0.0086484],[0.036],[0.316],[0.28],[0.3073516],[0.28]
219,[-0.12805124],[0.045],[0.445],[0.4],[0.57305124],[0.4]
220,[0.05397487],[0.208],[0.628],[0.42],[0.57402513],[0.42]
221,[-0.07134916],[0.164],[0.634],[0.47],[0.70534916],[0.47]
222,[-0.04327486],[0.18],[0.62],[0.44],[0.66327486],[0.44]
223,[-0.08776765],[0.157],[0.587],[0.43],[0.67476765],[0.43]
224,[-0.0991505],[0.11],[0.56],[0.45],[0.6591505],[0.45]
225,[-0.20276237],[0.097],[0.687],[0.59],[0.88976237],[0.59]
226,[0.01308251],[0.208],[0.748],[0.54],[0.73491749],[0.54]
227,[-0.01259039],[0.12],[0.6],[0.48],[0.61259039],[0.48]
228,[-0.01284301],[0.061],[0.481],[0.42],[0.49384301],[0.42]
229,[-0.00251462],[0.03],[0.4],[0.37],[0.40251462],[0.37]
230,[0.0082521],[0.034],[0.364],[0.33],[0.3557479],[0.33]
231,[0.01646457],[0.043],[0.333],[0.29],[0.31653543],[0.29]
232,[0.02729976],[0.044],[0.304],[0.26],[0.27670024],[0.26]
233,[0.02905272],[0.038],[0.278],[0.24],[0.24894728],[0.24]
234,[0.02509354],[0.036],[0.256],[0.22],[0.23090646],[0.22]
235,[0.03407174],[0.046],[0.246],[0.2],[0.21192826],[0.2]
236,[0.02907996],[0.059],[0.239],[0.18],[0.20992004],[0.18]
237,[0.02758246],[0.057],[0.237],[0.18],[0.20941754],[0.18]
238,[0.02148086],[0.063],[0.233],[0.17],[0.21151914],[0.17]
239,[0.03119325],[0.061],[0.211],[0.15],[0.17980675],[0.15]
240,[0.02024814],[0.041],[0.191],[0.15],[0.17075186],[0.15]
241,[0.02440631],[0.033],[0.173],[0.14],[0.14859369],[0.14]
242,[0.02782606],[0.026],[0.156],[0.13],[0.12817394],[0.13]
243,[0.05418634],[0.02],[0.14],[0.12],[0.08581366],[0.12]
244,[0.04324402],[0.016],[0.126],[0.11],[0.08275598],[0.11]
245,[0.02725442],[0.017],[0.137],[0.12],[0.10974558],[0.12]
246,[-0.00190815],[0.026],[0.146],[0.12],[0.14790815],[0.12]
247,[-0.00179595],[0.023],[0.143],[0.12],[0.14479595],[0.12]
248,[-0.02795302],[-0.026],[0.194],[0.22],[0.22195302],[0.22]
249,[0.0293704],[-0.005],[0.255],[0.26],[0.2256296],[0.26]
250,[0.02912484],[0.023],[0.283],[0.26],[0.25387516],[0.26]
251,[-0.00301904],[0.004],[0.294],[0.29],[0.29701904],[0.29]
252,[-0.05808006],[-0.034],[0.326],[0.36],[0.38408006],[0.36]
253,[0.01673873],[-0.011],[0.369],[0.38],[0.35226127],[0.38]
254,[0.05541557],[0.002],[0.372],[0.37],[0.31658443],[0.37]
255,[0.02678294],[0.017],[0.347],[0.33],[0.32021706],[0.33]
256,[0.00289922],[0.016],[0.316],[0.3],[0.31310078],[0.3]
257,[-0.00622615],[0.017],[0.287],[0.27],[0.29322615],[0.27]
258,[-0.00306325],[0.02],[0.26],[0.24],[0.26306325],[0.24]
259,[0.00812127],[0.016],[0.236],[0.22],[0.22787873],[0.22]
260,[0.01475347],[0.023],[0.213],[0.19],[0.19824653],[0.19]
261,[0.0161287],[0.017],[0.197],[0.18],[0.1808713],[0.18]
262,[0.00242131],[0.015],[0.195],[0.18],[0.19257869],[0.18]
263,[-0.04377514],[0.059],[0.249],[0.19],[0.29277514],[0.19]
264,[-0.03183946],[0.097],[0.297],[0.2],[0.32883946],[0.2]
265,[-0.0339168],[0.084],[0.284],[0.2],[0.3179168],[0.2]
266,[-0.03189691],[0.069],[0.259],[0.19],[0.29089691],[0.19]
267,[-0.02613995],[0.055],[0.235],[0.18],[0.26113995],[0.18]
268,[-0.03089317],[0.05],[0.22],[0.17],[0.25089317],[0.17]
269,[-0.09612918],[0.014],[0.274],[0.26],[0.37012918],[0.26]
270,[-0.08867373],[0.008],[0.338],[0.33],[0.42667373],[0.33]
271,[-0.13238183],[-0.018],[0.392],[0.41],[0.52438183],[0.41]
272,[-0.06749199],[0.037],[0.417],[0.38],[0.48449199],[0.38]
273,[-0.08644769],[0.024],[0.364],[0.34],[0.45044769],[0.34]
274,[-0.09259271],[0.031],[0.331],[0.3],[0.42359271],[0.3]
275,[-0.08415471],[0.03],[0.3],[0.27],[0.38415471],[0.27]
276,[-0.07185515],[0.022],[0.272],[0.25],[0.34385515],[0.25]
277,[-0.06414034],[0.027],[0.247],[0.22],[0.31114034],[0.22]
278,[-0.07047275],[0.048],[0.238],[0.19],[0.30847275],[0.19]
279,[-0.05230885],[0.059],[0.229],[0.17],[0.28130885],[0.17]
280,[-0.04488171],[0.047],[0.207],[0.16],[0.25188171],[0.16]
281,[-0.03829895],[0.046],[0.186],[0.14],[0.22429895],[0.14]
282,[-0.03204288],[0.037],[0.167],[0.13],[0.19904288],[0.13]
283,[-0.02746022],[0.03],[0.15],[0.12],[0.17746022],[0.12]
284,[-0.03602455],[0.036],[0.146],[0.11],[0.18202455],[0.11]
285,[-0.03441917],[0.031],[0.141],[0.11],[0.17541917],[0.11]
286,[-0.02823372],[0.026],[0.126],[0.1],[0.15423372],[0.1]
287,[-0.02577825],[0.022],[0.112],[0.09],[0.13777825],[0.09]
288,[-0.02238081],[0.01],[0.1],[0.09],[0.12238081],[0.09]
289,[-0.01652328],[0.007],[0.087],[0.08],[0.10352328],[0.08]
290,[-0.02117079],[0.006],[0.076],[0.07],[0.09717079],[0.07]
291,[-0.01997353],[0.005],[0.065],[0.06],[0.08497353],[0.06]
292,[-0.05205727],[0.036],[0.106],[0.07],[0.15805727],[0.07]
293,[-0.01751829],[0.072],[0.142],[0.07],[0.15951829],[0.07]
294,[-0.02615615],[0.059],[0.129],[0.07],[0.15515615],[0.07]
295,[-0.02373585],[0.044],[0.114],[0.07],[0.13773585],[0.07]
296,[-0.02084279],[0.04],[0.1],[0.06],[0.12084279],[0.06]
297,[-0.01691591],[0.035],[0.095],[0.06],[0.11191591],[0.06]
298,[-0.01483451],[0.03],[0.09],[0.06],[0.10483451],[0.06]
299,[-0.00276486],[0.029],[0.079],[0.05],[0.08176486],[0.05]
300,[0.00460434],[0.018],[0.068],[0.05],[0.06339566],[0.05]
301,[0.00670145],[0.008],[0.058],[0.05],[0.05129855],[0.05]
302,[0.00564835],[0.008],[0.048],[0.04],[0.04235165],[0.04]
303,[0.00553629],[0.],[0.04],[0.04],[0.03446371],[0.04]
304,[0.00835583],[-0.005],[0.035],[0.04],[0.02664417],[0.04]
305,[0.00471138],[-0.009],[0.031],[0.04],[0.02628862],[0.04]
306,[0.00328058],[-0.016],[0.024],[0.04],[0.02071942],[0.04]
307,[0.00398945],[-0.012],[0.018],[0.03],[0.01401055],[0.03]
308,[0.00427422],[-0.019],[0.011],[0.03],[0.00672578],[0.03]
309,[0.00276296],[-0.024],[0.006],[0.03],[0.00323704],[0.03]
310,[0.00075921],[-0.029],[0.001],[0.03],[0.00024079],[0.03]
311,[0.00567737],[-0.016],[0.004],[0.02],[-0.00167737],[0.02]
312,[0.01628104],[0.013],[0.033],[0.02],[0.01671896],[0.02]
313,[0.00583811],[0.031],[0.051],[0.02],[0.04516189],[0.02]
314,[0.00531398],[0.022],[0.042],[0.02],[0.03668602],[0.02]
315,[-0.00112887],[0.024],[0.034],[0.01],[0.03512887],[0.01]
316,[0.00126241],[0.017],[0.027],[0.01],[0.02573759],[0.01]
317,[-0.00194236],[0.01],[0.02],[0.01],[0.02194236],[0.01]
318,[0.01071728],[0.021],[0.031],[0.01],[0.02028272],[0.01]
319,[0.01723114],[0.04],[0.06],[0.02],[0.04276886],[0.02]
320,[0.03749933],[0.078],[0.108],[0.03],[0.07050067],[0.03]
321,[0.02855741],[0.097],[0.137],[0.04],[0.10844259],[0.04]
322,[0.02824786],[0.086],[0.126],[0.04],[0.09775214],[0.04]
323,[0.03878365],[0.083],[0.133],[0.05],[0.09421635],[0.05]
324,[0.02063614],[0.089],[0.139],[0.05],[0.11836386],[0.05]
325,[0.03411983],[0.112],[0.172],[0.06],[0.13788017],[0.06]
326,[0.0468915],[0.141],[0.201],[0.06],[0.1541085],[0.06]
327,[0.04722769],[0.121],[0.211],[0.09],[0.16377231],[0.09]
328,[0.05463561],[0.143],[0.253],[0.11],[0.19836439],[0.11]
329,[0.05713963],[0.074],[0.294],[0.22],[0.23686037],[0.22]
330,[0.03581656],[0.037],[0.297],[0.26],[0.26118344],[0.26]
331,[0.02716695],[0.01],[0.27],[0.26],[0.24283305],[0.26]
332,[0.03274239],[-0.028],[0.292],[0.32],[0.25925761],[0.32]
333,[0.05564355],[-0.011],[0.319],[0.33],[0.26335645],[0.33]
334,[0.04139437],[-0.049],[0.331],[0.38],[0.28960563],[0.38]
335,[0.04790995],[-0.04],[0.34],[0.38],[0.29209005],[0.38]
336,[0.02803257],[-0.038],[0.332],[0.37],[0.30396743],[0.37]
337,[0.02743832],[-0.012],[0.318],[0.33],[0.29056168],[0.33]
338,[0.0294292],[-0.006],[0.294],[0.3],[0.2645708],[0.3]
339,[0.02916053],[0.006],[0.276],[0.27],[0.24683947],[0.27]
340,[0.02273676],[0.014],[0.254],[0.24],[0.23126324],[0.24]
341,[0.03264834],[0.016],[0.246],[0.23],[0.21335166],[0.23]
342,[0.02937301],[0.025],[0.245],[0.22],[0.21562699],[0.22]
343,[0.03399093],[0.026],[0.246],[0.22],[0.21200907],[0.22]
344,[0.04445834],[0.027],[0.287],[0.26],[0.24254166],[0.26]
345,[0.0425348],[0.056],[0.306],[0.25],[0.2634652],[0.25]
346,[0.04026768],[0.058],[0.298],[0.24],[0.25773232],[0.24]
347,[0.02490836],[0.06],[0.29],[0.23],[0.26509164],[0.23]
348,[0.02438323],[0.033],[0.293],[0.26],[0.26861677],[0.26]
349,[0.01275017],[0.03],[0.3],[0.27],[0.28724983],[0.27]
350,[0.00986536],[0.],[0.28],[0.28],[0.27013464],[0.28]
351,[-0.05325732],[-0.122],[0.358],[0.48],[0.41125732],[0.48]
352,[-0.01474392],[-0.014],[0.536],[0.55],[0.55074392],[0.55]
353,[-0.0189722],[0.03],[0.53],[0.5],[0.5489722],[0.5]
354,[-0.01575178],[-0.007],[0.433],[0.44],[0.44875178],[0.44]
355,[-0.00914493],[-0.022],[0.378],[0.4],[0.38714493],[0.4]
356,[-0.02331819],[-0.054],[0.416],[0.47],[0.43931819],[0.47]
357,[-0.04697219],[-0.052],[0.498],[0.55],[0.54497219],[0.55]
358,[-0.06195724],[-0.031],[0.519],[0.55],[0.58095724],[0.55]
359,[-0.06487808],[-0.02],[0.52],[0.54],[0.58487808],[0.54]
360,[-0.07220027],[-0.025],[0.475],[0.5],[0.54720027],[0.5]
361,[-0.08336823],[-0.041],[0.419],[0.46],[0.50236823],[0.46]
362,[-0.08757985],[-0.033],[0.407],[0.44],[0.49457985],[0.44]
363,[-0.09310544],[-0.046],[0.404],[0.45],[0.49710544],[0.45]
364,[-0.09612521],[-0.072],[0.408],[0.48],[0.50412521],[0.48]
365,[-0.09721544],[-0.254],[0.526],[0.78],[0.62321544],[0.78]
366,[-0.11871402],[-0.256],[0.734],[0.99],[0.85271402],[0.99]
367,[-0.18041468],[-0.176],[1.114],[1.29],[1.29441468],[1.29]
