,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
100,[0.00434933],[0.055],[0.225],[0.17],[0.22065067],[0.17]
101,[0.14576805],[0.112],[0.272],[0.16],[0.12623195],[0.16]
102,[0.11857231],[0.119],[0.269],[0.15],[0.15042769],[0.15]
103,[0.08194305],[0.112],[0.242],[0.13],[0.16005695],[0.13]
104,[0.05743537],[0.109],[0.219],[0.11],[0.16156463],[0.11]
105,[0.0344048],[0.096],[0.206],[0.11],[0.1715952],[0.11]
106,[0.03746591],[0.095],[0.195],[0.1],[0.15753409],[0.1]
107,[0.00923065],[0.089],[0.179],[0.09],[0.16976935],[0.09]
108,[0.01503449],[0.084],[0.204],[0.12],[0.18896551],[0.12]
109,[-0.22113883],[0.051],[0.511],[0.46],[0.73213883],[0.46]
110,[-0.3592316],[-0.18],[0.97],[1.15],[1.32923159],[1.15]
111,[-0.66053265],[-0.617],[1.313],[1.93],[1.97353265],[1.93]
112,[-0.62737983],[-0.431],[1.389],[1.82],[2.01637983],[1.82]
113,[-0.4092358],[0.022],[1.172],[1.15],[1.58123581],[1.15]
114,[0.0136322],[0.101],[0.881],[0.78],[0.8673678],[0.78]
115,[0.07782836],[-0.014],[0.626],[0.64],[0.54817164],[0.64]
116,[0.07634632],[0.075],[0.555],[0.48],[0.47865368],[0.48]
117,[-0.09290327],[-0.138],[0.532],[0.67],[0.62490327],[0.67]
118,[-0.6858984],[-1.82],[1.29],[3.11],[1.97589842],[3.11]
119,[-0.51234674],[-0.589],[1.941],[2.53],[2.45334674],[2.53]
120,[-0.26707423],[-0.127],[1.823],[1.95],[2.09007423],[1.95]
121,[-0.521949],[-1.035],[1.925],[2.96],[2.44694899],[2.96]
122,[-0.70458543],[-1.265],[2.485],[3.75],[3.18958543],[3.75]
123,[-0.892038],[-0.953],[2.707],[3.66],[3.59903799],[3.66]
124,[0.10328549],[-0.149],[2.021],[2.17],[1.91771451],[2.17]
125,[0.15827717],[0.04],[1.47],[1.43],[1.31172283],[1.43]
126,[0.04721552],[0.069],[1.059],[0.99],[1.01178448],[0.99]
127,[-0.00691913],[0.024],[0.794],[0.77],[0.80091913],[0.77]
128,[-0.03347366],[0.04],[0.73],[0.69],[0.76347366],[0.69]
129,[-0.06560574],[0.038],[0.678],[0.64],[0.74360574],[0.64]
130,[-0.02414662],[0.023],[0.633],[0.61],[0.65714662],[0.61]
131,[-0.04160704],[0.028],[0.588],[0.56],[0.62960704],[0.56]
132,[-0.1515032],[0.063],[0.543],[0.48],[0.69450321],[0.48]
133,[-0.43248412],[-0.104],[0.646],[0.75],[1.07848412],[0.75]
134,[-0.8140017],[-2.749],[2.011],[4.76],[2.82500168],[4.76]
135,[-0.52010614],[-0.92],[3.59],[4.51],[4.11010614],[4.51]
136,[-0.04051979],[-0.043],[2.197],[2.24],[2.23751979],[2.24]
137,[-0.06384507],[0.086],[1.436],[1.35],[1.49984507],[1.35]
138,[-0.05683404],[0.072],[1.012],[0.94],[1.06883404],[0.94]
139,[-0.12578729],[0.01],[0.74],[0.73],[0.86578729],[0.73]
140,[-0.03108228],[0.097],[0.687],[0.59],[0.71808228],[0.59]
141,[0.09682334],[0.06],[0.64],[0.58],[0.54317666],[0.58]
142,[0.14503154],[-0.145],[0.585],[0.73],[0.43996846],[0.73]
143,[0.16465348],[-0.326],[0.544],[0.87],[0.37934652],[0.87]
144,[0.15189038],[-0.429],[0.511],[0.94],[0.35910962],[0.94]
145,[0.19773637],[-0.381],[0.509],[0.89],[0.31126363],[0.89]
146,[0.19031632],[-0.106],[0.524],[0.63],[0.33368368],[0.63]
147,[0.12659362],[0.058],[0.498],[0.44],[0.37140638],[0.44]
148,[0.07648885],[0.108],[0.448],[0.34],[0.37151115],[0.34]
149,[0.04739004],[0.117],[0.407],[0.29],[0.35960996],[0.29]
150,[0.04778801],[0.126],[0.366],[0.24],[0.31821199],[0.24]
151,[0.02780901],[0.127],[0.327],[0.2],[0.29919099],[0.2]
152,[-4.2550266e-05],[0.112],[0.292],[0.18],[0.29204255],[0.18]
153,[-0.03286653],[0.135],[0.295],[0.16],[0.32786653],[0.16]
154,[0.05868961],[0.229],[0.379],[0.15],[0.32031039],[0.15]
155,[0.06253365],[0.45],[0.64],[0.19],[0.57746635],[0.19]
156,[-0.27246436],[0.531],[0.941],[0.41],[1.21346436],[0.41]
157,[-0.29328433],[0.322],[0.952],[0.63],[1.24528433],[0.63]
158,[-0.09192044],[0.113],[0.693],[0.58],[0.78492044],[0.58]
159,[-0.00456218],[0.099],[0.549],[0.45],[0.55356218],[0.45]
160,[-0.01627256],[0.13],[0.49],[0.36],[0.50627256],[0.36]
161,[-0.04188001],[0.136],[0.436],[0.3],[0.47788001],[0.3]
162,[-0.05838782],[0.139],[0.389],[0.25],[0.44738782],[0.25]
163,[-0.06578734],[0.118],[0.348],[0.23],[0.41378734],[0.23]
164,[-0.06930505],[0.084],[0.314],[0.23],[0.38330505],[0.23]
165,[-0.11498439],[0.038],[0.308],[0.27],[0.42298439],[0.27]
166,[-0.12664574],[0.029],[0.299],[0.27],[0.42564574],[0.27]
167,[-0.09555604],[-0.009],[0.271],[0.28],[0.36655604],[0.28]
168,[-0.17324346],[-0.018],[0.262],[0.28],[0.43524346],[0.28]
169,[-0.06700148],[0.013],[0.253],[0.24],[0.32000148],[0.24]
170,[-0.04491085],[0.016],[0.226],[0.21],[0.27091085],[0.21]
171,[-0.02728104],[0.001],[0.201],[0.2],[0.22828104],[0.2]
172,[-0.00400558],[0.009],[0.179],[0.17],[0.18300558],[0.17]
173,[0.015232],[0.],[0.16],[0.16],[0.144768],[0.16]
174,[0.02184141],[-0.017],[0.143],[0.16],[0.12115859],[0.16]
175,[-0.14486326],[-0.061],[0.149],[0.21],[0.29386326],[0.21]
176,[-0.04312352],[-0.063],[0.177],[0.24],[0.22012352],[0.24]
177,[0.05834804],[-0.035],[0.195],[0.23],[0.13665196],[0.23]
178,[-0.03851955],[-0.05],[0.21],[0.26],[0.24851955],[0.26]
179,[-0.03648053],[-0.087],[0.223],[0.31],[0.25948053],[0.31]
180,[-0.05009085],[-0.107],[0.223],[0.33],[0.27309085],[0.33]
181,[-0.07777753],[-0.106],[0.214],[0.32],[0.29177753],[0.32]
182,[-0.07647426],[-0.092],[0.198],[0.29],[0.27447426],[0.29]
183,[-0.04400339],[-0.074],[0.176],[0.25],[0.22000339],[0.25]
184,[-0.07142022],[-0.06],[0.16],[0.22],[0.23142022],[0.22]
185,[-0.250589],[-0.028],[0.182],[0.21],[0.43258901],[0.21]
186,[0.06693865],[0.047],[0.227],[0.18],[0.16006135],[0.18]
187,[0.17408265],[0.094],[0.254],[0.16],[0.07991735],[0.16]
188,[0.16333464],[0.115],[0.255],[0.14],[0.09166536],[0.14]
189,[0.14969984],[0.119],[0.249],[0.13],[0.09930016],[0.13]
190,[0.16614717],[0.145],[0.255],[0.11],[0.08885283],[0.11]
191,[0.16728234],[0.183],[0.273],[0.09],[0.10571766],[0.09]
192,[0.13435186],[0.196],[0.276],[0.08],[0.14164814],[0.08]
193,[0.0933958],[0.176],[0.256],[0.08],[0.1626042],[0.08]
194,[0.05981203],[0.162],[0.232],[0.07],[0.17218797],[0.07]
195,[0.05109666],[0.156],[0.226],[0.07],[0.17490334],[0.07]
196,[0.05447927],[0.159],[0.219],[0.06],[0.16452073],[0.06]
197,[-0.00266185],[0.168],[0.228],[0.06],[0.23066185],[0.06]
198,[0.06033666],[0.229],[0.299],[0.07],[0.23866334],[0.07]
199,[-0.01636713],[0.321],[0.441],[0.12],[0.45736713],[0.12]
200,[0.05348434],[0.275],[0.435],[0.16],[0.38151566],[0.16]
201,[0.08421776],[0.204],[0.394],[0.19],[0.30978224],[0.19]
202,[-0.30161333],[-0.025],[0.445],[0.47],[0.74661333],[0.47]
203,[0.22228718],[-0.083],[0.447],[0.53],[0.22471282],[0.53]
204,[0.08176368],[-0.012],[0.418],[0.43],[0.33623632],[0.43]
205,[0.06698397],[0.028],[0.378],[0.35],[0.31101603],[0.35]
206,[0.04632081],[0.038],[0.338],[0.3],[0.29167919],[0.3]
207,[-0.0157618],[0.054],[0.304],[0.25],[0.3197618],[0.25]
208,[0.02539959],[0.063],[0.273],[0.21],[0.24760041],[0.21]
209,[0.05848075],[0.063],[0.243],[0.18],[0.18451925],[0.18]
210,[0.07180537],[0.057],[0.217],[0.16],[0.14519463],[0.16]
211,[0.06862756],[0.055],[0.195],[0.14],[0.12637244],[0.14]
212,[0.07458547],[0.076],[0.196],[0.12],[0.12141453],[0.12]
213,[0.05151795],[0.098],[0.208],[0.11],[0.15648205],[0.11]
214,[0.07427961],[0.103],[0.213],[0.11],[0.13872039],[0.11]
215,[0.01606878],[0.092],[0.212],[0.12],[0.19593122],[0.12]
216,[0.06044592],[0.09],[0.2],[0.11],[0.13955408],[0.11]
217,[0.06752773],[0.082],[0.182],[0.1],[0.11447227],[0.1]
218,[0.06006327],[0.062],[0.162],[0.1],[0.10193673],[0.1]
219,[0.04992237],[0.055],[0.145],[0.09],[0.09507763],[0.09]
220,[0.04939247],[0.049],[0.129],[0.08],[0.07960753],[0.08]
221,[0.03236943],[0.043],[0.123],[0.08],[0.09063057],[0.08]
222,[0.07837293],[0.073],[0.173],[0.1],[0.09462707],[0.1]
223,[0.17107889],[0.155],[0.305],[0.15],[0.13392111],[0.15]
224,[0.20348053],[0.247],[0.637],[0.39],[0.43351947],[0.39]
225,[0.12141088],[-0.45],[1.23],[1.68],[1.10858912],[1.68]
226,[-0.13938116],[-1.487],[1.903],[3.39],[2.04238116],[3.39]
227,[-0.14700997],[-0.803],[1.867],[2.67],[2.01400997],[2.67]
228,[0.0398953],[-0.305],[1.335],[1.64],[1.2951047],[1.64]
229,[0.0554494],[-0.222],[0.888],[1.11],[0.8325506],[1.11]
230,[0.09667578],[-0.234],[0.646],[0.88],[0.54932422],[0.88]
231,[0.08525035],[-0.077],[0.603],[0.68],[0.51774965],[0.68]
232,[0.02735237],[-0.063],[0.577],[0.64],[0.54964763],[0.64]
233,[0.10855697],[-0.037],[0.553],[0.59],[0.44444303],[0.59]
234,[0.25088096],[0.024],[0.524],[0.5],[0.27311904],[0.5]
235,[0.30863687],[-0.062],[0.588],[0.65],[0.27936313],[0.65]
236,[0.08973753],[-0.271],[1.039],[1.31],[0.94926247],[1.31]
237,[0.29666907],[-0.188],[1.612],[1.8],[1.31533093],[1.8]
238,[0.05450618],[-0.375],[2.205],[2.58],[2.15049382],[2.58]
239,[-0.09166202],[0.269],[3.089],[2.82],[3.18066202],[2.82]
240,[0.26750705],[0.276],[2.496],[2.22],[2.22849295],[2.22]
241,[0.50724614],[0.147],[1.977],[1.83],[1.46975386],[1.83]
242,[0.58581233],[0.07],[1.9],[1.83],[1.31418767],[1.83]
243,[0.5998224],[0.124],[1.884],[1.76],[1.2841776],[1.76]
244,[0.61781645],[0.238],[1.978],[1.74],[1.36018355],[1.74]
245,[0.54939586],[-0.302],[2.448],[2.75],[1.89860414],[2.75]
246,[0.49439132],[-0.461],[3.409],[3.87],[2.91460868],[3.87]
247,[0.5034615],[0.071],[3.581],[3.51],[3.07753852],[3.51]
248,[0.4776283],[0.373],[3.043],[2.67],[2.56537171],[2.67]
249,[0.42731288],[0.118],[2.438],[2.32],[2.01068712],[2.32]
250,[0.42435881],[0.104],[2.164],[2.06],[1.73964119],[2.06]
251,[0.41516834],[0.213],[2.213],[2.],[1.79783166],[2.]
252,[0.3557226],[0.421],[2.741],[2.32],[2.38527739],[2.32]
253,[0.32877204],[0.226],[2.926],[2.7],[2.59722796],[2.7]
254,[0.38088086],[0.339],[3.379],[3.04],[2.99811914],[3.04]
255,[0.39119238],[0.368],[3.148],[2.78],[2.75680762],[2.78]
256,[0.32880554],[0.375],[2.405],[2.03],[2.07619446],[2.03]
257,[0.30733642],[0.428],[2.108],[1.68],[1.80066358],[1.68]
258,[0.29078186],[0.305],[1.875],[1.57],[1.58421814],[1.57]
259,[0.3047117],[0.058],[1.648],[1.59],[1.3432883],[1.59]
260,[0.27342296],[-0.115],[1.525],[1.64],[1.25157704],[1.64]
261,[0.22123364],[-0.186],[1.544],[1.73],[1.32276636],[1.73]
262,[0.18486124],[-0.224],[1.566],[1.79],[1.38113876],[1.79]
263,[0.12415362],[-0.307],[1.603],[1.91],[1.47884638],[1.91]
264,[0.1377716],[-0.359],[1.551],[1.91],[1.41322839],[1.91]
265,[0.13930622],[-0.221],[1.489],[1.71],[1.34969378],[1.71]
266,[0.11858709],[-0.099],[1.391],[1.49],[1.27241291],[1.49]
267,[0.12104733],[-0.007],[1.373],[1.38],[1.25195267],[1.38]
268,[0.05820757],[-0.001],[1.339],[1.34],[1.28079243],[1.34]
269,[0.30761376],[-0.173],[1.717],[1.89],[1.40938624],[1.89]
270,[0.29768574],[-0.19],[2.21],[2.4],[1.91231426],[2.4]
271,[0.23250763],[-0.567],[2.423],[2.99],[2.19049237],[2.99]
272,[0.11846027],[-0.163],[2.337],[2.5],[2.21853973],[2.5]
273,[0.2959815],[-1.905],[3.035],[4.94],[2.7390185],[4.94]
274,[0.29194838],[-1.685],[3.735],[5.42],[3.44305162],[5.42]
275,[0.17098382],[-1.325],[3.005],[4.33],[2.83401618],[4.33]
276,[0.08117429],[-0.805],[2.525],[3.33],[2.44382571],[3.33]
277,[0.09138089],[-0.349],[2.341],[2.69],[2.24961911],[2.69]
278,[-0.02077143],[0.043],[2.003],[1.96],[2.02377143],[1.96]
279,[-0.02925131],[0.134],[1.604],[1.47],[1.63325131],[1.47]
280,[0.01757075],[0.157],[1.307],[1.15],[1.28942925],[1.15]
281,[-0.00111114],[0.096],[1.046],[0.95],[1.04711114],[0.95]
282,[-0.00529291],[0.071],[0.891],[0.82],[0.89629291],[0.82]
283,[-0.02305184],[0.07],[0.83],[0.76],[0.85305184],[0.76]
284,[-0.03970671],[0.041],[0.781],[0.74],[0.82070671],[0.74]
285,[-0.05726923],[-0.04],[0.74],[0.78],[0.79726923],[0.78]
286,[-0.07808019],[-0.132],[0.708],[0.84],[0.78608019],[0.84]
287,[-0.10339382],[-0.214],[0.686],[0.9],[0.78939382],[0.9]
288,[-0.15660764],[-0.318],[0.802],[1.12],[0.95860764],[1.12]
289,[-0.07571402],[-0.453],[0.977],[1.43],[1.05271402],[1.43]
290,[0.01559579],[-0.4],[1.25],[1.65],[1.23440421],[1.65]
291,[-0.02535892],[-0.24],[1.34],[1.58],[1.36535892],[1.58]
292,[-0.12180071],[-0.206],[1.154],[1.36],[1.27580071],[1.36]
293,[-0.25430676],[-0.191],[0.999],[1.19],[1.25330676],[1.19]
294,[-0.2502173],[-0.295],[0.855],[1.15],[1.10521729],[1.15]
295,[-0.23256397],[-0.35],[0.77],[1.12],[1.00256397],[1.12]
296,[-0.22578177],[-0.3],[0.71],[1.01],[0.93578177],[1.01]
297,[-0.23521411],[-0.248],[0.662],[0.91],[0.89721411],[0.91]
298,[-0.24105066],[-0.254],[0.646],[0.9],[0.88705066],[0.9]
299,[-0.25703788],[-0.413],[0.627],[1.04],[0.88403788],[1.04]
300,[-0.2226851],[-0.558],[0.622],[1.18],[0.8446851],[1.18]
301,[-0.25764996],[-0.544],[0.606],[1.15],[0.86364996],[1.15]
302,[-0.26896954],[-0.557],[0.573],[1.13],[0.84196954],[1.13]
303,[-0.25859106],[-0.543],[0.537],[1.08],[0.79559106],[1.08]
304,[-0.2764161],[-0.484],[0.506],[0.99],[0.78241609],[0.99]
305,[-0.30647025],[-0.515],[0.505],[1.02],[0.81147025],[1.02]
306,[-0.22168124],[-0.524],[0.636],[1.16],[0.85768124],[1.16]
307,[-0.23282367],[-0.482],[0.638],[1.12],[0.87082367],[1.12]
308,[-0.26033035],[-0.439],[0.551],[0.99],[0.81133035],[0.99]
309,[-0.2672925],[-0.384],[0.506],[0.89],[0.7732925],[0.89]
310,[-0.26583213],[-0.347],[0.463],[0.81],[0.72883213],[0.81]
311,[-0.2198788],[-0.296],[0.464],[0.76],[0.68387879],[0.76]
312,[-0.26966894],[-0.26],[0.46],[0.72],[0.72966894],[0.72]
313,[-0.2902826],[-0.249],[0.431],[0.68],[0.72128261],[0.68]
314,[-0.27852604],[-0.257],[0.403],[0.66],[0.68152604],[0.66]
315,[-0.35670862],[-0.303],[0.397],[0.7],[0.75370862],[0.7]
316,[-0.3413265],[-0.381],[0.419],[0.8],[0.7603265],[0.8]
317,[-0.33964255],[-0.441],[0.419],[0.86],[0.75864255],[0.86]
318,[-0.37180188],[-0.442],[0.418],[0.86],[0.78980188],[0.86]
319,[-0.32449347],[-0.389],[0.411],[0.8],[0.73549347],[0.8]
320,[-0.2836641],[-0.367],[0.383],[0.75],[0.66666411],[0.75]
321,[-0.28034976],[-0.328],[0.352],[0.68],[0.63234976],[0.68]
322,[-0.23762453],[-0.27],[0.34],[0.61],[0.57762453],[0.61]
323,[-0.2490218],[-0.275],[0.335],[0.61],[0.5840218],[0.61]
324,[-0.2637172],[-0.278],[0.312],[0.59],[0.5757172],[0.59]
325,[-0.26271993],[-0.27],[0.28],[0.55],[0.54271993],[0.55]
326,[-0.25314716],[-0.241],[0.249],[0.49],[0.50214716],[0.49]
327,[-0.26089627],[-0.235],[0.225],[0.46],[0.48589627],[0.46]
328,[-0.347605],[-0.236],[0.234],[0.47],[0.58160499],[0.47]
329,[-0.24713606],[-0.288],[0.342],[0.63],[0.58913606],[0.63]
330,[-0.28788263],[-0.371],[0.349],[0.72],[0.63688263],[0.72]
331,[-0.2705041],[-0.367],[0.383],[0.75],[0.65350409],[0.75]
332,[-0.28038085],[-0.301],[0.409],[0.71],[0.68938085],[0.71]
333,[-0.2710105],[-0.228],[0.422],[0.65],[0.69301049],[0.65]
334,[-0.24367473],[-0.192],[0.408],[0.6],[0.65167473],[0.6]
335,[-0.31867376],[-0.145],[0.375],[0.52],[0.69367376],[0.52]
336,[-0.31628472],[-0.121],[0.349],[0.47],[0.66528472],[0.47]
337,[-0.28920907],[-0.127],[0.323],[0.45],[0.61220907],[0.45]
338,[-0.3167267],[-0.112],[0.298],[0.41],[0.61472671],[0.41]
339,[-0.3178126],[-0.103],[0.277],[0.38],[0.59481259],[0.38]
340,[-0.31380492],[-0.092],[0.258],[0.35],[0.57180492],[0.35]
341,[-0.29395592],[-0.101],[0.239],[0.34],[0.53295592],[0.34]
342,[-0.27056476],[-0.089],[0.221],[0.31],[0.49156476],[0.31]
343,[-0.28882793],[-0.088],[0.202],[0.29],[0.49082793],[0.29]
344,[-0.11544177],[0.008],[0.298],[0.29],[0.41344177],[0.29]
345,[-0.08566046],[0.066],[0.346],[0.28],[0.43166046],[0.28]
346,[-0.12414603],[0.049],[0.309],[0.26],[0.43314603],[0.26]
347,[-0.03620113],[0.091],[0.351],[0.26],[0.38720113],[0.26]
348,[-0.05045636],[0.113],[0.363],[0.25],[0.41345636],[0.25]
349,[-0.05777472],[0.135],[0.375],[0.24],[0.43277472],[0.24]
350,[0.02782682],[0.314],[0.544],[0.23],[0.51617318],[0.23]
351,[-0.00208309],[0.403],[0.643],[0.24],[0.64508309],[0.24]
352,[-0.10593352],[0.26],[0.5],[0.24],[0.60593352],[0.24]
353,[-0.16041082],[0.204],[0.444],[0.24],[0.60441082],[0.24]
354,[-0.17724644],[0.124],[0.404],[0.28],[0.58124644],[0.28]
355,[-0.18272132],[0.111],[0.381],[0.27],[0.56372132],[0.27]
356,[-0.26804358],[0.081],[0.351],[0.27],[0.61904358],[0.27]
357,[-0.18200569],[0.072],[0.362],[0.29],[0.54400569],[0.29]
358,[-0.1892098],[0.054],[0.394],[0.34],[0.5832098],[0.34]
359,[-0.09390152],[0.114],[0.514],[0.4],[0.60790152],[0.4]
360,[-0.1649871],[0.08],[0.49],[0.41],[0.6549871],[0.41]
361,[-0.22770855],[0.031],[0.421],[0.39],[0.64870855],[0.39]
362,[-0.25275296],[-0.009],[0.371],[0.38],[0.62375296],[0.38]
363,[-0.26093698],[-0.013],[0.327],[0.34],[0.58793698],[0.34]
