,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
130,[0.12755117],[0.112],[0.702],[0.59],[0.57444883],[0.59]
131,[0.0743877],[0.09],[0.62],[0.53],[0.5456123],[0.53]
132,[-0.10029012],[0.072],[0.542],[0.47],[0.64229012],[0.47]
133,[-0.46811306],[-1.284],[0.866],[2.15],[1.33411306],[2.15]
134,[-2.941698],[-2.279],[7.251],[9.53],[10.19269807],[9.53]
135,[-0.4804801],[5.345],[12.855],[7.51],[13.3354801],[7.51]
136,[0.6163283],[1.084],[4.704],[3.62],[4.0876717],[3.62]
137,[0.09947705],[0.371],[1.931],[1.56],[1.83152295],[1.56]
138,[-0.01405314],[0.522],[1.522],[1.],[1.53605314],[1.]
139,[-0.07327915],[0.338],[1.228],[0.89],[1.30127915],[0.89]
140,[-0.07428136],[0.291],[1.001],[0.71],[1.07528136],[0.71]
141,[0.0324229],[0.246],[0.796],[0.55],[0.7635771],[0.55]
142,[-0.01870448],[0.201],[0.631],[0.43],[0.64970448],[0.43]
143,[-0.04850769],[0.19],[0.53],[0.34],[0.57850769],[0.34]
144,[-0.00365323],[0.17],[0.45],[0.28],[0.45365323],[0.28]
145,[-0.10926881],[0.241],[0.491],[0.25],[0.60026881],[0.25]
146,[0.08184737],[0.321],[0.561],[0.24],[0.47915263],[0.24]
147,[0.1553518],[0.275],[0.495],[0.22],[0.3396482],[0.22]
148,[0.21631089],[0.21],[0.4],[0.19],[0.18368911],[0.19]
149,[0.19952108],[0.141],[0.321],[0.18],[0.12147892],[0.18]
150,[0.17855257],[0.091],[0.251],[0.16],[0.07244743],[0.16]
151,[0.11599593],[0.046],[0.196],[0.15],[0.08000407],[0.15]
152,[0.01402102],[0.021],[0.161],[0.14],[0.14697898],[0.14]
153,[0.14353076],[0.023],[0.163],[0.14],[0.01946924],[0.14]
154,[0.39915112],[0.094],[0.224],[0.13],[-0.17515112],[0.13]
155,[0.56193626],[0.29],[0.41],[0.12],[-0.15193626],[0.12]
156,[0.48174548],[0.639],[0.819],[0.18],[0.33725452],[0.18]
157,[0.4266768],[0.647],[1.367],[0.72],[0.94032319],[0.72]
158,[0.1427623],[0.75],[1.45],[0.7],[1.3072377],[0.7]
159,[0.05072356],[0.646],[1.136],[0.49],[1.08527644],[0.49]
160,[-0.0384478],[0.519],[0.889],[0.37],[0.9274478],[0.37]
161,[-0.07818487],[0.416],[0.696],[0.28],[0.77418487],[0.28]
162,[-0.09406924],[0.314],[0.544],[0.23],[0.63806924],[0.23]
163,[-0.02606402],[0.244],[0.454],[0.21],[0.48006402],[0.21]
164,[0.20069772],[0.236],[0.436],[0.2],[0.23530228],[0.2]
165,[-0.47688934],[0.203],[0.573],[0.37],[1.04988934],[0.37]
166,[0.6976072],[0.34],[0.7],[0.36],[0.00239278],[0.36]
167,[0.15449104],[0.327],[0.627],[0.3],[0.47250896],[0.3]
168,[0.09956108],[0.234],[0.564],[0.33],[0.46443892],[0.33]
169,[0.15232812],[0.228],[0.508],[0.28],[0.35567188],[0.28]
170,[-0.00699337],[0.137],[0.397],[0.26],[0.40399337],[0.26]
171,[-0.08788475],[0.07],[0.31],[0.24],[0.39788475],[0.24]
172,[-0.09924094],[0.042],[0.242],[0.2],[0.34124094],[0.2]
173,[-0.0924433],[0.019],[0.189],[0.17],[0.2814433],[0.17]
174,[-0.09234589],[-0.012],[0.148],[0.16],[0.24034589],[0.16]
175,[-0.19594364],[-0.036],[0.124],[0.16],[0.31994364],[0.16]
176,[-0.19777504],[-0.039],[0.121],[0.16],[0.31877504],[0.16]
177,[-0.12422194],[-0.035],[0.125],[0.16],[0.24922194],[0.16]
178,[-0.12603663],[-0.043],[0.147],[0.19],[0.27303663],[0.19]
179,[-0.00120197],[0.001],[0.181],[0.18],[0.18220197],[0.18]
180,[-0.00365328],[0.011],[0.191],[0.18],[0.19465328],[0.18]
181,[0.05594803],[-0.004],[0.176],[0.18],[0.12005197],[0.18]
182,[0.04187358],[-0.023],[0.147],[0.17],[0.10512642],[0.17]
183,[-0.06106623],[-0.035],[0.115],[0.15],[0.17606623],[0.15]
184,[-0.15221444],[-0.047],[0.093],[0.14],[0.24521444],[0.14]
185,[-0.09702535],[0.001],[0.151],[0.15],[0.24802535],[0.15]
186,[-0.05962365],[0.069],[0.229],[0.16],[0.28862365],[0.16]
187,[-0.033236],[0.144],[0.304],[0.16],[0.337236],[0.16]
188,[0.10700956],[0.247],[0.397],[0.15],[0.28999044],[0.15]
189,[0.2665103],[0.313],[0.443],[0.13],[0.17648969],[0.13]
190,[0.45782572],[0.367],[0.487],[0.12],[0.02917428],[0.12]
191,[0.4629342],[0.404],[0.504],[0.1],[0.0410658],[0.1]
192,[0.3939634],[0.354],[0.454],[0.1],[0.0600366],[0.1]
193,[0.24074724],[0.282],[0.372],[0.09],[0.13125276],[0.09]
194,[0.12238887],[0.205],[0.295],[0.09],[0.17261113],[0.09]
195,[0.2146577],[0.156],[0.246],[0.09],[0.03134231],[0.09]
196,[0.1906328],[0.125],[0.215],[0.09],[0.02436719],[0.09]
197,[0.22806042],[0.149],[0.259],[0.11],[0.03093958],[0.11]
198,[0.34725067],[0.42],[0.6],[0.18],[0.25274933],[0.18]
199,[0.39043146],[0.849],[1.069],[0.22],[0.67856854],[0.22]
200,[0.32659858],[0.888],[1.138],[0.25],[0.81140142],[0.25]
201,[0.17479683],[0.637],[0.917],[0.28],[0.74220317],[0.28]
202,[-1.0458976],[0.171],[1.461],[1.29],[2.5068976],[1.29]
203,[0.11051582],[0.249],[1.879],[1.63],[1.76848418],[1.63]
204,[-0.00570719],[0.456],[1.526],[1.07],[1.53170719],[1.07]
205,[-0.05245401],[0.509],[1.199],[0.69],[1.25145401],[0.69]
206,[-0.11409889],[0.45],[0.94],[0.49],[1.05409889],[0.49]
207,[-0.12554859],[0.366],[0.736],[0.37],[0.86154859],[0.37]
208,[-0.14810567],[0.276],[0.576],[0.3],[0.72410567],[0.3]
209,[-0.17427012],[0.202],[0.452],[0.25],[0.62627012],[0.25]
210,[-0.13993216],[0.134],[0.354],[0.22],[0.49393216],[0.22]
211,[-0.14233443],[0.087],[0.277],[0.19],[0.41933443],[0.19]
212,[-0.06264369],[0.062],[0.232],[0.17],[0.29464369],[0.17]
213,[-0.04480613],[0.055],[0.225],[0.17],[0.26980613],[0.17]
214,[0.14730766],[0.056],[0.226],[0.17],[0.07869234],[0.17]
215,[0.07489407],[0.067],[0.237],[0.17],[0.16210593],[0.17]
216,[0.316194],[0.08],[0.25],[0.17],[-0.066194],[0.17]
217,[0.2494874],[0.065],[0.225],[0.16],[-0.0244874],[0.16]
218,[0.15833093],[0.03],[0.18],[0.15],[0.02166907],[0.15]
219,[0.17066504],[0.006],[0.146],[0.14],[-0.02466504],[0.14]
220,[0.18365578],[-0.014],[0.126],[0.14],[-0.05765578],[0.14]
221,[0.34473664],[0.03],[0.16],[0.13],[-0.18473664],[0.13]
222,[0.52426785],[0.405],[0.535],[0.13],[0.01073215],[0.13]
223,[0.67149425],[0.935],[1.135],[0.2],[0.46350575],[0.2]
224,[0.57356197],[1.151],[1.721],[0.57],[1.14743803],[0.57]
225,[0.57501876],[1.538],[3.748],[2.21],[3.17298124],[2.21]
226,[0.5511437],[0.185],[5.915],[5.73],[5.36385629],[5.73]
227,[0.54684716],[-1.199],[3.941],[5.14],[3.39415284],[5.14]
228,[-0.035265],[-0.68],[2.14],[2.82],[2.175265],[2.82]
229,[-0.0734776],[-0.06],[1.65],[1.71],[1.7234776],[1.71]
230,[-0.07238686],[0.135],[1.435],[1.3],[1.50738686],[1.3]
231,[-0.02522649],[0.358],[1.268],[0.91],[1.29322649],[0.91]
232,[-0.09069781],[0.206],[1.206],[1.],[1.29669781],[1.]
233,[-0.0447628],[0.263],[1.163],[0.9],[1.2077628],[0.9]
234,[0.22787593],[0.253],[0.953],[0.7],[0.72512407],[0.7]
235,[0.3719637],[0.229],[0.989],[0.76],[0.61703629],[0.76]
236,[0.34272587],[0.328],[1.578],[1.25],[1.23527413],[1.25]
237,[0.31548655],[-1.62],[3.58],[5.2],[3.26451345],[5.2]
238,[-0.95885986],[-14.042],[10.218],[24.26],[11.17685986],[24.26]
239,[-1.3713117],[-0.065],[21.465],[21.53],[22.83631166],[21.53]
240,[-0.16161166],[5.694],[13.874],[8.18],[14.03561166],[8.18]
241,[-0.41139287],[0.029],[4.739],[4.71],[5.15039287],[4.71]
242,[-0.12513816],[-1.465],[2.475],[3.94],[2.60013816],[3.94]
243,[0.27150533],[-1.087],[2.233],[3.32],[1.96149467],[3.32]
244,[0.51362455],[-0.691],[2.639],[3.33],[2.12537545],[3.33]
245,[0.46850058],[-1.175],[3.575],[4.75],[3.10649942],[4.75]
246,[0.40658903],[-0.941],[5.279],[6.22],[4.87241097],[6.22]
247,[0.80932575],[1.595],[7.055],[5.46],[6.24567425],[5.46]
248,[-0.07231136],[0.111],[3.981],[3.87],[4.05331136],[3.87]
249,[0.04568823],[-0.06],[3.1],[3.16],[3.05431177],[3.16]
250,[0.00799153],[-0.257],[2.463],[2.72],[2.45500847],[2.72]
251,[0.20134942],[0.572],[3.192],[2.62],[2.99065058],[2.62]
252,[0.20433424],[1.067],[3.937],[2.87],[3.73266576],[2.87]
253,[0.11069083],[0.093],[2.983],[2.89],[2.87230917],[2.89]
254,[0.21226248],[0.839],[4.829],[3.99],[4.61673752],[3.99]
255,[0.11530432],[0.243],[3.803],[3.56],[3.68769568],[3.56]
256,[-0.0816277],[-0.293],[2.497],[2.79],[2.5786277],[2.79]
257,[-0.00579429],[-0.052],[2.218],[2.27],[2.22379429],[2.27]
258,[0.17665708],[0.108],[2.128],[2.02],[1.95134292],[2.02]
259,[0.17918737],[0.136],[2.076],[1.94],[1.89681263],[1.94]
260,[0.13542855],[0.2],[2.09],[1.89],[1.95457145],[1.89]
261,[0.12072268],[0.285],[2.105],[1.82],[1.98427732],[1.82]
262,[0.09542333],[0.306],[2.056],[1.75],[1.96057667],[1.75]
263,[0.11535244],[0.255],[1.915],[1.66],[1.79964756],[1.66]
264,[0.11133076],[0.273],[1.673],[1.4],[1.56166924],[1.4]
265,[0.10424517],[0.301],[1.421],[1.12],[1.31675483],[1.12]
266,[0.1142664],[0.221],[1.211],[0.99],[1.0967336],[0.99]
267,[0.12206815],[0.176],[1.036],[0.86],[0.91393185],[0.86]
268,[0.16235882],[0.106],[0.946],[0.84],[0.78364118],[0.84]
269,[0.2543337],[-0.249],[1.461],[1.71],[1.2066663],[1.71]
270,[-0.02528491],[0.063],[1.953],[1.89],[1.97828491],[1.89]
271,[0.47692338],[3.202],[8.292],[5.09],[7.81507662],[5.09]
272,[-0.03322241],[0.675],[4.915],[4.24],[4.94822241],[4.24]
273,[0.5981891],[-2.955],[5.855],[8.81],[5.25681088],[8.81]
274,[0.02217388],[-2.772],[3.708],[6.48],[3.68582612],[6.48]
275,[-0.2219229],[-2.037],[2.213],[4.25],[2.4349229],[4.25]
276,[-0.26303956],[-1.189],[2.061],[3.25],[2.32403956],[3.25]
277,[0.7753416],[-0.487],[3.753],[4.24],[2.97765843],[4.24]
278,[0.05389293],[0.006],[2.856],[2.85],[2.80210707],[2.85]
279,[-0.12247831],[0.075],[1.855],[1.78],[1.97747831],[1.78]
280,[-0.00054046],[0.275],[1.455],[1.18],[1.45554046],[1.18]
281,[0.16201492],[0.34],[1.2],[0.86],[1.03798508],[0.86]
282,[0.14489037],[0.324],[1.004],[0.68],[0.85910963],[0.68]
283,[0.12105335],[0.235],[0.805],[0.57],[0.68394665],[0.57]
284,[0.091501],[0.135],[0.655],[0.52],[0.563499],[0.52]
285,[0.09529592],[0.106],[0.626],[0.52],[0.53070408],[0.52]
286,[0.07048213],[0.077],[0.597],[0.52],[0.52651787],[0.52]
287,[0.00868314],[0.005],[0.495],[0.49],[0.48631686],[0.49]
288,[0.18913285],[0.116],[0.666],[0.55],[0.47686715],[0.55]
289,[0.21688302],[0.259],[0.879],[0.62],[0.66211698],[0.62]
290,[0.6509055],[0.235],[1.275],[1.04],[0.62409451],[1.04]
291,[0.19141969],[0.29],[1.52],[1.23],[1.32858031],[1.23]
292,[0.06155116],[0.162],[1.262],[1.1],[1.20044884],[1.1]
293,[-0.02198302],[0.117],[0.997],[0.88],[1.01898302],[0.88]
294,[-0.00626644],[0.085],[0.795],[0.71],[0.80126644],[0.71]
295,[0.0266099],[0.046],[0.626],[0.58],[0.5993901],[0.58]
296,[0.04184337],[0.007],[0.487],[0.48],[0.44515663],[0.48]
297,[-0.00389746],[-0.025],[0.375],[0.4],[0.37889746],[0.4]
298,[0.027041],[-0.044],[0.316],[0.36],[0.288959],[0.36]
299,[-0.00150174],[-0.076],[0.264],[0.34],[0.26550174],[0.34]
300,[-0.02482693],[-0.12],[0.2],[0.32],[0.22482693],[0.32]
301,[-0.12132131],[-0.141],[0.149],[0.29],[0.27032131],[0.29]
302,[-0.0855749],[-0.179],[0.101],[0.28],[0.1865749],[0.28]
303,[-0.00175377],[-0.201],[0.059],[0.26],[0.06075377],[0.26]
304,[-0.08555388],[-0.217],[0.023],[0.24],[0.10855388],[0.24]
305,[-0.13463038],[-0.239],[0.001],[0.24],[0.13563038],[0.24]
306,[0.12359822],[0.003],[0.273],[0.27],[0.14940178],[0.27]
307,[0.09814355],[0.188],[0.458],[0.27],[0.35985645],[0.27]
308,[0.06462276],[0.095],[0.335],[0.24],[0.27037724],[0.24]
309,[0.01116662],[0.039],[0.239],[0.2],[0.22783338],[0.2]
310,[-0.02182762],[-0.016],[0.164],[0.18],[0.18582762],[0.18]
311,[-0.0607519],[-0.045],[0.105],[0.15],[0.1657519],[0.15]
312,[-0.1273739],[-0.082],[0.058],[0.14],[0.1853739],[0.14]
313,[-0.14902338],[-0.108],[0.022],[0.13],[0.17102338],[0.13]
314,[-0.17070872],[-0.12],[0.],[0.12],[0.17070872],[0.12]
315,[-0.19819936],[-0.12],[0.],[0.12],[0.19819936],[0.12]
316,[-0.12441422],[-0.094],[0.026],[0.12],[0.15041422],[0.12]
317,[-0.13738258],[-0.067],[0.043],[0.11],[0.18038258],[0.11]
318,[-0.14509328],[-0.091],[0.019],[0.11],[0.16409328],[0.11]
319,[-0.13462858],[-0.11],[0.],[0.11],[0.13462858],[0.11]
320,[-0.09121728],[-0.1],[0.],[0.1],[0.09121728],[0.1]
321,[-0.1310257],[-0.1],[0.],[0.1],[0.1310257],[0.1]
322,[-0.00954546],[-0.1],[0.],[0.1],[0.00954546],[0.1]
323,[-0.02897781],[-0.1],[0.],[0.1],[0.02897781],[0.1]
324,[-0.12348931],[-0.1],[0.],[0.1],[0.12348931],[0.1]
325,[-0.09199221],[-0.09],[0.],[0.09],[0.09199221],[0.09]
326,[-0.06903902],[-0.09],[0.],[0.09],[0.06903902],[0.09]
327,[-0.12178087],[-0.08],[0.],[0.08],[0.12178087],[0.08]
328,[-0.20554994],[-0.08],[0.],[0.08],[0.20554994],[0.08]
329,[0.09377597],[0.227],[0.327],[0.1],[0.23322403],[0.1]
330,[0.16043396],[0.484],[0.594],[0.11],[0.43356604],[0.11]
331,[0.18732677],[0.364],[0.474],[0.11],[0.28667323],[0.11]
332,[0.21941173],[0.329],[0.439],[0.11],[0.21958827],[0.11]
333,[0.24594653],[0.417],[0.527],[0.11],[0.28105347],[0.11]
334,[0.21103045],[0.408],[0.528],[0.12],[0.31696955],[0.12]
335,[0.15950379],[0.285],[0.395],[0.11],[0.23549621],[0.11]
336,[0.13594313],[0.181],[0.291],[0.11],[0.15505687],[0.11]
337,[0.07262577],[0.1],[0.21],[0.11],[0.13737423],[0.11]
338,[0.00261312],[0.036],[0.146],[0.11],[0.14338688],[0.11]
339,[0.0072606],[-0.003],[0.097],[0.1],[0.0897394],[0.1]
340,[-0.00755934],[-0.042],[0.058],[0.1],[0.06555934],[0.1]
341,[-0.04058257],[-0.071],[0.029],[0.1],[0.06958257],[0.1]
342,[-0.07794927],[-0.092],[0.008],[0.1],[0.08594927],[0.1]
343,[-0.08937959],[-0.1],[0.],[0.1],[0.08937959],[0.1]
344,[0.01282725],[0.044],[0.144],[0.1],[0.13117275],[0.1]
345,[0.08717088],[0.184],[0.284],[0.1],[0.19682912],[0.1]
346,[0.05093233],[0.142],[0.242],[0.1],[0.19106767],[0.1]
347,[0.08414789],[0.159],[0.279],[0.12],[0.19485211],[0.12]
348,[0.04578761],[0.351],[0.531],[0.18],[0.48521239],[0.18]
349,[-0.16860592],[0.511],[1.131],[0.62],[1.29960592],[0.62]
350,[-0.3715626],[0.567],[1.777],[1.21],[2.1485626],[1.21]
351,[-0.5077605],[0.692],[2.092],[1.4],[2.59976052],[1.4]
352,[-0.3623563],[0.918],[1.918],[1.],[2.28035631],[1.]
353,[-0.00034503],[0.799],[1.489],[0.69],[1.48934503],[0.69]
354,[-0.03891343],[0.765],[1.305],[0.54],[1.34391343],[0.54]
355,[0.04301509],[0.709],[1.149],[0.44],[1.10598491],[0.44]
356,[0.20172553],[0.62],[1.01],[0.39],[0.80827447],[0.39]
357,[0.05540429],[0.73],[1.26],[0.53],[1.20459571],[0.53]
358,[-0.21668513],[0.22],[1.74],[1.52],[1.95668513],[1.52]
359,[-0.4941417],[0.214],[2.084],[1.87],[2.5781417],[1.87]
360,[-0.5273567],[0.585],[1.935],[1.35],[2.46235668],[1.35]
361,[0.0762843],[0.594],[1.504],[0.91],[1.4277157],[0.91]
362,[0.20987403],[0.507],[1.167],[0.66],[0.95712597],[0.66]
363,[0.22609675],[0.404],[0.904],[0.5],[0.67790325],[0.5]
364,[0.21774879],[0.317],[0.697],[0.38],[0.47925121],[0.38]
365,[0.17391847],[0.226],[0.536],[0.31],[0.36208153],[0.31]
366,[0.11126649],[-0.006],[0.414],[0.42],[0.30273351],[0.42]
367,[-0.11270368],[0.31],[1.59],[1.28],[1.70270368],[1.28]
