,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
106,[0.01874505],[0.004],[0.054],[0.05],[0.03525495],[0.05]
107,[0.04479136],[-0.021],[0.049],[0.07],[0.00420864],[0.07]
108,[0.06098016],[-0.035],[0.045],[0.08],[-0.01598016],[0.08]
109,[0.04676627],[-0.05],[0.06],[0.11],[0.01323373],[0.11]
110,[0.08765129],[-0.083],[0.087],[0.17],[-0.00065129],[0.17]
111,[0.09351826],[-0.148],[0.112],[0.26],[0.01848174],[0.26]
112,[0.10983814],[-0.115],[0.125],[0.24],[0.01516186],[0.24]
113,[0.04638879],[-0.114],[0.126],[0.24],[0.07961121],[0.24]
114,[0.00652549],[-0.08],[0.13],[0.21],[0.12347451],[0.21]
115,[0.00680973],[-0.103],[0.127],[0.23],[0.12019027],[0.23]
116,[-0.0100388],[-0.045],[0.115],[0.16],[0.1250388],[0.16]
117,[0.02863277],[-0.005],[0.105],[0.11],[0.07636723],[0.11]
118,[0.02425512],[0.002],[0.092],[0.09],[0.06774488],[0.09]
119,[0.03485105],[0.001],[0.081],[0.08],[0.04614895],[0.08]
120,[0.02839945],[0.001],[0.071],[0.07],[0.04260055],[0.07]
121,[0.02428777],[0.002],[0.062],[0.06],[0.03771223],[0.06]
122,[0.02435663],[0.004],[0.054],[0.05],[0.02964337],[0.05]
123,[0.04616488],[-0.002],[0.048],[0.05],[0.00183512],[0.05]
124,[0.05551078],[-0.008],[0.042],[0.05],[-0.01351078],[0.05]
125,[0.02324375],[-0.003],[0.037],[0.04],[0.01375625],[0.04]
126,[-0.01742709],[-0.014],[0.036],[0.05],[0.05342709],[0.05]
127,[0.0241586],[-0.014],[0.036],[0.05],[0.0118414],[0.05]
128,[0.01315789],[-0.009],[0.031],[0.04],[0.01784211],[0.04]
129,[-0.01894152],[-0.01],[0.03],[0.04],[0.04894152],[0.04]
130,[-0.0214332],[-0.008],[0.032],[0.04],[0.0534332],[0.04]
131,[-0.03819733],[-0.015],[0.035],[0.05],[0.07319733],[0.05]
132,[-0.04443725],[-0.058],[0.052],[0.11],[0.09643725],[0.11]
133,[0.01024437],[-0.009],[0.071],[0.08],[0.06075563],[0.08]
134,[0.00359911],[-0.008],[0.082],[0.09],[0.07840089],[0.09]
135,[-0.02926469],[0.085],[0.465],[0.38],[0.49426469],[0.38]
136,[0.00430801],[0.337],[0.707],[0.37],[0.70269199],[0.37]
137,[0.05988229],[0.223],[0.413],[0.19],[0.35311771],[0.19]
138,[0.01024494],[0.136],[0.266],[0.13],[0.25575506],[0.13]
139,[0.01307819],[0.104],[0.204],[0.1],[0.19092181],[0.1]
140,[0.02730399],[0.089],[0.179],[0.09],[0.15169601],[0.09]
141,[0.03567706],[0.077],[0.157],[0.08],[0.12132294],[0.08]
142,[0.03651005],[0.057],[0.137],[0.08],[0.10048995],[0.08]
143,[0.04454787],[0.03],[0.12],[0.09],[0.07545213],[0.09]
144,[0.01935271],[-0.029],[0.111],[0.14],[0.09164729],[0.14]
145,[0.00302015],[-0.078],[0.112],[0.19],[0.10897985],[0.19]
146,[0.01567151],[-0.902],[0.108],[1.01],[0.09232849],[1.01]
147,[-0.01565722],[-0.43],[0.1],[0.53],[0.11565722],[0.53]
148,[0.01507696],[-0.157],[0.093],[0.25],[0.07792304],[0.25]
149,[0.01191331],[-0.037],[0.083],[0.12],[0.07108669],[0.12]
150,[0.00343989],[-0.017],[0.073],[0.09],[0.06956011],[0.09]
151,[0.01917331],[-0.006],[0.064],[0.07],[0.04482669],[0.07]
152,[0.04483087],[-0.004],[0.056],[0.06],[0.01116913],[0.06]
153,[0.03556275],[-0.01],[0.05],[0.06],[0.01443725],[0.06]
154,[0.03335017],[-0.006],[0.044],[0.05],[0.01064983],[0.05]
155,[0.03012811],[-0.012],[0.038],[0.05],[0.00787189],[0.05]
156,[0.031416],[-0.006],[0.034],[0.04],[0.002584],[0.04]
157,[0.04214356],[-0.01],[0.03],[0.04],[-0.01214356],[0.04]
158,[0.02676499],[-0.014],[0.026],[0.04],[-0.00076499],[0.04]
159,[-0.00748002],[-0.012],[0.028],[0.04],[0.03548002],[0.04]
160,[0.02102039],[-0.009],[0.031],[0.04],[0.00997961],[0.04]
161,[0.0227984],[-0.012],[0.028],[0.04],[0.0052016],[0.04]
162,[0.01436159],[-0.015],[0.025],[0.04],[0.01063841],[0.04]
163,[-0.02082078],[-0.016],[0.024],[0.04],[0.04482078],[0.04]
164,[-0.01741508],[-0.015],[0.025],[0.04],[0.04241508],[0.04]
165,[-6.805733e-05],[-0.016],[0.024],[0.04],[0.02406806],[0.04]
166,[0.0077708],[-0.009],[0.021],[0.03],[0.0132292],[0.03]
167,[0.00794748],[-0.011],[0.019],[0.03],[0.01105252],[0.03]
168,[0.00645134],[-0.013],[0.017],[0.03],[0.01054866],[0.03]
169,[-0.02544611],[-0.01],[0.02],[0.03],[0.04544611],[0.03]
170,[-0.01908677],[-0.013],[0.027],[0.04],[0.04608677],[0.04]
171,[0.00873335],[-0.01],[0.03],[0.04],[0.02126665],[0.04]
172,[-0.01445511],[-0.007],[0.033],[0.04],[0.04745511],[0.04]
173,[0.03698742],[-0.006],[0.034],[0.04],[-0.00298742],[0.04]
174,[0.0500037],[0.],[0.04],[0.04],[-0.0100037],[0.04]
175,[0.07437196],[-0.003],[0.047],[0.05],[-0.02737196],[0.05]
176,[0.03030654],[0.011],[0.071],[0.06],[0.04069346],[0.06]
177,[0.01012481],[0.03],[0.09],[0.06],[0.07987519],[0.06]
178,[0.01021862],[0.036],[0.086],[0.05],[0.07578138],[0.05]
179,[-0.00704512],[0.034],[0.084],[0.05],[0.09104512],[0.05]
180,[0.00432347],[0.023],[0.083],[0.06],[0.07867653],[0.06]
181,[0.02465003],[0.026],[0.076],[0.05],[0.05134997],[0.05]
182,[0.00816907],[0.027],[0.067],[0.04],[0.05883093],[0.04]
183,[0.00047109],[0.006],[0.066],[0.06],[0.06552891],[0.06]
184,[0.01057242],[0.005],[0.075],[0.07],[0.06442758],[0.07]
185,[-0.01794093],[0.],[0.08],[0.08],[0.09794093],[0.08]
186,[0.0246362],[0.005],[0.075],[0.07],[0.0503638],[0.07]
187,[0.03602457],[0.008],[0.068],[0.06],[0.03197543],[0.06]
188,[0.04675752],[0.002],[0.062],[0.06],[0.01524248],[0.06]
189,[0.02726732],[-0.001],[0.059],[0.06],[0.03173268],[0.06]
190,[0.03592051],[-0.014],[0.056],[0.07],[0.02007949],[0.07]
191,[0.04054962],[-0.039],[0.051],[0.09],[0.01045038],[0.09]
192,[0.02089017],[-0.042],[0.048],[0.09],[0.02710983],[0.09]
193,[0.03962073],[-0.024],[0.046],[0.07],[0.00637927],[0.07]
194,[0.0157871],[-0.025],[0.045],[0.07],[0.0292129],[0.07]
195,[-0.00501703],[-0.028],[0.052],[0.08],[0.05701703],[0.08]
196,[0.01844863],[-0.015],[0.055],[0.07],[0.03655137],[0.07]
197,[0.02587393],[-0.011],[0.049],[0.06],[0.02312607],[0.06]
198,[0.04288624],[-0.008],[0.052],[0.06],[0.00911376],[0.06]
199,[-0.00168868],[-0.019],[0.061],[0.08],[0.06268868],[0.08]
200,[-0.01829917],[-0.008],[0.062],[0.07],[0.08029917],[0.07]
201,[0.00707647],[-0.003],[0.057],[0.06],[0.04992353],[0.06]
202,[0.00476011],[0.001],[0.051],[0.05],[0.04623989],[0.05]
203,[0.00636516],[-0.006],[0.044],[0.05],[0.03763484],[0.05]
204,[0.01208281],[-0.01],[0.04],[0.05],[0.02791719],[0.05]
205,[-0.01182733],[-0.009],[0.041],[0.05],[0.05282733],[0.05]
206,[0.00527689],[-0.009],[0.041],[0.05],[0.03572311],[0.05]
207,[0.00093844],[-0.004],[0.036],[0.04],[0.03506156],[0.04]
208,[0.00309065],[-0.008],[0.032],[0.04],[0.02890935],[0.04]
209,[0.0083872],[-0.002],[0.028],[0.03],[0.0196128],[0.03]
210,[0.00708085],[-0.005],[0.025],[0.03],[0.01791915],[0.03]
211,[0.00925275],[-0.008],[0.022],[0.03],[0.01274725],[0.03]
212,[-0.0031281],[-0.019],[0.021],[0.04],[0.0241281],[0.04]
213,[-0.01314093],[-0.032],[0.028],[0.06],[0.04114093],[0.06]
214,[-0.0261892],[-0.025],[0.035],[0.06],[0.0611892],[0.06]
215,[0.01054589],[-0.016],[0.034],[0.05],[0.02345411],[0.05]
216,[0.03098665],[-0.032],[0.038],[0.07],[0.00701335],[0.07]
217,[0.06116336],[-0.027],[0.053],[0.08],[-0.00816336],[0.08]
218,[0.03744283],[0.026],[0.116],[0.09],[0.07855717],[0.09]
219,[0.11713074],[0.048],[0.148],[0.1],[0.03086926],[0.1]
220,[0.00153912],[0.035],[0.135],[0.1],[0.13346088],[0.1]
221,[0.01647074],[-0.005],[0.145],[0.15],[0.12852926],[0.15]
222,[0.03455459],[0.054],[0.184],[0.13],[0.14944541],[0.13]
223,[0.03194525],[-0.03],[0.2],[0.23],[0.16805475],[0.23]
224,[-0.05898905],[-0.015],[0.375],[0.39],[0.43398905],[0.39]
225,[-0.0798131],[0.647],[1.207],[0.56],[1.2868131],[0.56]
226,[-0.01598955],[0.415],[0.975],[0.56],[0.99098955],[0.56]
227,[0.00496544],[0.02],[0.51],[0.49],[0.50503456],[0.49]
228,[-0.00299757],[0.008],[0.488],[0.48],[0.49099757],[0.48]
229,[-0.04825487],[0.268],[0.778],[0.51],[0.82625487],[0.51]
230,[0.00683694],[0.277],[0.827],[0.55],[0.82016306],[0.55]
231,[0.04058391],[0.113],[0.593],[0.48],[0.55241609],[0.48]
232,[-0.00489689],[0.165],[0.675],[0.51],[0.67989689],[0.51]
233,[0.02374947],[0.338],[0.798],[0.46],[0.77425053],[0.46]
234,[0.04545984],[0.243],[0.663],[0.42],[0.61754016],[0.42]
235,[0.01791377],[0.116],[0.596],[0.48],[0.57808623],[0.48]
236,[0.03903081],[0.037],[0.577],[0.54],[0.53796919],[0.54]
237,[-0.05896025],[0.166],[0.826],[0.66],[0.88496025],[0.66]
238,[-0.09015179],[0.528],[1.228],[0.7],[1.31815179],[0.7]
239,[-0.18515103],[1.063],[1.833],[0.77],[2.01815103],[0.77]
240,[-0.2214087],[0.695],[1.885],[1.19],[2.10640869],[1.19]
241,[-0.28197744],[0.925],[2.285],[1.36],[2.56697744],[1.36]
242,[-0.27437824],[0.477],[1.557],[1.08],[1.83137824],[1.08]
243,[-0.3860024],[0.28],[2.33],[2.05],[2.71600239],[2.05]
244,[-0.47059998],[0.382],[2.862],[2.48],[3.33259998],[2.48]
245,[-0.43084353],[-0.217],[3.383],[3.6],[3.81384353],[3.6]
246,[-0.33703202],[-1.554],[1.436],[2.99],[1.77303202],[2.99]
247,[-0.23487896],[-0.848],[0.912],[1.76],[1.14687896],[1.76]
248,[-0.08607604],[-0.659],[0.631],[1.29],[0.71707604],[1.29]
249,[-0.06553145],[-0.49],[0.5],[0.99],[0.56553145],[0.99]
250,[-0.10916093],[-0.298],[0.412],[0.71],[0.52116093],[0.71]
251,[-0.16096939],[-0.098],[0.442],[0.54],[0.60296939],[0.54]
252,[-0.16961479],[-0.027],[0.483],[0.51],[0.65261479],[0.51]
253,[-0.04583547],[-0.079],[0.471],[0.55],[0.51683547],[0.55]
254,[-0.05997735],[-0.088],[0.402],[0.49],[0.46197735],[0.49]
255,[-0.09120156],[-0.022],[0.368],[0.39],[0.45920156],[0.39]
256,[-0.1228529],[-0.029],[0.401],[0.43],[0.5238529],[0.43]
257,[-0.20815732],[0.196],[0.676],[0.48],[0.88415732],[0.48]
258,[-0.25230634],[0.594],[1.164],[0.57],[1.41630634],[0.57]
259,[-0.3247432],[1.154],[1.924],[0.77],[2.24874321],[0.77]
260,[-0.4084585],[1.346],[2.366],[1.02],[2.7744585],[1.02]
261,[-0.4132848],[0.941],[2.241],[1.3],[2.65428481],[1.3]
262,[-0.4316255],[0.581],[2.121],[1.54],[2.55262549],[1.54]
263,[-0.40464485],[0.13],[1.67],[1.54],[2.07464485],[1.54]
264,[-0.41672844],[0.272],[1.672],[1.4],[2.08872844],[1.4]
265,[-0.43447557],[0.307],[1.657],[1.35],[2.09147557],[1.35]
266,[-0.46282807],[0.538],[1.898],[1.36],[2.36082807],[1.36]
267,[-0.40353844],[-0.362],[1.388],[1.75],[1.79153844],[1.75]
268,[-0.42154634],[-0.414],[1.346],[1.76],[1.76754634],[1.76]
269,[-0.40002018],[-0.643],[1.757],[2.4],[2.15702018],[2.4]
270,[-0.22945064],[-0.856],[1.524],[2.38],[1.75345064],[2.38]
271,[-0.16821411],[-0.224],[1.116],[1.34],[1.28421411],[1.34]
272,[-0.25844726],[-0.199],[0.921],[1.12],[1.17944726],[1.12]
273,[-0.35480905],[-0.352],[1.128],[1.48],[1.48280905],[1.48]
274,[-0.41905913],[0.784],[2.624],[1.84],[3.04305913],[1.84]
275,[-0.37733433],[1.021],[2.781],[1.76],[3.15833433],[1.76]
276,[-0.32118678],[0.82],[2.46],[1.64],[2.78118678],[1.64]
277,[-0.21299455],[0.13],[1.34],[1.21],[1.55299455],[1.21]
278,[-0.18724939],[0.065],[0.895],[0.83],[1.08224939],[0.83]
279,[-0.26467943],[-0.019],[0.761],[0.78],[1.02567943],[0.78]
280,[-0.3050176],[-0.121],[0.869],[0.99],[1.17401759],[0.99]
281,[-0.35618818],[-0.039],[1.061],[1.1],[1.41718818],[1.1]
282,[-0.37552512],[0.177],[1.327],[1.15],[1.70252512],[1.15]
283,[-0.27356753],[0.763],[1.983],[1.22],[2.25656753],[1.22]
284,[-0.23440814],[0.795],[2.105],[1.31],[2.33940814],[1.31]
285,[-0.13033193],[1.857],[3.297],[1.44],[3.42733193],[1.44]
286,[-0.1664977],[0.269],[1.599],[1.33],[1.76549771],[1.33]
287,[-0.21199162],[-0.108],[1.352],[1.46],[1.56399162],[1.46]
288,[-0.19074185],[-0.204],[1.186],[1.39],[1.37674185],[1.39]
289,[-0.2253185],[-0.278],[1.062],[1.34],[1.28731851],[1.34]
290,[-0.20747502],[-0.074],[0.996],[1.07],[1.20347502],[1.07]
291,[-0.21001257],[-0.24],[0.87],[1.11],[1.08001257],[1.11]
292,[-0.17789285],[-0.704],[1.506],[2.21],[1.68389285],[2.21]
293,[-0.12131309],[-0.098],[1.472],[1.57],[1.59331309],[1.57]
294,[-0.12461919],[0.307],[1.727],[1.42],[1.85161919],[1.42]
295,[-0.1201965],[-0.062],[1.398],[1.46],[1.5181965],[1.46]
296,[-0.14202161],[-0.325],[1.355],[1.68],[1.49702161],[1.68]
297,[-0.13616312],[-0.285],[1.585],[1.87],[1.72116312],[1.87]
298,[-0.11381169],[-0.066],[1.484],[1.55],[1.59781169],[1.55]
299,[-0.07257587],[0.237],[2.307],[2.07],[2.37957587],[2.07]
300,[0.03026329],[-0.327],[2.573],[2.9],[2.54273671],[2.9]
301,[0.09347592],[-0.092],[2.448],[2.54],[2.35452408],[2.54]
302,[0.12380337],[0.099],[2.139],[2.04],[2.01519663],[2.04]
303,[0.12080503],[0.23],[2.08],[1.85],[1.95919497],[1.85]
304,[0.1098194],[0.41],[2.13],[1.72],[2.0201806],[1.72]
305,[0.15080725],[-0.012],[1.738],[1.75],[1.58719275],[1.75]
306,[0.14601588],[-0.279],[1.501],[1.78],[1.35498412],[1.78]
307,[0.10092047],[0.059],[1.779],[1.72],[1.67807953],[1.72]
308,[0.1069518],[-0.188],[1.702],[1.89],[1.5950482],[1.89]
309,[0.12816468],[-0.394],[1.436],[1.83],[1.30783532],[1.83]
310,[0.13187887],[-0.154],[1.346],[1.5],[1.21412113],[1.5]
311,[0.1290654],[0.05],[1.62],[1.57],[1.49093461],[1.57]
312,[0.14977957],[0.728],[2.208],[1.48],[2.05822043],[1.48]
313,[0.26506105],[0.081],[1.501],[1.42],[1.23593895],[1.42]
314,[0.20656286],[-0.025],[1.205],[1.23],[0.99843714],[1.23]
315,[0.19460315],[-0.12],[0.93],[1.05],[0.73539685],[1.05]
316,[0.15814991],[-0.216],[0.784],[1.],[0.62585009],[1.]
317,[0.15592003],[-0.405],[0.705],[1.11],[0.54907997],[1.11]
318,[0.17430893],[-0.601],[0.769],[1.37],[0.59469107],[1.37]
319,[0.18804917],[-0.314],[0.816],[1.13],[0.62795083],[1.13]
320,[0.1786855],[-0.335],[0.765],[1.1],[0.5863145],[1.1]
321,[0.20875287],[-0.214],[0.736],[0.95],[0.52724713],[0.95]
322,[0.13658732],[-0.377],[0.673],[1.05],[0.53641268],[1.05]
323,[0.08086273],[-0.96],[0.92],[1.88],[0.83913727],[1.88]
324,[0.22476855],[-0.134],[1.216],[1.35],[0.99123145],[1.35]
325,[0.21777342],[0.255],[1.265],[1.01],[1.04722658],[1.01]
326,[0.25196326],[0.369],[1.189],[0.82],[0.93703674],[0.82]
327,[0.2037601],[-0.202],[0.998],[1.2],[0.7942399],[1.2]
328,[0.14690316],[-0.426],[0.934],[1.36],[0.78709684],[1.36]
329,[0.20720454],[0.033],[0.923],[0.89],[0.71579546],[0.89]
330,[0.25298056],[0.056],[0.696],[0.64],[0.44301944],[0.64]
331,[0.19169953],[-0.067],[0.513],[0.58],[0.32130047],[0.58]
332,[0.14090692],[-0.321],[0.489],[0.81],[0.34809308],[0.81]
333,[0.17720036],[-0.347],[0.553],[0.9],[0.37579964],[0.9]
334,[0.16943946],[-0.385],[0.575],[0.96],[0.40556054],[0.96]
335,[0.1555943],[-0.418],[0.562],[0.98],[0.4064057],[0.98]
336,[0.21751796],[-0.147],[0.553],[0.7],[0.33548204],[0.7]
337,[0.16125953],[-0.044],[0.486],[0.53],[0.32474047],[0.53]
338,[0.12511523],[-0.199],[0.421],[0.62],[0.29588477],[0.62]
339,[0.11637626],[-0.177],[0.443],[0.62],[0.32662374],[0.62]
340,[0.1202476],[-0.087],[0.413],[0.5],[0.2927524],[0.5]
341,[0.09216898],[-0.168],[0.382],[0.55],[0.28983102],[0.55]
342,[0.1071243],[-0.091],[0.359],[0.45],[0.2518757],[0.45]
343,[0.06025314],[-0.176],[0.324],[0.5],[0.26374686],[0.5]
344,[0.09672351],[-0.179],[0.291],[0.47],[0.19427649],[0.47]
345,[0.0951517],[-0.091],[0.259],[0.35],[0.1638483],[0.35]
346,[0.09065273],[-0.04],[0.23],[0.27],[0.13934727],[0.27]
347,[0.1579851],[-0.083],[0.207],[0.29],[0.04901489],[0.29]
348,[0.14701077],[-0.223],[0.207],[0.43],[0.05998923],[0.43]
349,[0.16871244],[-0.281],[0.229],[0.51],[0.06028756],[0.51]
350,[0.17777835],[-0.886],[0.234],[1.12],[0.05622165],[1.12]
351,[-0.10268663],[-1.676],[1.404],[3.08],[1.50668663],[3.08]
352,[0.13067693],[0.948],[2.618],[1.67],[2.48732307],[1.67]
353,[0.23537613],[0.426],[1.066],[0.64],[0.83062387],[0.64]
354,[0.12301257],[0.156],[0.546],[0.39],[0.42298743],[0.39]
355,[0.018734],[-0.175],[0.355],[0.53],[0.336266],[0.53]
356,[-0.12713073],[-0.913],[0.617],[1.53],[0.74413073],[1.53]
357,[0.1882481],[0.065],[0.975],[0.91],[0.7867519],[0.91]
358,[0.17531958],[0.256],[0.746],[0.49],[0.57068042],[0.49]
359,[0.05544023],[0.008],[0.578],[0.57],[0.52255977],[0.57]
360,[0.09317052],[0.1],[0.48],[0.38],[0.38682948],[0.38]
361,[0.05874772],[0.098],[0.398],[0.3],[0.33925228],[0.3]
362,[0.09701715],[-0.038],[0.392],[0.43],[0.29498285],[0.43]
363,[0.05415373],[-0.185],[0.395],[0.58],[0.34084627],[0.58]
364,[0.04296938],[-1.371],[0.479],[1.85],[0.43603062],[1.85]
