,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
122,[-0.13002607],[0.007],[0.387],[0.38],[0.51702607],[0.38]
123,[-0.17129013],[0.12],[0.37],[0.25],[0.54129013],[0.25]
124,[-0.15587139],[0.123],[0.353],[0.23],[0.50887139],[0.23]
125,[-0.1264916],[0.117],[0.337],[0.22],[0.46349161],[0.22]
126,[-0.1798191],[0.091],[0.321],[0.23],[0.50081911],[0.23]
127,[-0.15557289],[0.077],[0.307],[0.23],[0.46257289],[0.23]
128,[-0.1366866],[0.043],[0.293],[0.25],[0.42968659],[0.25]
129,[-0.17358816],[0.019],[0.279],[0.26],[0.45258816],[0.26]
130,[-0.1603449],[0.046],[0.266],[0.22],[0.4263449],[0.22]
131,[-0.10875186],[0.045],[0.255],[0.21],[0.36375186],[0.21]
132,[0.47973293],[0.471],[0.691],[0.22],[0.21126707],[0.22]
133,[0.03047185],[0.543],[0.733],[0.19],[0.70252815],[0.19]
134,[0.01722476],[-0.111],[0.429],[0.54],[0.41177524],[0.54]
135,[0.39495885],[-3.67],[1.18],[4.85],[0.78504115],[4.85]
136,[0.27716032],[0.165],[1.955],[1.79],[1.67783968],[1.79]
137,[0.18794146],[0.515],[1.195],[0.68],[1.00705854],[0.68]
138,[-0.01404881],[0.166],[0.636],[0.47],[0.65004881],[0.47]
139,[-0.03122666],[0.13],[0.61],[0.48],[0.64122666],[0.48]
140,[-0.00477573],[0.249],[0.589],[0.34],[0.59377573],[0.34]
141,[-0.15799773],[0.242],[0.572],[0.33],[0.72999773],[0.33]
142,[-0.13239405],[0.234],[0.564],[0.33],[0.69639405],[0.33]
143,[-0.23260206],[0.246],[0.556],[0.31],[0.78860206],[0.31]
144,[-0.27983028],[0.239],[0.549],[0.31],[0.82883028],[0.31]
145,[-0.41312516],[0.246],[0.546],[0.3],[0.95912516],[0.3]
146,[-0.28881013],[0.226],[0.536],[0.31],[0.82481013],[0.31]
147,[-0.32534736],[0.184],[0.524],[0.34],[0.84934736],[0.34]
148,[-0.37485933],[0.166],[0.516],[0.35],[0.89085933],[0.35]
149,[-0.01698133],[0.192],[0.502],[0.31],[0.51898133],[0.31]
150,[-0.07569253],[0.2],[0.48],[0.28],[0.55569253],[0.28]
151,[-0.10902587],[0.208],[0.458],[0.25],[0.56702587],[0.25]
152,[-0.12311676],[0.21],[0.44],[0.23],[0.56311676],[0.23]
153,[-0.13536415],[0.202],[0.422],[0.22],[0.55736415],[0.22]
154,[-0.14342102],[0.193],[0.403],[0.21],[0.54642102],[0.21]
155,[-0.14223066],[0.184],[0.384],[0.2],[0.52623066],[0.2]
156,[-0.1159986],[0.167],[0.367],[0.2],[0.4829986],[0.2]
157,[-0.1400587],[0.161],[0.351],[0.19],[0.4910587],[0.19]
158,[-0.07285923],[0.156],[0.336],[0.18],[0.40885923],[0.18]
159,[0.11560105],[0.151],[0.331],[0.18],[0.21539895],[0.18]
160,[-0.14580506],[0.158],[0.328],[0.17],[0.47380506],[0.17]
161,[-0.07633257],[0.149],[0.319],[0.17],[0.39533257],[0.17]
162,[-0.15115875],[0.15],[0.31],[0.16],[0.46115875],[0.16]
163,[-0.09843633],[0.152],[0.302],[0.15],[0.40043633],[0.15]
164,[-0.17653236],[0.142],[0.292],[0.15],[0.46853236],[0.15]
165,[-0.15707135],[0.129],[0.279],[0.15],[0.43607135],[0.15]
166,[-0.12658611],[0.116],[0.266],[0.15],[0.39258611],[0.15]
167,[-0.12817493],[0.114],[0.254],[0.14],[0.38217493],[0.14]
168,[-0.12312719],[0.102],[0.242],[0.14],[0.36512719],[0.14]
169,[-0.01685461],[0.095],[0.235],[0.14],[0.25185461],[0.14]
170,[-0.11690298],[0.092],[0.232],[0.14],[0.34890298],[0.14]
171,[-0.23071635],[0.092],[0.232],[0.14],[0.46271635],[0.14]
172,[-0.22585183],[0.101],[0.231],[0.13],[0.45685183],[0.13]
173,[-0.17858079],[0.094],[0.224],[0.13],[0.40258079],[0.13]
174,[-0.07318789],[0.091],[0.221],[0.13],[0.29418789],[0.13]
175,[-0.02542502],[0.101],[0.221],[0.12],[0.24642502],[0.12]
176,[-0.02447352],[0.124],[0.254],[0.13],[0.27847352],[0.13]
177,[0.02316451],[0.148],[0.278],[0.13],[0.25483549],[0.13]
178,[0.00468051],[0.166],[0.286],[0.12],[0.28131949],[0.12]
179,[0.16408718],[0.222],[0.352],[0.13],[0.18791282],[0.13]
180,[0.06400397],[0.238],[0.368],[0.13],[0.30399603],[0.13]
181,[-0.00315067],[0.241],[0.361],[0.12],[0.36415067],[0.12]
182,[-0.08600593],[0.216],[0.346],[0.13],[0.43200593],[0.13]
183,[-0.02401152],[0.213],[0.333],[0.12],[0.35701152],[0.12]
184,[-0.05770436],[0.206],[0.326],[0.12],[0.38370436],[0.12]
185,[-0.11359304],[0.2],[0.32],[0.12],[0.43359304],[0.12]
186,[0.00641945],[0.197],[0.317],[0.12],[0.31058055],[0.12]
187,[-0.00914058],[0.197],[0.317],[0.12],[0.32614058],[0.12]
188,[-0.09897929],[0.178],[0.308],[0.13],[0.40697929],[0.13]
189,[0.00123104],[0.17],[0.3],[0.13],[0.29876896],[0.13]
190,[-0.15321457],[0.141],[0.301],[0.16],[0.45421457],[0.16]
191,[-0.22818464],[0.141],[0.301],[0.16],[0.52918464],[0.16]
192,[-0.12910113],[0.143],[0.293],[0.15],[0.42210113],[0.15]
193,[-0.08032417],[0.133],[0.283],[0.15],[0.36332417],[0.15]
194,[-0.08683029],[0.124],[0.274],[0.15],[0.36083029],[0.15]
195,[-0.06520754],[0.125],[0.265],[0.14],[0.33020754],[0.14]
196,[0.01892799],[0.126],[0.266],[0.14],[0.24707201],[0.14]
197,[0.08776323],[0.135],[0.275],[0.14],[0.18723677],[0.14]
198,[0.20971608],[0.238],[0.398],[0.16],[0.18828392],[0.16]
199,[0.16496643],[0.21],[0.4],[0.19],[0.23503357],[0.19]
200,[0.08756985],[0.242],[0.402],[0.16],[0.31443015],[0.16]
201,[0.05325438],[0.229],[0.389],[0.16],[0.33574562],[0.16]
202,[0.02002129],[0.202],[0.372],[0.17],[0.35197871],[0.17]
203,[0.07713266],[0.176],[0.356],[0.18],[0.27886734],[0.18]
204,[0.16686031],[0.174],[0.384],[0.21],[0.21713969],[0.21]
205,[0.08673322],[0.21],[0.39],[0.18],[0.30326678],[0.18]
206,[0.01476473],[0.174],[0.374],[0.2],[0.35923527],[0.2]
207,[-0.05361542],[0.2],[0.36],[0.16],[0.41361542],[0.16]
208,[-0.0894165],[0.154],[0.344],[0.19],[0.4334165],[0.19]
209,[0.02597138],[0.183],[0.333],[0.15],[0.30702862],[0.15]
210,[-0.15361941],[0.172],[0.322],[0.15],[0.47561941],[0.15]
211,[-0.01281738],[0.17],[0.31],[0.14],[0.32281738],[0.14]
212,[-0.10866222],[0.159],[0.299],[0.14],[0.40766222],[0.14]
213,[0.0717465],[-0.096],[0.294],[0.39],[0.2222535],[0.39]
214,[0.27393126],[-0.18],[0.58],[0.76],[0.30606874],[0.76]
215,[0.36829656],[0.755],[1.415],[0.66],[1.04670344],[0.66]
216,[0.29436713],[1.293],[2.133],[0.84],[1.83863287],[0.84]
217,[0.20420128],[1.103],[2.033],[0.93],[1.82879872],[0.93]
218,[0.29305363],[1.587],[2.607],[1.02],[2.31394637],[1.02]
219,[0.10935752],[1.727],[2.517],[0.79],[2.40764248],[0.79]
220,[0.15589933],[0.808],[1.378],[0.57],[1.22210067],[0.57]
221,[0.3948198],[1.311],[1.771],[0.46],[1.3761802],[0.46]
222,[0.55782783],[1.779],[2.419],[0.64],[1.86117217],[0.64]
223,[0.5632191],[2.296],[3.006],[0.71],[2.44278093],[0.71]
224,[0.5357989],[2.789],[3.879],[1.09],[3.34320109],[1.09]
225,[0.53218997],[4.524],[6.564],[2.04],[6.03181003],[2.04]
226,[0.44158617],[6.256],[8.256],[2.],[7.81441383],[2.]
227,[0.3160169],[5.468],[7.128],[1.66],[6.81198309],[1.66]
228,[0.47837573],[3.955],[5.515],[1.56],[5.03662427],[1.56]
229,[0.40432918],[2.72],[4.77],[2.05],[4.36567082],[2.05]
230,[0.2807333],[2.38],[4.51],[2.13],[4.22926671],[2.13]
231,[0.2804491],[2.357],[4.587],[2.23],[4.30655091],[2.23]
232,[0.2609118],[1.811],[4.401],[2.59],[4.14008821],[2.59]
233,[0.23830594],[0.991],[3.881],[2.89],[3.64269406],[2.89]
234,[0.21781982],[0.596],[3.426],[2.83],[3.20818018],[2.83]
235,[0.24282055],[0.505],[3.425],[2.92],[3.18217945],[2.92]
236,[0.21471687],[0.736],[3.866],[3.13],[3.65128313],[3.13]
237,[0.2846601],[1.444],[4.544],[3.1],[4.2593399],[3.1]
238,[0.26994962],[2.573],[5.913],[3.34],[5.64305038],[3.34]
239,[0.3022688],[2.904],[6.084],[3.18],[5.7817312],[3.18]
240,[0.07477187],[5.91],[10.19],[4.28],[10.11522813],[4.28]
241,[0.01829973],[6.393],[13.633],[7.24],[13.61470027],[7.24]
242,[0.5928334],[2.045],[8.965],[6.92],[8.3721666],[6.92]
243,[0.586058],[2.422],[9.442],[7.02],[8.85594198],[7.02]
244,[0.551882],[2.557],[11.207],[8.65],[10.65511797],[8.65]
245,[0.48357183],[3.359],[11.959],[8.6],[11.47542817],[8.6]
246,[0.45350197],[-0.493],[6.147],[6.64],[5.69349803],[6.64]
247,[0.4253126],[-0.372],[3.928],[4.3],[3.50268739],[4.3]
248,[0.3595733],[-0.243],[3.077],[3.32],[2.7174267],[3.32]
249,[0.3708604],[-0.074],[2.426],[2.5],[2.0551396],[2.5]
250,[0.41014627],[-0.308],[1.882],[2.19],[1.47185373],[2.19]
251,[0.5124277],[0.056],[1.906],[1.85],[1.39357231],[1.85]
252,[0.7107992],[0.691],[2.401],[1.71],[1.69020078],[1.71]
253,[0.93743056],[1.136],[2.776],[1.64],[1.83856944],[1.64]
254,[0.62802374],[0.845],[2.345],[1.5],[1.71697626],[1.5]
255,[0.5216361],[0.259],[1.889],[1.63],[1.36736387],[1.63]
256,[0.7157841],[0.674],[2.714],[2.04],[1.99821593],[2.04]
257,[0.8839839],[1.825],[4.005],[2.18],[3.12101609],[2.18]
258,[0.9121201],[2.216],[4.156],[1.94],[3.2438799],[1.94]
259,[1.0136733],[2.337],[4.337],[2.],[3.32332669],[2.]
260,[0.98958915],[2.569],[4.629],[2.06],[3.63941085],[2.06]
261,[1.0172029],[1.341],[4.951],[3.61],[3.93379715],[3.61]
262,[1.0909111],[3.268],[7.838],[4.57],[6.74708885],[4.57]
263,[1.4196959],[5.466],[9.696],[4.23],[8.27630415],[4.23]
264,[1.2805173],[1.613],[5.943],[4.33],[4.66248266],[4.33]
265,[1.6203208],[2.717],[8.117],[5.4],[6.4966792],[5.4]
266,[1.7659171],[1.952],[7.652],[5.7],[5.88608294],[5.7]
267,[1.4379098],[1.237],[7.137],[5.9],[5.69909016],[5.9]
268,[1.3827481],[-0.443],[5.987],[6.43],[4.60425187],[6.43]
269,[1.4418495],[0.429],[7.049],[6.62],[5.60715053],[6.62]
270,[1.2614231],[5.93],[12.4],[6.47],[11.13857689],[6.47]
271,[1.7614465],[1.706],[5.536],[3.83],[3.77455352],[3.83]
272,[1.2480172],[0.05],[3.68],[3.63],[2.43198281],[3.63]
273,[1.4450598],[-0.988],[5.222],[6.21],[3.77694022],[6.21]
274,[1.5687475],[2.305],[8.695],[6.39],[7.12625248],[6.39]
275,[1.5715773],[2.499],[8.499],[6.],[6.92742269],[6.]
276,[1.5657139],[2.183],[8.323],[6.14],[6.75728612],[6.14]
277,[1.418036],[1.899],[5.549],[3.65],[4.13096402],[3.65]
278,[1.2746975],[1.308],[3.578],[2.27],[2.30330246],[2.27]
279,[1.203376],[0.709],[2.669],[1.96],[1.46562395],[1.96]
280,[1.2611692],[0.634],[2.574],[1.94],[1.3128308],[1.94]
281,[1.226382],[0.411],[2.381],[1.97],[1.15461798],[1.97]
282,[1.170991],[0.056],[2.056],[2.],[0.88500906],[2.]
283,[1.3438718],[1.439],[3.569],[2.13],[2.22512817],[2.13]
284,[1.6131113],[2.372],[4.662],[2.29],[3.04888874],[2.29]
285,[1.8418047],[2.614],[5.344],[2.73],[3.50219526],[2.73]
286,[1.8171356],[2.069],[5.379],[3.31],[3.56186443],[3.31]
287,[1.8347554],[1.435],[4.985],[3.55],[3.15024458],[3.55]
288,[1.6221149],[1.057],[4.217],[3.16],[2.5948851],[3.16]
289,[1.5951068],[0.337],[3.307],[2.97],[1.71189316],[2.97]
290,[1.5285993],[0.157],[2.707],[2.55],[1.17840074],[2.55]
291,[1.5072265],[0.185],[2.475],[2.29],[0.96777353],[2.29]
292,[1.0997783],[-0.235],[6.855],[7.09],[5.75522171],[7.09]
293,[1.994695],[2.249],[6.289],[4.04],[4.29430505],[4.04]
294,[2.1268854],[1.668],[4.768],[3.1],[2.64111459],[3.1]
295,[1.7222445],[0.801],[4.141],[3.34],[2.4187555],[3.34]
296,[2.0347874],[0.657],[4.817],[4.16],[2.78221258],[4.16]
297,[1.8150301],[1.026],[4.776],[3.75],[2.9609699],[3.75]
298,[1.7742348],[-0.136],[3.884],[4.02],[2.10976523],[4.02]
299,[1.7943158],[-0.376],[3.654],[4.03],[1.85968419],[4.03]
300,[1.7827184],[-2.486],[3.504],[5.99],[1.72128158],[5.99]
301,[1.76179],[-2.301],[3.169],[5.47],[1.40720996],[5.47]
302,[1.7514243],[-1.032],[2.748],[3.78],[0.99657569],[3.78]
303,[1.7609856],[-1.28],[2.44],[3.72],[0.67901439],[3.72]
304,[1.7684777],[-1.465],[2.165],[3.63],[0.39652232],[3.63]
305,[1.7613528],[-1.258],[1.892],[3.15],[0.13064722],[3.15]
306,[1.7653327],[-1.333],[1.837],[3.17],[0.0716673],[3.17]
307,[1.7980139],[-1.142],[1.808],[2.95],[0.00998607],[2.95]
308,[1.7843874],[-0.983],[1.747],[2.73],[-0.03738735],[2.73]
309,[1.7782819],[-0.835],[1.675],[2.51],[-0.10328193],[2.51]
310,[1.763262],[-1.743],[1.597],[3.34],[-0.16626203],[3.34]
311,[0.6707103],[5.149],[9.849],[4.7],[9.17828967],[4.7]
312,[1.7186811],[1.133],[5.223],[4.09],[3.5043189],[4.09]
313,[1.705267],[-2.653],[2.127],[4.78],[0.42173305],[4.78]
314,[1.8394117],[-1.704],[1.586],[3.29],[-0.25341174],[3.29]
315,[1.8727307],[-0.763],[1.567],[2.33],[-0.30573073],[2.33]
316,[1.8542881],[-0.52],[1.54],[2.06],[-0.3142881],[2.06]
317,[1.732976],[-0.78],[1.48],[2.26],[-0.25297596],[2.26]
318,[1.7180517],[-0.62],[1.43],[2.05],[-0.28805167],[2.05]
319,[1.6745994],[-0.375],[1.375],[1.75],[-0.29959941],[1.75]
320,[1.4539182],[0.008],[2.478],[2.47],[1.02408178],[2.47]
321,[1.6876271],[0.62],[2.31],[1.69],[0.62237292],[1.69]
322,[1.6611128],[-10.232],[1.358],[11.59],[-0.30311279],[11.59]
323,[0.77538776],[-19.296],[4.394],[23.69],[3.61861224],[23.69]
324,[1.6529689],[0.227],[4.387],[4.16],[2.73403112],[4.16]
325,[1.2651017],[2.128],[4.708],[2.58],[3.44289833],[2.58]
326,[1.7190976],[1.913],[4.013],[2.1],[2.29390239],[2.1]
327,[1.89663],[-0.369],[2.611],[2.98],[0.71436995],[2.98]
328,[1.977102],[0.249],[2.899],[2.65],[0.92189796],[2.65]
329,[1.8822532],[0.478],[2.538],[2.06],[0.65574683],[2.06]
330,[1.612917],[0.023],[1.533],[1.51],[-0.07991695],[1.51]
331,[1.5470929],[0.079],[1.389],[1.31],[-0.15809291],[1.31]
332,[1.643425],[0.456],[1.936],[1.48],[0.29257501],[1.48]
333,[1.6786644],[0.48],[1.81],[1.33],[0.13133555],[1.33]
334,[1.5992954],[-42.243],[2.297],[44.54],[0.69770462],[44.54]
335,[0.63739],[4.052],[13.722],[9.67],[13.08460998],[9.67]
336,[1.4141002],[1.448],[5.248],[3.8],[3.83389983],[3.8]
337,[1.2285216],[-0.846],[1.984],[2.83],[0.75547841],[2.83]
338,[0.41147682],[-1.912],[4.798],[6.71],[4.38652318],[6.71]
339,[1.0246682],[2.119],[6.339],[4.22],[5.31433178],[4.22]
340,[0.84191686],[0.939],[3.479],[2.54],[2.63708314],[2.54]
341,[0.69396305],[-0.257],[1.693],[1.95],[0.99903695],[1.95]
342,[0.6129613],[-0.084],[1.446],[1.53],[0.83303871],[1.53]
343,[0.52753884],[0.091],[1.361],[1.27],[0.83346116],[1.27]
344,[0.46083045],[0.17],[1.31],[1.14],[0.84916955],[1.14]
345,[0.3317887],[0.403],[1.453],[1.05],[1.12121131],[1.05]
346,[0.26167232],[0.536],[1.396],[0.86],[1.13432768],[0.86]
347,[0.24055977],[0.552],[1.292],[0.74],[1.05144023],[0.74]
348,[0.22340234],[0.574],[1.224],[0.65],[1.00059766],[0.65]
349,[0.25618467],[0.587],[1.157],[0.57],[0.90081533],[0.57]
350,[0.18670645],[0.1],[1.13],[1.03],[0.94329355],[1.03]
351,[-0.7883554],[2.609],[5.189],[2.58],[5.97735541],[2.58]
352,[-0.08836043],[2.558],[5.628],[3.07],[5.71636043],[3.07]
353,[0.19407287],[1.306],[2.936],[1.63],[2.74192713],[1.63]
354,[0.15716022],[0.173],[1.333],[1.16],[1.17583978],[1.16]
355,[0.11722709],[-1.322],[1.168],[2.49],[1.05077291],[2.49]
356,[-0.84610385],[-1.468],[5.012],[6.48],[5.85810385],[6.48]
357,[0.14110354],[1.849],[4.549],[2.7],[4.40789646],[2.7]
358,[0.0228748],[1.327],[3.227],[1.9],[3.2041252],[1.9]
359,[0.12582605],[0.93],[2.4],[1.47],[2.27417395],[1.47]
360,[0.03049849],[-0.345],[1.295],[1.64],[1.26450151],[1.64]
361,[-0.33688724],[-0.151],[2.189],[2.34],[2.52588724],[2.34]
362,[-0.0313915],[0.618],[2.288],[1.67],[2.3193915],[1.67]
363,[-0.19437343],[-0.674],[1.666],[2.34],[1.86037343],[2.34]
364,[-0.64615256],[-1.326],[2.904],[4.23],[3.55015256],[4.23]
365,[0.06898499],[0.569],[3.259],[2.69],[3.19001501],[2.69]
366,[0.09399271],[-0.269],[1.831],[2.1],[1.73700729],[2.1]
367,[-0.11618397],[-1.245],[1.415],[2.66],[1.53118397],[2.66]
368,[-0.28462625],[-0.873],[1.667],[2.54],[1.95162625],[2.54]
369,[-0.14775255],[-1.014],[1.656],[2.67],[1.80375255],[2.67]
