,timestamp,mm,grC,grC.1,m3/s,evapo_transp,grC1,grC2,grC3,grC4,grC5,grC6,grC7,grC8,grC9,grC10,mm1,mm2,mm3,mm4,mm5,mm6,mm7,mm8,mm9,mm10,EPOT,Q_obs,Q_sim,Residual
0,2000-01-01,0.0,-2.09,-2.09,0.16,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.0,-0.16
1,2000-01-02,0.13,0.08,0.08,0.16,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.16,0.001,-0.159
2,2000-01-03,7.29,1.28,1.28,0.17,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.083,-0.08700000000000001
3,2000-01-04,0.16,0.9,0.9,0.18,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18,0.124,-0.056
4,2000-01-05,7.95,-0.94,-0.94,0.18,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.18,0.145,-0.035
5,2000-01-06,0.36,-0.42,-0.42,0.22,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.22,0.168,-0.05199999999999999
6,2000-01-07,18.04,1.44,1.44,0.42,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.42,0.273,-0.14699999999999994
7,2000-01-08,21.64,2.4,2.4,0.97,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.97,0.693,-0.27699999999999997
8,2000-01-09,36.93,3.34,3.34,2.12,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.12,1.971,-0.14900000000000024
9,2000-01-10,16.29,1.83,1.83,1.48,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.48,2.579,1.0989999999999998
10,2000-01-11,13.61,1.01,1.01,1.17,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.17,1.822,0.6519999999999999
11,2000-01-12,6.86,1.31,1.31,0.91,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.91,1.58,0.67
12,2000-01-13,14.69,0.07,0.07,0.69,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.69,1.355,0.665
13,2000-01-14,2.71,-1.87,-1.87,0.5,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.022,0.522
14,2000-01-15,13.85,-0.69,-0.69,0.46,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.46,0.758,0.298
15,2000-01-16,15.71,-0.29,-0.29,0.62,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.62,0.6940000000000001,0.07400000000000008
16,2000-01-17,20.99,0.86,0.86,0.86,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.86,0.74,-0.12
17,2000-01-18,12.18,-0.25,-0.25,0.94,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.94,0.7440000000000001,-0.19599999999999984
18,2000-01-19,11.08,-3.89,-3.89,0.71,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.71,0.708,-0.0020000000000000018
19,2000-01-20,13.7,-5.02,-5.02,0.73,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121,0.73,0.6679999999999999,-0.06200000000000005
20,2000-01-21,10.21,-7.39,-7.39,0.77,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124,0.77,0.631,-0.139
21,2000-01-22,3.28,-9.55,-9.55,0.53,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.53,0.583,0.052999999999999936
22,2000-01-23,2.64,-8.13,-8.13,0.41,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.41,0.53,0.12000000000000005
23,2000-01-24,6.56,-4.69,-4.69,0.33,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134,0.33,0.487,0.15700000000000006
24,2000-01-25,1.29,0.31,0.31,0.29,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.29,0.455,0.16500000000000006
25,2000-01-26,19.16,2.16,2.16,0.79,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.79,0.753,-0.03700000000000003
26,2000-01-27,10.69,-1.27,-1.27,0.83,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.83,0.884,0.05400000000000005
27,2000-01-28,12.28,-5.16,-5.16,0.71,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14800000000000002,0.71,0.6409999999999999,-0.06900000000000006
28,2000-01-29,4.96,-7.61,-7.61,0.56,0.1,1.062954545454545,1.207954545454545,1.490454545454545,1.895454545454545,2.402954545454545,2.8029545454545453,3.100454545454545,3.517954545454545,4.057954545454545,5.350454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.56,0.557,-0.003000000000000003
