,timestamp,mm,grC,grC.1,m3/s,evapo_transp,grC1,grC2,grC3,grC4,grC5,grC6,grC7,grC8,grC9,grC10,mm1,mm2,mm3,mm4,mm5,mm6,mm7,mm8,mm9,mm10,EPOT,Q_obs,Q_sim,Residual
0,2000-01-01,1.29,2.19,2.19,1.45,0.1,1.2529545454545454,1.3004545454545453,1.4154545454545455,1.5604545454545455,1.7279545454545455,1.9429545454545454,2.2404545454545453,2.6254545454545455,3.0429545454545455,3.9904545454545453,1.8291508121400004,1.8387376045200003,1.8619477334400005,1.8912126786000003,1.9250187359400004,1.9684115856600004,2.0284551800400004,2.1061586551200007,2.1904215144600006,2.3816527940400007,0.1,1.45,0.014,-1.436
1,2000-01-02,11.52,4.28,4.28,1.5,0.1,3.3429545454545457,3.3904545454545456,3.505454545454546,3.650454545454546,3.817954545454546,4.032954545454546,4.330454545454546,4.715454545454546,5.132954545454545,6.080454545454546,16.334742136320003,16.420354421760003,16.627626270720004,16.888969036800002,17.19086499072,17.57837323008,18.114576491520005,18.80848659456,19.56097352448,21.268713323520004,0.1,1.5,0.18,-1.32
2,2000-01-03,11.79,3.35,3.35,1.86,0.1,2.4129545454545456,2.4604545454545454,2.5754545454545457,2.7204545454545457,2.8879545454545457,3.1029545454545455,3.4004545454545454,3.7854545454545456,4.202954545454546,5.150454545454545,16.71758765514,16.80520647852,17.01733626144,17.2848042486,17.59377588894,17.99036635266,18.53913687804,19.24931049912,20.01943384146,21.767198792040002,0.1,1.86,0.478,-1.382
3,2000-01-04,38.43,3.94,3.94,3.05,0.1,3.0029545454545454,3.0504545454545453,3.1654545454545455,3.3104545454545455,3.4779545454545455,3.6929545454545454,3.9904545454545453,4.375454545454545,4.7929545454545455,5.740454545454545,54.49167884538001,54.77727607884,55.46872201248001,56.3405451462,57.347651179980005,58.640354447220005,60.42909501468001,62.743935749040006,65.25418511682,70.95109835268,0.1,3.05,1.405,-1.6449999999999998
4,2000-01-05,2.58,2.16,2.16,3.51,0.1,1.2229545454545456,1.2704545454545455,1.3854545454545457,1.5304545454545457,1.6979545454545457,1.9129545454545456,2.2104545454545454,2.5954545454545457,3.0129545454545457,3.960454545454546,3.658301624280001,3.6774752090400007,3.723895466880001,3.7824253572000006,3.850037471880001,3.936823171320001,4.056910360080001,4.212317310240001,4.380843028920001,4.7633055880800015,0.1,3.51,2.382,-1.128
5,2000-01-06,3.37,5.59,5.59,3.52,0.1,4.652954545454545,4.700454545454545,4.815454545454545,4.960454545454545,5.127954545454545,5.342954545454545,5.640454545454546,6.025454545454545,6.442954545454546,7.390454545454546,4.7784792534200005,4.8035238195600005,4.864158032320001,4.9406098658,5.02892491482,5.14228452998,5.299142602120001,5.50213540136,5.72226395638,6.221837144120001,0.1,3.52,2.158,-1.3619999999999999
6,2000-01-07,21.29,4.09,4.09,4.16,0.1,3.1529545454545453,3.200454545454545,3.3154545454545454,3.4604545454545454,3.6279545454545454,3.8429545454545453,4.140454545454546,4.525454545454545,4.942954545454546,5.890454545454546,30.188078132140006,30.34629736452,30.729354453440006,31.212339478600004,31.770270455940004,32.486420665660006,33.47737270004001,34.75978121512001,36.15044499446,39.30650231404001,0.1,4.16,2.676,-1.484
7,2000-01-08,20.41,5.43,5.43,5.07,0.1,4.492954545454545,4.540454545454545,4.655454545454545,4.800454545454545,4.967954545454545,5.182954545454545,5.4804545454545455,5.865454545454545,6.282954545454546,7.2304545454545455,28.940285330060007,29.091964735080005,29.459188557760005,29.922209899400006,30.457079380260005,31.143628266140006,32.093620329160004,33.32302182248001,34.656203961340005,37.68180893516001,0.1,5.07,3.706,-1.364
8,2000-01-09,23.76,4.07,4.07,6.18,0.1,3.1329545454545458,3.1804545454545456,3.295454545454546,3.440454545454546,3.607954545454546,3.8229545454545457,4.120454545454546,4.505454545454546,4.922954545454546,5.870454545454546,33.69040565616001,33.86698099488,34.29447918336001,34.83349863840001,35.45615904336001,36.255394787040004,37.36131401376001,38.79250360128001,40.34450789424,43.86672122976001,0.1,6.18,4.692,-1.4879999999999995
9,2000-01-10,7.8,2.9,2.9,5.92,0.1,1.9629545454545454,2.0104545454545453,2.1254545454545455,2.2704545454545455,2.4379545454545455,2.6529545454545453,2.950454545454545,3.3354545454545454,3.7529545454545454,4.700454545454545,11.059981654800001,11.1179483064,11.258288620800002,11.435239452000001,11.639648170800001,11.902023541200002,12.265077832800001,12.734912798400002,13.244409157200002,14.400691312800003,0.1,5.92,5.033,-0.8869999999999996
10,2000-01-11,13.17,4.41,4.41,5.7,0.1,3.4729545454545456,3.5204545454545455,3.6354545454545457,3.7804545454545457,3.9479545454545457,4.162954545454546,4.460454545454546,4.845454545454546,5.262954545454546,6.210454545454546,18.67435364022,18.77222810196,19.009187325120003,19.307961997800003,19.65309825762,20.096108979180002,20.709112186920002,21.502410455760003,22.362675461580004,24.315013408920006,0.1,5.7,4.982,-0.718
11,2000-01-12,29.48,4.04,4.04,5.82,0.1,3.1029545454545455,3.1504545454545454,3.2654545454545456,3.4104545454545456,3.5779545454545456,3.7929545454545455,4.090454545454546,4.475454545454546,4.892954545454545,5.840454545454546,41.801058869680006,42.020143086240004,42.550557505280004,43.219340903200006,43.99190103528001,44.98354538392,46.35570442448001,48.131439653440005,50.05707460952,54.42722819248001,0.1,5.82,5.792000000000002,-0.02799999999999958
12,2000-01-13,16.27,2.34,2.34,5.44,0.1,1.4029545454545453,1.4504545454545452,1.5654545454545454,1.7104545454545454,1.8779545454545454,2.0929545454545453,2.390454545454545,2.7754545454545454,3.1929545454545454,4.140454545454546,23.069987374820005,23.190899864760002,23.483635366720005,23.8527366518,24.279112274220005,24.82640038658,25.583694402520003,26.563721952560005,27.626479100980003,30.038365084520006,0.1,5.44,6.494,1.0539999999999994
13,2000-01-14,6.29,0.87,0.87,4.8,0.1,-0.06704545454545452,-0.019545454545454533,0.09545454545454546,0.24045454545454548,0.40795454545454546,0.6229545454545454,0.9204545454545454,1.3054545454545454,1.7229545454545456,2.6704545454545454,8.918882642140002,8.96562754452,9.078799413440002,9.221494378600001,9.386331665940002,9.597913855660002,9.890684560040002,10.269564295120002,10.680427384460002,11.612865174040003,0.1,4.8,6.112,1.3120000000000005
14,2000-01-15,2.18,0.84,0.84,4.3,0.1,-0.09704545454545455,-0.04954545454545456,0.06545454545454543,0.21045454545454545,0.37795454545454543,0.5929545454545454,0.8904545454545454,1.2754545454545454,1.6929545454545454,2.6404545454545456,3.0911230778800003,3.10732401384,3.1465473324800004,3.1960028212000005,3.2531324374800006,3.3264629897200004,3.4279320096800006,3.5592448590400005,3.70164255932,4.024808597680001,0.1,4.3,5.306,1.0060000000000002
15,2000-01-16,5.1,3.87,3.87,5.16,0.1,2.9329545454545456,2.9804545454545455,3.0954545454545457,3.2404545454545457,3.4079545454545457,3.6229545454545455,3.9204545454545454,4.305454545454546,4.722954545454545,5.670454545454546,7.231526466600001,7.2694277388,7.361188713600001,7.476887334000001,7.610539188600001,7.7820923154,8.019473967600002,8.326673752800001,8.6598059874,9.415836627600001,0.1,5.16,4.768,-0.3920000000000004
16,2000-01-17,3.99,5.87,5.87,6.23,0.1,4.932954545454546,4.9804545454545455,5.095454545454546,5.240454545454545,5.407954545454546,5.6229545454545455,5.920454545454546,6.305454545454546,6.722954545454545,7.670454545454546,5.657606000340001,5.687258172120001,5.759047640640001,5.849564796600001,5.954127718140001,6.0883428114600004,6.274059045240001,6.514397700720001,6.775024684260001,7.366507479240002,0.11,6.23,4.508,-1.7220000000000004
17,2000-01-18,6.55,3.16,3.16,6.09,0.1,2.2229545454545456,2.2704545454545455,2.3854545454545457,2.5304545454545457,2.6979545454545457,2.9129545454545456,3.2104545454545454,3.5954545454545457,4.012954545454546,4.960454545454546,9.287548697300002,9.336225821400001,9.4540757008,9.602669027000001,9.774319938300001,9.994647973700001,10.2995204878,10.694061388400002,11.1219076897,12.092888217800002,0.114,6.09,4.257,-1.833
18,2000-01-19,5.2,0.65,0.65,5.44,0.1,-0.2870454545454545,-0.2395454545454545,-0.12454545454545451,0.020454545454545503,0.18795454545454549,0.40295454545454545,0.7004545454545454,1.0854545454545454,1.5029545454545454,2.4504545454545457,7.3733211032,7.4119655375999995,7.5055257472,7.623492968,7.7597654472,7.9346823608,8.1767185552,8.4899418656,8.8296061048,9.600460875200001,0.117,5.44,3.864,-1.5760000000000003
19,2000-01-20,17.46,2.43,2.43,5.27,0.1,1.4929545454545456,1.5404545454545455,1.6554545454545457,1.8004545454545458,1.9679545454545457,2.1829545454545456,2.4804545454545455,2.8654545454545457,3.2829545454545457,4.2304545454545455,24.75734355036,24.88709967048,25.201246066560003,25.597343696400003,26.054904751560002,26.64222192684,27.454904994960003,28.506612494880002,29.64710049804,32.235393630960004,0.121,5.27,3.963,-1.3069999999999995
20,2000-01-21,5.71,0.22,0.22,4.97,0.1,-0.7170454545454545,-0.6695454545454546,-0.5545454545454546,-0.40954545454545455,-0.24204545454545454,-0.02704545454545454,0.27045454545454545,0.6554545454545455,1.0729545454545455,2.0204545454545455,8.096473749860001,8.138908311480002,8.24164461856,8.371181701400001,8.520819366060001,8.712891592340002,8.978665951960002,9.322609240880002,9.695586703540002,10.542044537960003,0.124,4.97,3.995,-0.9749999999999996
21,2000-01-22,0.08,-2.32,-2.32,4.34,0.1,-3.2570454545454544,-3.2095454545454545,-3.0945454545454543,-2.9495454545454542,-2.7820454545454543,-2.5670454545454544,-2.2695454545454545,-1.8845454545454543,-1.4670454545454543,-0.5195454545454543,0.11343570928000002,0.11403023904000001,0.11546962688000002,0.11728450720000001,0.11938100688000003,0.12207203632000002,0.12579567008000003,0.13061449024000002,0.13584009392000002,0.14769939808000004,0.128,4.34,3.409,-0.9309999999999999
22,2000-01-23,2.53,-2.4,-2.4,3.79,0.1,-3.3370454545454544,-3.2895454545454546,-3.1745454545454543,-3.0295454545454543,-2.8620454545454543,-2.6470454545454545,-2.3495454545454546,-1.9645454545454544,-1.5470454545454544,-0.5995454545454544,3.5874043059800003,3.6062063096399997,3.65172695008,3.7091225402,3.77542434258,3.86052814862,3.97828806628,4.13068325384,4.29594297022,4.67099346428,0.131,3.79,2.886,-0.904
23,2000-01-24,6.21,-1.72,-1.72,3.37,0.1,-2.6570454545454547,-2.6095454545454544,-2.4945454545454546,-2.3495454545454546,-2.1820454545454546,-1.9670454545454545,-1.6695454545454544,-1.2845454545454544,-0.8670454545454545,0.08045454545454556,8.80544693286,8.85159730548,8.963329786560001,9.1042098714,9.26695065906,9.475841819340001,9.764888889960002,10.138949804880001,10.54458729054,11.465165775960001,0.134,3.37,2.482,-0.8880000000000003
24,2000-01-25,1.3,1.71,1.71,3.07,0.1,0.7729545454545454,0.8204545454545454,0.9354545454545454,1.0804545454545456,1.2479545454545455,1.4629545454545454,1.7604545454545455,2.1454545454545455,2.5629545454545455,3.5104545454545457,1.8433302758,1.8529913843999999,1.8763814368,1.905873242,1.9399413618,1.9836705902,2.0441796388,2.1224854664,2.2074015262,2.4001152188000003,0.138,3.07,2.218,-0.8519999999999999
25,2000-01-26,0.07,4.14,4.14,2.88,0.1,3.202954545454545,3.250454545454545,3.3654545454545453,3.5104545454545453,3.6779545454545453,3.892954545454545,4.190454545454545,4.575454545454545,4.992954545454545,5.940454545454545,0.09925624562000003,0.09977645916000003,0.10103592352000003,0.10262394380000002,0.10445838102000003,0.10681303178000003,0.11007121132000003,0.11428767896000003,0.11886008218000002,0.12923697332000003,0.141,2.88,2.056,-0.8239999999999998
26,2000-01-27,5.36,3.03,3.03,3.18,0.1,2.0929545454545453,2.140454545454545,2.2554545454545454,2.4004545454545454,2.5679545454545454,2.7829545454545452,3.080454545454545,3.4654545454545453,3.8829545454545453,4.830454545454545,7.600192521760002,7.640026015680001,7.736465000960002,7.8580619824000015,7.998527460960002,8.178826433440001,8.428309895360002,8.751170846080003,9.101286292640001,9.895859671360002,0.145,3.18,2.101,-1.0790000000000002
27,2000-01-28,15.11,0.55,0.55,3.24,0.1,-0.38704545454545447,-0.3395454545454545,-0.2245454545454545,-0.07954545454545447,0.08795454545454551,0.3029545454545455,0.6004545454545455,0.9854545454545456,1.4029545454545456,2.3504545454545456,21.425169590260005,21.53746139868,21.80932577696,22.1521112974,22.548087674460003,23.056355859940002,23.759657186360005,24.669811844080005,25.656797739140004,27.896723812360005,0.14800000000000002,3.24,2.21,-1.0300000000000002
28,2000-01-29,1.45,-0.36,-0.36,3.02,0.1,-1.2970454545454544,-1.2495454545454545,-1.1345454545454545,-0.9895454545454545,-0.8220454545454545,-0.6070454545454546,-0.3095454545454545,0.0754545454545455,0.49295454545454553,1.4404545454545454,2.0560222307,2.0667980825999996,2.0928869872,2.125781693,2.1637807497,2.2125556583,2.2800465202,2.3673876356,2.4621017023,2.6770515902,0.152,3.02,2.041,-0.979
29,2000-01-30,13.39,0.17,0.17,2.85,0.1,-0.7670454545454545,-0.7195454545454545,-0.6045454545454545,-0.4595454545454545,-0.2920454545454545,-0.07704545454545453,0.2204545454545455,0.6054545454545455,1.0229545454545454,1.9704545454545455,18.98630184074,19.08581125932,19.32672879904,19.630494392600003,19.98139602654,20.43180707906,21.055050279640003,21.861600303920003,22.73623571986,24.721186753640005,0.155,2.85,1.813,-1.037
30,2000-01-31,1.96,-3.69,-3.69,2.63,0.1,-4.6270454545454545,-4.579545454545454,-4.464545454545455,-4.319545454545454,-4.152045454545455,-3.9370454545454545,-3.6395454545454546,-3.2545454545454544,-2.8370454545454544,-1.8895454545454544,2.7791748773600005,2.7937408564800004,2.8290058585600004,2.8734704264000004,2.9248346685600004,2.9907648898400003,3.0819939169600006,3.2000550108800003,3.3280823010400002,3.6186352529600008,0.159,2.63,1.703,-0.9269999999999998
31,2000-02-01,4.01,-3.14,-3.14,2.4,0.2,-4.077045454545455,-4.029545454545454,-3.9145454545454546,-3.7695454545454545,-3.6020454545454546,-3.3870454545454547,-3.089545454545455,-2.7045454545454546,-2.2870454545454546,-1.3395454545454546,5.685964927660001,5.71576573188,5.78791504736,5.8788859234,5.98397296986,6.11886082054,6.30550796276,6.547051323280001,6.80898470774,7.403432328760001,0.155,2.4,1.618,-0.7819999999999998
32,2000-02-02,13.4,-0.72,-0.72,2.3,0.2,-1.6570454545454545,-1.6095454545454544,-1.4945454545454546,-1.3495454545454546,-1.1820454545454546,-0.9670454545454545,-0.6695454545454546,-0.2845454545454545,0.13295454545454555,1.0804545454545456,19.0004813044,19.1000650392,19.341162502400003,19.645154956000002,19.996318652400003,20.4470660836,21.0707747384,21.877927115200002,22.7532157316,24.739649178400004,0.159,2.3,1.568,-0.7319999999999998
33,2000-02-03,13.3,-0.54,-0.54,2.19,0.2,-1.4770454545454546,-1.4295454545454547,-1.3145454545454545,-1.1695454545454544,-1.0020454545454545,-0.7870454545454546,-0.48954545454545456,-0.10454545454545455,0.3129545454545455,1.2604545454545455,18.8586866678,18.9575272404,19.1968254688,19.498549322000002,19.8470923938,20.294476038200003,20.913530150800003,21.7146590024,22.5834156142,24.555024930800002,0.162,2.19,1.544,-0.6459999999999999
