,timestamp,mm,grC,grC.1,m3/s,evapo_transp,grC1,grC2,grC3,grC4,grC5,grC6,grC7,grC8,grC9,grC10,mm1,mm2,mm3,mm4,mm5,mm6,mm7,mm8,mm9,mm10,EPOT,Q_obs,Q_sim,Residual
0,2000-01-01,0.0,-0.82,-0.82,0.15,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.15,0.0,-0.15
1,2000-01-02,7.5,0.93,0.93,0.22,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.22,0.014,-0.206
2,2000-01-03,3.72,2.42,2.42,0.28,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.28,0.022,-0.258
3,2000-01-04,0.1,2.25,2.25,0.39,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.39,0.024,-0.366
4,2000-01-05,5.37,2.17,2.17,0.33,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.33,0.032,-0.29800000000000004
5,2000-01-06,2.08,1.42,1.42,1.2,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,0.036000000000000004,-1.1640000000000001
6,2000-01-07,11.35,3.7,3.7,1.43,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.43,0.103,-1.327
7,2000-01-08,6.03,4.57,4.57,1.86,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.86,0.124,-1.7360000000000002
8,2000-01-09,10.28,4.28,4.28,0.76,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.76,0.139,-0.621
9,2000-01-10,5.88,2.62,2.62,0.43,0.1,5.906818181818182,5.946818181818182,5.961818181818182,5.984318181818182,6.0168181818181825,6.046818181818182,6.066818181818182,6.099318181818182,6.161818181818182,6.371818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.43,0.142,-0.28800000000000003
