,timestamp,mm,grC,grC.1,m3/s,evapo_transp,grC1,grC2,grC3,grC4,grC5,grC6,grC7,grC8,grC9,grC10,mm1,mm2,mm3,mm4,mm5,mm6,mm7,mm8,mm9,mm10,EPOT,Q_obs,Q_sim,Residual
0,2000-01-01,23.65,2.23,2.23,6.22,0.1,1.2652272727272726,1.732727272727273,1.8977272727272727,2.007727272727273,2.147727272727273,2.3027272727272727,2.4502272727272727,2.5952272727272727,2.772727272727273,3.167727272727273,33.21490495,34.93350787999999,35.540073619999994,35.94445078,36.45911261999999,37.0289168,37.57114981,38.10419243,38.756710119999994,40.208791739999995,0.1,6.22,1.042,-5.178
1,2000-01-02,9.98,3.77,3.77,7.3,0.1,2.8052272727272727,3.272727272727273,3.437727272727273,3.547727272727273,3.687727272727273,3.8427272727272728,3.9902272727272727,4.135227272727273,4.3127272727272725,4.707727272727273,14.01626855818182,14.741497194181818,14.997460242181818,15.168102274181818,15.385283042181818,15.625733178181818,15.854548630181819,16.07948585418182,16.354840042181817,16.96760006618182,0.1,7.3,2.822,-4.478
2,2000-01-03,15.19,3.61,3.61,8.95,0.1,2.6452272727272725,3.112727272727273,3.277727272727273,3.3877272727272727,3.527727272727273,3.6827272727272726,3.8302272727272726,3.9752272727272726,4.152727272727272,4.547727272727273,21.333378697272725,22.437208655272727,22.826795699272726,23.086520395272725,23.417079099272726,23.783054807272727,24.131322013272726,24.473686385272725,24.892787599272726,25.825435371272725,0.1,8.95,4.146,-4.8039999999999985
3,2000-01-04,8.96,4.24,4.24,8.46,0.1,3.275227272727273,3.742727272727273,3.907727272727273,4.017727272727273,4.157727272727273,4.312727272727273,4.460227272727273,4.605227272727273,4.782727272727273,5.177727272727273,12.583744116363638,13.234851188363638,13.464653684363638,13.617855348363637,13.812839284363639,14.02871435636364,14.23414386036364,14.436091508363639,14.683303284363639,15.233436532363639,0.1,8.46,4.909,-3.551000000000001
4,2000-01-05,11.36,2.13,2.13,6.44,0.1,1.1652272727272726,1.6327272727272728,1.7977272727272726,1.9077272727272727,2.047727272727273,2.2027272727272726,2.3502272727272726,2.4952272727272726,2.672727272727273,3.067727272727273,15.954389861818182,16.77990061381818,17.07125734981818,17.26549517381818,17.51270694981818,17.786405701818182,18.046860965818183,18.30290173381818,18.61633094981818,19.31382131781818,0.1,6.44,5.198,-1.2420000000000009
5,2000-01-06,25.9,3.76,3.76,8.63,0.1,2.7952272727272724,3.2627272727272727,3.4277272727272727,3.5377272727272726,3.6777272727272727,3.8327272727272725,3.9802272727272725,4.1252272727272725,4.302727272727273,4.697727272727272,36.37488533636363,38.25699171636363,38.92126455636363,39.36411311636363,39.92773855636363,40.551752436363635,41.14557209636364,41.729327016363634,42.44392355636363,44.03415247636363,0.1,8.63,8.151,-0.47900000000000104
6,2000-01-07,1.81,3.44,3.44,8.37,0.1,2.4752272727272726,2.942727272727273,3.107727272727273,3.2177272727272728,3.357727272727273,3.5127272727272727,3.6602272727272727,3.8052272727272727,3.982727272727273,4.377727272727273,2.5420286663636364,2.6735581083636366,2.7199802643636364,2.7509283683636365,2.7903168643636365,2.8339255563636367,2.875424150363637,2.9162193783636368,2.9661583643636367,3.0772901923636367,0.1,8.37,8.119,-0.25099999999999945
7,2000-01-08,20.86,4.5,4.5,8.65,0.1,3.5352272727272727,4.002727272727273,4.167727272727273,4.277727272727272,4.417727272727273,4.572727272727273,4.720227272727273,4.865227272727273,5.042727272727273,5.4377272727272725,29.296529270909094,30.812387922909092,31.347396858909093,31.70406948290909,32.158016458909096,32.66060061090909,33.1388661749091,33.609025542909094,34.18456545890909,35.4653444269091,0.1,8.65,8.123,-0.527000000000001
8,2000-01-09,5.09,4.17,4.17,7.09,0.1,3.2052272727272726,3.672727272727273,3.837727272727273,3.9477272727272728,4.087727272727273,4.242727272727273,4.390227272727273,4.535227272727273,4.712727272727273,5.1077272727272724,7.148577851818182,7.518458989818181,7.649005273818181,7.7360361298181815,7.846802673818181,7.969437061818182,8.086137527818183,8.200860019818181,8.341296173818181,8.653816065818182,0.1,7.09,8.2,1.1099999999999994
9,2000-01-10,5.85,2.13,2.13,5.79,0.1,1.1652272727272726,1.6327272727272728,1.7977272727272726,1.9077272727272727,2.047727272727273,2.2027272727272726,2.3502272727272726,2.4952272727272726,2.672727272727273,3.067727272727273,8.215949004545454,8.641057974545454,8.791096434545453,8.891122074545454,9.018427434545455,9.159372654545455,9.293497944545456,9.425349924545454,9.586754934545453,9.945937914545455,0.1,5.79,6.242000000000001,0.4520000000000009
10,2000-01-11,21.17,3.43,3.43,9.33,0.1,2.465227272727273,2.932727272727273,3.097727272727273,3.207727272727273,3.347727272727273,3.502727272727273,3.650227272727273,3.795227272727273,3.972727272727273,4.367727272727273,29.731904346363642,31.27029014036364,31.81324983236364,32.17522296036364,32.63591603236364,33.14596907636364,33.63134213436364,34.108488530363644,34.69258153236364,35.99239412836364,0.1,9.33,7.848,-1.4820000000000002
11,2000-01-12,9.79,3.98,3.98,8.05,0.1,3.0152272727272726,3.482727272727273,3.647727272727273,3.757727272727273,3.897727272727273,4.052727272727273,4.200227272727273,4.345227272727273,4.5227272727272725,4.917727272727273,13.74942577,14.460847447999999,14.711937451999999,14.879330787999999,15.092376852,15.32824928,15.552708526,15.773363377999999,16.043475351999998,16.644569604,0.1,8.05,9.067,1.0169999999999997
12,2000-01-13,9.29,3.23,3.23,7.96,0.1,2.2652272727272726,2.732727272727273,2.897727272727273,3.007727272727273,3.147727272727273,3.3027272727272727,3.4502272727272727,3.5952272727272727,3.772727272727273,4.167727272727273,13.047207906363635,13.722295484363634,13.960561688363635,14.119405824363634,14.321571088363635,14.545396916363636,14.758392462363636,14.967777914363635,15.224094588363634,15.794489440363636,0.1,7.96,8.113,0.15299999999999958
13,2000-01-14,4.46,1.94,1.94,6.2,0.1,0.9752272727272727,1.4427272727272729,1.6077272727272727,1.7177272727272728,1.8577272727272727,2.0127272727272727,2.1602272727272727,2.3052272727272727,2.482727272727273,2.877727272727273,6.263783343636364,6.5878835156363635,6.702271811636363,6.778530675636363,6.8755874116363636,6.983043083636364,7.085299287636364,7.185822335636364,7.308876411636363,7.582715059636364,0.1,6.2,6.682,0.4820000000000002
14,2000-01-15,0.0,-2.68,-2.68,4.61,0.1,-3.6447727272727275,-3.1772727272727272,-3.012272727272727,-2.9022727272727273,-2.762272727272727,-2.6072727272727274,-2.4597727272727274,-2.3147727272727274,-2.137272727272727,-1.7422727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.61,4.408,-0.202
