,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
27,[-0.13309656],[-0.091],[0.529],[0.62],[0.66209656],[0.62]
28,[-0.13522595],[-0.702],[0.528],[1.23],[0.66322595],[1.23]
29,[-0.63338155],[-0.284],[1.166],[1.45],[1.79938155],[1.45]
30,[-0.01945812],[-0.002],[1.958],[1.96],[1.97745812],[1.96]
31,[0.38714924],[0.358],[2.018],[1.66],[1.63085076],[1.66]
32,[0.33682495],[0.379],[1.789],[1.41],[1.45217505],[1.41]
33,[0.16281629],[0.226],[1.496],[1.27],[1.33318371],[1.27]
34,[0.05768943],[0.07],[1.25],[1.18],[1.19231057],[1.18]
35,[-0.11186372],[0.017],[1.147],[1.13],[1.25886372],[1.13]
36,[-0.09335134],[-1.082],[1.158],[2.24],[1.25135134],[2.24]
37,[-0.6510873],[-0.711],[1.579],[2.29],[2.23008728],[2.29]
38,[0.14961287],[0.028],[1.878],[1.85],[1.72838713],[1.85]
39,[0.05861812],[-0.005],[1.635],[1.64],[1.57638188],[1.64]
40,[-0.33888894],[-0.096],[1.534],[1.63],[1.87288894],[1.63]
41,[-0.11385836],[-0.019],[1.441],[1.46],[1.55485836],[1.46]
42,[-0.31964678],[-0.101],[1.309],[1.41],[1.62864678],[1.41]
43,[-0.44493267],[-0.258],[1.352],[1.61],[1.79693267],[1.61]
44,[-0.57476133],[-0.683],[1.697],[2.38],[2.27176133],[2.38]
45,[-0.47996366],[-0.457],[2.313],[2.77],[2.79296366],[2.77]
46,[0.15125668],[0.286],[2.656],[2.37],[2.50474332],[2.37]
47,[0.4816799],[0.473],[2.473],[2.],[1.99132011],[2.]
48,[0.29536763],[0.325],[2.185],[1.86],[1.88963237],[1.86]
49,[0.00781913],[0.282],[2.052],[1.77],[2.04418087],[1.77]
50,[-0.3154339],[0.054],[2.094],[2.04],[2.40943389],[2.04]
51,[0.02222723],[0.232],[2.072],[1.84],[2.04977277],[1.84]
52,[-0.3258814],[0.126],[1.996],[1.87],[2.32188139],[1.87]
53,[-0.3288893],[-0.234],[2.126],[2.36],[2.45488931],[2.36]
54,[-0.13271745],[-0.126],[2.234],[2.36],[2.36671745],[2.36]
55,[-0.11673275],[0.107],[2.077],[1.97],[2.19373275],[1.97]
56,[-0.6113505],[-0.286],[2.144],[2.43],[2.75535048],[2.43]
57,[-0.3276256],[-0.045],[2.395],[2.44],[2.7226256],[2.44]
58,[-0.09886485],[-0.347],[2.473],[2.82],[2.57186485],[2.82]
59,[-0.1894921],[-0.137],[2.523],[2.66],[2.71249211],[2.66]
60,[0.2368536],[0.271],[2.361],[2.09],[2.1241464],[2.09]
61,[0.19710462],[0.261],[2.031],[1.77],[1.83389538],[1.77]
62,[0.0880018],[0.158],[1.738],[1.58],[1.6499982],[1.58]
63,[-0.07318223],[0.117],[1.587],[1.47],[1.66018223],[1.47]
64,[-0.38387325],[0.197],[1.747],[1.55],[2.13087325],[1.55]
65,[-0.2658368],[0.146],[1.936],[1.79],[2.20183681],[1.79]
66,[-0.14561889],[0.236],[1.866],[1.63],[2.01161889],[1.63]
67,[-0.09818001],[0.205],[1.655],[1.45],[1.75318001],[1.45]
68,[-0.05652863],[0.144],[1.454],[1.31],[1.51052863],[1.31]
69,[-0.08839632],[0.056],[1.276],[1.22],[1.36439632],[1.22]
70,[-0.10294038],[-0.055],[1.125],[1.18],[1.22794038],[1.18]
71,[-0.10278683],[-0.136],[1.024],[1.16],[1.12678683],[1.16]
72,[-0.13822037],[-0.167],[1.013],[1.18],[1.15122037],[1.18]
73,[-0.31495932],[-0.336],[1.124],[1.46],[1.43895932],[1.46]
74,[-0.0568625],[-0.919],[1.191],[2.11],[1.2478625],[2.11]
75,[-0.44203085],[-0.659],[1.221],[1.88],[1.66303085],[1.88]
76,[-0.22302541],[-0.323],[1.347],[1.67],[1.57002541],[1.67]
77,[-0.46255043],[-1.17],[1.5],[2.67],[1.96255043],[2.67]
78,[-0.63003486],[-1.871],[2.109],[3.98],[2.73903486],[3.98]
79,[0.09909283],[-0.249],[2.511],[2.76],[2.41190717],[2.76]
80,[0.00096704],[-0.083],[2.467],[2.55],[2.46603296],[2.55]
81,[0.35010865],[-0.049],[2.411],[2.46],[2.06089135],[2.46]
82,[-0.10224259],[0.066],[2.386],[2.32],[2.48824259],[2.32]
83,[0.5890197],[0.343],[2.293],[1.95],[1.70398028],[1.95]
84,[0.40553564],[0.175],[1.995],[1.82],[1.58946436],[1.82]
85,[0.49671054],[0.294],[1.864],[1.57],[1.36728946],[1.57]
86,[0.5049152],[0.378],[1.738],[1.36],[1.23308482],[1.36]
87,[0.31065905],[0.295],[1.555],[1.26],[1.24434095],[1.26]
88,[0.00321639],[-0.707],[1.673],[2.38],[1.66978361],[2.38]
89,[-0.65574306],[-3.269],[2.291],[5.56],[2.94674306],[5.56]
90,[-0.25506392],[-1.897],[2.863],[4.76],[3.11806392],[4.76]
91,[0.58882266],[-0.488],[2.822],[3.31],[2.23317734],[3.31]
92,[0.6209913],[-0.048],[2.462],[2.51],[1.84100871],[2.51]
93,[0.5740375],[-0.001],[2.229],[2.23],[1.65496251],[2.23]
94,[0.5526611],[0.202],[2.022],[1.82],[1.46933888],[1.82]
95,[0.52975],[0.236],[1.756],[1.52],[1.22625001],[1.52]
96,[0.47505257],[0.234],[1.544],[1.31],[1.06894743],[1.31]
97,[0.39792892],[0.198],[1.358],[1.16],[0.96007108],[1.16]
98,[0.37860787],[0.158],[1.198],[1.04],[0.81939213],[1.04]
99,[0.30317277],[0.202],[1.152],[0.95],[0.84882723],[0.95]
100,[0.12608881],[0.096],[1.196],[1.1],[1.06991119],[1.1]
101,[0.04544547],[0.137],[1.277],[1.14],[1.23155453],[1.14]
102,[0.1144868],[0.248],[1.238],[0.99],[1.1235132],[0.99]
103,[0.18143386],[0.266],[1.146],[0.88],[0.96456614],[0.88]
104,[0.19241612],[0.31],[1.12],[0.81],[0.92758388],[0.81]
105,[0.18421043],[0.344],[1.094],[0.75],[0.90978957],[0.75]
106,[0.122754],[0.36],[1.07],[0.71],[0.947246],[0.71]
107,[0.11021533],[0.384],[1.064],[0.68],[0.95378467],[0.68]
108,[0.11587739],[0.32],[1.07],[0.75],[0.95412261],[0.75]
109,[0.13399059],[0.35],[1.22],[0.87],[1.08600941],[0.87]
110,[0.01490015],[0.262],[1.452],[1.19],[1.43709985],[1.19]
111,[-0.41222188],[-0.091],[1.719],[1.81],[2.13122188],[1.81]
112,[0.10529475],[0.466],[1.796],[1.33],[1.69070525],[1.33]
113,[-0.01490426],[0.374],[1.674],[1.3],[1.68890426],[1.3]
114,[-0.525102],[-0.143],[1.827],[1.97],[2.35210202],[1.97]
115,[0.14212641],[0.419],[1.929],[1.51],[1.78687359],[1.51]
116,[0.02420795],[0.276],[1.836],[1.56],[1.81179205],[1.56]
117,[0.01367983],[0.396],[1.726],[1.33],[1.71232017],[1.33]
118,[-0.0596469],[0.421],[1.631],[1.21],[1.6906469],[1.21]
119,[-0.15056477],[0.454],[1.654],[1.2],[1.80456477],[1.2]
120,[-0.02054995],[0.467],[1.587],[1.12],[1.60754995],[1.12]
121,[0.00663045],[0.345],[1.395],[1.05],[1.38836955],[1.05]
122,[-0.0405659],[0.183],[1.223],[1.04],[1.2635659],[1.04]
123,[-0.25978673],[0.277],[1.267],[0.99],[1.52678673],[0.99]
124,[-0.02742068],[0.33],[1.29],[0.96],[1.31742068],[0.96]
125,[-0.00324354],[0.279],[1.169],[0.89],[1.17224354],[0.89]
126,[-0.30747634],[0.145],[1.145],[1.],[1.45247634],[1.]
127,[0.07656067],[0.203],[1.123],[0.92],[1.04643933],[0.92]
128,[0.07012039],[0.247],[1.097],[0.85],[1.02687961],[0.85]
129,[-0.6064444],[-0.843],[1.207],[2.05],[1.81344442],[2.05]
130,[0.0909449],[-0.177],[1.243],[1.42],[1.1520551],[1.42]
131,[0.02381547],[-1.203],[1.107],[2.31],[1.08318453],[2.31]
132,[-0.5809754],[-1.259],[2.111],[3.37],[2.69197541],[3.37]
133,[-0.04488683],[0.585],[3.115],[2.53],[3.15988683],[2.53]
134,[-0.1007199],[0.941],[3.041],[2.1],[3.1417199],[2.1]
135,[-0.22013219],[0.661],[3.081],[2.42],[3.30113219],[2.42]
136,[0.35001686],[0.762],[3.082],[2.32],[2.73198314],[2.32]
137,[0.51160437],[0.959],[2.969],[2.01],[2.45739563],[2.01]
138,[0.6670461],[1.082],[2.732],[1.65],[2.06495387],[1.65]
139,[0.5957918],[0.932],[2.372],[1.44],[1.77620818],[1.44]
140,[0.40193403],[0.802],[2.062],[1.26],[1.66006597],[1.26]
141,[0.35109308],[0.711],[1.791],[1.08],[1.43990692],[1.08]
142,[0.3405556],[0.603],[1.573],[0.97],[1.23244439],[0.97]
143,[0.3474314],[0.503],[1.383],[0.88],[1.03556861],[0.88]
144,[0.32640615],[0.405],[1.215],[0.81],[0.88859385],[0.81]
145,[0.3048767],[0.396],[1.156],[0.76],[0.85112331],[0.76]
146,[0.28978592],[0.423],[1.133],[0.71],[0.84321408],[0.71]
147,[0.27329963],[0.436],[1.106],[0.67],[0.83270037],[0.67]
148,[0.2563379],[0.461],[1.081],[0.62],[0.82466209],[0.62]
149,[0.24247724],[0.465],[1.055],[0.59],[0.81252276],[0.59]
150,[0.22998245],[0.461],[1.031],[0.57],[0.80101755],[0.57]
151,[0.22055162],[0.477],[1.007],[0.53],[0.78644838],[0.53]
152,[0.21789305],[0.463],[0.983],[0.52],[0.76510695],[0.52]
153,[0.2112105],[0.47],[0.96],[0.49],[0.7487895],[0.49]
154,[0.20753863],[0.458],[0.938],[0.48],[0.73046137],[0.48]
155,[0.20155652],[0.456],[0.916],[0.46],[0.71444348],[0.46]
156,[0.19192192],[0.435],[0.895],[0.46],[0.70307808],[0.46]
157,[0.18262765],[0.454],[0.874],[0.42],[0.69137235],[0.42]
158,[0.18002985],[0.413],[0.853],[0.44],[0.67297015],[0.44]
159,[0.16725865],[0.373],[0.833],[0.46],[0.66574135],[0.46]
160,[0.16937162],[0.414],[0.814],[0.4],[0.64462838],[0.4]
161,[0.19411221],[0.415],[0.795],[0.38],[0.60088779],[0.38]
162,[0.20011522],[0.407],[0.777],[0.37],[0.57688478],[0.37]
163,[0.15501738],[0.379],[0.759],[0.38],[0.60398262],[0.38]
164,[0.17014979],[0.343],[0.743],[0.4],[0.57285021],[0.4]
165,[0.14579111],[0.298],[0.728],[0.43],[0.58220889],[0.43]
166,[0.13482384],[0.223],[0.713],[0.49],[0.57817616],[0.49]
167,[0.05367176],[0.23],[0.7],[0.47],[0.64632824],[0.47]
168,[0.10100482],[0.246],[0.686],[0.44],[0.58499518],[0.44]
169,[0.12913798],[0.261],[0.671],[0.41],[0.54186202],[0.41]
170,[0.15968567],[0.266],[0.656],[0.39],[0.49631433],[0.39]
171,[0.17255381],[0.151],[0.641],[0.49],[0.46844619],[0.49]
172,[0.19903351],[0.436],[0.926],[0.49],[0.72696649],[0.49]
173,[0.16463375],[0.612],[1.572],[0.96],[1.40736625],[0.96]
174,[-0.29723638],[0.391],[2.071],[1.68],[2.36823638],[1.68]
175,[-0.00346526],[-0.552],[2.218],[2.77],[2.22146526],[2.77]
176,[-0.5814247],[-2.125],[2.575],[4.7],[3.15642471],[4.7]
177,[0.08055376],[-0.219],[2.931],[3.15],[2.85044624],[3.15]
178,[0.5434034],[0.291],[2.751],[2.46],[2.20759661],[2.46]
179,[0.52339417],[0.394],[2.394],[2.],[1.87060583],[2.]
180,[0.42883563],[0.272],[2.102],[1.83],[1.67316437],[1.83]
181,[0.32054353],[0.304],[1.824],[1.52],[1.50345647],[1.52]
182,[0.4546509],[0.298],[1.548],[1.25],[1.09334909],[1.25]
183,[0.30235726],[0.152],[1.352],[1.2],[1.04964274],[1.2]
184,[0.18895441],[0.228],[1.528],[1.3],[1.33904559],[1.3]
185,[0.12717615],[0.521],[1.731],[1.21],[1.60382385],[1.21]
186,[0.09260556],[0.42],[1.56],[1.14],[1.46739444],[1.14]
187,[0.03987063],[0.443],[1.343],[0.9],[1.30312937],[0.9]
188,[0.05038033],[0.349],[1.159],[0.81],[1.10861967],[0.81]
189,[0.0625806],[0.259],[1.039],[0.78],[0.9764194],[0.78]
190,[0.06878442],[0.186],[0.956],[0.77],[0.88721558],[0.77]
191,[0.06940369],[0.248],[0.898],[0.65],[0.82859631],[0.65]
192,[0.09252258],[0.266],[0.876],[0.61],[0.78347742],[0.61]
193,[0.10535049],[0.233],[0.863],[0.63],[0.75764951],[0.63]
194,[0.10625535],[0.206],[0.856],[0.65],[0.74974465],[0.65]
195,[0.12041084],[0.251],[0.921],[0.67],[0.80058916],[0.67]
196,[0.10638042],[0.188],[0.968],[0.78],[0.86161958],[0.78]
197,[0.08432893],[0.208],[0.888],[0.68],[0.80367107],[0.68]
198,[0.05876946],[0.195],[0.945],[0.75],[0.88623054],[0.75]
199,[0.01299408],[0.199],[1.099],[0.9],[1.08600592],[0.9]
200,[0.07309912],[0.21],[1.19],[0.98],[1.11690088],[0.98]
201,[0.07670516],[0.191],[1.161],[0.97],[1.08429484],[0.97]
202,[0.0537944],[0.147],[1.037],[0.89],[0.9832056],[0.89]
203,[0.03737035],[0.102],[0.922],[0.82],[0.88462965],[0.82]
204,[-0.01237337],[0.165],[1.015],[0.85],[1.02737337],[0.85]
205,[0.06984749],[0.115],[1.115],[1.],[1.04515251],[1.]
206,[0.09782648],[0.045],[1.035],[0.99],[0.93717352],[0.99]
207,[0.10518115],[0.033],[0.933],[0.9],[0.82781885],[0.9]
208,[0.07086015],[0.091],[0.911],[0.82],[0.84013985],[0.82]
209,[0.03787535],[0.132],[0.892],[0.76],[0.85412465],[0.76]
210,[0.05512483],[0.164],[0.874],[0.71],[0.81887517],[0.71]
211,[0.07278302],[0.174],[0.854],[0.68],[0.78121698],[0.68]
212,[0.07118089],[0.186],[0.836],[0.65],[0.76481911],[0.65]
213,[0.07135873],[0.184],[0.864],[0.68],[0.79264127],[0.68]
214,[0.07391655],[0.152],[0.852],[0.7],[0.77808345],[0.7]
215,[0.06608469],[0.153],[0.843],[0.69],[0.77691531],[0.69]
216,[0.08979873],[0.165],[0.845],[0.68],[0.75520127],[0.68]
217,[0.06833325],[0.182],[0.832],[0.65],[0.76366675],[0.65]
218,[0.08329298],[0.19],[0.82],[0.63],[0.73670702],[0.63]
219,[0.13248573],[0.233],[0.873],[0.64],[0.74051427],[0.64]
220,[0.1239107],[0.208],[0.908],[0.7],[0.7840893],[0.7]
221,[0.10797059],[0.123],[0.843],[0.72],[0.73502941],[0.72]
222,[0.10766725],[0.12],[0.82],[0.7],[0.71233275],[0.7]
223,[0.11611179],[0.139],[0.809],[0.67],[0.69288821],[0.67]
224,[0.12686548],[0.143],[0.803],[0.66],[0.67613452],[0.66]
225,[0.13544844],[0.154],[0.804],[0.65],[0.66855156],[0.65]
226,[0.10016622],[0.139],[0.799],[0.66],[0.69883378],[0.66]
227,[0.10510202],[0.138],[0.788],[0.65],[0.68289798],[0.65]
228,[0.10860786],[0.142],[0.772],[0.63],[0.66339214],[0.63]
229,[0.11730504],[0.152],[0.752],[0.6],[0.63469496],[0.6]
230,[0.12837176],[0.155],[0.735],[0.58],[0.60662824],[0.58]
231,[0.14752652],[0.163],[0.723],[0.56],[0.57547348],[0.56]
232,[0.1427485],[0.16],[0.71],[0.55],[0.5672515],[0.55]
233,[0.15024342],[0.161],[0.691],[0.53],[0.54075658],[0.53]
234,[0.1624281],[0.154],[0.674],[0.52],[0.5115719],[0.52]
235,[0.22721668],[0.178],[0.668],[0.49],[0.44078332],[0.49]
236,[0.18549523],[0.202],[0.662],[0.46],[0.47650477],[0.46]
237,[0.21978517],[0.229],[0.649],[0.42],[0.42921483],[0.42]
238,[0.22685328],[0.255],[0.635],[0.38],[0.40814672],[0.38]
239,[0.23405835],[0.29],[0.62],[0.33],[0.38594165],[0.33]
240,[0.23139094],[0.304],[0.604],[0.3],[0.37260906],[0.3]
241,[0.23730974],[0.309],[0.589],[0.28],[0.35169026],[0.28]
242,[0.2342642],[0.302],[0.572],[0.27],[0.33773581],[0.27]
243,[0.25566614],[0.296],[0.556],[0.26],[0.30033386],[0.26]
244,[0.2495297],[0.291],[0.541],[0.25],[0.2914703],[0.25]
245,[0.25190932],[0.287],[0.527],[0.24],[0.27509068],[0.24]
246,[0.2722797],[0.279],[0.519],[0.24],[0.24672029],[0.24]
247,[0.30588675],[0.278],[0.518],[0.24],[0.21211325],[0.24]
248,[0.39272073],[0.317],[0.567],[0.25],[0.17427927],[0.25]
249,[0.3850974],[0.339],[0.599],[0.26],[0.21390259],[0.26]
250,[0.45271024],[0.364],[0.634],[0.27],[0.18128976],[0.27]
251,[0.37792036],[0.35],[0.63],[0.28],[0.25207964],[0.28]
252,[0.42019054],[0.323],[0.593],[0.27],[0.17280946],[0.27]
253,[0.42849526],[0.34],[0.61],[0.27],[0.18150474],[0.27]
254,[0.42186055],[0.33],[0.62],[0.29],[0.19813945],[0.29]
255,[0.3606927],[0.318],[0.618],[0.3],[0.25730729],[0.3]
256,[0.3727269],[0.319],[0.609],[0.29],[0.23627311],[0.29]
257,[0.34208658],[0.326],[0.596],[0.27],[0.25391342],[0.27]
258,[0.3170961],[0.319],[0.579],[0.26],[0.26190389],[0.26]
259,[0.29348388],[0.322],[0.562],[0.24],[0.26851612],[0.24]
260,[0.28044003],[0.315],[0.545],[0.23],[0.26455997],[0.23]
261,[0.27410462],[0.299],[0.529],[0.23],[0.25489538],[0.23]
262,[0.27097255],[0.283],[0.513],[0.23],[0.24202745],[0.23]
263,[0.33756715],[0.265],[0.515],[0.25],[0.17743285],[0.25]
264,[0.33331025],[0.262],[0.522],[0.26],[0.18868975],[0.26]
265,[0.27853614],[0.276],[0.516],[0.24],[0.23746386],[0.24]
266,[0.268297],[0.27],[0.5],[0.23],[0.23170301],[0.23]
267,[0.25994602],[0.255],[0.485],[0.23],[0.22505398],[0.23]
268,[0.3061972],[0.249],[0.479],[0.23],[0.1728028],[0.23]
269,[0.3425348],[0.241],[0.491],[0.25],[0.14846519],[0.25]
270,[0.29226738],[0.179],[0.689],[0.51],[0.39673262],[0.51]
271,[0.39063907],[0.374],[0.884],[0.51],[0.49336093],[0.51]
272,[0.29367122],[0.388],[0.818],[0.43],[0.52432878],[0.43]
273,[0.23439205],[0.284],[0.664],[0.38],[0.42960795],[0.38]
274,[0.2199296],[0.199],[0.559],[0.36],[0.33907039],[0.36]
275,[0.21380737],[0.203],[0.543],[0.34],[0.32919263],[0.34]
276,[0.23480882],[0.2],[0.53],[0.33],[0.29519118],[0.33]
277,[0.38607776],[0.256],[0.586],[0.33],[0.19992224],[0.33]
278,[0.3925678],[0.291],[0.631],[0.34],[0.23843219],[0.34]
279,[0.42144358],[0.272],[0.642],[0.37],[0.22055642],[0.37]
280,[0.32280856],[0.232],[0.602],[0.37],[0.27919144],[0.37]
281,[0.28891554],[0.218],[0.568],[0.35],[0.27908446],[0.35]
282,[0.27081984],[0.221],[0.551],[0.33],[0.28018016],[0.33]
283,[0.29786602],[0.21],[0.54],[0.33],[0.24213398],[0.33]
284,[0.30945632],[0.203],[0.543],[0.34],[0.23354368],[0.34]
285,[0.257287],[0.209],[0.539],[0.33],[0.281713],[0.33]
286,[0.24085684],[0.21],[0.53],[0.32],[0.28914316],[0.32]
287,[0.26881662],[0.19],[0.53],[0.34],[0.26118338],[0.34]
288,[0.2377945],[0.189],[0.529],[0.34],[0.2912055],[0.34]
289,[0.30569878],[0.199],[0.539],[0.34],[0.23330122],[0.34]
290,[0.34285876],[0.204],[0.554],[0.35],[0.21114124],[0.35]
291,[0.31967694],[0.201],[0.561],[0.36],[0.24132306],[0.36]
292,[0.20332816],[0.204],[0.554],[0.35],[0.35067184],[0.35]
293,[0.19400118],[0.19],[0.54],[0.35],[0.34599882],[0.35]
294,[0.16329214],[0.195],[0.525],[0.33],[0.36170786],[0.33]
295,[0.152131],[0.178],[0.508],[0.33],[0.35586899],[0.33]
296,[0.15949468],[0.175],[0.495],[0.32],[0.33550532],[0.32]
297,[0.22095786],[0.17],[0.5],[0.33],[0.27904214],[0.33]
298,[0.14571214],[0.168],[0.498],[0.33],[0.35228786],[0.33]
299,[0.12692596],[0.164],[0.484],[0.32],[0.35707404],[0.32]
300,[0.12481625],[0.159],[0.469],[0.31],[0.34418375],[0.31]
301,[0.12383648],[0.144],[0.454],[0.31],[0.33016352],[0.31]
302,[0.11968831],[0.139],[0.439],[0.3],[0.31931169],[0.3]
303,[0.11882783],[0.135],[0.425],[0.29],[0.30617217],[0.29]
304,[0.06429473],[0.237],[0.547],[0.31],[0.48270527],[0.31]
305,[0.06727456],[0.281],[0.591],[0.31],[0.52372544],[0.31]
306,[0.07728],[0.165],[0.465],[0.3],[0.38772],[0.3]
307,[0.07689618],[0.146],[0.446],[0.3],[0.36910382],[0.3]
308,[0.0796286],[0.141],[0.431],[0.29],[0.3513714],[0.29]
309,[0.08100314],[0.137],[0.417],[0.28],[0.33599686],[0.28]
310,[0.0770781],[0.134],[0.404],[0.27],[0.3269219],[0.27]
311,[0.07998249],[0.13],[0.39],[0.26],[0.31001751],[0.26]
312,[0.07632723],[0.118],[0.378],[0.26],[0.30167277],[0.26]
313,[0.07328198],[0.115],[0.365],[0.25],[0.29171802],[0.25]
314,[0.1433154],[0.107],[0.417],[0.31],[0.2736846],[0.31]
315,[0.20985505],[0.178],[0.558],[0.38],[0.34814495],[0.38]
316,[0.13025303],[0.196],[0.566],[0.37],[0.43574697],[0.37]
317,[0.1187271],[0.079],[0.439],[0.36],[0.3202729],[0.36]
318,[0.13841276],[0.074],[0.424],[0.35],[0.28558724],[0.35]
319,[0.12039272],[0.08],[0.42],[0.34],[0.29960728],[0.34]
320,[0.14822578],[0.082],[0.422],[0.34],[0.27377422],[0.34]
321,[0.10344651],[0.089],[0.419],[0.33],[0.31555349],[0.33]
322,[0.10349106],[0.086],[0.406],[0.32],[0.30250894],[0.32]
323,[0.13101432],[0.081],[0.401],[0.32],[0.26998568],[0.32]
324,[0.08473552],[-0.065],[0.545],[0.61],[0.46026448],[0.61]
325,[-0.09595183],[-0.157],[1.023],[1.18],[1.11895183],[1.18]
326,[0.24816288],[0.4],[1.27],[0.87],[1.02183712],[0.87]
327,[0.16223285],[0.318],[1.078],[0.76],[0.91576715],[0.76]
328,[0.10748672],[0.251],[0.961],[0.71],[0.85351328],[0.71]
329,[0.07843759],[0.215],[0.925],[0.71],[0.84656241],[0.71]
330,[0.01345412],[0.145],[1.015],[0.87],[1.00154588],[0.87]
331,[0.03771018],[0.198],[1.018],[0.82],[0.98028982],[0.82]
332,[-0.02863446],[0.117],[0.917],[0.8],[0.94563446],[0.8]
333,[-0.07054072],[0.064],[0.824],[0.76],[0.89454072],[0.76]
334,[-0.08774874],[-0.039],[0.681],[0.72],[0.76874874],[0.72]
335,[-0.11111903],[-0.226],[0.594],[0.82],[0.70511903],[0.82]
336,[-0.3617742],[-0.265],[0.845],[1.11],[1.20677421],[1.11]
337,[-0.07100691],[0.124],[0.994],[0.87],[1.06500691],[0.87]
338,[-0.1168132],[0.026],[0.816],[0.79],[0.9328132],[0.79]
339,[-0.13263874],[-0.068],[0.672],[0.74],[0.80463874],[0.74]
340,[-0.14313422],[-0.091],[0.629],[0.72],[0.77213422],[0.72]
341,[-0.15697503],[-0.088],[0.612],[0.7],[0.76897503],[0.7]
342,[-0.16400844],[-0.083],[0.597],[0.68],[0.76100844],[0.68]
343,[-0.15903376],[-0.071],[0.579],[0.65],[0.73803376],[0.65]
344,[-0.15379871],[-0.07],[0.57],[0.64],[0.72379871],[0.64]
345,[-0.14748797],[-0.051],[0.569],[0.62],[0.71648797],[0.62]
346,[-0.24714263],[0.02],[0.72],[0.7],[0.96714263],[0.7]
347,[-0.02443675],[-0.072],[0.898],[0.97],[0.92243675],[0.97]
348,[-0.11751191],[-0.047],[0.973],[1.02],[1.09051191],[1.02]
349,[-0.42037654],[-0.801],[1.409],[2.21],[1.82937654],[2.21]
350,[-0.08245493],[-0.265],[1.925],[2.19],[2.00745493],[2.19]
351,[0.4420662],[0.144],[1.884],[1.74],[1.44193381],[1.74]
352,[0.253726],[-0.502],[1.808],[2.31],[1.55427399],[2.31]
353,[-0.10608378],[-1.066],[2.124],[3.19],[2.23008378],[3.19]
354,[0.44212314],[-0.118],[2.262],[2.38],[1.81987686],[2.38]
355,[0.51488113],[0.03],[2.03],[2.],[1.51511887],[2.]
356,[0.34788057],[-0.131],[1.889],[2.02],[1.54111943],[2.02]
357,[0.43615645],[-0.222],[1.838],[2.06],[1.40184355],[2.06]
358,[0.39958504],[-0.025],[1.685],[1.71],[1.28541496],[1.71]
359,[0.2848901],[-0.085],[1.465],[1.55],[1.18010991],[1.55]
360,[0.12497624],[-0.104],[1.306],[1.41],[1.18102376],[1.41]
361,[-0.01780731],[-0.078],[1.222],[1.3],[1.23980731],[1.3]
362,[-0.09177968],[-0.112],[1.108],[1.22],[1.19977968],[1.22]
363,[-0.2142092],[-0.178],[0.982],[1.16],[1.1962092],[1.16]
364,[-0.34582204],[-1.011],[0.999],[2.01],[1.34482204],[2.01]
365,[-0.5586439],[-1.72],[1.13],[2.85],[1.68864388],[2.85]
366,[-0.6980331],[-2.274],[1.966],[4.24],[2.66403309],[4.24]
367,[-0.18752174],[-0.576],[2.644],[3.22],[2.83152174],[3.22]
368,[-0.16208021],[-0.187],[2.403],[2.59],[2.56508021],[2.59]
369,[-0.4073974],[-0.086],[2.134],[2.22],[2.54139739],[2.22]
