,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
135,[0.60840595],[4.72],[13.57],[8.85],[12.96159405],[8.85]
136,[1.2304063],[1.284],[6.164],[4.88],[4.93359372],[4.88]
137,[0.7311444],[0.422],[3.052],[2.63],[2.32085557],[2.63]
138,[-0.1003446],[-0.038],[1.832],[1.87],[1.9323446],[1.87]
139,[-0.14078878],[-0.292],[1.318],[1.61],[1.45878878],[1.61]
140,[-0.06221069],[-0.456],[0.944],[1.4],[1.00621069],[1.4]
141,[-0.02285913],[-0.6],[0.76],[1.36],[0.78285913],[1.36]
142,[-0.01570848],[-0.425],[0.745],[1.17],[0.76070848],[1.17]
143,[0.06951907],[-0.104],[0.736],[0.84],[0.66648093],[0.84]
144,[0.07133055],[-0.22],[0.73],[0.95],[0.65866945],[0.95]
145,[0.30009705],[-0.061],[0.899],[0.96],[0.59890295],[0.96]
146,[0.24784891],[0.23],[1.02],[0.79],[0.77215109],[0.79]
147,[0.13560261],[0.272],[0.892],[0.62],[0.75639739],[0.62]
148,[0.12783678],[0.19],[0.75],[0.56],[0.62216322],[0.56]
149,[0.03583242],[0.178],[0.728],[0.55],[0.69216758],[0.55]
150,[0.0278837],[0.174],[0.714],[0.54],[0.6861163],[0.54]
151,[0.02232481],[0.169],[0.699],[0.53],[0.67667519],[0.53]
152,[0.03850492],[0.165],[0.685],[0.52],[0.64649508],[0.52]
153,[0.1695939],[0.163],[0.683],[0.52],[0.5134061],[0.52]
154,[0.25750047],[0.166],[0.686],[0.52],[0.42849953],[0.52]
155,[0.17452563],[0.183],[0.683],[0.5],[0.50847437],[0.5]
156,[0.18257906],[0.19],[0.68],[0.49],[0.49742094],[0.49]
157,[0.18967564],[0.183],[0.683],[0.5],[0.49332436],[0.5]
158,[0.18072905],[0.177],[0.677],[0.5],[0.49627095],[0.5]
159,[0.1378822],[0.176],[0.666],[0.49],[0.5281178],[0.49]
160,[0.13071537],[0.124],[0.654],[0.53],[0.52328463],[0.53]
161,[0.17196],[0.031],[0.641],[0.61],[0.46904],[0.61]
162,[0.17734145],[-0.063],[0.627],[0.69],[0.44965855],[0.69]
163,[0.20528814],[-0.265],[0.615],[0.88],[0.40971186],[0.88]
164,[0.18858592],[-0.515],[0.605],[1.12],[0.41641408],[1.12]
165,[0.03830829],[-0.979],[0.601],[1.58],[0.56269171],[1.58]
166,[0.12863025],[-1.393],[0.597],[1.99],[0.46836975],[1.99]
167,[0.07829154],[-1.815],[0.595],[2.41],[0.51670846],[2.41]
168,[0.05871056],[-2.158],[0.592],[2.75],[0.53328944],[2.75]
169,[0.04224323],[-2.115],[0.585],[2.7],[0.54275677],[2.7]
170,[-0.04171734],[-1.665],[0.575],[2.24],[0.61671734],[2.24]
171,[-0.12964052],[-1.147],[0.563],[1.71],[0.69264052],[1.71]
172,[-0.19575214],[-0.639],[0.551],[1.19],[0.74675214],[1.19]
173,[-0.14678694],[-0.29],[0.54],[0.83],[0.68678694],[0.83]
174,[-0.00873683],[-0.121],[0.529],[0.65],[0.53773683],[0.65]
175,[-0.06994437],[-0.104],[0.526],[0.63],[0.59594437],[0.63]
176,[-0.30309984],[-0.109],[0.531],[0.64],[0.83409984],[0.64]
177,[0.18769498],[-0.062],[0.528],[0.59],[0.34030502],[0.59]
178,[0.04169011],[-0.049],[0.531],[0.58],[0.48930989],[0.58]
179,[0.21027525],[-0.041],[0.529],[0.57],[0.31872475],[0.57]
180,[0.20416242],[-0.024],[0.526],[0.55],[0.32183758],[0.55]
181,[0.21138877],[-0.007],[0.523],[0.53],[0.31161123],[0.53]
182,[0.23425063],[-0.003],[0.517],[0.52],[0.28274937],[0.52]
183,[0.23248953],[-0.03],[0.51],[0.54],[0.27751047],[0.54]
184,[0.24522285],[-0.059],[0.501],[0.56],[0.25577715],[0.56]
185,[0.01283878],[-0.053],[0.507],[0.56],[0.49416122],[0.56]
186,[0.36684063],[-0.01],[0.51],[0.52],[0.14315937],[0.52]
187,[0.4303345],[0.044],[0.524],[0.48],[0.09366549],[0.48]
188,[0.33069423],[0.112],[0.552],[0.44],[0.22130577],[0.44]
189,[0.27182823],[0.16],[0.57],[0.41],[0.29817177],[0.41]
190,[0.26333112],[0.179],[0.569],[0.39],[0.30566888],[0.39]
191,[0.21992035],[0.173],[0.553],[0.38],[0.33307965],[0.38]
192,[0.2730685],[0.193],[0.553],[0.36],[0.27993151],[0.36]
193,[0.08391753],[0.208],[0.548],[0.34],[0.46408247],[0.34]
194,[0.10531483],[0.211],[0.541],[0.33],[0.43568517],[0.33]
195,[0.16748807],[0.217],[0.537],[0.32],[0.36951193],[0.32]
196,[0.23253587],[0.272],[0.622],[0.35],[0.38946413],[0.35]
197,[0.6182382],[0.402],[0.792],[0.39],[0.17376179],[0.39]
198,[0.60668004],[0.724],[1.214],[0.49],[0.60731996],[0.49]
199,[1.3589892],[1.23],[1.81],[0.58],[0.45101076],[0.58]
200,[1.7211429],[1.334],[1.904],[0.57],[0.18285711],[0.57]
201,[0.68382823],[0.914],[1.474],[0.56],[0.79017177],[0.56]
202,[1.8426094],[-2.938],[2.822],[5.76],[0.97939059],[5.76]
203,[1.8215278],[0.57],[3.65],[3.08],[1.82847216],[3.08]
204,[0.28743038],[0.197],[2.077],[1.88],[1.78956962],[1.88]
205,[-0.23190221],[0.108],[1.408],[1.3],[1.63990221],[1.3]
206,[-0.24856657],[0.029],[0.969],[0.94],[1.21756657],[0.94]
207,[-0.15026072],[-0.034],[0.666],[0.7],[0.81626072],[0.7]
208,[-0.07135399],[0.023],[0.613],[0.59],[0.68435399],[0.59]
209,[-0.02489863],[0.03],[0.6],[0.57],[0.62489863],[0.57]
210,[-0.03682454],[0.039],[0.589],[0.55],[0.62582454],[0.55]
211,[-0.00158277],[0.059],[0.579],[0.52],[0.58058277],[0.52]
212,[0.07187577],[0.074],[0.574],[0.5],[0.50212423],[0.5]
213,[0.11666419],[0.075],[0.575],[0.5],[0.45833581],[0.5]
214,[0.3415751],[0.215],[0.695],[0.48],[0.35342491],[0.48]
215,[0.33927128],[0.347],[0.887],[0.54],[0.54772872],[0.54]
216,[0.007282],[0.09],[1.85],[1.76],[1.842718],[1.76]
217,[1.3848624],[0.817],[2.867],[2.05],[1.48213758],[2.05]
218,[0.8650451],[0.602],[2.182],[1.58],[1.31695493],[1.58]
219,[0.5587114],[0.509],[1.789],[1.28],[1.23028859],[1.28]
220,[0.34940037],[0.405],[1.585],[1.18],[1.23559963],[1.18]
221,[0.19018972],[0.762],[1.972],[1.21],[1.78181028],[1.21]
222,[1.0281627],[1.222],[2.522],[1.3],[1.49383728],[1.3]
223,[0.751081],[0.934],[2.164],[1.23],[1.41291901],[1.23]
224,[0.58498204],[0.161],[1.961],[1.8],[1.37601796],[1.8]
225,[0.36852598],[-1.095],[1.945],[3.04],[1.57647402],[3.04]
226,[-0.01906944],[-0.562],[2.548],[3.11],[2.56706944],[3.11]
227,[0.08483712],[0.327],[2.707],[2.38],[2.62216288],[2.38]
228,[-0.24923682],[0.214],[1.914],[1.7],[2.16323682],[1.7]
229,[-0.24046695],[0.061],[1.381],[1.32],[1.62146695],[1.32]
230,[-0.27016914],[-0.052],[1.168],[1.22],[1.43816914],[1.22]
231,[0.00788047],[-0.022],[1.038],[1.06],[1.03011953],[1.06]
232,[-0.11819655],[-0.12],[0.92],[1.04],[1.03819655],[1.04]
233,[0.1765662],[-0.115],[0.845],[0.96],[0.6684338],[0.96]
234,[0.15599456],[-0.078],[0.712],[0.79],[0.55600544],[0.79]
235,[0.2225867],[0.179],[0.919],[0.74],[0.69641329],[0.74]
236,[0.6483723],[0.124],[1.084],[0.96],[0.43562771],[0.96]
237,[0.78611445],[-0.144],[1.426],[1.57],[0.63988555],[1.57]
238,[0.8965565],[-0.596],[2.184],[2.78],[1.2874435],[2.78]
239,[1.5445758],[0.99],[5.29],[4.3],[3.74542419],[4.3]
240,[1.1423775],[1.212],[4.732],[3.52],[3.5896225],[3.52]
241,[0.37562037],[0.619],[3.369],[2.75],[2.99337963],[2.75]
242,[0.06142021],[0.645],[3.105],[2.46],[3.04357979],[2.46]
243,[-0.00284876],[0.323],[2.653],[2.33],[2.65584876],[2.33]
244,[-0.24462366],[-0.485],[2.235],[2.72],[2.47962366],[2.72]
245,[-0.5096332],[-1.034],[2.376],[3.41],[2.88563318],[3.41]
246,[-1.0260326],[-0.697],[3.123],[3.82],[4.14903257],[3.82]
247,[-0.9984875],[0.304],[3.644],[3.34],[4.64248747],[3.34]
248,[-0.68444514],[0.943],[3.673],[2.73],[4.35744514],[2.73]
249,[-0.40447816],[1.085],[3.525],[2.44],[3.92947816],[2.44]
250,[-0.08465877],[0.886],[2.886],[2.],[2.97065877],[2.]
251,[-0.11073211],[0.86],[2.89],[2.03],[3.00073211],[2.03]
252,[0.00413164],[1.239],[3.499],[2.26],[3.49486836],[2.26]
253,[-0.05827474],[1.243],[4.273],[3.03],[4.33127474],[3.03]
254,[1.6630622],[2.84],[6.94],[4.1],[5.27693779],[4.1]
255,[1.9488032],[2.315],[6.015],[3.7],[4.06619681],[3.7]
256,[1.981148],[2.746],[6.036],[3.29],[4.054852],[3.29]
257,[1.06237],[1.353],[3.943],[2.59],[2.88063006],[2.59]
258,[0.40499148],[0.282],[2.592],[2.31],[2.18700852],[2.31]
259,[0.04901495],[-0.185],[2.205],[2.39],[2.15598505],[2.39]
260,[-0.22920081],[-0.493],[2.217],[2.71],[2.44620081],[2.71]
261,[-0.41267294],[-0.412],[2.268],[2.68],[2.68067294],[2.68]
262,[-0.62257063],[0.539],[3.179],[2.64],[3.80157063],[2.64]
263,[-0.37337425],[0.928],[3.588],[2.66],[3.96137425],[2.66]
264,[-0.44650063],[0.264],[2.784],[2.52],[3.23050063],[2.52]
265,[-0.46911916],[0.108],[2.348],[2.24],[2.81711916],[2.24]
266,[-0.4012086],[0.267],[2.307],[2.04],[2.70820861],[2.04]
267,[-0.30229387],[0.35],[2.3],[1.95],[2.60229387],[1.95]
268,[-0.21689954],[0.395],[2.635],[2.24],[2.85189954],[2.24]
269,[0.2373782],[1.354],[4.404],[3.05],[4.16662181],[3.05]
270,[0.51983607],[1.543],[4.663],[3.12],[4.14316393],[3.12]
271,[0.9150207],[1.426],[4.806],[3.38],[3.8909793],[3.38]
272,[0.81756616],[1.221],[4.401],[3.18],[3.58343384],[3.18]
273,[1.2482774],[1.626],[5.846],[4.22],[4.59772257],[4.22]
274,[0.52177984],[-0.235],[4.415],[4.65],[3.89322016],[4.65]
275,[-0.5203109],[-0.746],[3.694],[4.44],[4.21431088],[4.44]
276,[-0.49697122],[0.04],[3.25],[3.21],[3.74697122],[3.21]
277,[-0.414327],[0.572],[3.272],[2.7],[3.686327],[2.7]
278,[0.4271801],[0.773],[2.973],[2.2],[2.54581989],[2.2]
279,[0.14010248],[0.225],[2.125],[1.9],[1.98489752],[1.9]
280,[0.10284612],[0.184],[1.864],[1.68],[1.76115388],[1.68]
281,[0.1815194],[0.336],[1.816],[1.48],[1.6344806],[1.48]
282,[0.13184762],[0.408],[1.748],[1.34],[1.61615238],[1.34]
283,[0.09856616],[0.465],[1.735],[1.27],[1.63643384],[1.27]
284,[0.03268862],[0.365],[1.715],[1.35],[1.68231138],[1.35]
285,[0.03145038],[0.193],[1.743],[1.55],[1.71154962],[1.55]
286,[-0.01731265],[0.037],[1.717],[1.68],[1.73431265],[1.68]
287,[-0.09896371],[-0.36],[1.6],[1.96],[1.69896371],[1.96]
288,[-0.04041053],[-0.746],[1.804],[2.55],[1.84441053],[2.55]
289,[0.04223364],[-0.494],[2.046],[2.54],[2.00376636],[2.54]
290,[0.43548203],[-0.127],[2.563],[2.69],[2.12751797],[2.69]
291,[0.8887991],[0.722],[3.132],[2.41],[2.24320093],[2.41]
292,[0.4911605],[0.684],[2.634],[1.95],[2.14283949],[1.95]
293,[0.0289693],[0.337],[2.117],[1.78],[2.0880307],[1.78]
294,[-0.05319941],[0.091],[1.811],[1.72],[1.86419941],[1.72]
295,[-0.06156719],[-0.122],[1.538],[1.66],[1.59956719],[1.66]
296,[-0.05218731],[-0.207],[1.323],[1.53],[1.37518731],[1.53]
297,[-0.04020904],[-0.284],[1.176],[1.46],[1.21620904],[1.46]
298,[-0.00377182],[-0.389],[1.131],[1.52],[1.13477182],[1.52]
299,[-0.03714376],[-0.444],[1.096],[1.54],[1.13314376],[1.54]
300,[-0.08411589],[-0.541],[1.069],[1.61],[1.15311589],[1.61]
301,[-0.11610749],[-0.673],[1.097],[1.77],[1.21310749],[1.77]
302,[-0.1361275],[-0.745],[1.095],[1.84],[1.2311275],[1.84]
303,[-0.12778515],[-0.702],[1.018],[1.72],[1.14578515],[1.72]
304,[-0.14381152],[-0.669],[0.961],[1.63],[1.10481152],[1.63]
305,[-0.13810423],[-0.667],[0.973],[1.64],[1.11110423],[1.64]
306,[-0.10943967],[-0.678],[0.962],[1.64],[1.07143967],[1.64]
307,[-0.11233975],[-0.65],[0.92],[1.57],[1.03233975],[1.57]
308,[-0.08736981],[-0.63],[0.87],[1.5],[0.95736981],[1.5]
309,[-0.06320622],[-0.546],[0.844],[1.39],[0.90720622],[1.39]
310,[-0.02871354],[-0.462],[0.838],[1.3],[0.86671354],[1.3]
311,[0.00331042],[-0.41],[0.83],[1.24],[0.82668958],[1.24]
312,[0.01764246],[-0.348],[0.822],[1.17],[0.80435754],[1.17]
313,[0.01592141],[-0.294],[0.816],[1.11],[0.80007859],[1.11]
314,[0.01587554],[-0.269],[0.811],[1.08],[0.79512446],[1.08]
315,[0.01188278],[-0.333],[0.807],[1.14],[0.79511722],[1.14]
316,[0.02418676],[-0.44],[0.8],[1.24],[0.77581324],[1.24]
317,[-0.0275372],[-0.484],[0.796],[1.28],[0.8235372],[1.28]
318,[-0.01894747],[-0.481],[0.789],[1.27],[0.80794747],[1.27]
319,[-0.03360554],[-0.416],[0.784],[1.2],[0.81760554],[1.2]
320,[-0.00541861],[-0.314],[0.776],[1.09],[0.78141861],[1.09]
321,[0.04588372],[-0.218],[0.772],[0.99],[0.72611628],[0.99]
322,[0.18764858],[-0.186],[0.784],[0.97],[0.59635142],[0.97]
323,[0.12490924],[-0.131],[0.769],[0.9],[0.64409076],[0.9]
324,[0.04682728],[-0.072],[0.758],[0.83],[0.71117272],[0.83]
325,[0.05042252],[-0.021],[0.749],[0.77],[0.69857748],[0.77]
326,[0.10265048],[0.02],[0.74],[0.72],[0.63734952],[0.72]
327,[0.1041531],[0.064],[0.734],[0.67],[0.6298469],[0.67]
328,[0.07183032],[0.02],[0.73],[0.71],[0.65816968],[0.71]
329,[0.27790993],[-0.135],[0.925],[1.06],[0.64709007],[1.06]
330,[0.43914238],[-0.008],[1.472],[1.48],[1.03285762],[1.48]
331,[0.37728518],[0.274],[1.644],[1.37],[1.26671482],[1.37]
332,[0.11892372],[0.036],[1.386],[1.35],[1.26707628],[1.35]
333,[0.21314918],[0.07],[1.58],[1.51],[1.36685082],[1.51]
334,[0.19649613],[0.362],[1.662],[1.3],[1.46550387],[1.3]
335,[-0.08700217],[0.29],[1.36],[1.07],[1.44700217],[1.07]
336,[-0.04647668],[0.26],[1.21],[0.95],[1.25647668],[0.95]
337,[-0.01000109],[0.191],[1.041],[0.85],[1.05100109],[0.85]
338,[-0.08320263],[0.059],[0.819],[0.76],[0.90220263],[0.76]
339,[-0.06226792],[0.044],[0.744],[0.7],[0.80626792],[0.7]
340,[-0.05128404],[0.084],[0.734],[0.65],[0.78528404],[0.65]
341,[-0.02861715],[0.092],[0.722],[0.63],[0.75061715],[0.63]
342,[-0.02953191],[0.112],[0.712],[0.6],[0.74153191],[0.6]
343,[-0.05200016],[0.122],[0.702],[0.58],[0.75400016],[0.58]
344,[0.05329081],[0.229],[0.819],[0.59],[0.76570919],[0.59]
345,[0.0533402],[0.217],[0.807],[0.59],[0.7536598],[0.59]
346,[0.02039384],[0.105],[0.695],[0.59],[0.67460616],[0.59]
347,[0.16906807],[0.207],[0.807],[0.6],[0.63793193],[0.6]
348,[0.23873837],[0.265],[1.055],[0.79],[0.81626163],[0.79]
349,[0.32831973],[0.103],[1.493],[1.39],[1.16468027],[1.39]
350,[0.72362053],[-0.085],[2.135],[2.22],[1.41137947],[2.22]
351,[0.57108057],[0.208],[2.178],[1.97],[1.60691943],[1.97]
352,[0.03540975],[0.181],[1.701],[1.52],[1.66559025],[1.52]
353,[-0.09875955],[0.161],[1.341],[1.18],[1.43975955],[1.18]
354,[0.01823311],[0.163],[1.143],[0.98],[1.12476689],[0.98]
355,[-0.02821337],[0.132],[0.952],[0.82],[0.98021337],[0.82]
356,[-0.09575486],[-0.038],[0.772],[0.81],[0.86775486],[0.81]
357,[-0.02808136],[-0.055],[0.775],[0.83],[0.80308136],[0.83]
358,[-0.02699345],[-0.039],[0.801],[0.84],[0.82799345],[0.84]
359,[0.00651579],[-0.047],[0.783],[0.83],[0.77648421],[0.83]
360,[-0.05763553],[-0.049],[0.731],[0.78],[0.78863553],[0.78]
361,[-0.14264101],[0.004],[0.714],[0.71],[0.85664101],[0.71]
362,[-0.12780744],[0.051],[0.701],[0.65],[0.82880744],[0.65]
363,[-0.1372984],[0.068],[0.688],[0.62],[0.82529841],[0.62]
364,[-0.1417987],[0.087],[0.677],[0.59],[0.8187987],[0.59]
365,[-0.13385034],[0.096],[0.666],[0.57],[0.79985034],[0.57]
366,[0.8046205],[0.371],[1.991],[1.62],[1.1863795],[1.62]
367,[1.4228373],[0.457],[5.067],[4.61],[3.64416274],[4.61]
