,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
35,[0.00033736],[0.105],[1.045],[0.94],[1.04466264],[0.94]
36,[0.0414063],[-0.162],[0.998],[1.16],[0.9565937],[1.16]
37,[0.13413994],[-0.356],[1.764],[2.12],[1.62986006],[2.12]
38,[0.07094872],[-0.007],[2.733],[2.74],[2.66205128],[2.74]
39,[-0.17297761],[-0.61],[2.15],[2.76],[2.32297761],[2.76]
40,[-0.19152714],[-0.772],[1.688],[2.46],[1.87952714],[2.46]
41,[-0.1935326],[-0.682],[1.428],[2.11],[1.6215326],[2.11]
42,[-0.17803852],[-0.5],[1.35],[1.85],[1.52803852],[1.85]
43,[0.15146466],[-0.24],[1.81],[2.05],[1.65853534],[2.05]
44,[0.52986234],[0.109],[2.769],[2.66],[2.23913766],[2.66]
45,[0.6799104],[-0.483],[3.277],[3.76],[2.59708958],[3.76]
46,[0.8517259],[-1.432],[3.618],[5.05],[2.76627412],[5.05]
47,[0.7854151],[-1.541],[3.259],[4.8],[2.47358489],[4.8]
48,[0.8693702],[-1.288],[2.562],[3.85],[1.69262978],[3.85]
49,[0.7917083],[-0.909],[2.101],[3.01],[1.30929171],[3.01]
50,[0.75009644],[-0.815],[1.695],[2.51],[0.94490356],[2.51]
51,[0.9051179],[-0.624],[1.596],[2.22],[0.69088207],[2.22]
52,[0.9937292],[0.049],[2.079],[2.03],[1.08527083],[2.03]
53,[0.914917],[0.051],[2.121],[2.07],[1.20608301],[2.07]
54,[1.1438179],[-0.335],[1.975],[2.31],[0.8311821],[2.31]
55,[0.7828408],[-0.293],[2.067],[2.36],[1.28415921],[2.36]
56,[0.87198716],[-0.312],[2.088],[2.4],[1.21601284],[2.4]
57,[0.7043234],[-0.319],[2.181],[2.5],[1.47667659],[2.5]
58,[1.0186908],[-0.157],[2.383],[2.54],[1.36430918],[2.54]
59,[0.9693202],[-0.203],[2.697],[2.9],[1.72767982],[2.9]
60,[0.17793903],[-0.505],[2.425],[2.93],[2.24706097],[2.93]
61,[-0.12014659],[-0.837],[1.763],[2.6],[1.88314659],[2.6]
62,[-0.20552059],[-0.79],[1.41],[2.2],[1.61552059],[2.2]
63,[-0.3456269],[-0.51],[1.34],[1.85],[1.68562689],[1.85]
64,[-0.18254505],[-0.26],[1.46],[1.72],[1.64254505],[1.72]
65,[0.20827645],[0.922],[3.312],[2.39],[3.10372355],[2.39]
66,[0.23320156],[1.115],[4.305],[3.19],[4.07179844],[3.19]
67,[0.12769228],[0.117],[3.317],[3.2],[3.18930772],[3.2]
68,[0.0133426],[-0.35],[2.42],[2.77],[2.4066574],[2.77]
69,[-0.25902706],[-0.528],[1.762],[2.29],[2.02102706],[2.29]
70,[-0.3078466],[-0.475],[1.445],[1.92],[1.75284661],[1.92]
71,[-0.08272842],[-0.187],[1.403],[1.59],[1.48572842],[1.59]
72,[0.12584598],[-0.099],[1.331],[1.43],[1.20515402],[1.43]
73,[0.79762375],[0.049],[1.349],[1.3],[0.55137625],[1.3]
74,[0.7412019],[0.188],[1.388],[1.2],[0.64679812],[1.2]
75,[0.8140497],[0.171],[1.421],[1.25],[0.60695028],[1.25]
76,[0.6576362],[0.272],[1.602],[1.33],[0.94436377],[1.33]
77,[0.630627],[0.248],[1.958],[1.71],[1.32737302],[1.71]
78,[0.7763035],[0.057],[2.587],[2.53],[1.81069647],[2.53]
79,[0.757998],[-0.16],[3.11],[3.27],[2.35200201],[3.27]
80,[0.6418683],[-0.378],[3.722],[4.1],[3.08013171],[4.1]
81,[0.6971958],[-0.011],[4.569],[4.58],[3.87180417],[4.58]
82,[0.41345888],[0.274],[4.874],[4.6],[4.46054112],[4.6]
83,[0.34381017],[0.224],[4.194],[3.97],[3.85018983],[3.97]
84,[0.08742708],[-0.018],[3.142],[3.16],[3.05457292],[3.16]
85,[-0.03185688],[0.202],[2.712],[2.51],[2.74385688],[2.51]
86,[0.05008812],[0.315],[2.355],[2.04],[2.30491188],[2.04]
87,[0.05242167],[0.24],[1.92],[1.68],[1.86757833],[1.68]
88,[0.29089922],[0.813],[2.713],[1.9],[2.42210078],[1.9]
89,[0.3165356],[0.969],[5.329],[4.36],[5.01246441],[4.36]
90,[0.4812649],[-2.437],[8.113],[10.55],[7.63173511],[10.55]
91,[1.1302711],[-2.299],[7.931],[10.23],[6.80072892],[10.23]
92,[1.0810177],[-1.265],[5.885],[7.15],[4.80398227],[7.15]
93,[0.9589198],[-0.375],[4.685],[5.06],[3.72608018],[5.06]
94,[0.38299382],[0.056],[3.766],[3.71],[3.38300618],[3.71]
95,[-0.00510812],[-0.032],[2.758],[2.79],[2.76310812],[2.79]
96,[-0.09232502],[-0.142],[2.018],[2.16],[2.11032502],[2.16]
97,[-0.11490816],[-0.203],[1.527],[1.73],[1.64190816],[1.73]
98,[-0.05959921],[-0.044],[1.356],[1.4],[1.41559921],[1.4]
99,[-0.00352468],[0.127],[1.227],[1.1],[1.23052468],[1.1]
100,[0.03743508],[0.213],[1.113],[0.9],[1.07556492],[0.9]
101,[0.13262537],[0.244],[1.034],[0.79],[0.90137463],[0.79]
102,[0.39476234],[0.283],[0.983],[0.7],[0.58823766],[0.7]
103,[0.22723968],[0.315],[0.915],[0.6],[0.68776032],[0.6]
104,[0.20471627],[0.308],[0.828],[0.52],[0.62328373],[0.52]
105,[0.17507364],[0.249],[0.749],[0.5],[0.57392636],[0.5]
106,[0.14016101],[0.278],[0.678],[0.4],[0.53783899],[0.4]
107,[0.16200715],[0.366],[0.716],[0.35],[0.55399285],[0.35]
108,[0.2948389],[0.548],[0.868],[0.32],[0.57316109],[0.32]
109,[0.35307205],[0.763],[1.053],[0.29],[0.69992795],[0.29]
110,[0.49854863],[0.827],[1.147],[0.32],[0.64845137],[0.32]
111,[0.27383485],[0.783],[1.553],[0.77],[1.27916515],[0.77]
112,[0.514312],[0.816],[1.926],[1.11],[1.41168797],[1.11]
113,[0.3220139],[0.191],[1.561],[1.37],[1.23898609],[1.37]
114,[0.18343389],[-0.112],[2.468],[2.58],[2.28456611],[2.58]
115,[-0.03247027],[-0.163],[2.947],[3.11],[2.97947027],[3.11]
116,[-0.42367536],[-0.786],[2.214],[3.],[2.63767536],[3.]
117,[-0.7740328],[-0.912],[1.748],[2.66],[2.52203277],[2.66]
118,[-0.84142905],[-0.839],[1.561],[2.4],[2.40242905],[2.4]
119,[-0.6265387],[-1.099],[1.441],[2.54],[2.06753869],[2.54]
120,[-0.3254062],[-1.195],[1.305],[2.5],[1.63040619],[2.5]
121,[-0.2654019],[-1.029],[1.181],[2.21],[1.4464019],[2.21]
122,[-0.40122336],[-0.717],[1.143],[1.86],[1.54422336],[1.86]
123,[-0.24495767],[-0.528],[1.312],[1.84],[1.55695767],[1.84]
124,[0.03077046],[-0.472],[1.398],[1.87],[1.36722954],[1.87]
125,[0.0222184],[-0.485],[1.295],[1.78],[1.2727816],[1.78]
126,[0.37395883],[-0.454],[1.226],[1.68],[0.85204117],[1.68]
127,[0.19353943],[-0.37],[1.15],[1.52],[0.95646057],[1.52]
128,[0.14889662],[-0.284],[1.066],[1.35],[0.91710338],[1.35]
129,[0.30165195],[-0.088],[1.842],[1.93],[1.54034805],[1.93]
130,[0.6800174],[0.318],[2.778],[2.46],[2.09798259],[2.46]
131,[0.6540096],[-1.383],[2.237],[3.62],[1.58299042],[3.62]
132,[0.45249385],[-5.263],[3.257],[8.52],[2.80450615],[8.52]
133,[0.15239163],[-4.966],[4.724],[9.69],[4.57160837],[9.69]
134,[0.550396],[-1.775],[5.685],[7.46],[5.13460397],[7.46]
135,[0.98014784],[0.363],[7.033],[6.67],[6.05285216],[6.67]
136,[1.2443743],[1.166],[7.276],[6.11],[6.03162572],[6.11]
137,[1.3948666],[1.402],[6.632],[5.23],[5.23713341],[5.23]
138,[0.9254764],[1.422],[5.512],[4.09],[4.58652363],[4.09]
139,[0.30546078],[0.981],[4.041],[3.06],[3.73553922],[3.06]
140,[-0.05228652],[0.632],[2.962],[2.33],[3.01428652],[2.33]
141,[-0.17870025],[0.348],[2.178],[1.83],[2.35670025],[1.83]
142,[-0.10490304],[0.141],[1.621],[1.48],[1.72590304],[1.48]
143,[-0.00257069],[0.22],[1.4],[1.18],[1.40257069],[1.18]
144,[0.10040485],[0.329],[1.269],[0.94],[1.16859515],[0.94]
145,[0.21712814],[0.398],[1.158],[0.76],[0.94087186],[0.76]
146,[0.28378713],[0.427],[1.057],[0.63],[0.77321287],[0.63]
147,[0.27603722],[0.426],[0.956],[0.53],[0.67996278],[0.53]
148,[0.27818197],[0.405],[0.865],[0.46],[0.58681803],[0.46]
149,[0.24966565],[0.382],[0.782],[0.4],[0.53233435],[0.4]
150,[0.21913949],[0.357],[0.707],[0.35],[0.48786051],[0.35]
151,[0.20094842],[0.329],[0.639],[0.31],[0.43805158],[0.31]
152,[0.19687957],[0.308],[0.578],[0.27],[0.38112043],[0.27]
153,[0.20989504],[0.274],[0.524],[0.25],[0.31410496],[0.25]
154,[0.24628565],[0.255],[0.475],[0.22],[0.22871435],[0.22]
155,[0.28399962],[0.231],[0.431],[0.2],[0.14700038],[0.2]
156,[0.25665617],[0.209],[0.389],[0.18],[0.13234383],[0.18]
157,[0.21853568],[0.19],[0.35],[0.16],[0.13146432],[0.16]
158,[0.20178972],[0.166],[0.316],[0.15],[0.11421028],[0.15]
159,[0.20910397],[0.149],[0.289],[0.14],[0.07989603],[0.14]
160,[0.2170525],[0.136],[0.266],[0.13],[0.0489475],[0.13]
161,[0.19302331],[0.121],[0.241],[0.12],[0.04797669],[0.12]
162,[0.18018915],[0.097],[0.217],[0.12],[0.03681085],[0.12]
163,[0.10854946],[0.089],[0.209],[0.12],[0.10045054],[0.12]
164,[-0.06100865],[0.114],[0.234],[0.12],[0.29500865],[0.12]
165,[0.25341204],[0.133],[0.253],[0.12],[-0.00041204],[0.12]
166,[0.14310445],[0.128],[0.258],[0.13],[0.11489555],[0.13]
167,[0.1784741],[0.142],[0.272],[0.13],[0.0935259],[0.13]
168,[0.37588403],[0.15],[0.28],[0.13],[-0.09588403],[0.13]
169,[0.3774934],[0.146],[0.266],[0.12],[-0.11149341],[0.12]
170,[0.2930355],[0.089],[0.239],[0.15],[-0.05403551],[0.15]
171,[0.23163882],[0.055],[0.225],[0.17],[-0.00663882],[0.17]
172,[0.12674046],[0.06],[0.23],[0.17],[0.10325954],[0.17]
173,[0.29668677],[0.221],[0.471],[0.25],[0.17431323],[0.25]
174,[0.3679455],[0.264],[0.884],[0.62],[0.51605451],[0.62]
175,[0.46764052],[-0.128],[1.442],[1.57],[0.97435948],[1.57]
176,[0.13075149],[-0.673],[3.807],[4.48],[3.67624851],[4.48]
177,[-0.21421288],[-1.949],[5.641],[7.59],[5.85521288],[7.59]
178,[-0.5531951],[-1.409],[5.681],[7.09],[6.23419512],[7.09]
179,[-0.45315206],[-0.669],[4.761],[5.43],[5.21415206],[5.43]
180,[-0.41125816],[-0.534],[3.576],[4.11],[3.98725816],[4.11]
181,[-0.12000671],[-0.556],[2.704],[3.26],[2.82400671],[3.26]
182,[-0.04864593],[-0.55],[2.01],[2.56],[2.05864593],[2.56]
183,[-0.16951497],[-0.53],[1.53],[2.06],[1.69951497],[2.06]
184,[-0.35804403],[-0.448],[1.412],[1.86],[1.77004403],[1.86]
185,[-0.38124973],[-0.275],[1.505],[1.78],[1.88624973],[1.78]
186,[-0.36733532],[0.035],[1.705],[1.67],[2.07233532],[1.67]
187,[-0.3882345],[0.552],[2.072],[1.52],[2.4602345],[1.52]
188,[-0.2599259],[0.993],[2.353],[1.36],[2.6129259],[1.36]
189,[-0.17208873],[1.125],[2.285],[1.16],[2.45708873],[1.16]
190,[-0.02609955],[0.991],[1.981],[0.99],[2.00709955],[0.99]
191,[0.02550919],[0.697],[1.557],[0.86],[1.53149081],[0.86]
192,[0.06624439],[0.666],[1.416],[0.75],[1.34975561],[0.75]
193,[0.18203719],[0.651],[1.321],[0.67],[1.13896281],[0.67]
194,[0.27643186],[0.664],[1.294],[0.63],[1.01756814],[0.63]
195,[0.32893014],[0.765],[1.445],[0.68],[1.11606986],[0.68]
196,[0.39477992],[0.624],[1.484],[0.86],[1.08922008],[0.86]
197,[0.22413142],[0.301],[1.331],[1.03],[1.10686858],[1.03]
198,[0.13128383],[0.017],[1.257],[1.24],[1.12571617],[1.24]
199,[0.1532553],[-0.227],[1.373],[1.6],[1.2197447],[1.6]
200,[0.24774177],[-0.239],[1.701],[1.94],[1.45325823],[1.94]
201,[0.07724289],[-0.418],[1.702],[2.12],[1.62475711],[2.12]
202,[-0.35046494],[-0.606],[1.434],[2.04],[1.78446494],[2.04]
203,[-0.45250463],[-0.214],[2.116],[2.33],[2.56850463],[2.33]
204,[-0.171611],[-0.121],[3.309],[3.43],[3.480611],[3.43]
205,[-0.3472154],[-0.662],[3.638],[4.3],[3.98521541],[4.3]
206,[-0.49071765],[-0.901],[3.199],[4.1],[3.68971765],[4.1]
207,[-0.5979766],[-0.981],[2.409],[3.39],[3.00697662],[3.39]
208,[-0.57932395],[-0.884],[1.796],[2.68],[2.37532395],[2.68]
209,[-0.75672215],[-0.674],[1.456],[2.13],[2.21272215],[2.13]
210,[-0.7057726],[-0.349],[1.371],[1.72],[2.07677258],[1.72]
211,[-0.68174165],[-0.028],[1.392],[1.42],[2.07374165],[1.42]
212,[-0.45405972],[0.311],[1.461],[1.15],[1.91505972],[1.15]
213,[-0.21985604],[0.458],[1.648],[1.19],[1.86785604],[1.19]
214,[-0.04841036],[0.584],[1.894],[1.31],[1.94241036],[1.31]
215,[-0.06551079],[0.668],[2.078],[1.41],[2.14351079],[1.41]
216,[-0.13357978],[1.096],[2.566],[1.47],[2.69957978],[1.47]
217,[-0.00971267],[1.13],[2.62],[1.49],[2.62971267],[1.49]
218,[0.01634499],[0.622],[2.042],[1.42],[2.02565501],[1.42]
219,[0.01657545],[0.53],[1.94],[1.41],[1.92342455],[1.41]
220,[0.16524702],[0.607],[2.097],[1.49],[1.93175298],[1.49]
221,[-0.08036672],[0.395],[1.875],[1.48],[1.95536672],[1.48]
222,[-0.1253194],[0.111],[1.501],[1.39],[1.62631941],[1.39]
223,[-0.04626279],[0.07],[1.33],[1.26],[1.37626279],[1.26]
224,[-0.00252961],[0.142],[1.232],[1.09],[1.23452961],[1.09]
225,[-0.06081384],[0.194],[1.144],[0.95],[1.20481384],[0.95]
226,[-0.04997948],[0.212],[1.042],[0.83],[1.09197948],[0.83]
227,[0.0120747],[0.236],[0.946],[0.71],[0.9339253],[0.71]
228,[0.06502353],[0.228],[0.848],[0.62],[0.78297647],[0.62]
229,[0.06496762],[0.22],[0.76],[0.54],[0.69503238],[0.54]
230,[0.1271187],[0.213],[0.693],[0.48],[0.56588129],[0.48]
231,[0.17238103],[0.235],[0.655],[0.42],[0.48261897],[0.42]
232,[0.14391315],[0.238],[0.608],[0.37],[0.46408685],[0.37]
233,[0.1291531],[0.21],[0.54],[0.33],[0.4108469],[0.33]
234,[0.17772633],[0.179],[0.479],[0.3],[0.30127367],[0.3]
235,[0.25987113],[0.155],[0.425],[0.27],[0.16512887],[0.27]
236,[0.28254214],[0.125],[0.375],[0.25],[0.09245786],[0.25]
237,[0.23267168],[0.108],[0.328],[0.22],[0.09532832],[0.22]
238,[0.22422959],[0.079],[0.289],[0.21],[0.06477041],[0.21]
239,[0.14758156],[0.064],[0.254],[0.19],[0.10641844],[0.19]
240,[0.13552809],[0.081],[0.261],[0.18],[0.12547191],[0.18]
241,[0.20304653],[0.132],[0.292],[0.16],[0.08895347],[0.16]
242,[0.14197788],[0.127],[0.277],[0.15],[0.13502212],[0.15]
243,[0.04484399],[0.099],[0.239],[0.14],[0.19415601],[0.14]
244,[-0.00515847],[0.073],[0.203],[0.13],[0.20815847],[0.13]
245,[-0.02050431],[0.031],[0.171],[0.14],[0.19150431],[0.14]
246,[0.05927988],[0.04],[0.2],[0.16],[0.14072012],[0.16]
247,[0.13255386],[0.077],[0.227],[0.15],[0.09444614],[0.15]
248,[0.10432124],[0.079],[0.219],[0.14],[0.11467876],[0.14]
249,[0.14190532],[0.078],[0.208],[0.13],[0.06609468],[0.13]
250,[0.1197163],[0.075],[0.205],[0.13],[0.0852837],[0.13]
251,[0.16105151],[0.102],[0.232],[0.13],[0.07094849],[0.13]
252,[0.13405101],[0.107],[0.237],[0.13],[0.10294899],[0.13]
253,[0.07632296],[0.094],[0.214],[0.12],[0.13767704],[0.12]
254,[0.19548503],[0.085],[0.215],[0.13],[0.01951497],[0.13]
255,[0.17880113],[0.094],[0.244],[0.15],[0.06519887],[0.15]
256,[0.14992684],[0.089],[0.239],[0.15],[0.08907316],[0.15]
257,[0.08600225],[0.053],[0.203],[0.15],[0.11699775],[0.15]
258,[0.03698834],[0.029],[0.169],[0.14],[0.13201166],[0.14]
259,[0.00842606],[-0.001],[0.139],[0.14],[0.13057394],[0.14]
260,[-0.03560029],[-0.019],[0.111],[0.13],[0.14660029],[0.13]
261,[-0.02166525],[-0.034],[0.086],[0.12],[0.10766525],[0.12]
262,[-0.00369878],[-0.048],[0.062],[0.11],[0.06569878],[0.11]
263,[0.01122825],[-0.055],[0.055],[0.11],[0.04377175],[0.11]
264,[0.02240089],[-0.053],[0.047],[0.1],[0.02459911],[0.1]
265,[0.01239946],[-0.073],[0.027],[0.1],[0.01460054],[0.1]
266,[0.00523592],[-0.074],[0.016],[0.09],[0.01076408],[0.09]
267,[0.00572351],[-0.073],[0.007],[0.08],[0.00127649],[0.08]
268,[0.0375646],[0.008],[0.088],[0.08],[0.0504354],[0.08]
269,[0.08941169],[0.074],[0.154],[0.08],[0.06458831],[0.08]
270,[0.0451015],[0.091],[0.201],[0.11],[0.1558985],[0.11]
271,[0.13467494],[0.132],[0.262],[0.13],[0.12732506],[0.13]
272,[0.06176336],[0.113],[0.243],[0.13],[0.18123664],[0.13]
273,[0.01347349],[0.065],[0.205],[0.14],[0.19152651],[0.14]
274,[-0.03833169],[0.031],[0.171],[0.14],[0.20933169],[0.14]
275,[-0.01569563],[-0.001],[0.139],[0.14],[0.15469563],[0.14]
276,[-0.00988682],[-0.029],[0.111],[0.14],[0.12088682],[0.14]
277,[0.04670612],[0.005],[0.175],[0.17],[0.12829388],[0.17]
278,[0.13099204],[0.14],[0.34],[0.2],[0.20900796],[0.2]
279,[0.19876307],[0.215],[0.425],[0.21],[0.22623693],[0.21]
280,[0.11503217],[0.188],[0.408],[0.22],[0.29296783],[0.22]
281,[0.04080433],[0.146],[0.366],[0.22],[0.32519567],[0.22]
282,[0.00145993],[0.096],[0.316],[0.22],[0.31454007],[0.22]
283,[-0.01803698],[0.05],[0.27],[0.22],[0.28803698],[0.22]
284,[-0.03995807],[0.059],[0.279],[0.22],[0.31895807],[0.22]
285,[0.0222263],[0.098],[0.308],[0.21],[0.2857737],[0.21]
286,[0.01198182],[0.085],[0.285],[0.2],[0.27301818],[0.2]
287,[0.00542953],[0.076],[0.276],[0.2],[0.27057047],[0.2]
288,[0.01625397],[0.067],[0.267],[0.2],[0.25074603],[0.2]
289,[-0.00048934],[0.043],[0.233],[0.19],[0.23348934],[0.19]
290,[0.01465473],[0.049],[0.229],[0.18],[0.21434527],[0.18]
291,[0.03220221],[0.059],[0.229],[0.17],[0.19679779],[0.17]
292,[-0.01856382],[0.043],[0.203],[0.16],[0.22156382],[0.16]
293,[-0.012982],[0.008],[0.168],[0.16],[0.180982],[0.16]
294,[-0.02509984],[-0.014],[0.136],[0.15],[0.16109984],[0.15]
295,[-0.02115722],[-0.033],[0.107],[0.14],[0.12815722],[0.14]
296,[-0.01578154],[-0.043],[0.087],[0.13],[0.10278154],[0.13]
297,[-0.00706156],[-0.055],[0.075],[0.13],[0.08206156],[0.13]
298,[-0.00995822],[-0.064],[0.056],[0.12],[0.06595822],[0.12]
299,[-0.05021186],[-0.075],[0.035],[0.11],[0.08521186],[0.11]
300,[-0.11502916],[-0.085],[0.015],[0.1],[0.13002916],[0.1]
301,[-0.14662577],[-0.1],[0.],[0.1],[0.14662577],[0.1]
302,[-0.12586145],[-0.09],[0.],[0.09],[0.12586145],[0.09]
303,[-0.13462122],[-0.09],[0.],[0.09],[0.13462122],[0.09]
304,[-0.14403822],[-0.08],[0.],[0.08],[0.14403822],[0.08]
305,[-0.13048787],[-0.08],[0.],[0.08],[0.13048787],[0.08]
306,[-0.11391491],[-0.07],[0.],[0.07],[0.11391491],[0.07]
307,[-0.08186495],[-0.07],[0.],[0.07],[0.08186495],[0.07]
308,[-0.06772555],[-0.06],[0.],[0.06],[0.06772555],[0.06]
309,[-0.04775544],[-0.06],[0.],[0.06],[0.04775544],[0.06]
310,[-0.02750114],[-0.05],[0.],[0.05],[0.02750114],[0.05]
311,[-0.01677403],[-0.05],[0.],[0.05],[0.01677403],[0.05]
312,[-0.02155086],[-0.04],[0.],[0.04],[0.02155086],[0.04]
313,[-0.01442701],[-0.04],[0.],[0.04],[0.01442701],[0.04]
314,[0.00480045],[-0.037],[0.003],[0.04],[-0.00180045],[0.04]
315,[0.04240122],[-0.034],[0.006],[0.04],[-0.03640122],[0.04]
316,[0.02167408],[-0.04],[0.],[0.04],[-0.02167408],[0.04]
317,[-0.00358917],[-0.04],[0.],[0.04],[0.00358917],[0.04]
318,[-0.02183884],[-0.04],[0.],[0.04],[0.02183884],[0.04]
319,[-0.01062533],[-0.03],[0.],[0.03],[0.01062533],[0.03]
320,[-0.02783912],[-0.03],[0.],[0.03],[0.02783912],[0.03]
321,[0.01184388],[-0.026],[0.004],[0.03],[-0.00784388],[0.03]
322,[0.00431465],[-0.03],[0.],[0.03],[-0.00431465],[0.03]
323,[-0.04886006],[-0.03],[0.],[0.03],[0.04886006],[0.03]
324,[0.04962181],[0.001],[0.041],[0.04],[-0.00862181],[0.04]
325,[0.22229788],[0.184],[0.244],[0.06],[0.02170212],[0.06]
326,[0.14868939],[0.325],[0.385],[0.06],[0.23631061],[0.06]
327,[0.06273996],[0.301],[0.351],[0.05],[0.28826004],[0.05]
328,[0.01336528],[0.279],[0.329],[0.05],[0.31563472],[0.05]
329,[0.0464817],[0.279],[0.329],[0.05],[0.2825183],[0.05]
330,[0.07858405],[0.315],[0.375],[0.06],[0.29641595],[0.06]
331,[0.09899663],[0.372],[0.442],[0.07],[0.34300337],[0.07]
332,[0.07902199],[0.418],[0.498],[0.08],[0.41897801],[0.08]
333,[0.07419312],[0.413],[0.493],[0.08],[0.41880688],[0.08]
334,[0.00426862],[0.351],[0.431],[0.08],[0.42673138],[0.08]
335,[-0.01184139],[0.331],[0.401],[0.07],[0.41284139],[0.07]
336,[0.04243916],[0.342],[0.422],[0.08],[0.37956084],[0.08]
337,[0.03950941],[0.344],[0.414],[0.07],[0.37449059],[0.07]
338,[-0.04751605],[0.291],[0.361],[0.07],[0.40851605],[0.07]
339,[-0.04491928],[0.242],[0.312],[0.07],[0.35691928],[0.07]
340,[-0.05090059],[0.198],[0.268],[0.07],[0.31890059],[0.07]
341,[-0.08048172],[0.158],[0.228],[0.07],[0.30848172],[0.07]
342,[-0.05288],[0.131],[0.201],[0.07],[0.25388],[0.07]
343,[-0.0428514],[0.117],[0.187],[0.07],[0.2298514],[0.07]
344,[0.00548121],[0.117],[0.197],[0.08],[0.19151879],[0.08]
345,[0.01107159],[0.127],[0.197],[0.07],[0.18592841],[0.07]
346,[0.05004058],[0.136],[0.206],[0.07],[0.15595942],[0.07]
347,[0.11583687],[0.195],[0.275],[0.08],[0.15916313],[0.08]
348,[0.1743873],[0.273],[0.353],[0.08],[0.17861269],[0.08]
349,[0.40830636],[0.384],[0.524],[0.14],[0.11569364],[0.14]
350,[0.59900224],[0.525],[0.765],[0.24],[0.16599776],[0.24]
351,[0.6256168],[0.633],[0.913],[0.28],[0.28738321],[0.28]
352,[0.54771924],[0.515],[0.945],[0.43],[0.39728076],[0.43]
353,[0.288859],[0.194],[0.884],[0.69],[0.59514099],[0.69]
354,[0.04387956],[-0.123],[0.787],[0.91],[0.74312044],[0.91]
355,[-0.16422589],[-0.312],[0.708],[1.02],[0.87222589],[1.02]
356,[-0.18734966],[-0.341],[0.709],[1.05],[0.89634966],[1.05]
357,[0.08272953],[-0.233],[0.817],[1.05],[0.73427047],[1.05]
358,[0.02129252],[-0.165],[0.855],[1.02],[0.83370748],[1.02]
359,[-0.10871628],[-0.158],[0.782],[0.94],[0.89071628],[0.94]
360,[-0.15828912],[-0.138],[0.702],[0.84],[0.86028912],[0.84]
361,[-0.22723682],[-0.125],[0.625],[0.75],[0.85223682],[0.75]
362,[-0.10711607],[-0.071],[0.599],[0.67],[0.70611607],[0.67]
363,[-0.08777542],[-0.006],[0.594],[0.6],[0.68177542],[0.6]
364,[0.14186914],[0.104],[0.654],[0.55],[0.51213086],[0.55]
365,[0.4046799],[0.264],[0.784],[0.52],[0.37932011],[0.52]
366,[0.49655664],[0.208],[0.858],[0.65],[0.36144336],[0.65]
367,[0.5544598],[0.028],[0.918],[0.89],[0.36354019],[0.89]
368,[0.53057885],[-0.233],[0.977],[1.21],[0.44642115],[1.21]
