,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
39,[0.077574],[-0.218],[1.562],[1.78],[1.484426],[1.78]
40,[-0.30573174],[-0.131],[1.599],[1.73],[1.90473174],[1.73]
41,[-0.26225966],[-0.069],[1.601],[1.67],[1.86325966],[1.67]
42,[-0.36782944],[-0.056],[1.594],[1.65],[1.96182944],[1.65]
43,[-0.96680415],[0.274],[2.154],[1.88],[3.12080415],[1.88]
44,[-0.5573531],[0.58],[2.81],[2.23],[3.36735308],[2.23]
45,[-0.93956685],[0.432],[3.532],[3.1],[4.47156685],[3.1]
46,[-0.19904757],[-0.121],[3.999],[4.12],[4.19804757],[4.12]
47,[0.28037152],[-0.232],[3.648],[3.88],[3.36762848],[3.88]
48,[0.6375238],[-0.344],[3.186],[3.53],[2.54847623],[3.53]
49,[0.6054643],[-0.144],[3.096],[3.24],[2.49053572],[3.24]
50,[0.44712728],[0.301],[3.711],[3.41],[3.26387272],[3.41]
51,[1.1070865],[0.358],[3.968],[3.61],[2.86091346],[3.61]
52,[0.36714104],[0.438],[3.998],[3.56],[3.63085896],[3.56]
53,[0.5895555],[0.984],[4.694],[3.71],[4.1044445],[3.71]
54,[1.0003713],[1.28],[5.13],[3.85],[4.12962866],[3.85]
55,[1.0364585],[1.266],[4.876],[3.61],[3.83954151],[3.61]
56,[0.41164815],[1.391],[5.061],[3.67],[4.64935185],[3.67]
57,[0.8906068],[1.776],[5.406],[3.63],[4.51539318],[3.63]
58,[0.61520004],[2.193],[5.923],[3.73],[5.30779996],[3.73]
59,[0.92712307],[2.547],[6.567],[4.02],[5.63987693],[4.02]
60,[1.2186365],[2.336],[6.136],[3.8],[4.91736349],[3.8]
61,[0.9973242],[1.785],[5.215],[3.43],[4.21767577],[3.43]
62,[0.65098745],[1.382],[4.422],[3.04],[3.77101255],[3.04]
63,[0.45775414],[1.056],[3.756],[2.7],[3.29824586],[2.7]
64,[0.6475114],[0.852],[3.452],[2.6],[2.80448858],[2.6]
65,[0.76766986],[0.628],[3.378],[2.75],[2.61033014],[2.75]
66,[0.79940146],[0.487],[3.167],[2.68],[2.36759854],[2.68]
67,[0.7564709],[0.303],[2.803],[2.5],[2.04652908],[2.5]
68,[0.3309639],[0.085],[2.385],[2.3],[2.05403609],[2.3]
69,[0.1866259],[-0.095],[2.015],[2.11],[1.8283741],[2.11]
70,[0.08920847],[-0.139],[1.821],[1.96],[1.73179153],[1.96]
71,[-0.03582859],[-0.055],[1.745],[1.8],[1.78082859],[1.8]
72,[0.05776703],[0.005],[1.665],[1.66],[1.60723297],[1.66]
73,[0.16881299],[0.225],[1.795],[1.57],[1.62618701],[1.57]
74,[0.50780225],[0.427],[1.897],[1.47],[1.38919775],[1.47]
75,[0.603673],[0.406],[1.806],[1.4],[1.20232702],[1.4]
76,[0.8987811],[0.48],[1.85],[1.37],[0.95121888],[1.37]
77,[1.1588119],[0.514],[2.274],[1.76],[1.11518807],[1.76]
78,[0.7175537],[0.401],[4.211],[3.81],[3.49344632],[3.81]
79,[1.3088241],[1.389],[5.459],[4.07],[4.15017594],[4.07]
80,[1.2375698],[1.085],[5.115],[4.03],[3.87743019],[4.03]
81,[1.1734018],[0.337],[4.717],[4.38],[3.54359817],[4.38]
82,[0.30740345],[-0.364],[4.866],[5.23],[4.55859655],[5.23]
83,[0.89501524],[0.112],[4.982],[4.87],[4.08698476],[4.87]
84,[0.5886294],[-0.113],[4.517],[4.63],[3.92837058],[4.63]
85,[0.67916477],[-0.022],[4.048],[4.07],[3.36883523],[4.07]
86,[0.33125216],[-0.102],[3.468],[3.57],[3.13674784],[3.57]
87,[0.17308816],[-0.249],[2.991],[3.24],[2.81791184],[3.24]
88,[-0.01008628],[-0.377],[2.843],[3.22],[2.85308628],[3.22]
89,[-1.4008265],[-2.784],[4.976],[7.76],[6.37682645],[7.76]
90,[-1.5109882],[-2.488],[7.702],[10.19],[9.21298824],[10.19]
91,[-1.3593448],[0.499],[7.819],[7.32],[9.17834484],[7.32]
92,[-0.5670942],[0.769],[6.709],[5.94],[7.27609421],[5.94]
93,[-0.39689335],[1.095],[5.985],[4.89],[6.38189335],[4.89]
94,[-0.01445293],[1.293],[5.353],[4.06],[5.36745293],[4.06]
95,[-0.038924],[1.125],[4.555],[3.43],[4.593924],[3.43]
96,[-0.06771646],[0.936],[3.876],[2.94],[3.94371646],[2.94]
97,[-0.08134521],[0.757],[3.297],[2.54],[3.37834521],[2.54]
98,[-0.06020355],[0.604],[2.804],[2.2],[2.86420355],[2.2]
99,[-0.07222077],[0.445],[2.385],[1.94],[2.45722077],[1.94]
100,[-0.13770553],[0.882],[2.742],[1.86],[2.87970553],[1.86]
101,[0.250259],[1.825],[3.675],[1.85],[3.42474099],[1.85]
102,[0.2996596],[2.103],[3.823],[1.72],[3.52334039],[1.72]
103,[0.17176679],[1.735],[3.315],[1.58],[3.14323321],[1.58]
104,[0.12646073],[1.371],[2.821],[1.45],[2.69453927],[1.45]
105,[0.12124231],[1.05],[2.4],[1.35],[2.27875769],[1.35]
106,[0.14000103],[0.831],[2.101],[1.27],[1.96099897],[1.27]
107,[0.2518002],[0.824],[2.034],[1.21],[1.78219979],[1.21]
108,[0.3800664],[1.026],[2.226],[1.2],[1.84593361],[1.2]
109,[0.39354828],[1.358],[2.798],[1.44],[2.40445172],[1.44]
110,[1.0857959],[1.748],[3.608],[1.86],[2.52220412],[1.86]
111,[1.1926118],[2.39],[4.97],[2.58],[3.77738819],[2.58]
112,[1.7251115],[3.042],[5.742],[2.7],[4.01688852],[2.7]
113,[1.7424464],[2.66],[5.5],[2.84],[3.75755358],[2.84]
114,[1.253351],[2.328],[6.108],[3.78],[4.85464903],[3.78]
115,[1.6974094],[2.377],[6.427],[4.05],[4.72959061],[4.05]
116,[1.4919524],[1.927],[5.857],[3.93],[4.36504758],[3.93]
117,[1.1661859],[1.682],[5.362],[3.68],[4.19581414],[3.68]
118,[0.6226125],[1.451],[4.811],[3.36],[4.18838752],[3.36]
119,[0.27094868],[1.323],[4.453],[3.13],[4.18205132],[3.13]
120,[0.08528844],[1.099],[4.079],[2.98],[3.99371156],[2.98]
121,[-0.13356063],[0.753],[3.503],[2.75],[3.63656063],[2.75]
122,[-0.28676307],[0.466],[2.986],[2.52],[3.27276307],[2.52]
123,[-0.3767129],[0.192],[2.572],[2.38],[2.94871289],[2.38]
124,[-0.11200307],[-0.062],[2.308],[2.37],[2.42000307],[2.37]
125,[-0.0374995],[-0.202],[2.108],[2.31],[2.1454995],[2.31]
126,[0.01338608],[-0.305],[1.965],[2.27],[1.95161392],[2.27]
127,[0.08323231],[-0.247],[1.893],[2.14],[1.80976769],[2.14]
128,[0.08347134],[-0.211],[1.789],[2.],[1.70552866],[2.]
129,[-0.03373853],[-0.267],[1.753],[2.02],[1.78673853],[2.02]
130,[0.06624793],[-0.306],[1.744],[2.05],[1.67775207],[2.05]
131,[0.04213758],[-0.362],[1.688],[2.05],[1.64586242],[2.05]
132,[-0.66355526],[-2.146],[1.894],[4.04],[2.55755526],[4.04]
133,[-0.76314837],[-3.251],[2.619],[5.87],[3.38214837],[5.87]
134,[-1.5431734],[-2.002],[3.718],[5.72],[5.26117343],[5.72]
135,[-1.7578315],[-2.159],[5.461],[7.62],[7.21883145],[7.62]
136,[-1.9853903],[-2.329],[6.841],[9.17],[8.82639031],[9.17]
137,[-2.1539292],[-1.187],[7.273],[8.46],[9.42692923],[8.46]
138,[-0.88978],[-0.423],[6.757],[7.18],[7.64677998],[7.18]
139,[-0.9412333],[-0.263],[5.757],[6.02],[6.69823328],[6.02]
140,[-1.46405],[0.052],[5.162],[5.11],[6.62605005],[5.11]
141,[-1.2862927],[0.495],[4.895],[4.4],[6.18129267],[4.4]
142,[-0.9450938],[0.764],[4.554],[3.79],[5.49909381],[3.79]
143,[-0.7176765],[0.771],[4.071],[3.3],[4.78867652],[3.3]
144,[-0.63386476],[0.675],[3.595],[2.92],[4.22886476],[2.92]
145,[-0.53948784],[0.793],[3.423],[2.63],[3.96248784],[2.63]
146,[-0.37269846],[0.91],[3.27],[2.36],[3.64269846],[2.36]
147,[-0.30135405],[0.804],[2.924],[2.12],[3.22535405],[2.12]
148,[-0.221831],[0.649],[2.579],[1.93],[2.80083099],[1.93]
149,[-0.15444538],[0.472],[2.222],[1.75],[2.37644538],[1.75]
150,[-0.12861344],[0.345],[1.955],[1.61],[2.08361344],[1.61]
151,[-0.10232579],[0.368],[1.848],[1.48],[1.95032579],[1.48]
152,[-0.07974719],[0.383],[1.773],[1.39],[1.85274719],[1.39]
153,[-0.02566858],[0.39],[1.7],[1.31],[1.72566858],[1.31]
154,[-0.00626934],[0.358],[1.608],[1.25],[1.61426934],[1.25]
155,[0.02964744],[0.328],[1.518],[1.19],[1.48835256],[1.19]
156,[0.04046299],[0.3],[1.43],[1.13],[1.38953701],[1.13]
157,[0.05581328],[0.267],[1.347],[1.08],[1.29118672],[1.08]
158,[0.05005658],[0.238],[1.268],[1.03],[1.21794342],[1.03]
159,[0.06293006],[0.21],[1.2],[0.99],[1.13706994],[0.99]
160,[0.10435629],[0.187],[1.137],[0.95],[1.03264371],[0.95]
161,[0.12376155],[0.155],[1.065],[0.91],[0.94123845],[0.91]
162,[0.14241573],[0.145],[1.015],[0.87],[0.87258427],[0.87]
163,[0.09057525],[0.094],[0.984],[0.89],[0.89342475],[0.89]
164,[0.14365475],[0.111],[0.991],[0.88],[0.84734525],[0.88]
165,[0.17566282],[0.119],[0.969],[0.85],[0.79333718],[0.85]
166,[0.11989506],[0.069],[0.949],[0.88],[0.82910494],[0.88]
167,[0.1413926],[0.058],[0.958],[0.9],[0.8166074],[0.9]
168,[0.11838581],[0.05],[0.96],[0.91],[0.84161419],[0.91]
169,[0.14104065],[0.056],[0.936],[0.88],[0.79495935],[0.88]
170,[0.15090162],[0.048],[0.898],[0.85],[0.74709838],[0.85]
171,[0.16724941],[0.032],[0.862],[0.83],[0.69475059],[0.83]
172,[0.25012782],[0.099],[0.919],[0.82],[0.66887218],[0.82]
173,[0.31548575],[0.274],[1.104],[0.83],[0.78851425],[0.83]
174,[0.53845197],[0.453],[1.393],[0.94],[0.85454803],[0.94]
175,[0.60654545],[0.552],[1.712],[1.16],[1.10545455],[1.16]
176,[0.6345983],[0.342],[2.722],[2.38],[2.08740169],[2.38]
177,[0.73414195],[-0.535],[3.805],[4.34],[3.07085805],[4.34]
178,[0.18978241],[-0.575],[3.905],[4.48],[3.71521759],[4.48]
179,[-0.26221725],[-0.709],[3.551],[4.26],[3.81321725],[4.26]
180,[-0.38092047],[-0.759],[3.181],[3.94],[3.56192047],[3.94]
181,[-0.37582266],[-0.824],[2.796],[3.62],[3.17182266],[3.62]
182,[-0.30474174],[-0.826],[2.424],[3.25],[2.72874174],[3.25]
183,[-0.40465188],[-0.837],[2.113],[2.95],[2.51765188],[2.95]
184,[-0.71894646],[-0.462],[2.268],[2.73],[2.98694646],[2.73]
185,[-0.5587387],[-0.042],[2.558],[2.6],[3.11673871],[2.6]
186,[-0.5251753],[0.107],[2.577],[2.47],[3.10217527],[2.47]
187,[-0.58039725],[0.323],[2.673],[2.35],[3.25339725],[2.35]
188,[-0.41867253],[0.612],[2.832],[2.22],[3.25067253],[2.22]
189,[-0.28700465],[0.83],[2.93],[2.1],[3.21700465],[2.1]
190,[-0.29810023],[0.895],[2.905],[2.01],[3.20310023],[2.01]
191,[-0.30690864],[0.869],[2.789],[1.92],[3.09590864],[1.92]
192,[-0.32912922],[0.9],[2.73],[1.83],[3.05912922],[1.83]
193,[-0.13121584],[0.888],[2.678],[1.79],[2.80921584],[1.79]
194,[-0.10689277],[0.881],[2.651],[1.77],[2.75789277],[1.77]
195,[-0.16802962],[0.856],[2.736],[1.88],[2.90402962],[1.88]
196,[-0.04846528],[0.761],[2.921],[2.16],[2.96946528],[2.16]
197,[-0.08382308],[0.644],[2.794],[2.15],[2.87782308],[2.15]
198,[-0.48018473],[0.596],[2.826],[2.23],[3.30618473],[2.23]
199,[-0.12419304],[0.827],[3.367],[2.54],[3.49119304],[2.54]
200,[0.16497192],[0.861],[3.631],[2.77],[3.46602808],[2.77]
201,[0.09239736],[0.505],[3.445],[2.94],[3.35260264],[2.94]
202,[-0.12729621],[0.234],[3.044],[2.81],[3.17129621],[2.81]
203,[-0.34325755],[0.006],[2.646],[2.64],[2.98925755],[2.64]
204,[-0.31483072],[-0.116],[2.554],[2.67],[2.86883072],[2.67]
205,[-0.03577869],[-0.146],[2.654],[2.8],[2.68977869],[2.8]
206,[-0.14198115],[-0.182],[2.488],[2.67],[2.62998115],[2.67]
207,[-0.3106678],[-0.362],[2.118],[2.48],[2.42866781],[2.48]
208,[-0.4150137],[-0.41],[1.87],[2.28],[2.2850137],[2.28]
209,[-0.4538251],[-0.325],[1.775],[2.1],[2.22882509],[2.1]
210,[-0.32583672],[-0.254],[1.686],[1.94],[2.01183672],[1.94]
211,[-0.23234397],[-0.234],[1.606],[1.84],[1.83834397],[1.84]
212,[-0.21982923],[-0.192],[1.548],[1.74],[1.76782923],[1.74]
213,[-0.18025157],[-0.093],[1.717],[1.81],[1.89725157],[1.81]
214,[0.00892501],[0.031],[1.871],[1.84],[1.86207499],[1.84]
215,[-0.1415369],[0.092],[1.902],[1.81],[2.04353691],[1.81]
216,[-0.33758694],[0.271],[2.141],[1.87],[2.47858694],[1.87]
217,[0.04811683],[0.201],[2.201],[2.],[2.15288317],[2.]
218,[0.11308059],[-0.03],[2.06],[2.09],[1.94691941],[2.09]
219,[0.3119917],[0.092],[2.312],[2.22],[2.00000831],[2.22]
220,[0.7365812],[0.383],[2.653],[2.27],[1.91641879],[2.27]
221,[0.5475134],[0.405],[2.685],[2.28],[2.13748657],[2.28]
222,[0.33951488],[0.337],[2.647],[2.31],[2.30748512],[2.31]
223,[0.2111989],[0.231],[2.611],[2.38],[2.3998011],[2.38]
224,[-0.05483846],[-0.003],[2.697],[2.7],[2.75183846],[2.7]
225,[-0.35013837],[-0.165],[2.875],[3.04],[3.22513837],[3.04]
226,[-0.546643],[-0.166],[2.884],[3.05],[3.43064302],[3.05]
227,[-0.57503843],[-0.311],[2.599],[2.91],[3.17403843],[2.91]
228,[-0.5324098],[-0.527],[2.223],[2.75],[2.75540979],[2.75]
229,[-0.5621104],[-0.631],[1.949],[2.58],[2.51111042],[2.58]
230,[-0.5331321],[-0.619],[1.821],[2.44],[2.35413208],[2.44]
231,[-0.47409797],[-0.524],[1.736],[2.26],[2.21009797],[2.26]
232,[-0.43679947],[-0.433],[1.647],[2.08],[2.08379947],[2.08]
233,[-0.41272596],[-0.377],[1.553],[1.93],[1.96572596],[1.93]
234,[-0.40159103],[-0.334],[1.466],[1.8],[1.86759103],[1.8]
235,[-0.398957],[-0.315],[1.435],[1.75],[1.83395701],[1.75]
236,[-0.3826438],[-0.322],[1.408],[1.73],[1.79064379],[1.73]
237,[-0.42759803],[-0.307],[1.373],[1.68],[1.80059803],[1.68]
238,[-0.5163095],[-0.232],[1.418],[1.65],[1.9343095],[1.65]
239,[-0.40131548],[-0.138],[1.462],[1.6],[1.86331548],[1.6]
240,[-0.3547709],[-0.075],[1.465],[1.54],[1.8197709],[1.54]
241,[-0.27560824],[-0.024],[1.446],[1.47],[1.72160824],[1.47]
242,[-0.28558815],[-0.017],[1.393],[1.41],[1.67858815],[1.41]
243,[-0.22518383],[0.001],[1.361],[1.36],[1.58618383],[1.36]
244,[-0.24782877],[0.039],[1.359],[1.32],[1.60682877],[1.32]
245,[-0.23526359],[0.111],[1.391],[1.28],[1.62626359],[1.28]
246,[-0.27084047],[0.22],[1.45],[1.23],[1.72084047],[1.23]
247,[-0.08222586],[0.312],[1.502],[1.19],[1.58422586],[1.19]
248,[0.07229652],[0.382],[1.562],[1.18],[1.48970348],[1.18]
249,[0.12351575],[0.5],[1.69],[1.19],[1.56648425],[1.19]
250,[0.46122426],[0.768],[1.948],[1.18],[1.48677574],[1.18]
251,[0.7153351],[0.98],[2.14],[1.16],[1.42466493],[1.16]
252,[0.6788279],[1.312],[2.432],[1.12],[1.75317212],[1.12]
253,[0.9175625],[1.603],[2.723],[1.12],[1.80543752],[1.12]
254,[0.79382366],[1.545],[2.675],[1.13],[1.88117634],[1.13]
255,[0.8850147],[1.344],[2.584],[1.24],[1.69898529],[1.24]
256,[0.63999176],[1.166],[2.446],[1.28],[1.80600824],[1.28]
257,[0.37384912],[0.906],[2.156],[1.25],[1.78215088],[1.25]
258,[0.22386563],[0.683],[1.883],[1.2],[1.65913437],[1.2]
259,[0.06247318],[0.57],[1.72],[1.15],[1.65752682],[1.15]
260,[-0.05830716],[0.561],[1.651],[1.09],[1.70930716],[1.09]
261,[-0.09670646],[0.554],[1.584],[1.03],[1.68070646],[1.03]
262,[-0.10709746],[0.53],[1.51],[0.98],[1.61709746],[0.98]
263,[-0.10296188],[0.489],[1.429],[0.94],[1.53196188],[0.94]
264,[-0.00708146],[0.525],[1.435],[0.91],[1.44208146],[0.91]
265,[0.06355746],[0.564],[1.434],[0.87],[1.37044254],[0.87]
266,[0.07465005],[0.517],[1.347],[0.83],[1.27234995],[0.83]
267,[0.06421468],[0.456],[1.266],[0.81],[1.20178532],[0.81]
268,[0.08585624],[0.436],[1.206],[0.77],[1.12014376],[0.77]
269,[0.15945047],[0.48],[1.23],[0.75],[1.07054953],[0.75]
270,[-0.0434057],[0.627],[1.497],[0.87],[1.5404057],[0.87]
271,[0.42531347],[1.061],[2.101],[1.04],[1.67568653],[1.04]
272,[0.66172373],[1.143],[2.253],[1.11],[1.59127627],[1.11]
273,[0.3881355],[0.876],[1.956],[1.08],[1.56786451],[1.08]
274,[0.0893718],[0.658],[1.698],[1.04],[1.6086282],[1.04]
275,[0.0083272],[0.607],[1.577],[0.97],[1.5686728],[0.97]
276,[-0.00298875],[0.568],[1.478],[0.91],[1.48098875],[0.91]
277,[0.23641828],[0.592],[1.502],[0.91],[1.26558172],[0.91]
278,[0.48016977],[0.658],[1.598],[0.94],[1.11783023],[0.94]
279,[0.3345426],[0.632],[1.582],[0.95],[1.2474574],[0.95]
280,[0.16036806],[0.577],[1.487],[0.91],[1.32663194],[0.91]
281,[0.14407413],[0.51],[1.38],[0.87],[1.23592587],[0.87]
282,[0.13440837],[0.451],[1.281],[0.83],[1.14659163],[0.83]
283,[0.1436274],[0.398],[1.188],[0.79],[1.04437259],[0.79]
284,[0.16311133],[0.4],[1.16],[0.76],[0.99688867],[0.76]
285,[0.18631497],[0.464],[1.214],[0.75],[1.02768503],[0.75]
286,[0.31704292],[0.527],[1.267],[0.74],[0.94995708],[0.74]
287,[0.3449355],[0.58],[1.3],[0.72],[0.95506449],[0.72]
288,[0.25979793],[0.56],[1.27],[0.71],[1.01020207],[0.71]
289,[0.3007522],[0.509],[1.209],[0.7],[0.90824781],[0.7]
290,[0.41391516],[0.515],[1.225],[0.71],[0.81108484],[0.71]
291,[0.32643026],[0.506],[1.216],[0.71],[0.88956974],[0.71]
292,[0.15507007],[0.438],[1.138],[0.7],[0.98292993],[0.7]
293,[0.18072739],[0.406],[1.076],[0.67],[0.89527261],[0.67]
294,[0.11312114],[0.365],[1.015],[0.65],[0.90187886],[0.65]
295,[0.08860643],[0.306],[0.936],[0.63],[0.84739357],[0.63]
296,[0.04536867],[0.241],[0.861],[0.62],[0.81563133],[0.62]
297,[0.04404309],[0.226],[0.826],[0.6],[0.78195691],[0.6]
298,[0.04557799],[0.211],[0.791],[0.58],[0.74542201],[0.58]
299,[-0.02590857],[0.184],[0.724],[0.54],[0.74990857],[0.54]
300,[-0.08500172],[0.158],[0.658],[0.5],[0.74300172],[0.5]
301,[-0.07442545],[0.137],[0.607],[0.47],[0.68142545],[0.47]
302,[-0.03463476],[0.113],[0.553],[0.44],[0.58763476],[0.44]
303,[-0.04526047],[0.092],[0.502],[0.41],[0.54726047],[0.41]
304,[-0.04037413],[0.014],[0.464],[0.45],[0.50437413],[0.45]
305,[-0.01997334],[0.017],[0.427],[0.41],[0.44697334],[0.41]
306,[0.00902124],[-0.007],[0.383],[0.39],[0.37397876],[0.39]
307,[0.03267606],[-0.029],[0.341],[0.37],[0.30832394],[0.37]
308,[0.01549784],[-0.037],[0.303],[0.34],[0.28750216],[0.34]
309,[0.02431881],[-0.042],[0.268],[0.31],[0.24368119],[0.31]
310,[0.06816369],[-0.054],[0.236],[0.29],[0.16783631],[0.29]
311,[0.05921328],[-0.054],[0.206],[0.26],[0.14678672],[0.26]
312,[0.08398311],[-0.061],[0.179],[0.24],[0.09501689],[0.24]
313,[0.0983628],[-0.066],[0.154],[0.22],[0.0556372],[0.22]
314,[0.12137468],[-0.066],[0.154],[0.22],[0.03262532],[0.22]
315,[0.17947474],[-0.039],[0.181],[0.22],[0.00152526],[0.22]
316,[0.12299034],[-0.034],[0.186],[0.22],[0.06300966],[0.22]
317,[0.20590296],[0.021],[0.241],[0.22],[0.03509704],[0.22]
318,[0.21756336],[0.105],[0.375],[0.27],[0.15743664],[0.27]
319,[0.19550297],[0.148],[0.458],[0.31],[0.26249703],[0.31]
320,[0.14883797],[0.15],[0.47],[0.32],[0.32116203],[0.32]
321,[0.19247317],[0.213],[0.523],[0.31],[0.33052683],[0.31]
322,[0.09220284],[0.246],[0.546],[0.3],[0.45379716],[0.3]
323,[0.03680484],[0.237],[0.527],[0.29],[0.49019516],[0.29]
324,[0.16365376],[0.267],[0.667],[0.4],[0.50334624],[0.4]
325,[-0.32272744],[0.419],[1.089],[0.67],[1.41172744],[0.67]
326,[0.24459085],[0.649],[1.369],[0.72],[1.12440915],[0.72]
327,[0.12357385],[0.547],[1.267],[0.72],[1.14342615],[0.72]
328,[0.02315833],[0.501],[1.201],[0.7],[1.17784167],[0.7]
329,[0.05400863],[0.475],[1.215],[0.74],[1.16099137],[0.74]
330,[0.04330973],[0.459],[1.239],[0.78],[1.19569027],[0.78]
331,[0.00365508],[0.388],[1.168],[0.78],[1.16434492],[0.78]
332,[0.02142549],[0.352],[1.132],[0.78],[1.11057451],[0.78]
333,[0.01768499],[0.391],[1.161],[0.77],[1.14331501],[0.77]
334,[-0.01960756],[0.398],[1.148],[0.75],[1.16760756],[0.75]
335,[-0.04200679],[0.313],[1.073],[0.76],[1.11500679],[0.76]
336,[-0.15716372],[0.326],[1.166],[0.84],[1.32316372],[0.84]
337,[0.06127828],[0.41],[1.25],[0.84],[1.18872172],[0.84]
338,[-0.01903877],[0.336],[1.156],[0.82],[1.17503877],[0.82]
339,[-0.04434867],[0.289],[1.079],[0.79],[1.12334867],[0.79]
340,[-0.03539607],[0.236],[1.006],[0.77],[1.04139607],[0.77]
341,[-0.04985996],[0.191],[0.941],[0.75],[0.99085996],[0.75]
342,[-0.01813772],[0.159],[0.879],[0.72],[0.89713772],[0.72]
343,[-0.01991312],[0.114],[0.804],[0.69],[0.82391312],[0.69]
344,[0.04974106],[0.118],[0.788],[0.67],[0.73825894],[0.67]
345,[0.05386606],[0.147],[0.797],[0.65],[0.74313394],[0.65]
346,[0.13458115],[0.209],[0.859],[0.65],[0.72441885],[0.65]
347,[0.22586688],[0.336],[1.006],[0.67],[0.78013312],[0.67]
348,[0.2558074],[0.29],[1.25],[0.96],[0.9941926],[0.96]
349,[-0.9388482],[-0.735],[2.545],[3.28],[3.4838482],[3.28]
350,[-0.48101875],[-0.511],[3.849],[4.36],[4.33001875],[4.36]
351,[-0.59111726],[-0.168],[3.922],[4.09],[4.51311726],[4.09]
352,[-0.52775866],[-0.04],[3.93],[3.97],[4.45775866],[3.97]
353,[-1.2112195],[0.239],[4.539],[4.3],[5.75021955],[4.3]
354,[-0.7664524],[0.718],[4.768],[4.05],[5.53445237],[4.05]
355,[-0.5150107],[0.56],[4.17],[3.61],[4.68501071],[3.61]
356,[-0.3356646],[0.559],[3.769],[3.21],[4.1046646],[3.21]
357,[-0.3384455],[0.642],[3.572],[2.93],[3.91044551],[2.93]
358,[-0.35022143],[0.696],[3.316],[2.62],[3.66622143],[2.62]
359,[-0.37710616],[0.63],[3.01],[2.38],[3.38710616],[2.38]
360,[-0.3555005],[0.565],[2.725],[2.16],[3.08050049],[2.16]
361,[-0.35496745],[0.507],[2.487],[1.98],[2.84196745],[1.98]
362,[-0.30758],[0.44],[2.26],[1.82],[2.56757999],[1.82]
363,[-0.27891484],[0.318],[1.998],[1.68],[2.27691484],[1.68]
364,[-0.9842717],[0.122],[2.412],[2.29],[3.39627171],[2.29]
365,[-1.2453198],[0.127],[3.237],[3.11],[4.48231984],[3.11]
366,[-2.1667373],[-0.656],[4.894],[5.55],[7.06073732],[5.55]
367,[-1.7456605],[0.596],[5.996],[5.4],[7.74166054],[5.4]
