,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
69,[-0.2666009],[0.442],[1.072],[0.63],[1.33860091],[0.63]
70,[0.0953137],[0.449],[1.059],[0.61],[0.9636863],[0.61]
71,[-0.22361845],[-0.126],[1.794],[1.92],[2.01761845],[1.92]
72,[1.1795988],[0.888],[1.928],[1.04],[0.74840119],[1.04]
73,[0.7985331],[0.296],[1.216],[0.92],[0.41746692],[0.92]
74,[0.20184198],[0.38],[1.13],[0.75],[0.92815802],[0.75]
75,[0.13200441],[0.235],[1.085],[0.85],[0.95299559],[0.85]
76,[-0.43224943],[-0.282],[1.048],[1.33],[1.48024943],[1.33]
77,[-0.6825893],[0.213],[7.423],[7.21],[8.10558929],[7.21]
78,[0.7114849],[2.686],[4.946],[2.26],[4.23451509],[2.26]
79,[0.23477519],[0.41],[2.1],[1.69],[1.86522481],[1.69]
80,[-0.23238486],[-0.017],[1.183],[1.2],[1.41538486],[1.2]
81,[-0.09247127],[-0.03],[1.14],[1.17],[1.23247127],[1.17]
82,[-0.49211252],[0.231],[1.151],[0.92],[1.64311252],[0.92]
83,[-0.04218927],[0.174],[1.124],[0.95],[1.16618927],[0.95]
84,[-0.01333418],[-0.517],[1.073],[1.59],[1.08633418],[1.59]
85,[-0.05480459],[-1.296],[1.024],[2.32],[1.07880459],[2.32]
86,[-0.10600221],[-2.263],[0.977],[3.24],[1.08300221],[3.24]
87,[-0.19955477],[-2.998],[0.932],[3.93],[1.13155477],[3.93]
88,[-0.48095423],[-2.871],[0.889],[3.76],[1.36995423],[3.76]
89,[-1.5233438],[-0.51],[2.31],[2.82],[3.8333438],[2.82]
90,[-0.25314093],[1.394],[2.604],[1.21],[2.85714093],[1.21]
91,[-0.07455617],[0.461],[1.231],[0.77],[1.30555617],[0.77]
92,[-0.21258077],[0.249],[0.989],[0.74],[1.20158077],[0.74]
93,[-0.10817638],[-0.12],[0.95],[1.07],[1.05817638],[1.07]
94,[-0.141837],[-0.162],[0.908],[1.07],[1.049837],[1.07]
95,[-0.13898206],[-0.341],[0.869],[1.21],[1.00798206],[1.21]
96,[-0.10642225],[-1.35],[0.83],[2.18],[0.93642225],[2.18]
97,[-0.17743489],[-1.337],[0.793],[2.13],[0.97043489],[2.13]
98,[-0.27673966],[-1.352],[0.758],[2.11],[1.03473966],[2.11]
99,[-0.17960823],[-2.125],[0.725],[2.85],[0.90460823],[2.85]
100,[-0.32354802],[-1.157],[0.693],[1.85],[1.01654802],[1.85]
101,[-0.39192867],[-0.387],[0.663],[1.05],[1.05492867],[1.05]
102,[-0.09232005],[-0.886],[0.634],[1.52],[0.72632005],[1.52]
103,[-0.07377434],[-0.715],[0.605],[1.32],[0.67877434],[1.32]
104,[-0.13398698],[0.059],[0.579],[0.52],[0.71298698],[0.52]
105,[-0.06157845],[0.233],[0.553],[0.32],[0.61457845],[0.32]
106,[-0.07822526],[0.239],[0.529],[0.29],[0.60722526],[0.29]
107,[-0.09138179],[0.215],[0.505],[0.29],[0.59638179],[0.29]
108,[-0.14636785],[0.204],[0.484],[0.28],[0.63036785],[0.28]
109,[-0.3775339],[0.208],[0.478],[0.27],[0.85553391],[0.27]
110,[-0.32272404],[-0.949],[0.481],[1.43],[0.80372404],[1.43]
111,[-0.697999],[-0.575],[0.495],[1.07],[1.192999],[1.07]
112,[-0.5172509],[-0.033],[0.497],[0.53],[1.0142509],[0.53]
113,[-0.6762713],[0.014],[0.494],[0.48],[1.17027132],[0.48]
114,[-0.7494779],[0.009],[0.509],[0.5],[1.25847792],[0.5]
115,[-0.34383613],[0.074],[0.504],[0.43],[0.84783613],[0.43]
116,[-0.3776313],[0.136],[0.496],[0.36],[0.87363131],[0.36]
117,[0.00977579],[0.099],[0.489],[0.39],[0.47922421],[0.39]
118,[0.05833797],[0.138],[0.468],[0.33],[0.40966203],[0.33]
119,[0.02250043],[0.166],[0.446],[0.28],[0.42349957],[0.28]
120,[0.03817002],[0.135],[0.425],[0.29],[0.38682998],[0.29]
121,[0.02698132],[0.036],[0.406],[0.37],[0.37901868],[0.37]
122,[0.01786771],[0.007],[0.387],[0.38],[0.36913229],[0.38]
123,[0.0127503],[0.12],[0.37],[0.25],[0.3572497],[0.25]
124,[-0.0136047],[0.123],[0.353],[0.23],[0.3666047],[0.23]
125,[0.01221967],[0.117],[0.337],[0.22],[0.32478033],[0.22]
126,[0.02233979],[0.091],[0.321],[0.23],[0.29866021],[0.23]
127,[0.00206333],[0.077],[0.307],[0.23],[0.30493667],[0.23]
128,[-0.01156196],[0.043],[0.293],[0.25],[0.30456196],[0.25]
129,[0.02910846],[0.019],[0.279],[0.26],[0.24989154],[0.26]
130,[-0.01354772],[0.046],[0.266],[0.22],[0.27954772],[0.22]
131,[0.00033718],[0.045],[0.255],[0.21],[0.25466282],[0.21]
132,[-0.3249216],[0.471],[0.691],[0.22],[1.01592161],[0.22]
133,[0.10232241],[0.543],[0.733],[0.19],[0.63067759],[0.19]
134,[0.06995589],[-0.111],[0.429],[0.54],[0.35904411],[0.54]
135,[0.54007465],[-3.67],[1.18],[4.85],[0.63992535],[4.85]
136,[0.78825706],[0.165],[1.955],[1.79],[1.16674294],[1.79]
137,[0.28602204],[0.515],[1.195],[0.68],[0.90897796],[0.68]
138,[0.13757637],[0.166],[0.636],[0.47],[0.49842363],[0.47]
139,[0.02890849],[0.13],[0.61],[0.48],[0.58109151],[0.48]
140,[-0.1805768],[0.249],[0.589],[0.34],[0.7695768],[0.34]
141,[-0.26370484],[0.242],[0.572],[0.33],[0.83570484],[0.33]
142,[-0.5001101],[0.234],[0.564],[0.33],[1.06411009],[0.33]
143,[-0.40271354],[0.246],[0.556],[0.31],[0.95871354],[0.31]
144,[-0.5840919],[0.239],[0.549],[0.31],[1.1330919],[0.31]
145,[-0.6624529],[0.246],[0.546],[0.3],[1.20845288],[0.3]
146,[-0.44403368],[0.226],[0.536],[0.31],[0.98003368],[0.31]
147,[-0.44083428],[0.184],[0.524],[0.34],[0.96483428],[0.34]
148,[-0.4521122],[0.166],[0.516],[0.35],[0.9681122],[0.35]
149,[-0.35090876],[0.192],[0.502],[0.31],[0.85290876],[0.31]
150,[-0.2601316],[0.2],[0.48],[0.28],[0.7401316],[0.28]
151,[-0.16503358],[0.208],[0.458],[0.25],[0.62303358],[0.25]
152,[-0.23288351],[0.21],[0.44],[0.23],[0.67288351],[0.23]
153,[-0.08412409],[0.202],[0.422],[0.22],[0.50612409],[0.22]
154,[-0.07631278],[0.193],[0.403],[0.21],[0.47931278],[0.21]
155,[-0.0496121],[0.184],[0.384],[0.2],[0.4336121],[0.2]
156,[-0.03853536],[0.167],[0.367],[0.2],[0.40553536],[0.2]
157,[-0.06041524],[0.161],[0.351],[0.19],[0.41141524],[0.19]
158,[-0.05979982],[0.156],[0.336],[0.18],[0.39579982],[0.18]
159,[-0.40335906],[0.151],[0.331],[0.18],[0.73435906],[0.18]
160,[-0.22614443],[0.158],[0.328],[0.17],[0.55414443],[0.17]
161,[-0.2807535],[0.149],[0.319],[0.17],[0.59975349],[0.17]
162,[-0.19790372],[0.15],[0.31],[0.16],[0.50790372],[0.16]
163,[-0.27469563],[0.152],[0.302],[0.15],[0.57669563],[0.15]
164,[-0.30556118],[0.142],[0.292],[0.15],[0.59756118],[0.15]
165,[-0.24565315],[0.129],[0.279],[0.15],[0.52465315],[0.15]
166,[-0.07495323],[0.116],[0.266],[0.15],[0.34095323],[0.15]
167,[-0.01694745],[0.114],[0.254],[0.14],[0.27094745],[0.14]
168,[-0.04483175],[0.102],[0.242],[0.14],[0.28683175],[0.14]
169,[-0.13071746],[0.095],[0.235],[0.14],[0.36571746],[0.14]
170,[-0.25198615],[0.092],[0.232],[0.14],[0.48398615],[0.14]
171,[-0.34529012],[0.092],[0.232],[0.14],[0.57729012],[0.14]
172,[-0.28452665],[0.101],[0.231],[0.13],[0.51552665],[0.13]
173,[-0.35575366],[0.094],[0.224],[0.13],[0.57975366],[0.13]
174,[-0.22086114],[0.091],[0.221],[0.13],[0.44186114],[0.13]
175,[-0.08447573],[0.101],[0.221],[0.12],[0.30547573],[0.12]
176,[-0.3964526],[0.124],[0.254],[0.13],[0.65045261],[0.13]
177,[-0.00176692],[0.148],[0.278],[0.13],[0.27976692],[0.13]
178,[0.0674095],[0.166],[0.286],[0.12],[0.2185905],[0.12]
179,[0.10107476],[0.222],[0.352],[0.13],[0.25092524],[0.13]
180,[0.19183904],[0.238],[0.368],[0.13],[0.17616096],[0.13]
181,[0.10052727],[0.241],[0.361],[0.12],[0.26047273],[0.12]
182,[0.07481588],[0.216],[0.346],[0.13],[0.27118412],[0.13]
183,[-0.07735816],[0.213],[0.333],[0.12],[0.41035816],[0.12]
184,[-0.33649808],[0.206],[0.326],[0.12],[0.66249808],[0.12]
185,[-0.29093254],[0.2],[0.32],[0.12],[0.61093254],[0.12]
186,[-0.23726237],[0.197],[0.317],[0.12],[0.55426237],[0.12]
187,[-0.16862833],[0.197],[0.317],[0.12],[0.48562833],[0.12]
188,[-0.12420943],[0.178],[0.308],[0.13],[0.43220943],[0.13]
189,[-0.29202515],[0.17],[0.3],[0.13],[0.59202515],[0.13]
190,[-0.4206431],[0.141],[0.301],[0.16],[0.72164309],[0.16]
191,[-0.46219337],[0.141],[0.301],[0.16],[0.76319337],[0.16]
192,[-0.3482113],[0.143],[0.293],[0.15],[0.64121129],[0.15]
193,[-0.2346397],[0.133],[0.283],[0.15],[0.5176397],[0.15]
194,[-0.1765689],[0.124],[0.274],[0.15],[0.4505689],[0.15]
195,[-0.23924899],[0.125],[0.265],[0.14],[0.50424899],[0.14]
196,[-0.27107936],[0.126],[0.266],[0.14],[0.53707936],[0.14]
197,[-0.11210296],[0.135],[0.275],[0.14],[0.38710296],[0.14]
198,[0.04844311],[0.238],[0.398],[0.16],[0.34955689],[0.16]
199,[0.25557095],[0.21],[0.4],[0.19],[0.14442905],[0.19]
200,[0.1478455],[0.242],[0.402],[0.16],[0.25415449],[0.16]
201,[0.0621503],[0.229],[0.389],[0.16],[0.3268497],[0.16]
202,[0.02166647],[0.202],[0.372],[0.17],[0.35033353],[0.17]
203,[-0.10383385],[0.176],[0.356],[0.18],[0.45983385],[0.18]
204,[0.01047421],[0.174],[0.384],[0.21],[0.37352579],[0.21]
205,[0.05938786],[0.21],[0.39],[0.18],[0.33061214],[0.18]
206,[0.00877178],[0.174],[0.374],[0.2],[0.36522822],[0.2]
207,[-0.04277599],[0.2],[0.36],[0.16],[0.40277599],[0.16]
208,[-0.02102202],[0.154],[0.344],[0.19],[0.36502202],[0.19]
209,[-0.18871984],[0.183],[0.333],[0.15],[0.52171984],[0.15]
210,[-0.14292216],[0.172],[0.322],[0.15],[0.46492216],[0.15]
211,[-0.19125733],[0.17],[0.31],[0.14],[0.50125733],[0.14]
212,[-0.1467301],[0.159],[0.299],[0.14],[0.4457301],[0.14]
213,[-0.33340615],[-0.096],[0.294],[0.39],[0.62740615],[0.39]
214,[-0.07215461],[-0.18],[0.58],[0.76],[0.65215461],[0.76]
215,[0.4358865],[0.755],[1.415],[0.66],[0.9791135],[0.66]
216,[0.4983622],[1.293],[2.133],[0.84],[1.63463779],[0.84]
217,[0.39490345],[1.103],[2.033],[0.93],[1.63809655],[0.93]
218,[0.6993236],[1.587],[2.607],[1.02],[1.90767641],[1.02]
219,[0.33989656],[1.727],[2.517],[0.79],[2.17710344],[0.79]
220,[0.26057732],[0.808],[1.378],[0.57],[1.11742268],[0.57]
221,[0.49444157],[1.311],[1.771],[0.46],[1.27655843],[0.46]
222,[0.91260046],[1.779],[2.419],[0.64],[1.50639954],[0.64]
223,[0.49402758],[2.296],[3.006],[0.71],[2.51197242],[0.71]
224,[0.6055665],[2.789],[3.879],[1.09],[3.2734335],[1.09]
225,[0.80675966],[4.524],[6.564],[2.04],[5.75724034],[2.04]
226,[0.5884856],[6.256],[8.256],[2.],[7.6675144],[2.]
227,[-0.19265679],[5.468],[7.128],[1.66],[7.32065679],[1.66]
228,[0.47359937],[3.955],[5.515],[1.56],[5.04140063],[1.56]
229,[0.52007806],[2.72],[4.77],[2.05],[4.24992194],[2.05]
230,[0.38786918],[2.38],[4.51],[2.13],[4.12213082],[2.13]
231,[0.57366204],[2.357],[4.587],[2.23],[4.01333796],[2.23]
232,[0.61251724],[1.811],[4.401],[2.59],[3.78848276],[2.59]
233,[0.62146163],[0.991],[3.881],[2.89],[3.25953837],[2.89]
234,[0.61701334],[0.596],[3.426],[2.83],[2.80898666],[2.83]
235,[0.6490089],[0.505],[3.425],[2.92],[2.77599107],[2.92]
236,[0.61072135],[0.736],[3.866],[3.13],[3.25527865],[3.13]
237,[0.6815013],[1.444],[4.544],[3.1],[3.86249867],[3.1]
238,[0.632306],[2.573],[5.913],[3.34],[5.28069402],[3.34]
239,[0.6765826],[2.904],[6.084],[3.18],[5.40741743],[3.18]
240,[-1.7734344],[5.91],[10.19],[4.28],[11.9634344],[4.28]
241,[-3.0337884],[6.393],[13.633],[7.24],[16.66678844],[7.24]
242,[-0.2136761],[2.045],[8.965],[6.92],[9.1786761],[6.92]
243,[0.41425505],[2.422],[9.442],[7.02],[9.02774495],[7.02]
244,[0.73130465],[2.557],[11.207],[8.65],[10.47569535],[8.65]
245,[0.9538737],[3.359],[11.959],[8.6],[11.00512631],[8.6]
246,[0.5542582],[-0.493],[6.147],[6.64],[5.59274177],[6.64]
247,[0.44220802],[-0.372],[3.928],[4.3],[3.48579198],[4.3]
248,[0.18159936],[-0.243],[3.077],[3.32],[2.89540064],[3.32]
249,[-0.80049473],[-0.074],[2.426],[2.5],[3.22649473],[2.5]
250,[-0.65088457],[-0.308],[1.882],[2.19],[2.53288457],[2.19]
251,[-0.9938492],[0.056],[1.906],[1.85],[2.89984922],[1.85]
252,[-1.54899],[0.691],[2.401],[1.71],[3.94999001],[1.71]
253,[-0.60317624],[1.136],[2.776],[1.64],[3.37917624],[1.64]
254,[-0.03945866],[0.845],[2.345],[1.5],[2.38445866],[1.5]
255,[0.24883303],[0.259],[1.889],[1.63],[1.64016697],[1.63]
256,[0.8936172],[0.674],[2.714],[2.04],[1.82038279],[2.04]
257,[1.1828986],[1.825],[4.005],[2.18],[2.82210136],[2.18]
258,[1.0393956],[2.216],[4.156],[1.94],[3.11660443],[1.94]
259,[1.2218125],[2.337],[4.337],[2.],[3.11518751],[2.]
260,[1.1903849],[2.569],[4.629],[2.06],[3.43861514],[2.06]
261,[1.1897452],[1.341],[4.951],[3.61],[3.76125481],[3.61]
262,[1.3735392],[3.268],[7.838],[4.57],[6.46446079],[4.57]
263,[2.0552988],[5.466],[9.696],[4.23],[7.64070119],[4.23]
264,[1.2030396],[1.613],[5.943],[4.33],[4.73996035],[4.33]
265,[2.180899],[2.717],[8.117],[5.4],[5.9361011],[5.4]
266,[1.8395329],[1.952],[7.652],[5.7],[5.81246715],[5.7]
267,[1.4721167],[1.237],[7.137],[5.9],[5.66488329],[5.9]
268,[1.6823978],[-0.443],[5.987],[6.43],[4.30460216],[6.43]
269,[2.0716732],[0.429],[7.049],[6.62],[4.97732685],[6.62]
270,[1.7216046],[5.93],[12.4],[6.47],[10.67839541],[6.47]
271,[2.4542367],[1.706],[5.536],[3.83],[3.08176325],[3.83]
272,[1.7046065],[0.05],[3.68],[3.63],[1.97539347],[3.63]
273,[2.1798265],[-0.988],[5.222],[6.21],[3.0421735],[6.21]
274,[2.6833277],[2.305],[8.695],[6.39],[6.01167233],[6.39]
275,[2.891295],[2.499],[8.499],[6.],[5.60770504],[6.]
276,[3.0487874],[2.183],[8.323],[6.14],[5.27421264],[6.14]
277,[2.3838422],[1.899],[5.549],[3.65],[3.16515777],[3.65]
278,[1.4991829],[1.308],[3.578],[2.27],[2.07881706],[2.27]
279,[1.3377194],[0.709],[2.669],[1.96],[1.33128056],[1.96]
280,[1.638088],[0.634],[2.574],[1.94],[0.93591201],[1.94]
281,[1.445771],[0.411],[2.381],[1.97],[0.93522902],[1.97]
282,[1.3006296],[0.056],[2.056],[2.],[0.75537038],[2.]
283,[1.9178894],[1.439],[3.569],[2.13],[1.65111064],[2.13]
284,[1.8360188],[2.372],[4.662],[2.29],[2.8259812],[2.29]
285,[2.8612595],[2.614],[5.344],[2.73],[2.48274054],[2.73]
286,[1.9514251],[2.069],[5.379],[3.31],[3.42757492],[3.31]
287,[2.3855984],[1.435],[4.985],[3.55],[2.59940158],[3.55]
288,[1.9781129],[1.057],[4.217],[3.16],[2.23888706],[3.16]
289,[2.1377494],[0.337],[3.307],[2.97],[1.16925057],[2.97]
290,[1.9910991],[0.157],[2.707],[2.55],[0.71590088],[2.55]
291,[1.9957912],[0.185],[2.475],[2.29],[0.4792088],[2.29]
292,[3.0965433],[-0.235],[6.855],[7.09],[3.75845669],[7.09]
293,[2.9146821],[2.249],[6.289],[4.04],[3.37431785],[4.04]
294,[3.108387],[1.668],[4.768],[3.1],[1.65961301],[3.1]
295,[2.3292723],[0.801],[4.141],[3.34],[1.81172773],[3.34]
296,[3.5125372],[0.657],[4.817],[4.16],[1.30446276],[4.16]
297,[2.4686346],[1.026],[4.776],[3.75],[2.30736539],[3.75]
298,[2.8559847],[-0.136],[3.884],[4.02],[1.02801531],[4.02]
299,[3.0873027],[-0.376],[3.654],[4.03],[0.56669732],[4.03]
300,[3.2170558],[-2.486],[3.504],[5.99],[0.2869442],[5.99]
301,[3.4009886],[-2.301],[3.169],[5.47],[-0.23198858],[5.47]
302,[3.4509475],[-1.032],[2.748],[3.78],[-0.70294752],[3.78]
303,[3.4388962],[-1.28],[2.44],[3.72],[-0.99889618],[3.72]
304,[3.4668238],[-1.465],[2.165],[3.63],[-1.30182382],[3.63]
305,[3.4662313],[-1.258],[1.892],[3.15],[-1.57423135],[3.15]
306,[3.461326],[-1.333],[1.837],[3.17],[-1.62432588],[3.17]
307,[3.5809653],[-1.142],[1.808],[2.95],[-1.77296528],[2.95]
308,[3.4178975],[-0.983],[1.747],[2.73],[-1.67089746],[2.73]
309,[3.4009166],[-0.835],[1.675],[2.51],[-1.72591658],[2.51]
310,[3.3348763],[-1.743],[1.597],[3.34],[-1.7378763],[3.34]
311,[1.913197],[5.149],[9.849],[4.7],[7.93580296],[4.7]
312,[2.2524054],[1.133],[5.223],[4.09],[2.97059459],[4.09]
313,[2.3205519],[-2.653],[2.127],[4.78],[-0.19355187],[4.78]
314,[2.706459],[-1.704],[1.586],[3.29],[-1.12045905],[3.29]
315,[2.9678602],[-0.763],[1.567],[2.33],[-1.40086022],[2.33]
316,[2.9533017],[-0.52],[1.54],[2.06],[-1.41330167],[2.06]
317,[2.8353953],[-0.78],[1.48],[2.26],[-1.35539534],[2.26]
318,[2.941541],[-0.62],[1.43],[2.05],[-1.51154096],[2.05]
319,[3.038852],[-0.375],[1.375],[1.75],[-1.66385198],[1.75]
320,[3.1618602],[0.008],[2.478],[2.47],[-0.68386023],[2.47]
321,[2.5118637],[0.62],[2.31],[1.69],[-0.20186371],[1.69]
322,[2.9107606],[-10.232],[1.358],[11.59],[-1.55276064],[11.59]
323,[2.5969677],[-19.296],[4.394],[23.69],[1.7970323],[23.69]
324,[2.8024023],[0.227],[4.387],[4.16],[1.58459774],[4.16]
325,[3.759392],[2.128],[4.708],[2.58],[0.94860798],[2.58]
326,[2.6909645],[1.913],[4.013],[2.1],[1.32203554],[2.1]
327,[3.2809606],[-0.369],[2.611],[2.98],[-0.66996056],[2.98]
328,[3.4404862],[0.249],[2.899],[2.65],[-0.54148619],[2.65]
329,[2.5969718],[0.478],[2.538],[2.06],[-0.05897175],[2.06]
330,[2.529481],[0.023],[1.533],[1.51],[-0.99648093],[1.51]
331,[2.6002069],[0.079],[1.389],[1.31],[-1.21120685],[1.31]
332,[3.1078837],[0.456],[1.936],[1.48],[-1.17188369],[1.48]
333,[1.9805036],[0.48],[1.81],[1.33],[-0.17050356],[1.33]
334,[2.8003783],[-42.243],[2.297],[44.54],[-0.50337832],[44.54]
335,[1.1505241],[4.052],[13.722],[9.67],[12.57147586],[9.67]
336,[1.3942044],[1.448],[5.248],[3.8],[3.85379562],[3.8]
337,[1.1728358],[-0.846],[1.984],[2.83],[0.81116417],[2.83]
338,[2.9061613],[-1.912],[4.798],[6.71],[1.89183869],[6.71]
339,[3.3265185],[2.119],[6.339],[4.22],[3.01248146],[4.22]
340,[1.7009947],[0.939],[3.479],[2.54],[1.77800527],[2.54]
341,[1.5841601],[-0.257],[1.693],[1.95],[0.10883991],[1.95]
342,[1.3744738],[-0.084],[1.446],[1.53],[0.07152619],[1.53]
343,[1.2240169],[0.091],[1.361],[1.27],[0.1369831],[1.27]
344,[1.2430611],[0.17],[1.31],[1.14],[0.06693893],[1.14]
345,[1.3182578],[0.403],[1.453],[1.05],[0.13474219],[1.05]
346,[0.92050093],[0.536],[1.396],[0.86],[0.47549907],[0.86]
347,[0.6266751],[0.552],[1.292],[0.74],[0.66532487],[0.74]
348,[0.5995056],[0.574],[1.224],[0.65],[0.6244944],[0.65]
349,[0.48276037],[0.587],[1.157],[0.57],[0.67423963],[0.57]
350,[0.46500626],[0.1],[1.13],[1.03],[0.66499374],[1.03]
351,[-1.6475229],[2.609],[5.189],[2.58],[6.83652293],[2.58]
352,[0.9050576],[2.558],[5.628],[3.07],[4.72294239],[3.07]
353,[0.4075091],[1.306],[2.936],[1.63],[2.52849091],[1.63]
354,[0.39957997],[0.173],[1.333],[1.16],[0.93342003],[1.16]
355,[0.422616],[-1.322],[1.168],[2.49],[0.745384],[2.49]
356,[-1.5367599],[-1.468],[5.012],[6.48],[6.54875985],[6.48]
357,[0.9570867],[1.849],[4.549],[2.7],[3.59191332],[2.7]
358,[0.6403136],[1.327],[3.227],[1.9],[2.58668637],[1.9]
359,[0.5504654],[0.93],[2.4],[1.47],[1.8495346],[1.47]
360,[0.4347085],[-0.345],[1.295],[1.64],[0.86029149],[1.64]
361,[0.6187843],[-0.151],[2.189],[2.34],[1.57021569],[2.34]
362,[0.5982965],[0.618],[2.288],[1.67],[1.68970348],[1.67]
363,[0.5659705],[-0.674],[1.666],[2.34],[1.10002952],[2.34]
364,[-0.187044],[-1.326],[2.904],[4.23],[3.09104399],[4.23]
365,[0.9362525],[0.569],[3.259],[2.69],[2.32274753],[2.69]
366,[0.27144578],[-0.269],[1.831],[2.1],[1.55955422],[2.1]
367,[0.39434224],[-1.245],[1.415],[2.66],[1.02065776],[2.66]
368,[0.6113652],[-0.873],[1.667],[2.54],[1.0556348],[2.54]
