,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
90,[1.0939724],[3.8],[7.19],[3.39],[6.09602756],[3.39]
91,[1.4096894],[1.747],[3.257],[1.51],[1.84731057],[1.51]
92,[0.7305981],[0.48],[1.54],[1.06],[0.80940191],[1.06]
93,[0.49758875],[0.389],[1.219],[0.83],[0.72141125],[0.83]
94,[0.2873888],[0.318],[0.998],[0.68],[0.7106112],[0.68]
95,[0.11155143],[0.341],[0.931],[0.59],[0.81944857],[0.59]
96,[0.02798015],[0.335],[0.865],[0.53],[0.83701985],[0.53]
97,[-0.00713107],[0.337],[0.807],[0.47],[0.81413107],[0.47]
98,[0.05875716],[0.34],[0.77],[0.43],[0.71124284],[0.43]
99,[0.03136453],[0.273],[0.733],[0.46],[0.70163547],[0.46]
100,[0.18294337],[0.239],[0.689],[0.45],[0.50605663],[0.45]
101,[0.11673397],[0.359],[0.799],[0.44],[0.68226603],[0.44]
102,[0.45038944],[0.364],[0.774],[0.41],[0.32361056],[0.41]
103,[0.21057881],[-0.149],[0.691],[0.84],[0.48042119],[0.84]
104,[-0.05662698],[-0.681],[0.639],[1.32],[0.69562698],[1.32]
105,[-0.1996224],[-0.729],[0.591],[1.32],[0.79062239],[1.32]
106,[-0.01617402],[0.074],[0.554],[0.48],[0.57017402],[0.48]
107,[0.27802974],[0.308],[0.628],[0.32],[0.34997026],[0.32]
108,[0.3977801],[0.244],[0.654],[0.41],[0.25621991],[0.41]
109,[0.0569084],[-0.282],[0.818],[1.1],[0.7610916],[1.1]
110,[-0.03819275],[-1.092],[2.178],[3.27],[2.21619275],[3.27]
111,[0.44057983],[1.415],[4.025],[2.61],[3.58442017],[2.61]
112,[0.65900165],[1.365],[2.865],[1.5],[2.20599835],[1.5]
113,[0.48265237],[0.335],[1.555],[1.22],[1.07234763],[1.22]
114,[-0.13502452],[-0.348],[2.692],[3.04],[2.82702452],[3.04]
115,[0.9450291],[0.795],[2.285],[1.49],[1.33997092],[1.49]
116,[0.50733775],[0.529],[1.469],[0.94],[0.96166225],[0.94]
117,[0.48098737],[0.549],[1.239],[0.69],[0.75801263],[0.69]
118,[0.314225],[0.405],[0.975],[0.57],[0.66077501],[0.57]
119,[0.33525157],[0.449],[0.949],[0.5],[0.61374843],[0.5]
120,[0.30537722],[0.493],[0.923],[0.43],[0.61762278],[0.43]
121,[0.13451529],[0.456],[0.866],[0.41],[0.73148471],[0.41]
122,[-0.02006495],[0.421],[0.801],[0.38],[0.82106495],[0.38]
123,[0.2463677],[0.409],[0.769],[0.36],[0.52263231],[0.36]
124,[0.32465667],[0.412],[0.752],[0.34],[0.42734333],[0.34]
125,[0.21333355],[0.383],[0.713],[0.33],[0.49966645],[0.33]
126,[0.27750495],[0.341],[0.661],[0.32],[0.38349505],[0.32]
127,[0.18551135],[0.232],[0.612],[0.38],[0.42648865],[0.38]
128,[-0.14781111],[-0.354],[0.566],[0.92],[0.71381111],[0.92]
129,[0.14766435],[0.004],[0.524],[0.52],[0.37633565],[0.52]
130,[0.27641127],[0.166],[0.486],[0.32],[0.20958873],[0.32]
131,[0.3021455],[0.142],[0.452],[0.31],[0.14985449],[0.31]
132,[-1.0303938],[0.911],[2.061],[1.15],[3.09139384],[1.15]
133,[0.8249778],[1.857],[3.077],[1.22],[2.25202218],[1.22]
134,[0.55304754],[-0.777],[2.383],[3.16],[1.82995246],[3.16]
135,[-1.4587212],[-5.325],[5.665],[10.99],[7.12372116],[10.99]
136,[2.1005063],[1.996],[7.726],[5.73],[5.62549369],[5.73]
137,[1.0278764],[1.732],[4.372],[2.64],[3.34412362],[2.64]
138,[0.68704236],[0.172],[1.452],[1.28],[0.76495764],[1.28]
139,[0.25483587],[0.123],[0.983],[0.86],[0.72816413],[0.86]
140,[0.17045923],[0.155],[0.815],[0.66],[0.64454077],[0.66]
141,[0.21605884],[0.236],[0.796],[0.56],[0.57994116],[0.56]
142,[0.2466832],[0.278],[0.768],[0.49],[0.5213168],[0.49]
143,[0.29657057],[0.304],[0.744],[0.44],[0.44742943],[0.44]
144,[0.32373118],[0.304],[0.714],[0.41],[0.39026882],[0.41]
145,[0.12741353],[0.392],[0.782],[0.39],[0.65458647],[0.39]
146,[0.42449266],[0.4],[0.76],[0.36],[0.33550734],[0.36]
147,[0.3385386],[0.388],[0.728],[0.34],[0.38946141],[0.34]
148,[0.39380157],[0.39],[0.7],[0.31],[0.30619843],[0.31]
149,[0.30358344],[0.322],[0.672],[0.35],[0.36841656],[0.35]
150,[0.18261388],[0.212],[0.642],[0.43],[0.45938612],[0.43]
151,[0.22965728],[0.336],[0.616],[0.28],[0.38634272],[0.28]
152,[0.36153454],[0.351],[0.611],[0.26],[0.24946546],[0.26]
153,[0.38739488],[0.276],[0.606],[0.33],[0.21860512],[0.33]
154,[0.39726803],[0.103],[0.603],[0.5],[0.20573197],[0.5]
155,[0.40663624],[-0.092],[0.598],[0.69],[0.19136376],[0.69]
156,[0.395594],[0.046],[0.586],[0.54],[0.190406],[0.54]
157,[0.364187],[0.133],[0.573],[0.44],[0.208813],[0.44]
158,[0.36467826],[0.309],[0.549],[0.24],[0.18432174],[0.24]
159,[0.28476286],[0.279],[0.509],[0.23],[0.22423714],[0.23]
160,[0.24404609],[0.274],[0.474],[0.2],[0.22995391],[0.2]
161,[0.23446369],[0.253],[0.443],[0.19],[0.20853631],[0.19]
162,[0.17724483],[0.],[0.41],[0.41],[0.23275517],[0.41]
163,[0.11160819],[0.19],[0.38],[0.19],[0.26839181],[0.19]
164,[0.15595645],[0.173],[0.353],[0.18],[0.19704355],[0.18]
165,[-0.09764063],[0.157],[0.327],[0.17],[0.42464063],[0.17]
166,[-0.17320347],[0.132],[0.302],[0.17],[0.47520347],[0.17]
167,[-0.07845989],[0.11],[0.28],[0.17],[0.35845989],[0.17]
168,[-0.18403667],[0.099],[0.259],[0.16],[0.44303667],[0.16]
169,[0.12423457],[0.08],[0.24],[0.16],[0.11576543],[0.16]
170,[0.23380081],[0.069],[0.239],[0.17],[0.00519919],[0.17]
171,[0.32494792],[0.085],[0.255],[0.17],[-0.06994792],[0.17]
172,[0.33342066],[0.107],[0.277],[0.17],[-0.05642066],[0.17]
173,[0.40719178],[0.131],[0.301],[0.17],[-0.10619178],[0.17]
174,[0.3999057],[0.169],[0.349],[0.18],[-0.05090571],[0.18]
175,[0.20886388],[0.417],[0.617],[0.2],[0.40813612],[0.2]
176,[-1.0503652],[3.575],[3.945],[0.37],[4.99536521],[0.37]
177,[1.159341],[4.211],[4.731],[0.52],[3.57165902],[0.52]
178,[0.6449916],[1.411],[1.811],[0.4],[1.16600842],[0.4]
179,[0.35436556],[0.794],[1.144],[0.35],[0.78963444],[0.35]
180,[0.48319584],[0.661],[1.021],[0.36],[0.53780416],[0.36]
181,[0.44088355],[0.465],[0.785],[0.32],[0.34411645],[0.32]
182,[0.30385527],[0.305],[0.695],[0.39],[0.39114473],[0.39]
183,[0.37862465],[0.365],[0.645],[0.28],[0.26637535],[0.28]
184,[0.2944178],[0.405],[0.675],[0.27],[0.3805822],[0.27]
185,[0.4937982],[0.434],[0.714],[0.28],[0.2202018],[0.28]
186,[0.4419173],[0.405],[0.715],[0.31],[0.2730827],[0.31]
187,[0.39730242],[0.393],[0.723],[0.33],[0.32569758],[0.33]
188,[0.3728784],[0.435],[0.745],[0.31],[0.3721216],[0.31]
189,[0.34361902],[0.476],[0.806],[0.33],[0.46238098],[0.33]
190,[0.39171124],[0.466],[0.796],[0.33],[0.40428876],[0.33]
191,[0.29341078],[0.464],[0.774],[0.31],[0.48058922],[0.31]
192,[0.20183],[0.462],[0.772],[0.31],[0.57017],[0.31]
193,[0.28869644],[0.451],[0.771],[0.32],[0.48230356],[0.32]
194,[0.23011652],[0.422],[0.752],[0.33],[0.52188348],[0.33]
195,[0.09725472],[0.441],[0.781],[0.34],[0.68374528],[0.34]
196,[0.1565528],[0.44],[0.84],[0.4],[0.68344719],[0.4]
197,[0.25343302],[0.425],[0.815],[0.39],[0.56156698],[0.39]
198,[-0.05579484],[0.314],[1.004],[0.69],[1.05979484],[0.69]
199,[0.29873276],[0.325],[1.205],[0.88],[0.90626724],[0.88]
200,[0.3466713],[0.369],[1.129],[0.76],[0.78232869],[0.76]
201,[0.39411306],[0.242],[0.942],[0.7],[0.54788694],[0.7]
202,[0.25607282],[0.288],[0.888],[0.6],[0.63192718],[0.6]
203,[0.20924005],[0.362],[0.872],[0.51],[0.66275995],[0.51]
204,[0.27303353],[0.368],[0.868],[0.5],[0.59496647],[0.5]
205,[0.11723858],[0.355],[0.835],[0.48],[0.71776142],[0.48]
206,[0.29332507],[0.375],[0.795],[0.42],[0.50167493],[0.42]
207,[0.17812671],[0.368],[0.758],[0.39],[0.57987329],[0.39]
208,[0.12710759],[0.344],[0.714],[0.37],[0.58689241],[0.37]
209,[0.1506213],[0.334],[0.684],[0.35],[0.53337871],[0.35]
210,[0.1964515],[0.33],[0.66],[0.33],[0.4635485],[0.33]
211,[0.2046033],[0.317],[0.627],[0.31],[0.4223967],[0.31]
212,[0.18726899],[0.237],[0.587],[0.35],[0.39973101],[0.35]
213,[-0.01098597],[0.086],[0.596],[0.51],[0.60698597],[0.51]
214,[0.3214858],[0.135],[0.595],[0.46],[0.27351421],[0.46]
215,[0.1886857],[0.099],[0.609],[0.51],[0.4203143],[0.51]
216,[0.14042655],[-0.106],[0.704],[0.81],[0.56357345],[0.81]
217,[0.16025443],[-0.437],[0.883],[1.32],[0.72274557],[1.32]
218,[0.04461217],[-1.182],[1.208],[2.39],[1.16338783],[2.39]
219,[-0.1662808],[0.018],[3.398],[3.38],[3.56428081],[3.38]
220,[0.8467255],[0.715],[3.015],[2.3],[2.16827448],[2.3]
221,[0.23895144],[-1.043],[1.847],[2.89],[1.60804856],[2.89]
222,[0.32992983],[-1.282],[2.008],[3.29],[1.67807017],[3.29]
223,[0.34527242],[-1.475],[2.275],[3.75],[1.92972758],[3.75]
224,[0.29719275],[-1.967],[2.943],[4.91],[2.64580725],[4.91]
225,[0.05001765],[-2.566],[3.844],[6.41],[3.79398235],[6.41]
226,[0.22726555],[-0.867],[2.683],[3.55],[2.45573445],[3.55]
227,[0.0612542],[-1.359],[1.751],[3.11],[1.6897458],[3.11]
228,[-0.02121466],[-1.49],[2.05],[3.54],[2.07121466],[3.54]
229,[-0.06569114],[-1.406],[2.844],[4.25],[2.90969114],[4.25]
230,[-0.16018856],[-0.994],[2.646],[3.64],[2.80618856],[3.64]
231,[-0.3346612],[-0.985],[2.085],[3.07],[2.41966119],[3.07]
232,[-0.41022044],[-0.667],[2.343],[3.01],[2.75322044],[3.01]
233,[-0.35491204],[-0.071],[2.789],[2.86],[3.14391204],[2.86]
234,[-0.29674852],[0.151],[2.601],[2.45],[2.89774852],[2.45]
235,[-0.2942825],[-0.252],[2.498],[2.75],[2.7922825],[2.75]
236,[-0.2987792],[-0.585],[2.365],[2.95],[2.66377919],[2.95]
237,[-0.34153074],[-0.261],[3.139],[3.4],[3.48053074],[3.4]
238,[-0.23906672],[0.177],[3.587],[3.41],[3.82606672],[3.41]
239,[0.02291906],[0.478],[4.058],[3.58],[4.03508094],[3.58]
240,[0.19491248],[0.051],[4.441],[4.39],[4.24608752],[4.39]
241,[0.526955],[-0.189],[4.631],[4.82],[4.10404499],[4.82]
242,[0.3832876],[0.037],[4.327],[4.29],[3.94371239],[4.29]
243,[0.8796656],[-0.172],[4.898],[5.07],[4.01833439],[5.07]
244,[1.5145121],[0.113],[5.923],[5.81],[4.40848794],[5.81]
245,[1.9336965],[0.213],[6.813],[6.6],[4.87930349],[6.6]
246,[2.1822162],[1.005],[5.505],[4.5],[3.32278383],[4.5]
247,[0.57339144],[0.233],[3.403],[3.17],[2.82960856],[3.17]
248,[1.3138448],[0.064],[3.414],[3.35],[2.1001552],[3.35]
249,[1.087008],[0.838],[4.078],[3.24],[2.990992],[3.24]
250,[0.88068235],[0.726],[3.626],[2.9],[2.74531765],[2.9]
251,[0.37391034],[0.345],[3.105],[2.76],[2.73108966],[2.76]
252,[-0.15204054],[-0.859],[3.541],[4.4],[3.69304054],[4.4]
253,[1.21839],[-0.325],[3.365],[3.69],[2.14661001],[3.69]
254,[0.58392376],[-0.146],[2.234],[2.38],[1.65007624],[2.38]
255,[0.09917748],[-0.169],[1.861],[2.03],[1.76182252],[2.03]
256,[-0.19798571],[-0.45],[1.89],[2.34],[2.08798571],[2.34]
257,[-0.2588418],[0.189],[2.899],[2.71],[3.15784181],[2.71]
258,[-0.17472398],[0.854],[3.974],[3.12],[4.14872398],[3.12]
259,[0.16677612],[1.136],[4.866],[3.73],[4.69922388],[3.73]
260,[0.57927394],[1.71],[5.93],[4.22],[5.35072606],[4.22]
261,[0.6661558],[2.276],[5.866],[3.59],[5.19984418],[3.59]
262,[0.8341569],[2.316],[5.556],[3.24],[4.72184313],[3.24]
263,[1.3219802],[1.848],[5.588],[3.74],[4.26601976],[3.74]
264,[1.358619],[1.609],[5.159],[3.55],[3.80038103],[3.55]
265,[1.3328516],[1.391],[4.921],[3.53],[3.58814835],[3.53]
266,[1.593961],[1.37],[5.38],[4.01],[3.786039],[4.01]
267,[1.5607259],[1.626],[5.326],[3.7],[3.76527407],[3.7]
268,[1.5499942],[1.712],[5.172],[3.46],[3.62200577],[3.46]
269,[2.1915848],[1.027],[5.687],[4.66],[3.49541517],[4.66]
270,[2.2395327],[1.186],[7.416],[6.23],[5.17646729],[6.23]
271,[3.1789386],[2.812],[7.462],[4.65],[4.28306137],[4.65]
272,[2.1983562],[2.463],[5.583],[3.12],[3.38464385],[3.12]
273,[1.8567841],[1.048],[5.198],[4.15],[3.34121589],[4.15]
274,[2.8692245],[-0.014],[6.806],[6.82],[3.93677545],[6.82]
275,[2.689651],[0.861],[7.621],[6.76],[4.93134899],[6.76]
276,[2.0920987],[1.076],[7.086],[6.01],[4.99390129],[6.01]
277,[1.1328659],[1.054],[4.954],[3.9],[3.82113409],[3.9]
278,[1.2790089],[0.496],[3.146],[2.65],[1.86699113],[2.65]
279,[0.6248005],[0.174],[2.814],[2.64],[2.1891995],[2.64]
280,[0.5980727],[0.24],[3.03],[2.79],[2.43192729],[2.79]
281,[0.95225203],[0.747],[3.817],[3.07],[2.86474797],[3.07]
282,[1.3735063],[1.589],[4.729],[3.14],[3.35549369],[3.14]
283,[2.039623],[2.554],[5.784],[3.23],[3.74437698],[3.23]
284,[2.5935385],[3.636],[6.936],[3.3],[4.34246148],[3.3]
285,[2.866125],[4.084],[8.444],[4.36],[5.57787489],[4.36]
286,[2.9880195],[2.71],[7.21],[4.5],[4.22198053],[4.5]
287,[2.1245446],[1.677],[6.407],[4.73],[4.28245538],[4.73]
288,[1.2420118],[0.881],[5.501],[4.62],[4.25898821],[4.62]
289,[0.7433685],[0.349],[4.649],[4.3],[3.90563149],[4.3]
290,[1.1428518],[1.019],[4.359],[3.34],[3.21614817],[3.34]
291,[1.0363116],[0.469],[3.779],[3.31],[2.74268837],[3.31]
292,[1.7630188],[1.53],[6.16],[4.63],[4.39698115],[4.63]
293,[2.2833996],[2.572],[6.572],[4.],[4.28860042],[4.]
294,[2.0695634],[2.462],[6.952],[4.49],[4.88243661],[4.49]
295,[1.793153],[2.342],[7.082],[4.74],[5.28884695],[4.74]
296,[1.6641629],[2.209],[6.799],[4.59],[5.13483713],[4.59]
297,[2.0095074],[2.601],[7.341],[4.74],[5.33149258],[4.74]
298,[2.1906753],[1.005],[7.535],[6.53],[5.34432474],[6.53]
299,[2.9042244],[-0.344],[10.136],[10.48],[7.2317756],[10.48]
300,[2.8627222],[2.428],[14.318],[11.89],[11.45527784],[11.89]
301,[2.641999],[3.333],[15.553],[12.22],[12.91100099],[12.22]
302,[2.4112673],[1.958],[15.198],[13.24],[12.78673272],[13.24]
303,[2.0652618],[1.932],[15.412],[13.48],[13.34673816],[13.48]
304,[2.17068],[3.229],[16.249],[13.02],[14.07831995],[13.02]
305,[1.8429112],[1.55],[14.96],[13.41],[13.11708876],[13.41]
306,[1.3803256],[-0.555],[14.375],[14.93],[12.99467444],[14.93]
307,[1.3742204],[0.115],[16.625],[16.51],[15.25077963],[16.51]
308,[1.2842398],[-0.439],[17.721],[18.16],[16.43676023],[18.16]
309,[0.37945768],[-0.944],[16.746],[17.69],[16.36654232],[17.69]
310,[-0.34340155],[0.27],[15.26],[14.99],[15.60340155],[14.99]
311,[-0.30113852],[-0.225],[13.395],[13.62],[13.69613852],[13.62]
312,[0.00513357],[1.413],[13.613],[12.2],[13.60786643],[12.2]
313,[-0.17850816],[-0.961],[10.969],[11.93],[11.14750816],[11.93]
314,[-0.18897313],[-1.915],[10.295],[12.21],[10.48397313],[12.21]
315,[-0.7183985],[-2.331],[9.819],[12.15],[10.53739851],[12.15]
316,[-0.2398861],[-0.3],[12.14],[12.44],[12.37988611],[12.44]
317,[0.6486125],[1.799],[14.709],[12.91],[14.0603875],[12.91]
318,[1.3192487],[2.525],[15.675],[13.15],[14.35575132],[13.15]
319,[0.27111092],[0.653],[12.943],[12.29],[12.67188908],[12.29]
320,[0.68827593],[2.039],[14.049],[12.01],[13.36072407],[12.01]
321,[0.4065547],[0.818],[12.478],[11.66],[12.0714453],[11.66]
322,[1.2759689],[1.379],[14.789],[13.41],[13.51303109],[13.41]
323,[2.2902095],[0.859],[19.399],[18.54],[17.10879047],[18.54]
324,[0.70893323],[0.342],[17.682],[17.34],[16.97306677],[17.34]
325,[-0.3622946],[-0.535],[15.685],[16.22],[16.04729461],[16.22]
326,[-1.9562936],[-2.312],[11.888],[14.2],[13.84429358],[14.2]
327,[-1.7017639],[-2.016],[12.714],[14.73],[14.41576387],[14.73]
328,[-1.5603259],[-1.51],[12.56],[14.07],[14.12032586],[14.07]
329,[-0.96785194],[-0.176],[13.504],[13.68],[14.47185194],[13.68]
330,[-1.12116],[-1.421],[11.059],[12.48],[12.18016003],[12.48]
331,[-1.0905726],[-1.977],[9.293],[11.27],[10.3835726],[11.27]
332,[-0.19245172],[-0.677],[10.393],[11.07],[10.58545172],[11.07]
333,[0.45025706],[1.065],[11.915],[10.85],[11.46474294],[10.85]
334,[1.2804121],[0.72],[13.29],[12.57],[12.00958792],[12.57]
335,[1.0479826],[-2.079],[13.781],[15.86],[12.73301743],[15.86]
336,[-0.79893047],[-1.795],[12.035],[13.83],[12.83393047],[13.83]
337,[-1.325387],[-1.303],[10.927],[12.23],[12.252387],[12.23]
338,[-0.12559757],[-0.699],[12.191],[12.89],[12.31659757],[12.89]
339,[0.9853304],[1.723],[14.773],[13.05],[13.7876696],[13.05]
340,[1.4116745],[0.89],[14.04],[13.15],[12.6283255],[13.15]
341,[2.184837],[2.495],[15.835],[13.34],[13.6501629],[13.34]
342,[2.0719519],[1.105],[14.425],[13.32],[12.35304813],[13.32]
343,[2.3420565],[1.997],[15.337],[13.34],[12.99494349],[13.34]
344,[1.9817519],[1.836],[14.616],[12.78],[12.63424808],[12.78]
345,[1.5905335],[1.197],[12.877],[11.68],[11.28646651],[11.68]
346,[1.502492],[0.687],[11.657],[10.97],[10.15450805],[10.97]
347,[1.1169868],[-0.133],[11.087],[11.22],[9.97001325],[11.22]
348,[0.299417],[-0.514],[10.646],[11.16],[10.34658301],[11.16]
349,[0.01874301],[1.541],[10.801],[9.26],[10.78225699],[9.26]
350,[-0.71294314],[0.565],[8.725],[8.16],[9.43794314],[8.16]
351,[0.16446076],[-1.703],[11.707],[13.41],[11.54253924],[13.41]
352,[1.6464922],[3.997],[18.107],[14.11],[16.46050776],[14.11]
353,[1.750844],[1.773],[12.543],[10.77],[10.792156],[10.77]
354,[-0.74824506],[0.472],[8.722],[8.25],[9.47024506],[8.25]
355,[0.86505383],[-3.286],[9.414],[12.7],[8.54894617],[12.7]
356,[1.6113963],[0.46],[20.86],[20.4],[19.24860369],[20.4]
357,[-0.6313237],[0.555],[16.215],[15.66],[16.8463237],[15.66]
358,[-2.1715176],[-2.404],[11.426],[13.83],[13.59751761],[13.83]
359,[-1.9720209],[-0.774],[12.276],[13.05],[14.24802086],[13.05]
360,[-0.12591457],[-0.507],[11.833],[12.34],[11.95891457],[12.34]
361,[1.296905],[2.008],[13.828],[11.82],[12.53109496],[11.82]
362,[1.5535774],[1.627],[12.597],[10.97],[11.04342258],[10.97]
363,[1.8057475],[-0.67],[12.03],[12.7],[10.22425249],[12.7]
364,[1.225351],[-2.312],[14.188],[16.5],[12.96264902],[16.5]
365,[0.9414866],[-7.094],[16.446],[23.54],[15.5045134],[23.54]
366,[0.32664168],[-1.56],[18.89],[20.45],[18.56335832],[20.45]
367,[-1.3884759],[-9.887],[20.053],[29.94],[21.44147589],[29.94]
368,[-2.0857308],[4.319],[22.869],[18.55],[24.95473079],[18.55]
369,[-2.514233],[-0.099],[13.521],[13.62],[16.03523311],[13.62]
370,[-1.4488771],[-1.131],[10.369],[11.5],[11.8178771],[11.5]
371,[-0.36713523],[-0.315],[9.615],[9.93],[9.98213523],[9.93]
