,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
56,[-0.51641446],[-1.71],[1.29],[3.],[1.80641446],[3.]
57,[-0.30026144],[-2.209],[1.191],[3.4],[1.49126144],[3.4]
58,[-0.6045123],[-2.364],[1.326],[3.69],[1.93051227],[3.69]
59,[-0.3192852],[-1.364],[1.376],[2.74],[1.69528521],[2.74]
60,[-0.2356731],[-0.835],[1.095],[1.93],[1.3306731],[1.93]
61,[-0.14386553],[-0.539],[0.911],[1.45],[1.05486553],[1.45]
62,[-0.07808539],[-0.276],[0.774],[1.05],[0.85208539],[1.05]
63,[-0.01760867],[-0.123],[0.697],[0.82],[0.71460867],[0.82]
64,[-0.17386639],[-1.034],[0.666],[1.7],[0.83986639],[1.7]
65,[-0.27303204],[-1.351],[0.809],[2.16],[1.08203204],[2.16]
66,[-0.25307187],[-0.842],[0.868],[1.71],[1.12107187],[1.71]
67,[-0.38598946],[-0.762],[0.898],[1.66],[1.28398946],[1.66]
68,[-0.19525678],[-0.444],[0.846],[1.29],[1.04125678],[1.29]
69,[-0.21887478],[-0.257],[0.723],[0.98],[0.94187478],[0.98]
70,[-0.1684874],[-0.145],[0.655],[0.8],[0.8234874],[0.8]
71,[-0.30825853],[-0.085],[0.685],[0.77],[0.99325853],[0.77]
72,[-0.14805678],[-0.126],[0.644],[0.77],[0.79205678],[0.77]
73,[-0.12348801],[-0.134],[0.576],[0.71],[0.69948801],[0.71]
74,[-0.15570238],[-0.131],[0.529],[0.66],[0.68470238],[0.66]
75,[-0.00564244],[-0.071],[0.489],[0.56],[0.49464244],[0.56]
76,[0.00159981],[-0.052],[0.438],[0.49],[0.43640019],[0.49]
77,[-0.03804551],[-0.034],[0.396],[0.43],[0.43404551],[0.43]
78,[0.01981691],[-0.032],[0.358],[0.39],[0.33818309],[0.39]
79,[-0.14978239],[-0.072],[0.338],[0.41],[0.48778239],[0.41]
80,[-0.47803372],[-0.216],[0.374],[0.59],[0.85203372],[0.59]
81,[-0.12906647],[-0.279],[0.401],[0.68],[0.53006647],[0.68]
82,[0.00893536],[-0.207],[0.413],[0.62],[0.40406464],[0.62]
83,[0.11497117],[-0.14],[0.41],[0.55],[0.29502883],[0.55]
84,[-0.02026866],[-0.095],[0.425],[0.52],[0.44526866],[0.52]
85,[0.05925421],[0.],[0.42],[0.42],[0.36074579],[0.42]
86,[0.07290812],[-0.001],[0.379],[0.38],[0.30609188],[0.38]
87,[0.03334923],[0.002],[0.342],[0.34],[0.30865077],[0.34]
88,[0.06378333],[-0.03],[0.31],[0.34],[0.24621667],[0.34]
89,[-0.01453848],[-0.035],[0.285],[0.32],[0.29953848],[0.32]
90,[0.04668482],[-0.017],[0.263],[0.28],[0.21631518],[0.28]
91,[0.03357688],[-0.032],[0.238],[0.27],[0.20442312],[0.27]
92,[-0.00419389],[-0.023],[0.227],[0.25],[0.23119389],[0.25]
93,[0.03635604],[-0.032],[0.218],[0.25],[0.18164396],[0.25]
94,[-0.10445873],[-0.054],[0.226],[0.28],[0.33045873],[0.28]
95,[0.06203951],[-0.034],[0.226],[0.26],[0.16396049],[0.26]
96,[0.09210971],[-0.022],[0.208],[0.23],[0.11589029],[0.23]
97,[0.10604913],[0.],[0.21],[0.21],[0.10395087],[0.21]
98,[0.08773041],[0.026],[0.206],[0.18],[0.11826959],[0.18]
99,[0.03126317],[0.019],[0.189],[0.17],[0.15773683],[0.17]
100,[0.03741909],[0.055],[0.225],[0.17],[0.18758091],[0.17]
101,[0.12252252],[0.112],[0.272],[0.16],[0.14947748],[0.16]
102,[0.11376934],[0.119],[0.269],[0.15],[0.15523066],[0.15]
103,[0.10067417],[0.112],[0.242],[0.13],[0.14132583],[0.13]
104,[0.09729575],[0.109],[0.219],[0.11],[0.12170425],[0.11]
105,[0.10671018],[0.096],[0.206],[0.11],[0.09928982],[0.11]
106,[0.10047472],[0.095],[0.195],[0.1],[0.09452528],[0.1]
107,[0.10047807],[0.089],[0.179],[0.09],[0.07852193],[0.09]
108,[0.11955547],[0.084],[0.204],[0.12],[0.08444453],[0.12]
109,[-0.01577277],[0.051],[0.511],[0.46],[0.52677277],[0.46]
110,[-0.00899021],[-0.18],[0.97],[1.15],[0.97899021],[1.15]
111,[-0.30320358],[-0.617],[1.313],[1.93],[1.61620358],[1.93]
112,[-0.41690126],[-0.431],[1.389],[1.82],[1.80590126],[1.82]
113,[-0.2873156],[0.022],[1.172],[1.15],[1.45931561],[1.15]
114,[-0.25498804],[0.101],[0.881],[0.78],[1.13598804],[0.78]
115,[-0.13190083],[-0.014],[0.626],[0.64],[0.75790083],[0.64]
116,[-0.01011164],[0.075],[0.555],[0.48],[0.56511164],[0.48]
117,[-0.1342889],[-0.138],[0.532],[0.67],[0.66628891],[0.67]
118,[-0.66542286],[-1.82],[1.29],[3.11],[1.95542286],[3.11]
119,[-0.6665885],[-0.589],[1.941],[2.53],[2.60758849],[2.53]
120,[-0.51613843],[-0.127],[1.823],[1.95],[2.33913843],[1.95]
121,[-0.73619837],[-1.035],[1.925],[2.96],[2.66119837],[2.96]
122,[-1.1413274],[-1.265],[2.485],[3.75],[3.62632738],[3.75]
123,[-1.2422626],[-0.953],[2.707],[3.66],[3.9492626],[3.66]
124,[-0.6142846],[-0.149],[2.021],[2.17],[2.63528457],[2.17]
125,[-0.3795134],[0.04],[1.47],[1.43],[1.84951341],[1.43]
126,[-0.21284878],[0.069],[1.059],[0.99],[1.27184878],[0.99]
127,[-0.17065921],[0.024],[0.794],[0.77],[0.96465921],[0.77]
128,[-0.17010501],[0.04],[0.73],[0.69],[0.90010501],[0.69]
129,[-0.21728685],[0.038],[0.678],[0.64],[0.89528685],[0.64]
130,[-0.15290207],[0.023],[0.633],[0.61],[0.78590207],[0.61]
131,[-0.14046997],[0.028],[0.588],[0.56],[0.72846997],[0.56]
132,[-0.08329117],[0.063],[0.543],[0.48],[0.62629117],[0.48]
133,[-0.3375449],[-0.104],[0.646],[0.75],[0.98354489],[0.75]
134,[-1.0445349],[-2.749],[2.011],[4.76],[3.05553492],[4.76]
135,[-0.82360166],[-0.92],[3.59],[4.51],[4.41360166],[4.51]
136,[-0.3583742],[-0.043],[2.197],[2.24],[2.55537421],[2.24]
137,[-0.2667193],[0.086],[1.436],[1.35],[1.70271931],[1.35]
138,[-0.20131558],[0.072],[1.012],[0.94],[1.21331558],[0.94]
139,[-0.1610912],[0.01],[0.74],[0.73],[0.90109119],[0.73]
140,[-0.01882567],[0.097],[0.687],[0.59],[0.70582567],[0.59]
141,[0.03426122],[0.06],[0.64],[0.58],[0.60573878],[0.58]
142,[0.04303057],[-0.145],[0.585],[0.73],[0.54196943],[0.73]
143,[0.03965002],[-0.326],[0.544],[0.87],[0.50434998],[0.87]
144,[0.02974187],[-0.429],[0.511],[0.94],[0.48125813],[0.94]
145,[0.01889319],[-0.381],[0.509],[0.89],[0.49010681],[0.89]
146,[0.02905064],[-0.106],[0.524],[0.63],[0.49494936],[0.63]
147,[0.04827025],[0.058],[0.498],[0.44],[0.44972975],[0.44]
148,[0.05151732],[0.108],[0.448],[0.34],[0.39648268],[0.34]
149,[0.05947745],[0.117],[0.407],[0.29],[0.34752255],[0.29]
150,[0.05959855],[0.126],[0.366],[0.24],[0.30640145],[0.24]
151,[0.05935989],[0.127],[0.327],[0.2],[0.26764011],[0.2]
152,[0.05998899],[0.112],[0.292],[0.18],[0.23201101],[0.18]
153,[0.07891241],[0.135],[0.295],[0.16],[0.21608759],[0.16]
154,[0.11326971],[0.229],[0.379],[0.15],[0.26573029],[0.15]
155,[0.1375263],[0.45],[0.64],[0.19],[0.5024737],[0.19]
156,[0.0106515],[0.531],[0.941],[0.41],[0.9303485],[0.41]
157,[-0.04736272],[0.322],[0.952],[0.63],[0.99936272],[0.63]
158,[0.00158497],[0.113],[0.693],[0.58],[0.69141503],[0.58]
159,[0.02651669],[0.099],[0.549],[0.45],[0.52248331],[0.45]
160,[0.01644549],[0.13],[0.49],[0.36],[0.47355451],[0.36]
161,[0.00452278],[0.136],[0.436],[0.3],[0.43147722],[0.3]
162,[9.626523e-05],[0.139],[0.389],[0.25],[0.38890373],[0.25]
163,[-0.00885695],[0.118],[0.348],[0.23],[0.35685695],[0.23]
164,[-0.02929068],[0.084],[0.314],[0.23],[0.34329068],[0.23]
165,[-0.24698758],[0.038],[0.308],[0.27],[0.55498758],[0.27]
166,[-0.02028409],[0.029],[0.299],[0.27],[0.31928409],[0.27]
167,[0.02893728],[-0.009],[0.271],[0.28],[0.24206272],[0.28]
168,[-0.19354893],[-0.018],[0.262],[0.28],[0.45554893],[0.28]
169,[0.02002041],[0.013],[0.253],[0.24],[0.23297959],[0.24]
170,[0.03612448],[0.016],[0.226],[0.21],[0.18987552],[0.21]
171,[0.04045528],[0.001],[0.201],[0.2],[0.16054472],[0.2]
172,[0.04459374],[0.009],[0.179],[0.17],[0.13440626],[0.17]
173,[0.04745851],[0.],[0.16],[0.16],[0.11254149],[0.16]
174,[0.0455668],[-0.017],[0.143],[0.16],[0.0974332],[0.16]
175,[-0.19531608],[-0.061],[0.149],[0.21],[0.34431608],[0.21]
176,[0.05462892],[-0.063],[0.177],[0.24],[0.12237108],[0.24]
177,[0.11849418],[-0.035],[0.195],[0.23],[0.07650582],[0.23]
178,[-0.03259233],[-0.05],[0.21],[0.26],[0.24259233],[0.26]
179,[-0.02999702],[-0.087],[0.223],[0.31],[0.25299702],[0.31]
180,[0.01795457],[-0.107],[0.223],[0.33],[0.20504543],[0.33]
181,[0.02973347],[-0.106],[0.214],[0.32],[0.18426653],[0.32]
182,[0.05285415],[-0.092],[0.198],[0.29],[0.14514585],[0.29]
183,[0.05122564],[-0.074],[0.176],[0.25],[0.12477436],[0.25]
184,[0.04908813],[-0.06],[0.16],[0.22],[0.11091187],[0.22]
185,[-0.21683389],[-0.028],[0.182],[0.21],[0.39883389],[0.21]
186,[0.13144481],[0.047],[0.227],[0.18],[0.09555519],[0.18]
187,[0.17328036],[0.094],[0.254],[0.16],[0.08071964],[0.16]
188,[0.15087226],[0.115],[0.255],[0.14],[0.10412774],[0.14]
189,[0.14468315],[0.119],[0.249],[0.13],[0.10431685],[0.13]
190,[0.15924278],[0.145],[0.255],[0.11],[0.09575722],[0.11]
191,[0.16838825],[0.183],[0.273],[0.09],[0.10461175],[0.09]
192,[0.15427142],[0.196],[0.276],[0.08],[0.12172858],[0.08]
193,[0.12864193],[0.176],[0.256],[0.08],[0.12735807],[0.08]
194,[0.12534627],[0.162],[0.232],[0.07],[0.10665373],[0.07]
195,[0.13561511],[0.156],[0.226],[0.07],[0.09038489],[0.07]
196,[0.12859827],[0.159],[0.219],[0.06],[0.09040173],[0.06]
197,[0.08085296],[0.168],[0.228],[0.06],[0.14714704],[0.06]
198,[0.128086],[0.229],[0.299],[0.07],[0.170914],[0.07]
199,[0.09673645],[0.321],[0.441],[0.12],[0.34426355],[0.12]
200,[0.12187069],[0.275],[0.435],[0.16],[0.31312931],[0.16]
201,[0.13676833],[0.204],[0.394],[0.19],[0.25723167],[0.19]
202,[-0.39925316],[-0.025],[0.445],[0.47],[0.84425316],[0.47]
203,[0.24727322],[-0.083],[0.447],[0.53],[0.19972678],[0.53]
204,[0.07457116],[-0.012],[0.418],[0.43],[0.34342884],[0.43]
205,[0.07048876],[0.028],[0.378],[0.35],[0.30751124],[0.35]
206,[0.05969669],[0.038],[0.338],[0.3],[0.27830331],[0.3]
207,[0.03721641],[0.054],[0.304],[0.25],[0.26678359],[0.25]
208,[0.07149865],[0.063],[0.273],[0.21],[0.20150135],[0.21]
209,[0.09339479],[0.063],[0.243],[0.18],[0.14960521],[0.18]
210,[0.10071758],[0.057],[0.217],[0.16],[0.11628242],[0.16]
211,[0.11364312],[0.055],[0.195],[0.14],[0.08135688],[0.14]
212,[0.14293452],[0.076],[0.196],[0.12],[0.05306548],[0.12]
213,[0.11188259],[0.098],[0.208],[0.11],[0.09611741],[0.11]
214,[0.13942604],[0.103],[0.213],[0.11],[0.07357396],[0.11]
215,[0.10924383],[0.092],[0.212],[0.12],[0.10275617],[0.12]
216,[0.13447413],[0.09],[0.2],[0.11],[0.06552587],[0.11]
217,[0.12861177],[0.082],[0.182],[0.1],[0.05338823],[0.1]
218,[0.12379301],[0.062],[0.162],[0.1],[0.03820699],[0.1]
219,[0.12495258],[0.055],[0.145],[0.09],[0.02004742],[0.09]
220,[0.12447831],[0.049],[0.129],[0.08],[0.00452169],[0.08]
221,[0.13916764],[0.043],[0.123],[0.08],[-0.01616764],[0.08]
222,[0.1855294],[0.073],[0.173],[0.1],[-0.0125294],[0.1]
223,[0.27063823],[0.155],[0.305],[0.15],[0.03436177],[0.15]
224,[0.30450118],[0.247],[0.637],[0.39],[0.33249882],[0.39]
225,[0.21724625],[-0.45],[1.23],[1.68],[1.01275375],[1.68]
226,[-0.35636795],[-1.487],[1.903],[3.39],[2.25936795],[3.39]
227,[-0.7709579],[-0.803],[1.867],[2.67],[2.63795789],[2.67]
228,[-0.47295272],[-0.305],[1.335],[1.64],[1.80795272],[1.64]
229,[-0.28063163],[-0.222],[0.888],[1.11],[1.16863163],[1.11]
230,[-0.34431097],[-0.234],[0.646],[0.88],[0.99031097],[0.88]
231,[-0.09688416],[-0.077],[0.603],[0.68],[0.69988416],[0.68]
232,[-0.1548761],[-0.063],[0.577],[0.64],[0.7318761],[0.64]
233,[0.01789176],[-0.037],[0.553],[0.59],[0.53510824],[0.59]
234,[0.12249931],[0.024],[0.524],[0.5],[0.40150069],[0.5]
235,[0.1451683],[-0.062],[0.588],[0.65],[0.4428317],[0.65]
236,[0.1289581],[-0.271],[1.039],[1.31],[0.91004189],[1.31]
237,[0.25149342],[-0.188],[1.612],[1.8],[1.36050658],[1.8]
238,[0.02573461],[-0.375],[2.205],[2.58],[2.17926539],[2.58]
239,[-0.15331095],[0.269],[3.089],[2.82],[3.24231095],[2.82]
240,[-0.03347224],[0.276],[2.496],[2.22],[2.52947224],[2.22]
241,[-0.00580353],[0.147],[1.977],[1.83],[1.98280353],[1.83]
242,[0.053145],[0.07],[1.9],[1.83],[1.846855],[1.83]
243,[0.07487965],[0.124],[1.884],[1.76],[1.80912035],[1.76]
244,[0.05120934],[0.238],[1.978],[1.74],[1.92679066],[1.74]
245,[0.07588578],[-0.302],[2.448],[2.75],[2.37211422],[2.75]
246,[-0.04645512],[-0.461],[3.409],[3.87],[3.45545512],[3.87]
247,[-0.1687168],[0.071],[3.581],[3.51],[3.7497168],[3.51]
248,[-0.04202505],[0.373],[3.043],[2.67],[3.08502505],[2.67]
249,[0.04152916],[0.118],[2.438],[2.32],[2.39647084],[2.32]
250,[0.03972313],[0.104],[2.164],[2.06],[2.12427687],[2.06]
251,[0.02466577],[0.213],[2.213],[2.],[2.18833423],[2.]
252,[0.05486232],[0.421],[2.741],[2.32],[2.68613768],[2.32]
253,[0.01436195],[0.226],[2.926],[2.7],[2.91163805],[2.7]
254,[0.02949573],[0.339],[3.379],[3.04],[3.34950427],[3.04]
255,[0.12127057],[0.368],[3.148],[2.78],[3.02672943],[2.78]
256,[0.17955144],[0.375],[2.405],[2.03],[2.22544856],[2.03]
257,[0.1590128],[0.428],[2.108],[1.68],[1.94898721],[1.68]
258,[0.11366767],[0.305],[1.875],[1.57],[1.76133233],[1.57]
259,[0.03465611],[0.058],[1.648],[1.59],[1.61334389],[1.59]
260,[0.03124035],[-0.115],[1.525],[1.64],[1.49375965],[1.64]
261,[-0.06588911],[-0.186],[1.544],[1.73],[1.60988911],[1.73]
262,[-0.16653605],[-0.224],[1.566],[1.79],[1.73253605],[1.79]
263,[-0.1897568],[-0.307],[1.603],[1.91],[1.7927568],[1.91]
264,[-0.22925034],[-0.359],[1.551],[1.91],[1.78025034],[1.91]
265,[-0.24371842],[-0.221],[1.489],[1.71],[1.73271842],[1.71]
266,[-0.21816048],[-0.099],[1.391],[1.49],[1.60916048],[1.49]
267,[-0.24487],[-0.007],[1.373],[1.38],[1.61787001],[1.38]
268,[-0.1945836],[-0.001],[1.339],[1.34],[1.53358359],[1.34]
269,[-0.04585518],[-0.173],[1.717],[1.89],[1.76285518],[1.89]
270,[-0.19828345],[-0.19],[2.21],[2.4],[2.40828345],[2.4]
271,[-0.12010828],[-0.567],[2.423],[2.99],[2.54310828],[2.99]
272,[-0.13591395],[-0.163],[2.337],[2.5],[2.47291395],[2.5]
273,[0.1828194],[-1.905],[3.035],[4.94],[2.8521806],[4.94]
274,[0.02535846],[-1.685],[3.735],[5.42],[3.70964154],[5.42]
275,[-0.02487941],[-1.325],[3.005],[4.33],[3.02987941],[4.33]
276,[0.00166599],[-0.805],[2.525],[3.33],[2.52333401],[3.33]
277,[0.13401628],[-0.349],[2.341],[2.69],[2.20698372],[2.69]
278,[0.19869107],[0.043],[2.003],[1.96],[1.80430893],[1.96]
279,[0.15783678],[0.134],[1.604],[1.47],[1.44616322],[1.47]
280,[0.12543613],[0.157],[1.307],[1.15],[1.18156387],[1.15]
281,[0.06823921],[0.096],[1.046],[0.95],[0.97776079],[0.95]
282,[-0.04392574],[0.071],[0.891],[0.82],[0.93492574],[0.82]
283,[-0.08722952],[0.07],[0.83],[0.76],[0.91722952],[0.76]
284,[-0.1130812],[0.041],[0.781],[0.74],[0.8940812],[0.74]
285,[-0.11493523],[-0.04],[0.74],[0.78],[0.85493523],[0.78]
286,[-0.12109013],[-0.132],[0.708],[0.84],[0.82909013],[0.84]
287,[-0.12354384],[-0.214],[0.686],[0.9],[0.80954384],[0.9]
288,[-0.15145308],[-0.318],[0.802],[1.12],[0.95345308],[1.12]
289,[-0.23295441],[-0.453],[0.977],[1.43],[1.20995441],[1.43]
290,[-0.20772704],[-0.4],[1.25],[1.65],[1.45772704],[1.65]
291,[-0.23612586],[-0.24],[1.34],[1.58],[1.57612586],[1.58]
292,[-0.22135681],[-0.206],[1.154],[1.36],[1.37535681],[1.36]
293,[-0.1502455],[-0.191],[0.999],[1.19],[1.1492455],[1.19]
294,[-0.15169424],[-0.295],[0.855],[1.15],[1.00669424],[1.15]
295,[-0.17099315],[-0.35],[0.77],[1.12],[0.94099315],[1.12]
296,[-0.16892985],[-0.3],[0.71],[1.01],[0.87892985],[1.01]
297,[-0.13773288],[-0.248],[0.662],[0.91],[0.79973288],[0.91]
298,[-0.13069928],[-0.254],[0.646],[0.9],[0.77669928],[0.9]
299,[-0.11907785],[-0.413],[0.627],[1.04],[0.74607785],[1.04]
300,[-0.16973509],[-0.558],[0.622],[1.18],[0.79173509],[1.18]
301,[-0.14804359],[-0.544],[0.606],[1.15],[0.75404359],[1.15]
302,[-0.14346205],[-0.557],[0.573],[1.13],[0.71646205],[1.13]
303,[-0.15402879],[-0.543],[0.537],[1.08],[0.69102879],[1.08]
304,[-0.13154516],[-0.484],[0.506],[0.99],[0.63754516],[0.99]
305,[-0.11178169],[-0.515],[0.505],[1.02],[0.61678169],[1.02]
306,[-0.20127031],[-0.524],[0.636],[1.16],[0.83727031],[1.16]
307,[-0.12988564],[-0.482],[0.638],[1.12],[0.76788564],[1.12]
308,[-0.1528169],[-0.439],[0.551],[0.99],[0.70381691],[0.99]
309,[-0.13782443],[-0.384],[0.506],[0.89],[0.64382443],[0.89]
310,[-0.1350239],[-0.347],[0.463],[0.81],[0.59802391],[0.81]
311,[-0.15114997],[-0.296],[0.464],[0.76],[0.61514997],[0.76]
312,[-0.09792469],[-0.26],[0.46],[0.72],[0.55792469],[0.72]
313,[-0.09144518],[-0.249],[0.431],[0.68],[0.52244518],[0.68]
314,[-0.09614943],[-0.257],[0.403],[0.66],[0.49914943],[0.66]
315,[-0.06053436],[-0.303],[0.397],[0.7],[0.45753436],[0.7]
316,[-0.07758924],[-0.381],[0.419],[0.8],[0.49658924],[0.8]
317,[-0.06775115],[-0.441],[0.419],[0.86],[0.48675115],[0.86]
318,[-0.06536748],[-0.442],[0.418],[0.86],[0.48336748],[0.86]
319,[-0.07951285],[-0.389],[0.411],[0.8],[0.49051285],[0.8]
320,[-0.09514353],[-0.367],[0.383],[0.75],[0.47814353],[0.75]
321,[-0.09410451],[-0.328],[0.352],[0.68],[0.44610451],[0.68]
322,[-0.12094907],[-0.27],[0.34],[0.61],[0.46094907],[0.61]
323,[-0.0988497],[-0.275],[0.335],[0.61],[0.4338497],[0.61]
324,[-0.08919248],[-0.278],[0.312],[0.59],[0.40119248],[0.59]
325,[-0.10307972],[-0.27],[0.28],[0.55],[0.38307972],[0.55]
326,[-0.09142525],[-0.241],[0.249],[0.49],[0.34042525],[0.49]
327,[-0.07280941],[-0.235],[0.225],[0.46],[0.29780941],[0.46]
328,[-0.04990138],[-0.236],[0.234],[0.47],[0.28390138],[0.47]
329,[-0.090048],[-0.288],[0.342],[0.63],[0.432048],[0.63]
330,[-0.04429867],[-0.371],[0.349],[0.72],[0.39329867],[0.72]
331,[-0.09101084],[-0.367],[0.383],[0.75],[0.47401084],[0.75]
332,[-0.06886933],[-0.301],[0.409],[0.71],[0.47786933],[0.71]
333,[-0.08702086],[-0.228],[0.422],[0.65],[0.50902086],[0.65]
334,[-0.07252068],[-0.192],[0.408],[0.6],[0.48052068],[0.6]
335,[-0.04021525],[-0.145],[0.375],[0.52],[0.41521525],[0.52]
336,[-0.03131449],[-0.121],[0.349],[0.47],[0.38031449],[0.47]
337,[-0.04539739],[-0.127],[0.323],[0.45],[0.36839739],[0.45]
338,[-0.02677975],[-0.112],[0.298],[0.41],[0.32477975],[0.41]
339,[-0.0090822],[-0.103],[0.277],[0.38],[0.2860822],[0.38]
340,[-0.01436107],[-0.092],[0.258],[0.35],[0.27236107],[0.35]
341,[-0.03084797],[-0.101],[0.239],[0.34],[0.26984797],[0.34]
342,[-0.04304339],[-0.089],[0.221],[0.31],[0.26404339],[0.31]
343,[-0.0250716],[-0.088],[0.202],[0.29],[0.2270716],[0.29]
344,[-0.09154768],[0.008],[0.298],[0.29],[0.38954768],[0.29]
345,[-0.06222805],[0.066],[0.346],[0.28],[0.40822805],[0.28]
346,[-0.0393412],[0.049],[0.309],[0.26],[0.3483412],[0.26]
347,[-0.10719849],[0.091],[0.351],[0.26],[0.45819849],[0.26]
348,[-0.0601882],[0.113],[0.363],[0.25],[0.4231882],[0.25]
349,[-0.08886068],[0.135],[0.375],[0.24],[0.46386068],[0.24]
350,[-0.06058992],[0.314],[0.544],[0.23],[0.60458992],[0.23]
351,[-0.04229337],[0.403],[0.643],[0.24],[0.68529337],[0.24]
352,[-0.03446958],[0.26],[0.5],[0.24],[0.53446958],[0.24]
353,[-0.06334784],[0.204],[0.444],[0.24],[0.50734784],[0.24]
354,[-0.07071713],[0.124],[0.404],[0.28],[0.47471713],[0.28]
355,[-0.07891242],[0.111],[0.381],[0.27],[0.45991242],[0.27]
356,[-0.04432911],[0.081],[0.351],[0.27],[0.39532911],[0.27]
357,[-0.12527731],[0.072],[0.362],[0.29],[0.48727731],[0.29]
358,[-0.08307004],[0.054],[0.394],[0.34],[0.47707004],[0.34]
359,[-0.14074485],[0.114],[0.514],[0.4],[0.65474485],[0.4]
360,[-0.07941821],[0.08],[0.49],[0.41],[0.56941821],[0.41]
361,[-0.06708439],[0.031],[0.421],[0.39],[0.48808439],[0.39]
362,[-0.07043521],[-0.009],[0.371],[0.38],[0.44143521],[0.38]
363,[-0.06936044],[-0.013],[0.327],[0.34],[0.39636044],[0.34]
