,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
59,[-0.12410806],[0.073],[1.693],[1.62],[1.81710806],[1.62]
60,[-0.0469371],[0.153],[1.243],[1.09],[1.2899371],[1.09]
61,[-0.24535283],[0.199],[1.109],[0.91],[1.35435283],[0.91]
62,[-0.07010318],[0.305],[0.995],[0.69],[1.06510318],[0.69]
63,[-0.12984726],[0.169],[0.889],[0.72],[1.01884726],[0.72]
64,[-0.12670824],[0.241],[0.791],[0.55],[0.91770824],[0.55]
65,[-0.10416423],[0.243],[0.703],[0.46],[0.80716423],[0.46]
66,[-0.10556845],[-0.185],[0.625],[0.81],[0.73056845],[0.81]
67,[-0.10857491],[-0.714],[0.556],[1.27],[0.66457491],[1.27]
68,[-0.10578838],[-0.825],[0.495],[1.32],[0.60078838],[1.32]
69,[0.38987374],[0.52],[1.27],[0.75],[0.88012626],[0.75]
70,[-0.02132683],[-1.661],[1.179],[2.84],[1.20032683],[2.84]
71,[0.17169808],[0.319],[6.899],[6.58],[6.72730192],[6.58]
72,[-0.2889969],[0.591],[3.791],[3.2],[4.07999691],[3.2]
73,[-0.243512],[-0.486],[1.244],[1.73],[1.487512],[1.73]
74,[0.10994793],[-0.063],[1.037],[1.1],[0.92705207],[1.1]
75,[-0.06332056],[0.011],[0.971],[0.96],[1.03432056],[0.96]
76,[-0.5091676],[-4.658],[0.982],[5.64],[1.49116761],[5.64]
77,[-0.16959813],[-1.265],[13.685],[14.95],[13.85459813],[14.95]
78,[-0.30369726],[2.554],[5.224],[2.67],[5.52769726],[2.67]
79,[-0.04763322],[-0.086],[1.634],[1.72],[1.68163322],[1.72]
80,[-0.57483286],[-0.146],[1.084],[1.23],[1.65883286],[1.23]
81,[-0.12192427],[-0.495],[0.995],[1.49],[1.11692427],[1.49]
82,[-0.6768545],[-0.423],[1.427],[1.85],[2.10385449],[1.85]
83,[-0.10605013],[-0.148],[1.082],[1.23],[1.18805013],[1.23]
84,[-0.08972668],[-0.083],[0.917],[1.],[1.00672668],[1.]
85,[-0.12884763],[-0.872],[0.818],[1.69],[0.94684763],[1.69]
86,[-0.13604994],[-2.12],[0.73],[2.85],[0.86604994],[2.85]
87,[-0.12657851],[-2.139],[0.651],[2.79],[0.77757851],[2.79]
88,[-0.09114096],[-2.029],[0.581],[2.61],[0.67214096],[2.61]
89,[-0.54008555],[-4.865],[3.415],[8.28],[3.95508555],[8.28]
90,[-0.60278654],[-0.663],[2.837],[3.5],[3.43978654],[3.5]
91,[-0.16439065],[-0.411],[1.009],[1.42],[1.17339065],[1.42]
92,[-0.08454055],[-0.29],[0.78],[1.07],[0.86454055],[1.07]
93,[-0.09641305],[-0.18],[0.7],[0.88],[0.79641305],[0.88]
94,[-0.1174851],[-0.024],[0.626],[0.65],[0.7434851],[0.65]
95,[-0.10932644],[-0.319],[0.561],[0.88],[0.67032644],[0.88]
96,[-0.12194721],[-0.929],[0.501],[1.43],[0.62294721],[1.43]
97,[-0.10593502],[-0.131],[0.449],[0.58],[0.55493502],[0.58]
98,[-0.08498122],[0.033],[0.403],[0.37],[0.48798122],[0.37]
99,[-0.11028627],[0.051],[0.361],[0.31],[0.47128627],[0.31]
100,[-0.10600054],[0.006],[0.326],[0.32],[0.43200054],[0.32]
101,[-0.12033451],[-0.014],[0.306],[0.32],[0.42633451],[0.32]
102,[-0.06108906],[0.014],[0.284],[0.27],[0.34508906],[0.27]
103,[-0.09928657],[-0.006],[0.254],[0.26],[0.35328657],[0.26]
104,[-0.07688136],[0.016],[0.226],[0.21],[0.30288136],[0.21]
105,[-0.07529245],[0.002],[0.202],[0.2],[0.27729245],[0.2]
106,[-0.08342995],[-0.009],[0.181],[0.19],[0.26442995],[0.19]
107,[-0.07310008],[-0.038],[0.162],[0.2],[0.23510008],[0.2]
108,[-0.09140272],[-0.021],[0.159],[0.18],[0.25040272],[0.18]
109,[-0.40556005],[0.025],[0.225],[0.2],[0.63056005],[0.2]
110,[-0.19935954],[-1.076],[0.294],[1.37],[0.49335954],[1.37]
111,[-0.6290439],[-3.408],[0.432],[3.84],[1.06104388],[3.84]
112,[-0.81261754],[-1.824],[0.466],[2.29],[1.27861754],[2.29]
113,[-0.46045294],[-0.926],[0.474],[1.4],[0.93445294],[1.4]
114,[-0.91655797],[-0.516],[0.524],[1.04],[1.44055797],[1.04]
115,[-0.05420954],[-0.194],[0.516],[0.71],[0.57020954],[0.71]
116,[-0.01275258],[0.034],[0.584],[0.55],[0.59675258],[0.55]
117,[-0.07043903],[0.087],[0.567],[0.48],[0.63743903],[0.48]
118,[-0.1095733],[-0.094],[0.506],[0.6],[0.6155733],[0.6]
119,[-0.09879523],[-0.148],[0.452],[0.6],[0.55079523],[0.6]
120,[-0.12081592],[-0.376],[0.404],[0.78],[0.52481592],[0.78]
121,[-0.08699614],[0.021],[0.361],[0.34],[0.44799614],[0.34]
122,[-0.09788851],[0.062],[0.322],[0.26],[0.41988851],[0.26]
123,[-0.09133036],[0.027],[0.287],[0.26],[0.37833036],[0.26]
124,[-0.08137174],[0.047],[0.257],[0.21],[0.33837174],[0.21]
125,[-0.11220254],[0.06],[0.23],[0.17],[0.34220254],[0.17]
126,[-0.09257457],[-0.193],[0.207],[0.4],[0.29957457],[0.4]
127,[-0.08427924],[0.056],[0.186],[0.13],[0.27027924],[0.13]
128,[-0.14459606],[0.156],[0.166],[0.01],[0.31059606],[0.01]
129,[-0.1143146],[0.139],[0.149],[0.01],[0.2633146],[0.01]
130,[-0.09398898],[-0.082],[0.138],[0.22],[0.23198898],[0.22]
131,[-0.07982925],[-0.309],[0.131],[0.44],[0.21082925],[0.44]
132,[-0.20110466],[-1.219],[0.131],[1.35],[0.33210466],[1.35]
133,[-0.00481385],[-0.971],[0.219],[1.19],[0.22381385],[1.19]
134,[-0.25073102],[-0.54],[0.3],[0.84],[0.55073102],[0.84]
135,[-1.0032448],[-3.391],[1.539],[4.93],[2.54224476],[4.93]
136,[-0.5446429],[-1.947],[1.973],[3.92],[2.51764293],[3.92]
137,[-0.0934523],[-0.891],[0.809],[1.7],[0.9024523],[1.7]
138,[-0.06943465],[-0.591],[0.589],[1.18],[0.65843465],[1.18]
139,[-0.10650552],[-0.093],[0.527],[0.62],[0.63350552],[0.62]
140,[-0.11669565],[0.023],[0.473],[0.45],[0.58969565],[0.45]
141,[-0.19361949],[0.02],[0.43],[0.41],[0.62361949],[0.41]
142,[-0.36530533],[-0.018],[0.402],[0.42],[0.76730533],[0.42]
143,[-0.12647444],[-0.014],[0.376],[0.39],[0.50247444],[0.39]
144,[-0.27777943],[-0.031],[0.349],[0.38],[0.62677943],[0.38]
145,[-0.44882947],[-0.036],[0.334],[0.37],[0.78282947],[0.37]
146,[-0.11479476],[-0.054],[0.316],[0.37],[0.43079476],[0.37]
147,[-0.1671695],[-0.059],[0.291],[0.35],[0.4581695],[0.35]
148,[-0.10292695],[-0.032],[0.268],[0.3],[0.37092695],[0.3]
149,[-0.07600457],[-0.017],[0.243],[0.26],[0.31900457],[0.26]
150,[-0.10061423],[-0.013],[0.217],[0.23],[0.31761423],[0.23]
151,[-0.09472728],[-0.025],[0.195],[0.22],[0.28972728],[0.22]
152,[-0.17076512],[-0.032],[0.178],[0.21],[0.34876512],[0.21]
153,[-0.075336],[-0.037],[0.163],[0.2],[0.238336],[0.2]
154,[-0.1338775],[-0.044],[0.146],[0.19],[0.2798775],[0.19]
155,[-0.13840008],[-0.05],[0.13],[0.18],[0.26840008],[0.18]
156,[-0.11816517],[-0.054],[0.116],[0.17],[0.23416517],[0.17]
157,[-0.12474644],[-0.046],[0.104],[0.15],[0.22874644],[0.15]
158,[-0.09391698],[-0.057],[0.093],[0.15],[0.18691698],[0.15]
159,[-0.14377964],[-0.062],[0.088],[0.15],[0.23177964],[0.15]
160,[-0.11288703],[-0.064],[0.086],[0.15],[0.19888703],[0.15]
161,[-0.09216412],[-0.067],[0.083],[0.15],[0.17516412],[0.15]
162,[-0.07851572],[-0.072],[0.078],[0.15],[0.15651572],[0.15]
163,[-0.11334694],[-0.068],[0.072],[0.14],[0.18534694],[0.14]
164,[-0.14713062],[-0.076],[0.064],[0.14],[0.21113062],[0.14]
165,[-0.15878777],[-0.073],[0.057],[0.13],[0.21578777],[0.13]
166,[-0.13637702],[-0.079],[0.051],[0.13],[0.18737702],[0.13]
167,[-0.11961813],[-0.074],[0.046],[0.12],[0.16561813],[0.12]
168,[-0.16048232],[-0.079],[0.041],[0.12],[0.20148232],[0.12]
169,[-0.11338679],[-0.071],[0.039],[0.11],[0.15238679],[0.11]
170,[-0.09837713],[-0.071],[0.039],[0.11],[0.13737713],[0.11]
171,[-0.10744263],[-0.069],[0.041],[0.11],[0.14844263],[0.11]
172,[-0.08879605],[-0.066],[0.044],[0.11],[0.13279605],[0.11]
173,[-0.09019937],[-0.067],[0.043],[0.11],[0.13319937],[0.11]
174,[-0.03615259],[-0.047],[0.063],[0.11],[0.09915259],[0.11]
175,[-0.1054519],[-0.016],[0.084],[0.1],[0.1894519],[0.1]
176,[-0.47864842],[0.114],[0.284],[0.17],[0.76264842],[0.17]
177,[0.05181451],[0.181],[0.351],[0.17],[0.29918549],[0.17]
178,[0.02747524],[0.22],[0.36],[0.14],[0.33252476],[0.14]
179,[-0.2943599],[0.272],[0.422],[0.15],[0.71635989],[0.15]
180,[-0.33369228],[0.299],[0.469],[0.17],[0.80269228],[0.17]
181,[0.00054102],[0.304],[0.454],[0.15],[0.45345898],[0.15]
182,[-0.0804802],[0.266],[0.406],[0.14],[0.4864802],[0.14]
183,[-0.12191492],[0.234],[0.364],[0.13],[0.48591492],[0.13]
184,[-0.17800415],[0.208],[0.338],[0.13],[0.51600415],[0.13]
185,[-0.21856642],[0.246],[0.376],[0.13],[0.59456642],[0.13]
186,[-0.2112325],[0.284],[0.414],[0.13],[0.6252325],[0.13]
187,[-0.13137053],[0.279],[0.409],[0.13],[0.54037053],[0.13]
188,[-0.09709831],[0.241],[0.381],[0.14],[0.47809831],[0.14]
189,[-0.17383853],[0.215],[0.355],[0.14],[0.52883853],[0.14]
190,[-0.21393713],[0.183],[0.333],[0.15],[0.54693713],[0.15]
191,[-0.26237544],[0.156],[0.316],[0.16],[0.57837544],[0.16]
192,[-0.08274166],[0.145],[0.295],[0.15],[0.37774166],[0.15]
193,[-0.0819036],[0.128],[0.268],[0.14],[0.3499036],[0.14]
194,[-0.14851286],[0.113],[0.243],[0.13],[0.39151286],[0.13]
195,[-0.32269955],[0.089],[0.229],[0.14],[0.55169955],[0.14]
196,[0.01213568],[0.176],[0.306],[0.13],[0.29386432],[0.13]
197,[-0.04912836],[0.269],[0.399],[0.13],[0.44812836],[0.13]
198,[0.54185754],[1.757],[1.887],[0.13],[1.34514246],[0.13]
199,[0.30140397],[1.695],[1.925],[0.23],[1.62359603],[0.23]
200,[-0.05593235],[0.576],[0.776],[0.2],[0.83193235],[0.2]
201,[-0.10254892],[0.492],[0.662],[0.17],[0.76454892],[0.17]
202,[-0.15041919],[0.44],[0.6],[0.16],[0.75041919],[0.16]
203,[-0.14574854],[0.388],[0.538],[0.15],[0.68374854],[0.15]
204,[-0.07501813],[0.349],[0.529],[0.18],[0.60401813],[0.18]
205,[-0.27348247],[0.343],[0.513],[0.17],[0.78648247],[0.17]
206,[-0.10779847],[0.306],[0.466],[0.16],[0.57379847],[0.16]
207,[-0.14924],[0.267],[0.417],[0.15],[0.56624],[0.15]
208,[-0.15232398],[0.224],[0.374],[0.15],[0.52632398],[0.15]
209,[-0.16250506],[0.198],[0.338],[0.14],[0.50050506],[0.14]
210,[-0.12539181],[0.177],[0.307],[0.13],[0.43239181],[0.13]
211,[-0.17779757],[0.147],[0.277],[0.13],[0.45479757],[0.13]
212,[-0.144586],[0.121],[0.251],[0.13],[0.395586],[0.13]
213,[-0.36951718],[0.081],[0.261],[0.18],[0.63051718],[0.18]
214,[0.04274265],[0.922],[1.562],[0.64],[1.51925735],[0.64]
215,[0.9761112],[2.96],[3.85],[0.89],[2.87388883],[0.89]
216,[0.6143163],[1.441],[2.611],[1.17],[1.99668372],[1.17]
217,[0.39589572],[0.465],[1.805],[1.34],[1.40910428],[1.34]
218,[1.050241],[2.956],[4.636],[1.68],[3.58575901],[1.68]
219,[0.59922165],[1.839],[3.289],[1.45],[2.68977835],[1.45]
220,[0.5215623],[1.131],[2.511],[1.38],[1.98943772],[1.38]
221,[-0.09485553],[4.276],[6.016],[1.74],[6.11085553],[1.74]
222,[-0.160808],[3.132],[4.892],[1.76],[5.052808],[1.76]
223,[0.1465587],[2.958],[5.668],[2.71],[5.5214413],[2.71]
224,[0.37390608],[3.491],[8.301],[4.81],[7.92709392],[4.81]
225,[0.5004182],[2.988],[8.758],[5.77],[8.25758181],[5.77]
226,[-0.26637697],[4.075],[9.925],[5.85],[10.19137697],[5.85]
227,[-0.14589393],[0.363],[6.973],[6.61],[7.11889393],[6.61]
228,[0.05225599],[-0.225],[6.675],[6.9],[6.62274401],[6.9]
229,[0.28811508],[-0.286],[6.274],[6.56],[5.98588492],[6.56]
230,[0.38029507],[-0.552],[4.558],[5.11],[4.17770493],[5.11]
231,[0.46446103],[-0.269],[4.051],[4.32],[3.58653897],[4.32]
232,[0.57572705],[0.908],[4.698],[3.79],[4.12227295],[3.79]
233,[0.568678],[0.315],[4.395],[4.08],[3.82632198],[4.08]
234,[0.5972432],[0.472],[4.332],[3.86],[3.73475681],[3.86]
235,[0.61798084],[0.245],[4.515],[4.27],[3.89701916],[4.27]
236,[0.5411548],[-0.495],[4.015],[4.51],[3.4738452],[4.51]
237,[0.61605066],[0.179],[4.959],[4.78],[4.34294934],[4.78]
238,[0.6227121],[-0.284],[4.736],[5.02],[4.11328792],[5.02]
239,[0.6000706],[1.073],[6.123],[5.05],[5.5229294],[5.05]
240,[-0.4410053],[1.618],[8.028],[6.41],[8.46900529],[6.41]
241,[-0.9436841],[2.197],[9.777],[7.58],[10.7206841],[7.58]
242,[-0.8445359],[-1.891],[8.239],[10.13],[9.08353589],[10.13]
243,[-0.59143245],[-4.777],[8.823],[13.6],[9.41443245],[13.6]
244,[-0.37225145],[0.463],[10.143],[9.68],[10.51525145],[9.68]
245,[-0.21363944],[2.799],[9.529],[6.73],[9.74263944],[6.73]
246,[0.10589477],[1.346],[5.766],[4.42],[5.66010523],[4.42]
247,[0.20584925],[1.187],[4.007],[2.82],[3.80115075],[2.82]
248,[0.00918747],[0.57],[4.43],[3.86],[4.42081253],[3.86]
249,[0.00746675],[0.589],[3.329],[2.74],[3.32153325],[2.74]
250,[-0.5332933],[-1.179],[2.041],[3.22],[2.57429331],[3.22]
251,[-0.31493768],[-1.221],[2.799],[4.02],[3.11393768],[4.02]
252,[-0.41960979],[-0.415],[3.525],[3.94],[3.94460979],[3.94]
253,[-0.38350582],[-0.101],[3.139],[3.24],[3.52250582],[3.24]
254,[-0.348648],[-0.412],[2.118],[2.53],[2.46664801],[2.53]
255,[-0.1653693],[-0.846],[1.714],[2.56],[1.8793693],[2.56]
256,[-0.08883674],[-0.142],[3.128],[3.27],[3.21683674],[3.27]
257,[-0.20907322],[1.586],[4.526],[2.94],[4.73507322],[2.94]
258,[-0.20320168],[1.144],[3.914],[2.77],[4.11720168],[2.77]
259,[-0.4085817],[0.314],[3.784],[3.47],[4.1925817],[3.47]
260,[-0.51010686],[0.605],[3.745],[3.14],[4.25510686],[3.14]
261,[-0.8305713],[-1.159],[4.211],[5.37],[5.04157129],[5.37]
262,[-1.1109517],[-3.176],[5.424],[8.6],[6.53495166],[8.6]
263,[-1.141356],[-1.381],[5.659],[7.04],[6.80035599],[7.04]
264,[-0.88929415],[-0.073],[5.917],[5.99],[6.80629415],[5.99]
265,[-0.70716125],[0.139],[5.919],[5.78],[6.62616125],[5.78]
266,[-0.41304705],[-1.22],[3.97],[5.19],[4.38304705],[5.19]
267,[-0.20040312],[-1.707],[3.313],[5.02],[3.51340312],[5.02]
268,[0.03495468],[-2.274],[2.796],[5.07],[2.76104532],[5.07]
269,[0.23083526],[-2.88],[2.58],[5.46],[2.34916474],[5.46]
270,[0.19013335],[-0.479],[5.361],[5.84],[5.17086665],[5.84]
271,[0.17711088],[-0.609],[4.531],[5.14],[4.35388912],[5.14]
272,[0.24915507],[-0.759],[3.461],[4.22],[3.21184493],[4.22]
273,[0.4477261],[-1.31],[3.36],[4.67],[2.9122739],[4.67]
274,[0.45185035],[-0.656],[3.104],[3.76],[2.65214965],[3.76]
275,[0.45388836],[-1.695],[2.635],[4.33],[2.18111164],[4.33]
276,[0.45890358],[-2.572],[2.378],[4.95],[1.91909642],[4.95]
277,[0.40964457],[-0.877],[1.753],[2.63],[1.34335543],[2.63]
278,[0.45392063],[-0.161],[1.479],[1.64],[1.02507937],[1.64]
279,[0.52811253],[0.035],[1.355],[1.32],[0.82688747],[1.32]
280,[0.54744786],[-0.231],[1.259],[1.49],[0.71155214],[1.49]
281,[0.56273234],[-0.204],[1.226],[1.43],[0.66326766],[1.43]
282,[0.61154574],[-0.622],[1.228],[1.85],[0.61645426],[1.85]
283,[0.6378935],[-0.51],[1.25],[1.76],[0.6121065],[1.76]
284,[0.6002834],[-0.613],[1.227],[1.84],[0.62671662],[1.84]
285,[0.58922946],[-0.85],[1.44],[2.29],[0.85077054],[2.29]
286,[0.6121464],[-1.168],[1.242],[2.41],[0.62985362],[2.41]
287,[0.5827045],[-1.279],[1.121],[2.4],[0.53829552],[2.4]
288,[0.5279256],[-1.031],[1.019],[2.05],[0.49107439],[2.05]
289,[0.5489553],[-0.959],[0.921],[1.88],[0.37204468],[1.88]
290,[0.51832235],[-0.739],[0.831],[1.57],[0.31267765],[1.57]
291,[0.5120498],[-0.633],[0.747],[1.38],[0.23495021],[1.38]
292,[0.13866962],[-0.423],[6.147],[6.57],[6.00833038],[6.57]
293,[0.09401181],[-0.032],[4.568],[4.6],[4.47398819],[4.6]
294,[0.27366138],[-0.776],[2.024],[2.8],[1.75033862],[2.8]
295,[0.44445512],[-0.984],[0.946],[1.93],[0.50154488],[1.93]
296,[0.48179677],[-0.743],[0.867],[1.61],[0.38520323],[1.61]
297,[0.5293436],[-0.858],[0.792],[1.65],[0.26265639],[1.65]
298,[0.5536522],[-0.992],[0.698],[1.69],[0.14434777],[1.69]
299,[0.55732316],[-0.826],[0.614],[1.44],[0.05667684],[1.44]
300,[0.5655433],[-1.294],[0.536],[1.83],[-0.02954329],[1.83]
301,[0.579536],[-1.208],[0.462],[1.67],[-0.11753602],[1.67]
302,[0.58376133],[-0.664],[0.396],[1.06],[-0.18776133],[1.06]
303,[0.57340056],[-0.682],[0.338],[1.02],[-0.23540056],[1.02]
304,[0.57646465],[-0.741],[0.289],[1.03],[-0.28746465],[1.03]
305,[0.6087337],[-0.505],[0.245],[0.75],[-0.36373371],[0.75]
306,[0.58671933],[-0.622],[0.208],[0.83],[-0.37871933],[0.83]
307,[0.19535339],[1.264],[2.114],[0.85],[1.91864661],[0.85]
308,[0.7000812],[0.418],[1.188],[0.77],[0.48791877],[0.77]
309,[0.6502893],[-0.274],[0.396],[0.67],[-0.2542893],[0.67]
310,[0.667231],[-0.242],[0.338],[0.58],[-0.32923102],[0.58]
311,[0.266744],[0.197],[0.907],[0.71],[0.64025601],[0.71]
312,[0.3183599],[0.608],[1.898],[1.29],[1.57964009],[1.29]
313,[0.33755374],[-1.808],[2.092],[3.9],[1.75444626],[3.9]
314,[0.11485227],[0.718],[2.618],[1.9],[2.50314773],[1.9]
315,[0.24446012],[0.469],[2.209],[1.74],[1.96453988],[1.74]
316,[0.5609296],[-0.021],[1.039],[1.06],[0.4780704],[1.06]
317,[0.5534736],[-0.266],[0.874],[1.14],[0.32052641],[1.14]
318,[0.4932143],[-0.385],[0.895],[1.28],[0.40178569],[1.28]
319,[0.5791656],[-1.449],[0.881],[2.33],[0.30183442],[2.33]
320,[0.12891707],[-0.396],[2.964],[3.36],[2.83508293],[3.36]
321,[0.669196],[0.673],[1.823],[1.15],[1.15380399],[1.15]
322,[0.33577877],[-5.135],[0.995],[6.13],[0.65922123],[6.13]
323,[-0.11252433],[2.73],[8.77],[6.04],[8.88252433],[6.04]
324,[0.37743908],[1.848],[3.618],[1.77],[3.24056092],[1.77]
325,[0.0242981],[-1.829],[2.131],[3.96],[2.1067019],[3.96]
326,[0.5674512],[-0.48],[1.36],[1.84],[0.79254882],[1.84]
327,[0.15572882],[-2.698],[1.782],[4.48],[1.62627118],[4.48]
328,[-0.1772777],[-0.042],[3.708],[3.75],[3.8852777],[3.75]
329,[-0.22708428],[1.263],[3.493],[2.23],[3.72008428],[2.23]
330,[0.4207684],[0.461],[1.571],[1.11],[1.15023159],[1.11]
331,[0.43711096],[-0.617],[1.063],[1.68],[0.62588904],[1.68]
332,[-0.06084415],[-0.795],[2.745],[3.54],[2.80584415],[3.54]
333,[0.3456228],[-0.301],[2.219],[2.52],[1.87337719],[2.52]
334,[-0.29436255],[-3.706],[3.644],[7.35],[3.93836255],[7.35]
335,[-0.05783781],[-0.31],[9.93],[10.24],[9.98783781],[10.24]
336,[-0.17326275],[1.99],[4.59],[2.6],[4.76326275],[2.6]
337,[0.33998814],[-0.547],[1.563],[2.11],[1.22301186],[2.11]
338,[-0.15501457],[-0.636],[2.474],[3.11],[2.62901457],[3.11]
339,[0.39874995],[0.022],[1.802],[1.78],[1.40325005],[1.78]
340,[0.45113796],[0.116],[1.116],[1.],[0.66486204],[1.]
341,[0.3956145],[0.2],[0.99],[0.79],[0.5943855],[0.79]
342,[0.39091116],[0.361],[0.891],[0.53],[0.50008884],[0.53]
343,[0.39813897],[0.066],[0.786],[0.72],[0.38786103],[0.72]
344,[0.12236553],[0.629],[1.539],[0.91],[1.41663447],[0.91]
345,[0.5189129],[0.488],[1.018],[0.53],[0.49908709],[0.53]
346,[0.3780708],[0.37],[0.76],[0.39],[0.3819292],[0.39]
347,[0.43617603],[0.384],[0.684],[0.3],[0.24782397],[0.3]
348,[0.29442182],[0.399],[0.649],[0.25],[0.35457818],[0.25]
349,[0.41794786],[0.396],[0.596],[0.2],[0.17805214],[0.2]
350,[0.3910202],[-3.749],[0.521],[4.27],[0.12997979],[4.27]
351,[-0.15335764],[0.469],[7.669],[7.2],[7.82235764],[7.2]
352,[-0.3917441],[1.113],[4.993],[3.88],[5.38474411],[3.88]
353,[0.19179581],[0.183],[1.433],[1.25],[1.24120419],[1.25]
354,[0.28767046],[-1.3],[0.7],[2.],[0.41232954],[2.]
355,[0.29046986],[-2.391],[0.609],[3.],[0.31853014],[3.]
356,[-0.05137386],[-1.401],[1.999],[3.4],[2.05037386],[3.4]
357,[-0.04994439],[-1.098],[2.202],[3.3],[2.25194439],[3.3]
358,[-0.26418984],[0.237],[2.257],[2.02],[2.52118984],[2.02]
359,[0.23892157],[0.313],[1.223],[0.91],[0.98407843],[0.91]
360,[0.24842522],[-1.086],[0.794],[1.88],[0.54557478],[1.88]
361,[-0.15612224],[0.364],[1.984],[1.62],[2.14012224],[1.62]
362,[0.0273239],[-0.681],[1.609],[2.29],[1.5816761],[2.29]
363,[-0.10160255],[-2.213],[1.157],[3.37],[1.25860255],[3.37]
