,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
61,[0.05258242],[-0.063],[0.427],[0.49],[0.37441758],[0.49]
62,[0.14054015],[0.071],[0.321],[0.25],[0.18045985],[0.25]
63,[0.07500808],[0.054],[0.244],[0.19],[0.16899192],[0.19]
64,[-0.11498415],[-0.039],[0.241],[0.28],[0.35598415],[0.28]
65,[-0.12321243],[-0.063],[0.237],[0.3],[0.36021243],[0.3]
66,[-0.2884063],[-0.164],[0.396],[0.56],[0.68440631],[0.56]
67,[0.00429924],[0.125],[0.535],[0.41],[0.53070076],[0.41]
68,[0.12421093],[0.145],[0.375],[0.23],[0.25078907],[0.23]
69,[0.08645146],[0.07],[0.24],[0.17],[0.15354854],[0.17]
70,[0.05162022],[0.059],[0.229],[0.17],[0.17737978],[0.17]
71,[0.04210931],[0.067],[0.217],[0.15],[0.17489069],[0.15]
72,[0.0331595],[0.067],[0.207],[0.14],[0.1738405],[0.14]
73,[0.02039872],[0.068],[0.198],[0.13],[0.17760128],[0.13]
74,[0.00356121],[0.056],[0.196],[0.14],[0.19243879],[0.14]
75,[0.03107554],[0.061],[0.191],[0.13],[0.15992446],[0.13]
76,[0.03883222],[0.053],[0.183],[0.13],[0.14416778],[0.13]
77,[-0.05239192],[0.055],[0.185],[0.13],[0.23739192],[0.13]
78,[0.04006655],[0.06],[0.18],[0.12],[0.13993345],[0.12]
79,[-0.09680131],[-0.114],[0.216],[0.33],[0.31280131],[0.33]
80,[-0.3433439],[-0.281],[0.429],[0.71],[0.77234391],[0.71]
81,[0.15037611],[0.292],[0.582],[0.29],[0.43162389],[0.29]
82,[0.1909129],[0.285],[0.475],[0.19],[0.2840871],[0.19]
83,[0.07508448],[0.099],[0.259],[0.16],[0.18391552],[0.16]
84,[0.02270018],[0.042],[0.202],[0.16],[0.17929982],[0.16]
85,[-0.02058299],[0.058],[0.218],[0.16],[0.23858299],[0.16]
86,[0.04920721],[0.053],[0.203],[0.15],[0.15379279],[0.15]
87,[0.03481749],[0.063],[0.193],[0.13],[0.15818251],[0.13]
88,[-0.15193504],[-0.037],[0.263],[0.3],[0.41493504],[0.3]
89,[0.08434159],[0.027],[0.227],[0.2],[0.14265841],[0.2]
90,[-0.21470267],[0.05],[0.32],[0.27],[0.53470267],[0.27]
91,[0.10993402],[0.192],[0.372],[0.18],[0.26206598],[0.18]
92,[0.07804138],[0.084],[0.234],[0.15],[0.15595862],[0.15]
93,[0.00443381],[0.053],[0.203],[0.15],[0.19856619],[0.15]
94,[-0.009643],[0.069],[0.199],[0.13],[0.208643],[0.13]
95,[0.02818919],[0.072],[0.192],[0.12],[0.16381081],[0.12]
96,[0.02044548],[0.072],[0.182],[0.11],[0.16155452],[0.11]
97,[0.04047593],[0.073],[0.173],[0.1],[0.13252407],[0.1]
98,[0.03860464],[0.075],[0.165],[0.09],[0.12639536],[0.09]
99,[0.04625214],[0.047],[0.157],[0.11],[0.11074786],[0.11]
100,[0.00091191],[0.01],[0.15],[0.14],[0.14908809],[0.14]
101,[-0.14315623],[-0.011],[0.159],[0.17],[0.30215623],[0.17]
102,[0.04724677],[0.04],[0.16],[0.12],[0.11275323],[0.12]
103,[0.06192235],[0.055],[0.155],[0.1],[0.09307765],[0.1]
104,[0.03847587],[0.047],[0.147],[0.1],[0.10852413],[0.1]
105,[0.02756446],[0.05],[0.14],[0.09],[0.11243554],[0.09]
106,[0.03114254],[0.043],[0.133],[0.09],[0.10185746],[0.09]
107,[-0.01665265],[0.051],[0.131],[0.08],[0.14765265],[0.08]
108,[-0.01272101],[-0.597],[0.133],[0.73],[0.14572101],[0.73]
109,[-0.33853978],[-1.441],[0.179],[1.62],[0.51753978],[1.62]
110,[-0.02804292],[-0.664],[0.206],[0.87],[0.23404292],[0.87]
111,[-0.364255],[-0.486],[0.374],[0.86],[0.73825501],[0.86]
112,[0.02879416],[0.157],[0.567],[0.41],[0.53820584],[0.41]
113,[0.2547964],[0.238],[0.488],[0.25],[0.23320361],[0.25]
114,[0.09572112],[0.083],[0.253],[0.17],[0.15727888],[0.17]
115,[0.00556634],[0.035],[0.185],[0.15],[0.17943366],[0.15]
116,[-0.09684807],[-0.014],[0.256],[0.27],[0.35284807],[0.27]
117,[0.00878217],[-0.528],[0.282],[0.81],[0.27321783],[0.81]
118,[-0.35814786],[-0.33],[0.29],[0.62],[0.64814786],[0.62]
119,[0.06355669],[-0.076],[0.234],[0.31],[0.17044331],[0.31]
120,[0.04402363],[-0.001],[0.199],[0.2],[0.15497637],[0.2]
121,[-0.02166902],[-0.01],[0.19],[0.2],[0.21166902],[0.2]
122,[-0.21227957],[-0.07],[0.21],[0.28],[0.42227957],[0.28]
123,[-0.04259884],[-0.063],[0.217],[0.28],[0.25959884],[0.28]
124,[0.07860608],[0.005],[0.195],[0.19],[0.11639392],[0.19]
125,[0.13635522],[0.016],[0.186],[0.17],[0.04964478],[0.17]
126,[0.05660086],[0.017],[0.177],[0.16],[0.12039914],[0.16]
127,[0.0591168],[0.009],[0.169],[0.16],[0.1098832],[0.16]
128,[-0.02687991],[-0.009],[0.161],[0.17],[0.18787991],[0.17]
129,[-0.17285544],[0.045],[0.335],[0.29],[0.50785544],[0.29]
130,[0.14777231],[0.145],[0.315],[0.17],[0.16722769],[0.17]
131,[0.0554147],[-0.901],[0.169],[1.07],[0.1135853],[1.07]
132,[-0.27505273],[0.468],[1.438],[0.97],[1.71305273],[0.97]
133,[0.15776545],[0.175],[1.765],[1.59],[1.60723455],[1.59]
134,[0.0142312],[0.396],[1.286],[0.89],[1.2717688],[0.89]
135,[-0.03708664],[-1.315],[1.335],[2.65],[1.37208664],[2.65]
136,[0.15126708],[0.741],[1.311],[0.57],[1.15973292],[0.57]
137,[0.23756364],[0.473],[0.723],[0.25],[0.48543636],[0.25]
138,[0.08786558],[0.167],[0.327],[0.16],[0.23913442],[0.16]
139,[0.05447029],[0.067],[0.207],[0.14],[0.15252971],[0.14]
140,[0.03230392],[0.057],[0.197],[0.14],[0.16469608],[0.14]
141,[0.03558562],[0.068],[0.188],[0.12],[0.15241438],[0.12]
142,[0.03027955],[0.059],[0.179],[0.12],[0.14872045],[0.12]
143,[0.0230906],[0.061],[0.171],[0.11],[0.1479094],[0.11]
144,[0.02401784],[0.062],[0.162],[0.1],[0.13798216],[0.1]
145,[-0.00212233],[0.047],[0.157],[0.11],[0.15912233],[0.11]
146,[0.03462158],[0.012],[0.152],[0.14],[0.11737842],[0.14]
147,[0.04067312],[0.045],[0.145],[0.1],[0.10432688],[0.1]
148,[0.0340317],[0.048],[0.138],[0.09],[0.1039683],[0.09]
149,[0.04352496],[0.051],[0.131],[0.08],[0.08747504],[0.08]
150,[0.04172247],[0.045],[0.125],[0.08],[0.08327753],[0.08]
151,[0.04061328],[0.039],[0.119],[0.08],[0.07838672],[0.08]
152,[-0.01455001],[0.027],[0.117],[0.09],[0.13155001],[0.09]
153,[-0.12190177],[0.034],[0.124],[0.09],[0.24590177],[0.09]
154,[0.02080331],[0.043],[0.123],[0.08],[0.10219669],[0.08]
155,[0.04613955],[0.049],[0.119],[0.07],[0.07286045],[0.07]
156,[0.02252256],[0.034],[0.114],[0.08],[0.09147744],[0.08]
157,[-0.02806588],[0.034],[0.114],[0.08],[0.14206588],[0.08]
158,[-0.01431314],[0.042],[0.122],[0.08],[0.13631314],[0.08]
159,[0.05524339],[0.05],[0.12],[0.07],[0.06475661],[0.07]
160,[0.05522957],[0.034],[0.114],[0.08],[0.05877043],[0.08]
161,[0.04792695],[0.018],[0.108],[0.09],[0.06007305],[0.09]
162,[0.04631119],[0.013],[0.103],[0.09],[0.05668881],[0.09]
163,[0.03321172],[0.008],[0.098],[0.09],[0.06478828],[0.09]
164,[0.01069374],[0.014],[0.094],[0.08],[0.08330626],[0.08]
165,[-0.01175762],[0.021],[0.101],[0.08],[0.11275762],[0.08]
166,[0.05163843],[0.031],[0.101],[0.07],[0.04936157],[0.07]
167,[0.01290615],[0.026],[0.096],[0.07],[0.08309385],[0.07]
168,[-0.08617891],[0.119],[0.189],[0.07],[0.27517891],[0.07]
169,[0.10958693],[0.184],[0.254],[0.07],[0.14441307],[0.07]
170,[0.07211249],[0.078],[0.148],[0.07],[0.07588751],[0.07]
171,[0.04775178],[0.036],[0.116],[0.08],[0.06824822],[0.08]
172,[0.03648299],[0.04],[0.11],[0.07],[0.07351701],[0.07]
173,[0.04149412],[0.035],[0.105],[0.07],[0.06350588],[0.07]
174,[0.02270387],[0.03],[0.1],[0.07],[0.07729613],[0.07]
175,[-0.27450994],[-0.457],[0.233],[0.69],[0.50750994],[0.69]
176,[-0.2003033],[0.088],[0.588],[0.5],[0.7883033],[0.5]
177,[0.22642194],[0.453],[0.653],[0.2],[0.42657806],[0.2]
178,[0.05356899],[0.347],[0.487],[0.14],[0.43343101],[0.14]
179,[0.03691243],[0.169],[0.279],[0.11],[0.24208757],[0.11]
180,[0.04819813],[0.045],[0.145],[0.1],[0.09680187],[0.1]
181,[0.03985108],[0.058],[0.138],[0.08],[0.09814892],[0.08]
182,[0.06464096],[0.042],[0.132],[0.09],[0.06735904],[0.09]
183,[0.08290972],[0.035],[0.125],[0.09],[0.04209028],[0.09]
184,[-0.00562445],[-0.006],[0.124],[0.13],[0.12962445],[0.13]
185,[-0.13282353],[0.047],[0.317],[0.27],[0.44982353],[0.27]
186,[0.012095],[0.273],[0.473],[0.2],[0.460905],[0.2]
187,[0.01617385],[0.314],[0.454],[0.14],[0.43782615],[0.14]
188,[0.01861562],[0.23],[0.35],[0.12],[0.33138438],[0.12]
189,[0.01925733],[0.11],[0.21],[0.1],[0.19074267],[0.1]
190,[0.02774192],[0.076],[0.166],[0.09],[0.13825808],[0.09]
191,[0.03396247],[0.082],[0.162],[0.08],[0.12803753],[0.08]
192,[0.01038573],[0.081],[0.161],[0.08],[0.15061427],[0.08]
193,[0.05115407],[0.076],[0.156],[0.08],[0.10484593],[0.08]
194,[0.02742786],[0.07],[0.15],[0.08],[0.12257214],[0.08]
195,[0.02112857],[0.043],[0.143],[0.1],[0.12187143],[0.1]
196,[-0.13111687],[-0.717],[0.173],[0.89],[0.30411687],[0.89]
197,[-0.05049163],[-0.172],[0.218],[0.39],[0.26849163],[0.39]
198,[-0.06176152],[-0.793],[0.247],[1.04],[0.30876152],[1.04]
199,[-0.24906096],[-0.173],[0.337],[0.51],[0.58606096],[0.51]
200,[0.091468],[0.145],[0.395],[0.25],[0.303532],[0.25]
201,[0.09148218],[-0.487],[0.313],[0.8],[0.22151782],[0.8]
202,[-0.30431163],[-1.767],[0.623],[2.39],[0.92731163],[2.39]
203,[0.26132742],[0.429],[0.809],[0.38],[0.54767258],[0.38]
204,[0.11134523],[0.291],[0.511],[0.22],[0.39965477],[0.22]
205,[0.06541657],[0.042],[0.242],[0.2],[0.17658343],[0.2]
206,[0.0544846],[0.072],[0.202],[0.13],[0.1475154],[0.13]
207,[0.05084531],[0.083],[0.193],[0.11],[0.14215469],[0.11]
208,[0.04693375],[0.083],[0.183],[0.1],[0.13606625],[0.1]
209,[0.03803852],[0.075],[0.175],[0.1],[0.13696148],[0.1]
210,[0.04090642],[0.067],[0.167],[0.1],[0.12609358],[0.1]
211,[0.03787195],[0.059],[0.159],[0.1],[0.12112805],[0.1]
212,[0.02791912],[0.031],[0.151],[0.12],[0.12308088],[0.12]
213,[0.02138601],[-0.056],[0.144],[0.2],[0.12261399],[0.2]
214,[0.02277073],[-0.061],[0.139],[0.2],[0.11622927],[0.2]
215,[-0.31745708],[-1.057],[0.283],[1.34],[0.60045708],[1.34]
216,[-0.06158983],[0.163],[1.123],[0.96],[1.18458983],[0.96]
217,[0.19582409],[0.44],[0.96],[0.52],[0.76417591],[0.52]
218,[0.15809661],[0.364],[0.674],[0.31],[0.51590339],[0.31]
219,[0.08809772],[0.091],[0.381],[0.29],[0.29290228],[0.29]
220,[-0.0088525],[-0.024],[0.416],[0.44],[0.4248525],[0.44]
221,[0.06871446],[-0.076],[0.384],[0.46],[0.31528554],[0.46]
222,[0.04798631],[-0.145],[0.225],[0.37],[0.17701369],[0.37]
223,[0.03764878],[-0.045],[0.195],[0.24],[0.15735122],[0.24]
224,[0.03139662],[-0.032],[0.188],[0.22],[0.15660338],[0.22]
225,[0.03446201],[-0.051],[0.179],[0.23],[0.14453799],[0.23]
226,[-0.02670534],[0.039],[0.179],[0.14],[0.20570534],[0.14]
227,[-5.965482e-05],[0.049],[0.179],[0.13],[0.17905965],[0.13]
228,[0.04686827],[0.054],[0.174],[0.12],[0.12713173],[0.12]
229,[0.04660905],[0.046],[0.166],[0.12],[0.11939095],[0.12]
230,[-0.00182491],[0.007],[0.167],[0.16],[0.16882491],[0.16]
231,[0.05334296],[0.03],[0.2],[0.17],[0.14665704],[0.17]
232,[0.04032962],[-0.132],[0.188],[0.32],[0.14767038],[0.32]
233,[0.00074266],[-0.037],[0.183],[0.22],[0.18225734],[0.22]
234,[0.04829683],[0.008],[0.178],[0.17],[0.12970317],[0.17]
235,[0.00367534],[-0.01],[0.17],[0.18],[0.16632466],[0.18]
236,[-0.06650195],[0.036],[0.166],[0.13],[0.23250195],[0.13]
237,[-0.02474327],[0.031],[0.161],[0.13],[0.18574327],[0.13]
238,[-0.07231532],[0.024],[0.164],[0.14],[0.23631532],[0.14]
239,[-0.04658029],[0.037],[0.167],[0.13],[0.21358029],[0.13]
240,[-0.00761812],[0.034],[0.164],[0.13],[0.17161812],[0.13]
241,[0.00846553],[0.038],[0.158],[0.12],[0.14953447],[0.12]
242,[0.00269774],[0.045],[0.155],[0.11],[0.15230226],[0.11]
243,[0.02004369],[0.05],[0.15],[0.1],[0.12995631],[0.1]
244,[0.03282518],[0.043],[0.143],[0.1],[0.11017482],[0.1]
245,[0.02700007],[0.026],[0.136],[0.11],[0.10899993],[0.11]
246,[-0.02052411],[0.039],[0.139],[0.1],[0.15952411],[0.1]
247,[-0.05957276],[0.063],[0.273],[0.21],[0.33257276],[0.21]
248,[0.07383529],[0.168],[0.348],[0.18],[0.27416471],[0.18]
249,[0.0569752],[0.069],[0.229],[0.16],[0.1720248],[0.16]
250,[0.03171805],[0.013],[0.163],[0.15],[0.13128195],[0.15]
251,[-0.00059422],[0.006],[0.166],[0.16],[0.16659422],[0.16]
252,[-0.0033233],[0.029],[0.169],[0.14],[0.1723233],[0.14]
253,[-0.01563295],[-0.047],[0.173],[0.22],[0.18863295],[0.22]
254,[-0.01613973],[0.003],[0.213],[0.21],[0.22913973],[0.21]
255,[-0.02609459],[0.085],[0.265],[0.18],[0.29109459],[0.18]
256,[0.00993158],[0.089],[0.249],[0.16],[0.23906842],[0.16]
257,[0.04469704],[0.062],[0.192],[0.13],[0.14730296],[0.13]
258,[0.03679783],[0.073],[0.183],[0.11],[0.14620217],[0.11]
259,[0.03327425],[0.084],[0.174],[0.09],[0.14072575],[0.09]
260,[0.02958807],[0.086],[0.166],[0.08],[0.13641193],[0.08]
261,[0.0260737],[0.078],[0.158],[0.08],[0.1319263],[0.08]
262,[0.02591729],[0.08],[0.15],[0.07],[0.12408271],[0.07]
263,[0.02229368],[0.073],[0.143],[0.07],[0.12070632],[0.07]
264,[0.01745958],[0.066],[0.136],[0.07],[0.11854042],[0.07]
265,[0.02260711],[0.06],[0.13],[0.07],[0.10739289],[0.07]
266,[0.02023333],[0.044],[0.124],[0.08],[0.10376667],[0.08]
267,[0.01052886],[0.038],[0.118],[0.08],[0.10747114],[0.08]
268,[0.0175631],[0.029],[0.119],[0.09],[0.1014369],[0.09]
269,[0.01359618],[0.043],[0.123],[0.08],[0.10940382],[0.08]
270,[0.01108662],[0.006],[0.126],[0.12],[0.11491338],[0.12]
271,[-0.01374375],[0.172],[0.292],[0.12],[0.30574375],[0.12]
272,[0.11591183],[0.215],[0.335],[0.12],[0.21908817],[0.12]
273,[0.00120515],[0.167],[0.267],[0.1],[0.26579485],[0.1]
274,[0.04148738],[0.092],[0.182],[0.09],[0.14051262],[0.09]
275,[0.0115399],[0.067],[0.157],[0.09],[0.1454601],[0.09]
276,[0.01522783],[0.065],[0.155],[0.09],[0.13977217],[0.09]
277,[0.0193649],[0.107],[0.207],[0.1],[0.1876351],[0.1]
278,[0.05292124],[0.09],[0.18],[0.09],[0.12707876],[0.09]
279,[0.03290899],[0.078],[0.158],[0.08],[0.12509101],[0.08]
280,[0.02132021],[0.071],[0.151],[0.08],[0.12967979],[0.08]
281,[0.02303445],[0.074],[0.144],[0.07],[0.12096555],[0.07]
282,[0.03120956],[0.075],[0.145],[0.07],[0.11379044],[0.07]
283,[0.02488042],[0.09],[0.15],[0.06],[0.12511958],[0.06]
284,[0.03016301],[0.076],[0.146],[0.07],[0.11583699],[0.07]
285,[0.01909388],[0.071],[0.141],[0.07],[0.12190612],[0.07]
286,[0.02325669],[0.057],[0.137],[0.08],[0.11374331],[0.08]
287,[0.02364811],[0.02],[0.13],[0.11],[0.10635189],[0.11]
288,[0.00764114],[0.016],[0.126],[0.11],[0.11835886],[0.11]
289,[0.00627747],[0.024],[0.124],[0.1],[0.11772253],[0.1]
290,[0.01760323],[0.153],[0.273],[0.12],[0.25539677],[0.12]
291,[0.10581115],[0.191],[0.281],[0.09],[0.17518885],[0.09]
292,[0.03245287],[0.097],[0.167],[0.07],[0.13454713],[0.07]
293,[0.03603028],[0.087],[0.147],[0.06],[0.11096972],[0.06]
294,[0.02682959],[0.08],[0.14],[0.06],[0.11317041],[0.06]
295,[0.0224566],[0.073],[0.133],[0.06],[0.1105434],[0.06]
296,[0.02046876],[0.067],[0.127],[0.06],[0.10653124],[0.06]
297,[0.02243724],[0.061],[0.121],[0.06],[0.09856276],[0.06]
298,[0.01699576],[0.067],[0.117],[0.05],[0.10000424],[0.05]
299,[0.02286323],[0.062],[0.112],[0.05],[0.08913677],[0.05]
300,[0.02380319],[0.057],[0.107],[0.05],[0.08319681],[0.05]
301,[0.0245577],[0.051],[0.101],[0.05],[0.0764423],[0.05]
302,[0.01992365],[0.046],[0.096],[0.05],[0.07607635],[0.05]
303,[0.01786081],[0.042],[0.092],[0.05],[0.07413919],[0.05]
304,[0.02361935],[0.037],[0.087],[0.05],[0.06338065],[0.05]
305,[0.02203322],[0.033],[0.083],[0.05],[0.06096678],[0.05]
306,[0.01889342],[0.029],[0.079],[0.05],[0.06010658],[0.05]
307,[0.01962154],[0.015],[0.075],[0.06],[0.05537846],[0.06]
308,[0.01999309],[0.012],[0.072],[0.06],[0.05200691],[0.06]
309,[0.01948375],[0.008],[0.068],[0.06],[0.04851625],[0.06]
310,[0.01864036],[0.015],[0.065],[0.05],[0.04635964],[0.05]
311,[0.01926267],[0.022],[0.062],[0.04],[0.04273733],[0.04]
312,[0.01872575],[0.018],[0.058],[0.04],[0.03927425],[0.04]
313,[0.02032718],[0.006],[0.056],[0.05],[0.03567282],[0.05]
314,[0.01930789],[0.003],[0.053],[0.05],[0.03369211],[0.05]
315,[0.02341326],[0.],[0.05],[0.05],[0.02658674],[0.05]
316,[0.02036872],[-0.002],[0.048],[0.05],[0.02763128],[0.05]
317,[0.02257906],[0.006],[0.046],[0.04],[0.02342094],[0.04]
318,[0.02123797],[0.003],[0.043],[0.04],[0.02176203],[0.04]
319,[0.02046862],[0.001],[0.041],[0.04],[0.02053138],[0.04]
320,[0.01848481],[-0.001],[0.039],[0.04],[0.02051519],[0.04]
321,[0.01816214],[-0.003],[0.037],[0.04],[0.01883786],[0.04]
322,[0.0056662],[-0.002],[0.038],[0.04],[0.0323338],[0.04]
323,[0.02133571],[-0.002],[0.038],[0.04],[0.01666429],[0.04]
324,[0.02339048],[-0.004],[0.036],[0.04],[0.01260952],[0.04]
325,[0.01972177],[-0.005],[0.035],[0.04],[0.01527823],[0.04]
326,[0.01453213],[-0.007],[0.033],[0.04],[0.01846787],[0.04]
327,[0.02131806],[-0.009],[0.031],[0.04],[0.00968194],[0.04]
328,[0.02694785],[-0.01],[0.03],[0.04],[0.00305215],[0.04]
329,[0.01076961],[-0.1],[0.03],[0.13],[0.01923039],[0.13]
330,[-0.00634627],[0.124],[0.204],[0.08],[0.21034627],[0.08]
331,[0.08307446],[0.157],[0.217],[0.06],[0.13392554],[0.06]
332,[-0.0033204],[0.044],[0.124],[0.08],[0.1273204],[0.08]
333,[0.01751423],[0.069],[0.129],[0.06],[0.11148577],[0.06]
334,[0.02946192],[0.038],[0.088],[0.05],[0.05853808],[0.05]
335,[0.02726544],[0.032],[0.082],[0.05],[0.05473456],[0.05]
336,[0.02636906],[0.028],[0.078],[0.05],[0.05163094],[0.05]
337,[0.02516167],[0.024],[0.074],[0.05],[0.04883833],[0.05]
338,[0.03264108],[0.02],[0.07],[0.05],[0.03735892],[0.05]
339,[0.02919479],[0.017],[0.067],[0.05],[0.03780521],[0.05]
340,[0.02841803],[0.013],[0.063],[0.05],[0.03458197],[0.05]
341,[0.02684953],[0.01],[0.06],[0.05],[0.03315047],[0.05]
342,[0.0249291],[0.008],[0.058],[0.05],[0.0330709],[0.05]
343,[0.02962477],[0.015],[0.055],[0.04],[0.02537523],[0.04]
344,[-0.01885024],[0.016],[0.066],[0.05],[0.08485024],[0.05]
345,[0.02464213],[0.016],[0.066],[0.05],[0.04135787],[0.05]
346,[0.02307944],[0.013],[0.063],[0.05],[0.03992056],[0.05]
347,[-0.00570132],[0.009],[0.069],[0.06],[0.07470132],[0.06]
348,[-0.01222607],[0.016],[0.121],[0.105],[0.13322607],[0.105]
349,[-0.02185765],[0.163],[0.313],[0.15],[0.33485765],[0.15]
350,[0.11691786],[0.206],[0.396],[0.19],[0.27908214],[0.19]
351,[0.09152344],[0.134],[0.234],[0.1],[0.14247656],[0.1]
352,[0.04384955],[0.035],[0.115],[0.08],[0.07115045],[0.08]
353,[0.02905253],[0.04],[0.11],[0.07],[0.08094747],[0.07]
354,[0.02322114],[0.036],[0.106],[0.07],[0.08277886],[0.07]
355,[0.02086671],[0.032],[0.102],[0.07],[0.08113329],[0.07]
356,[-0.02312194],[0.04],[0.11],[0.07],[0.13312194],[0.07]
357,[0.01411746],[0.04],[0.11],[0.07],[0.09588254],[0.07]
358,[0.01878889],[0.047],[0.107],[0.06],[0.08821111],[0.06]
359,[0.01622185],[0.043],[0.103],[0.06],[0.08677815],[0.06]
360,[0.02419649],[0.039],[0.099],[0.06],[0.07480351],[0.06]
361,[0.02402748],[0.034],[0.094],[0.06],[0.06997252],[0.06]
362,[0.02133202],[0.03],[0.09],[0.06],[0.06866798],[0.06]
363,[0.02281085],[0.025],[0.085],[0.06],[0.06218915],[0.06]
364,[0.01503777],[0.022],[0.082],[0.06],[0.06696223],[0.06]
365,[0.02160089],[0.02],[0.08],[0.06],[0.05839911],[0.06]
366,[-0.05308636],[0.187],[0.357],[0.17],[0.41008636],[0.17]
367,[0.1072607],[0.257],[0.507],[0.25],[0.3997393],[0.25]
368,[-0.00866305],[0.239],[0.539],[0.3],[0.54766305],[0.3]
369,[0.10835168],[0.343],[0.583],[0.24],[0.47464832],[0.24]
370,[0.1428501],[0.182],[0.362],[0.18],[0.2191499],[0.18]
