,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
51,[1.0954502],[0.316],[2.756],[2.44],[1.66054984],[2.44]
52,[1.0116874],[1.533],[4.993],[3.46],[3.9813126],[3.46]
53,[1.0557101],[0.132],[5.102],[4.97],[4.04628992],[4.97]
54,[1.0413212],[2.589],[10.119],[7.53],[9.07767884],[7.53]
55,[0.10442528],[1.193],[6.193],[5.],[6.08857472],[5.]
56,[-0.5732153],[-0.887],[2.583],[3.47],[3.15621531],[3.47]
57,[-0.5235077],[-0.912],[2.538],[3.45],[3.06150771],[3.45]
58,[0.38385954],[2.218],[6.088],[3.87],[5.70414046],[3.87]
59,[0.7166895],[1.712],[4.752],[3.04],[4.03531047],[3.04]
60,[0.8519557],[-0.368],[2.642],[3.01],[1.79004429],[3.01]
61,[1.4200264],[0.185],[3.585],[3.4],[2.16497358],[3.4]
62,[1.3497009],[0.288],[2.858],[2.57],[1.50829907],[2.57]
63,[0.30879146],[0.495],[2.045],[1.55],[1.73620854],[1.55]
64,[-0.7164916],[-0.482],[2.438],[2.92],[3.15449158],[2.92]
65,[0.6044826],[0.534],[4.104],[3.57],[3.49951741],[3.57]
66,[0.58713144],[-0.697],[3.143],[3.84],[2.55586856],[3.84]
67,[-0.3023383],[-0.103],[3.437],[3.54],[3.7393383],[3.54]
68,[0.23103236],[0.015],[2.245],[2.23],[2.01396764],[2.23]
69,[0.09730622],[0.24],[1.67],[1.43],[1.57269378],[1.43]
70,[0.44171554],[0.336],[1.326],[0.99],[0.88428446],[0.99]
71,[0.47604245],[0.275],[1.135],[0.86],[0.65895755],[0.86]
72,[0.37716803],[0.22],[0.96],[0.74],[0.58283197],[0.74]
73,[0.38523576],[0.137],[0.777],[0.64],[0.39176424],[0.64]
74,[0.35254458],[0.467],[1.127],[0.66],[0.77445542],[0.66]
75,[0.32325932],[0.708],[1.348],[0.64],[1.02474068],[0.64]
76,[0.07095781],[0.546],[1.066],[0.52],[0.99504219],[0.52]
77,[0.0489825],[0.381],[0.851],[0.47],[0.8020175],[0.47]
78,[-0.03479078],[0.281],[0.681],[0.4],[0.71579078],[0.4]
79,[0.09137379],[0.083],[0.593],[0.51],[0.50162621],[0.51]
80,[-2.2309403],[-0.564],[2.036],[2.6],[4.26694034],[2.6]
81,[1.0333158],[0.262],[2.822],[2.56],[1.78868422],[2.56]
82,[0.8259519],[0.191],[1.931],[1.74],[1.10504813],[1.74]
83,[0.48573703],[0.454],[1.614],[1.16],[1.12826297],[1.16]
84,[0.24040973],[0.468],[1.338],[0.87],[1.09759027],[0.87]
85,[-0.1055215],[0.428],[1.128],[0.7],[1.2335215],[0.7]
86,[0.08414577],[0.374],[0.914],[0.54],[0.82985423],[0.54]
87,[-0.01019509],[0.267],[0.737],[0.47],[0.74719509],[0.47]
88,[0.0156339],[0.139],[0.609],[0.47],[0.5933661],[0.47]
89,[0.03637492],[0.036],[0.486],[0.45],[0.44962508],[0.45]
90,[0.01349952],[-0.021],[0.379],[0.4],[0.36550048],[0.4]
91,[0.02632317],[-0.152],[0.348],[0.5],[0.32167683],[0.5]
92,[0.13563707],[-0.11],[0.34],[0.45],[0.20436293],[0.45]
93,[0.01006776],[-0.112],[0.298],[0.41],[0.28793224],[0.41]
94,[-0.04328455],[-0.087],[0.273],[0.36],[0.31628455],[0.36]
95,[0.03350469],[-0.063],[0.237],[0.3],[0.20349531],[0.3]
96,[0.09377818],[-0.054],[0.216],[0.27],[0.12222182],[0.27]
97,[0.09282799],[-0.031],[0.229],[0.26],[0.13617201],[0.26]
98,[-0.08043921],[-0.034],[0.206],[0.24],[0.28643921],[0.24]
99,[-0.09249793],[-0.063],[0.177],[0.24],[0.26949793],[0.24]
100,[0.05015137],[-0.038],[0.182],[0.22],[0.13184863],[0.22]
101,[0.1022926],[-0.017],[0.203],[0.22],[0.1007074],[0.22]
102,[-0.02779539],[-0.01],[0.19],[0.2],[0.21779539],[0.2]
103,[-0.09563822],[-0.044],[0.146],[0.19],[0.24163822],[0.19]
104,[-0.06919449],[-0.058],[0.112],[0.17],[0.18119449],[0.17]
105,[0.04421984],[-0.062],[0.098],[0.16],[0.05378016],[0.16]
106,[0.0289231],[-0.058],[0.092],[0.15],[0.0630769],[0.15]
107,[0.08332363],[-0.041],[0.099],[0.14],[0.01567637],[0.14]
108,[0.21833444],[0.064],[0.214],[0.15],[-0.00433444],[0.15]
109,[-1.6532385],[1.4],[1.74],[0.34],[3.39323853],[0.34]
110,[0.8349361],[4.511],[5.161],[0.65],[4.32606392],[0.65]
111,[0.6325039],[5.993],[7.653],[1.66],[7.02049607],[1.66]
112,[1.8807524],[3.14],[5.42],[2.28],[3.53924756],[2.28]
113,[0.9600464],[0.898],[2.468],[1.57],[1.50795359],[1.57]
114,[0.2627261],[0.801],[1.891],[1.09],[1.6282739],[1.09]
115,[0.14198916],[0.723],[1.503],[0.78],[1.36101084],[0.78]
116,[0.08871038],[0.573],[1.183],[0.61],[1.09428962],[0.61]
117,[-0.3049219],[-0.941],[1.239],[2.18],[1.5439219],[2.18]
118,[-1.455231],[-7.877],[3.053],[10.93],[4.50823095],[10.93]
119,[-1.1034503],[-1.408],[4.292],[5.7],[5.3954503],[5.7]
120,[-1.5203915],[-1.66],[3.99],[5.65],[5.51039146],[5.65]
121,[-2.329893],[-1.863],[5.097],[6.96],[7.42689311],[6.96]
122,[-2.2315226],[-1.588],[4.502],[6.09],[6.73352256],[6.09]
123,[-1.8083943],[1.407],[6.627],[5.22],[8.43539431],[5.22]
124,[-0.4727494],[0.417],[3.257],[2.84],[3.72974941],[2.84]
125,[-0.41068482],[0.056],[1.866],[1.81],[2.27668482],[1.81]
126,[-0.3059181],[0.303],[1.493],[1.19],[1.7989181],[1.19]
127,[-0.24577947],[0.327],[1.197],[0.87],[1.44277947],[0.87]
128,[-0.14204615],[0.269],[0.979],[0.71],[1.12104615],[0.71]
129,[-0.15288377],[0.162],[0.812],[0.65],[0.96488377],[0.65]
130,[-0.23439574],[0.112],[0.702],[0.59],[0.93639574],[0.59]
131,[-0.17602512],[0.09],[0.62],[0.53],[0.79602512],[0.53]
132,[-0.11731152],[0.072],[0.542],[0.47],[0.65931152],[0.47]
133,[-1.1819377],[-1.284],[0.866],[2.15],[2.04793769],[2.15]
134,[-3.3817475],[-2.279],[7.251],[9.53],[10.63274748],[9.53]
135,[-1.9522892],[5.345],[12.855],[7.51],[14.80728922],[7.51]
136,[0.46329486],[1.084],[4.704],[3.62],[4.24070514],[3.62]
137,[0.14636244],[0.371],[1.931],[1.56],[1.78463756],[1.56]
138,[-0.02495361],[0.522],[1.522],[1.],[1.54695361],[1.]
139,[-0.07771577],[0.338],[1.228],[0.89],[1.30571577],[0.89]
140,[0.05562414],[0.291],[1.001],[0.71],[0.94537586],[0.71]
141,[0.02203987],[0.246],[0.796],[0.55],[0.77396013],[0.55]
142,[0.03478166],[0.201],[0.631],[0.43],[0.59621834],[0.43]
143,[0.06151324],[0.19],[0.53],[0.34],[0.46848676],[0.34]
144,[0.04289365],[0.17],[0.45],[0.28],[0.40710635],[0.28]
145,[0.25613144],[0.241],[0.491],[0.25],[0.23486856],[0.25]
146,[0.23508626],[0.321],[0.561],[0.24],[0.32591374],[0.24]
147,[0.08778918],[0.275],[0.495],[0.22],[0.40721082],[0.22]
148,[0.10529758],[0.21],[0.4],[0.19],[0.29470242],[0.19]
149,[0.01772211],[0.141],[0.321],[0.18],[0.30327789],[0.18]
150,[0.00899394],[0.091],[0.251],[0.16],[0.24200606],[0.16]
151,[-0.0521065],[0.046],[0.196],[0.15],[0.2481065],[0.15]
152,[-0.07021496],[0.021],[0.161],[0.14],[0.23121496],[0.14]
153,[0.08521526],[0.023],[0.163],[0.14],[0.07778474],[0.14]
154,[0.26452267],[0.094],[0.224],[0.13],[-0.04052267],[0.13]
155,[0.4797785],[0.29],[0.41],[0.12],[-0.0697785],[0.12]
156,[0.5062424],[0.639],[0.819],[0.18],[0.31275761],[0.18]
157,[0.38287026],[0.647],[1.367],[0.72],[0.98412974],[0.72]
158,[0.1547369],[0.75],[1.45],[0.7],[1.29526309],[0.7]
159,[-0.01276005],[0.646],[1.136],[0.49],[1.14876005],[0.49]
160,[-0.13541834],[0.519],[0.889],[0.37],[1.02441834],[0.37]
161,[-0.1254251],[0.416],[0.696],[0.28],[0.8214251],[0.28]
162,[-0.10047999],[0.314],[0.544],[0.23],[0.64447999],[0.23]
163,[-0.13674858],[0.244],[0.454],[0.21],[0.59074858],[0.21]
164,[-0.30021447],[0.236],[0.436],[0.2],[0.73621447],[0.2]
165,[-1.5213896],[0.203],[0.573],[0.37],[2.0943896],[0.37]
166,[0.24419588],[0.34],[0.7],[0.36],[0.45580412],[0.36]
167,[0.335383],[0.327],[0.627],[0.3],[0.291617],[0.3]
168,[-0.05681684],[0.234],[0.564],[0.33],[0.62081684],[0.33]
169,[0.2732491],[0.228],[0.508],[0.28],[0.23475091],[0.28]
170,[0.12251987],[0.137],[0.397],[0.26],[0.27448013],[0.26]
171,[0.16597794],[0.07],[0.31],[0.24],[0.14402206],[0.24]
172,[0.1305017],[0.042],[0.242],[0.2],[0.1114983],[0.2]
173,[0.06619175],[0.019],[0.189],[0.17],[0.12280825],[0.17]
174,[0.01498276],[-0.012],[0.148],[0.16],[0.13301724],[0.16]
175,[0.03973522],[-0.036],[0.124],[0.16],[0.08426478],[0.16]
176,[0.04027757],[-0.039],[0.121],[0.16],[0.08072243],[0.16]
177,[0.00594817],[-0.035],[0.125],[0.16],[0.11905183],[0.16]
178,[-0.08551027],[-0.043],[0.147],[0.19],[0.23251027],[0.19]
179,[-0.13496885],[0.001],[0.181],[0.18],[0.31596885],[0.18]
180,[-0.03771039],[0.011],[0.191],[0.18],[0.22871039],[0.18]
181,[0.00744683],[-0.004],[0.176],[0.18],[0.16855317],[0.18]
182,[0.0059756],[-0.023],[0.147],[0.17],[0.1410244],[0.17]
183,[0.01707547],[-0.035],[0.115],[0.15],[0.09792453],[0.15]
184,[0.04577592],[-0.047],[0.093],[0.14],[0.04722408],[0.14]
185,[-0.16176575],[0.001],[0.151],[0.15],[0.31276575],[0.15]
186,[0.31214485],[0.069],[0.229],[0.16],[-0.08314485],[0.16]
187,[0.20404659],[0.144],[0.304],[0.16],[0.09995341],[0.16]
188,[0.20611909],[0.247],[0.397],[0.15],[0.19088091],[0.15]
189,[0.18897916],[0.313],[0.443],[0.13],[0.25402084],[0.13]
190,[0.24617964],[0.367],[0.487],[0.12],[0.24082036],[0.12]
191,[0.17958125],[0.404],[0.504],[0.1],[0.32441875],[0.1]
192,[0.10919051],[0.354],[0.454],[0.1],[0.34480949],[0.1]
193,[-0.00424649],[0.282],[0.372],[0.09],[0.37624649],[0.09]
194,[-0.033085],[0.205],[0.295],[0.09],[0.328085],[0.09]
195,[0.06213761],[0.156],[0.246],[0.09],[0.18386239],[0.09]
196,[0.03931577],[0.125],[0.215],[0.09],[0.17568423],[0.09]
197,[0.05635124],[0.149],[0.259],[0.11],[0.20264876],[0.11]
198,[0.05260694],[0.42],[0.6],[0.18],[0.54739306],[0.18]
199,[0.14907287],[0.849],[1.069],[0.22],[0.91992713],[0.22]
200,[0.18201676],[0.888],[1.138],[0.25],[0.95598324],[0.25]
201,[0.01724027],[0.637],[0.917],[0.28],[0.89975973],[0.28]
202,[-1.2928131],[0.171],[1.461],[1.29],[2.75381306],[1.29]
203,[0.508802],[0.249],[1.879],[1.63],[1.370198],[1.63]
204,[0.07315092],[0.456],[1.526],[1.07],[1.45284908],[1.07]
205,[0.01143212],[0.509],[1.199],[0.69],[1.18756788],[0.69]
206,[-0.01086414],[0.45],[0.94],[0.49],[0.95086414],[0.49]
207,[-0.04264785],[0.366],[0.736],[0.37],[0.77864785],[0.37]
208,[-0.03748081],[0.276],[0.576],[0.3],[0.61348081],[0.3]
209,[-0.00528384],[0.202],[0.452],[0.25],[0.45728384],[0.25]
210,[-0.03679469],[0.134],[0.354],[0.22],[0.39079469],[0.22]
211,[0.01855745],[0.087],[0.277],[0.19],[0.25844255],[0.19]
212,[0.08557735],[0.062],[0.232],[0.17],[0.14642265],[0.17]
213,[0.06024744],[0.055],[0.225],[0.17],[0.16475256],[0.17]
214,[0.10155934],[0.056],[0.226],[0.17],[0.12444066],[0.17]
215,[0.05894896],[0.067],[0.237],[0.17],[0.17805104],[0.17]
216,[0.12516084],[0.08],[0.25],[0.17],[0.12483916],[0.17]
217,[0.05376254],[0.065],[0.225],[0.16],[0.17123746],[0.16]
218,[0.00591099],[0.03],[0.18],[0.15],[0.17408901],[0.15]
219,[0.04859817],[0.006],[0.146],[0.14],[0.09740183],[0.14]
220,[0.06383365],[-0.014],[0.126],[0.14],[0.06216635],[0.14]
221,[0.1889691],[0.03],[0.16],[0.13],[-0.02896911],[0.13]
222,[0.39368352],[0.405],[0.535],[0.13],[0.14131648],[0.13]
223,[0.6235487],[0.935],[1.135],[0.2],[0.51145131],[0.2]
224,[0.53482705],[1.151],[1.721],[0.57],[1.18617295],[0.57]
225,[0.51080054],[1.538],[3.748],[2.21],[3.23719946],[2.21]
226,[-0.24827172],[0.185],[5.915],[5.73],[6.16327172],[5.73]
227,[-0.7429054],[-1.199],[3.941],[5.14],[4.68390538],[5.14]
228,[-0.21974513],[-0.68],[2.14],[2.82],[2.35974513],[2.82]
229,[-0.11494474],[-0.06],[1.65],[1.71],[1.76494474],[1.71]
230,[-0.1953278],[0.135],[1.435],[1.3],[1.6303278],[1.3]
231,[-0.03828311],[0.358],[1.268],[0.91],[1.30628311],[0.91]
232,[-0.1268701],[0.206],[1.206],[1.],[1.3328701],[1.]
233,[0.08446588],[0.263],[1.163],[0.9],[1.07853412],[0.9]
234,[0.11264856],[0.253],[0.953],[0.7],[0.84035144],[0.7]
235,[0.10422191],[0.229],[0.989],[0.76],[0.88477809],[0.76]
236,[-0.2057689],[0.328],[1.578],[1.25],[1.7837689],[1.25]
237,[-0.16197082],[-1.62],[3.58],[5.2],[3.74197082],[5.2]
238,[-1.2109627],[-14.042],[10.218],[24.26],[11.42896265],[24.26]
239,[-1.8659742],[-0.065],[21.465],[21.53],[23.33097419],[21.53]
240,[-1.7335701],[5.694],[13.874],[8.18],[15.6075701],[8.18]
241,[-1.5298809],[0.029],[4.739],[4.71],[6.26888088],[4.71]
242,[-1.2022146],[-1.465],[2.475],[3.94],[3.6772146],[3.94]
243,[-0.9641354],[-1.087],[2.233],[3.32],[3.19713541],[3.32]
244,[-0.859949],[-0.691],[2.639],[3.33],[3.49894899],[3.33]
245,[-0.5458498],[-1.175],[3.575],[4.75],[4.1208498],[4.75]
246,[-1.0199624],[-0.941],[5.279],[6.22],[6.29896243],[6.22]
247,[-0.40167496],[1.595],[7.055],[5.46],[7.45667496],[5.46]
248,[-0.7847537],[0.111],[3.981],[3.87],[4.76575368],[3.87]
249,[-0.79517025],[-0.06],[3.1],[3.16],[3.89517025],[3.16]
250,[-0.5038699],[-0.257],[2.463],[2.72],[2.96686989],[2.72]
251,[-0.45930666],[0.572],[3.192],[2.62],[3.65130666],[2.62]
252,[-0.18444712],[1.067],[3.937],[2.87],[4.12144712],[2.87]
253,[-0.12039907],[0.093],[2.983],[2.89],[3.10339907],[2.89]
254,[-0.27857912],[0.839],[4.829],[3.99],[5.10757912],[3.99]
255,[-0.6114622],[0.243],[3.803],[3.56],[4.41446218],[3.56]
256,[-0.6391173],[-0.293],[2.497],[2.79],[3.1361173],[2.79]
257,[-0.33079317],[-0.052],[2.218],[2.27],[2.54879317],[2.27]
258,[-0.03534892],[0.108],[2.128],[2.02],[2.16334892],[2.02]
259,[0.03530792],[0.136],[2.076],[1.94],[2.04069208],[1.94]
260,[-0.00637939],[0.2],[2.09],[1.89],[2.09637939],[1.89]
261,[-0.0129195],[0.285],[2.105],[1.82],[2.1179195],[1.82]
262,[-0.03687709],[0.306],[2.056],[1.75],[2.09287709],[1.75]
263,[-0.03714291],[0.255],[1.915],[1.66],[1.95214291],[1.66]
264,[-0.12059766],[0.273],[1.673],[1.4],[1.79359766],[1.4]
265,[-0.14365615],[0.301],[1.421],[1.12],[1.56465615],[1.12]
266,[-0.10763296],[0.221],[1.211],[0.99],[1.31863296],[0.99]
267,[-0.10319045],[0.176],[1.036],[0.86],[1.13919045],[0.86]
268,[-0.13466486],[0.106],[0.946],[0.84],[1.08066486],[0.84]
269,[0.08068959],[-0.249],[1.461],[1.71],[1.38031041],[1.71]
270,[0.0466978],[0.063],[1.953],[1.89],[1.9063022],[1.89]
271,[0.81736547],[3.202],[8.292],[5.09],[7.47463453],[5.09]
272,[-0.09320547],[0.675],[4.915],[4.24],[5.00820547],[4.24]
273,[0.40444356],[-2.955],[5.855],[8.81],[5.45055644],[8.81]
274,[-0.96054065],[-2.772],[3.708],[6.48],[4.66854065],[6.48]
275,[-1.1400057],[-2.037],[2.213],[4.25],[3.35300571],[4.25]
276,[-1.0323759],[-1.189],[2.061],[3.25],[3.09337593],[3.25]
277,[0.20062599],[-0.487],[3.753],[4.24],[3.55237401],[4.24]
278,[-0.53547883],[0.006],[2.856],[2.85],[3.39147883],[2.85]
279,[-0.3301026],[0.075],[1.855],[1.78],[2.18510259],[1.78]
280,[-0.04625463],[0.275],[1.455],[1.18],[1.50125463],[1.18]
281,[0.18433729],[0.34],[1.2],[0.86],[1.01566271],[0.86]
282,[0.2531794],[0.324],[1.004],[0.68],[0.7508206],[0.68]
283,[0.23765069],[0.235],[0.805],[0.57],[0.56734931],[0.57]
284,[0.21389164],[0.135],[0.655],[0.52],[0.44110836],[0.52]
285,[0.14671847],[0.106],[0.626],[0.52],[0.47928153],[0.52]
286,[0.17928034],[0.077],[0.597],[0.52],[0.41771966],[0.52]
287,[0.12957284],[0.005],[0.495],[0.49],[0.36542716],[0.49]
288,[0.17803653],[0.116],[0.666],[0.55],[0.48796347],[0.55]
289,[0.1836913],[0.259],[0.879],[0.62],[0.69530871],[0.62]
290,[0.5368819],[0.235],[1.275],[1.04],[0.73811808],[1.04]
291,[0.2823685],[0.29],[1.52],[1.23],[1.23763149],[1.23]
292,[0.20740868],[0.162],[1.262],[1.1],[1.05459132],[1.1]
293,[0.10461403],[0.117],[0.997],[0.88],[0.89238597],[0.88]
294,[0.10942957],[0.085],[0.795],[0.71],[0.68557043],[0.71]
295,[0.13364582],[0.046],[0.626],[0.58],[0.49235418],[0.58]
296,[0.1349285],[0.007],[0.487],[0.48],[0.35207151],[0.48]
297,[0.12322316],[-0.025],[0.375],[0.4],[0.25177684],[0.4]
298,[0.10147288],[-0.044],[0.316],[0.36],[0.21452712],[0.36]
299,[0.11365046],[-0.076],[0.264],[0.34],[0.15034954],[0.34]
300,[0.09427342],[-0.12],[0.2],[0.32],[0.10572658],[0.32]
301,[0.02771692],[-0.141],[0.149],[0.29],[0.12128308],[0.29]
302,[0.04412603],[-0.179],[0.101],[0.28],[0.05687397],[0.28]
303,[0.06884129],[-0.201],[0.059],[0.26],[-0.00984129],[0.26]
304,[0.043597],[-0.217],[0.023],[0.24],[-0.020597],[0.24]
305,[-0.01035683],[-0.239],[0.001],[0.24],[0.01135683],[0.24]
306,[0.04455597],[0.003],[0.273],[0.27],[0.22844403],[0.27]
307,[0.10582887],[0.188],[0.458],[0.27],[0.35217113],[0.27]
308,[0.08767246],[0.095],[0.335],[0.24],[0.24732754],[0.24]
309,[0.06745347],[0.039],[0.239],[0.2],[0.17154653],[0.2]
310,[0.05366191],[-0.016],[0.164],[0.18],[0.11033809],[0.18]
311,[0.04386505],[-0.045],[0.105],[0.15],[0.06113495],[0.15]
312,[0.02705145],[-0.082],[0.058],[0.14],[0.03094855],[0.14]
313,[0.01144149],[-0.108],[0.022],[0.13],[0.01055851],[0.13]
314,[-0.00754985],[-0.12],[0.],[0.12],[0.00754985],[0.12]
315,[-0.08604586],[-0.12],[0.],[0.12],[0.08604586],[0.12]
316,[-0.12001732],[-0.094],[0.026],[0.12],[0.14601732],[0.12]
317,[-0.06914563],[-0.067],[0.043],[0.11],[0.11214563],[0.11]
318,[-0.09860574],[-0.091],[0.019],[0.11],[0.11760574],[0.11]
319,[-0.05273702],[-0.11],[0.],[0.11],[0.05273702],[0.11]
320,[-0.00745678],[-0.1],[0.],[0.1],[0.00745678],[0.1]
321,[-0.01243245],[-0.1],[0.],[0.1],[0.01243245],[0.1]
322,[-0.04642484],[-0.1],[0.],[0.1],[0.04642484],[0.1]
323,[-0.01502107],[-0.1],[0.],[0.1],[0.01502107],[0.1]
324,[-0.00955278],[-0.1],[0.],[0.1],[0.00955278],[0.1]
325,[-0.01742188],[-0.09],[0.],[0.09],[0.01742188],[0.09]
326,[-0.02395687],[-0.09],[0.],[0.09],[0.02395687],[0.09]
327,[-0.02375363],[-0.08],[0.],[0.08],[0.02375363],[0.08]
328,[-0.09675215],[-0.08],[0.],[0.08],[0.09675215],[0.08]
329,[-0.00215379],[0.227],[0.327],[0.1],[0.32915379],[0.1]
330,[0.00784111],[0.484],[0.594],[0.11],[0.58615889],[0.11]
331,[-0.07374986],[0.364],[0.474],[0.11],[0.54774986],[0.11]
332,[-0.10342516],[0.329],[0.439],[0.11],[0.54242516],[0.11]
333,[-0.13641569],[0.417],[0.527],[0.11],[0.66341569],[0.11]
334,[-0.00320433],[0.408],[0.528],[0.12],[0.53120433],[0.12]
335,[-0.10416409],[0.285],[0.395],[0.11],[0.49916409],[0.11]
336,[-0.08816826],[0.181],[0.291],[0.11],[0.37916826],[0.11]
337,[-0.05594808],[0.1],[0.21],[0.11],[0.26594808],[0.11]
338,[-0.15014309],[0.036],[0.146],[0.11],[0.29614309],[0.11]
339,[-0.17775187],[-0.003],[0.097],[0.1],[0.27475187],[0.1]
340,[-0.1619922],[-0.042],[0.058],[0.1],[0.21999221],[0.1]
341,[-0.12546518],[-0.071],[0.029],[0.1],[0.15446518],[0.1]
342,[-0.14412372],[-0.092],[0.008],[0.1],[0.15212372],[0.1]
343,[-0.18254308],[-0.1],[0.],[0.1],[0.18254308],[0.1]
344,[-0.4425743],[0.044],[0.144],[0.1],[0.58657429],[0.1]
345,[-0.20253587],[0.184],[0.284],[0.1],[0.48653587],[0.1]
346,[-0.14685906],[0.142],[0.242],[0.1],[0.38885906],[0.1]
347,[-0.2514149],[0.159],[0.279],[0.12],[0.5304149],[0.12]
348,[-0.21505997],[0.351],[0.531],[0.18],[0.74605997],[0.18]
349,[0.08449109],[0.511],[1.131],[0.62],[1.04650891],[0.62]
350,[-0.08425853],[0.567],[1.777],[1.21],[1.86125853],[1.21]
351,[-0.08156191],[0.692],[2.092],[1.4],[2.17356191],[1.4]
352,[0.16562793],[0.918],[1.918],[1.],[1.75237207],[1.]
353,[0.11008616],[0.799],[1.489],[0.69],[1.37891384],[0.69]
354,[0.04003085],[0.765],[1.305],[0.54],[1.26496915],[0.54]
355,[0.00062009],[0.709],[1.149],[0.44],[1.14837991],[0.44]
356,[-0.08697331],[0.62],[1.01],[0.39],[1.09697331],[0.39]
357,[0.07555996],[0.73],[1.26],[0.53],[1.18444004],[0.53]
358,[0.12053291],[0.22],[1.74],[1.52],[1.61946709],[1.52]
359,[-0.116606],[0.214],[2.084],[1.87],[2.200606],[1.87]
360,[-0.14370671],[0.585],[1.935],[1.35],[2.07870671],[1.35]
361,[-0.12197229],[0.594],[1.504],[0.91],[1.62597229],[0.91]
362,[-0.1417257],[0.507],[1.167],[0.66],[1.3087257],[0.66]
363,[-0.16711831],[0.404],[0.904],[0.5],[1.07111831],[0.5]
364,[-0.19587192],[0.317],[0.697],[0.38],[0.89287192],[0.38]
365,[-0.20759948],[0.226],[0.536],[0.31],[0.74359948],[0.31]
366,[-0.22190847],[-0.006],[0.414],[0.42],[0.63590847],[0.42]
