,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
132,[0.15042889],[-1.791],[1.959],[3.75],[1.80857111],[3.75]
133,[0.35577592],[-0.241],[3.709],[3.95],[3.35322408],[3.95]
134,[0.28838238],[-2.87],[5.08],[7.95],[4.79161762],[7.95]
135,[-1.6580848],[11.344],[37.254],[25.91],[38.91208475],[25.91]
136,[2.8391833],[5.781],[21.121],[15.34],[18.28181667],[15.34]
137,[1.0489769],[-0.898],[8.182],[9.08],[7.1330231],[9.08]
138,[0.11305583],[-1.357],[4.743],[6.1],[4.62994417],[6.1]
139,[-0.09861249],[-1.672],[2.758],[4.43],[2.85661249],[4.43]
140,[-0.30473378],[-1.257],[2.223],[3.48],[2.52773378],[3.48]
141,[-2.6279461],[-3.33],[2.44],[5.77],[5.06794614],[5.77]
142,[-1.6511271],[0.501],[7.431],[6.93],[9.0821271],[6.93]
143,[0.22988367],[4.127],[10.017],[5.89],[9.78711633],[5.89]
144,[-0.5787127],[2.885],[9.175],[6.29],[9.7537127],[6.29]
145,[-0.95249975],[1.431],[11.041],[9.61],[11.99349975],[9.61]
146,[-0.31372264],[3.49],[10.64],[7.15],[10.95372264],[7.15]
147,[-0.53531766],[2.633],[8.083],[5.45],[8.61831766],[5.45]
148,[-0.2664462],[1.5],[5.57],[4.07],[5.8364462],[4.07]
149,[-0.1992065],[0.584],[3.714],[3.13],[3.9132065],[3.13]
150,[-0.19817209],[0.413],[2.913],[2.5],[3.11117209],[2.5]
151,[0.01393288],[0.382],[2.532],[2.15],[2.51806712],[2.15]
152,[-0.09932205],[0.487],[2.747],[2.26],[2.84632205],[2.26]
153,[0.12478745],[0.569],[2.749],[2.18],[2.62421255],[2.18]
154,[-0.04028618],[0.349],[2.219],[1.87],[2.25928618],[1.87]
155,[-0.04516041],[0.378],[1.938],[1.56],[1.98316041],[1.56]
156,[-0.03857023],[0.899],[1.699],[0.8],[1.73757023],[0.8]
157,[-0.010602],[0.439],[1.489],[1.05],[1.499602],[1.05]
158,[-0.0036231],[0.187],[1.317],[1.13],[1.3206231],[1.13]
159,[-0.13657492],[0.037],[1.307],[1.27],[1.44357492],[1.27]
160,[0.33311325],[0.127],[1.337],[1.21],[1.00388675],[1.21]
161,[-0.03113565],[0.248],[1.278],[1.03],[1.30913565],[1.03]
162,[-0.05372539],[0.272],[1.172],[0.9],[1.22572539],[0.9]
163,[-0.01522195],[0.239],[1.039],[0.8],[1.05422195],[0.8]
164,[-0.03192669],[0.182],[0.912],[0.73],[0.94392669],[0.73]
165,[-0.04342717],[0.171],[0.801],[0.63],[0.84442717],[0.63]
166,[-0.03348956],[0.164],[0.704],[0.54],[0.73748956],[0.54]
167,[-0.04653165],[0.109],[0.619],[0.51],[0.66553165],[0.51]
168,[-0.03076851],[0.095],[0.545],[0.45],[0.57576851],[0.45]
169,[-0.1669775],[0.058],[0.498],[0.44],[0.66497749],[0.44]
170,[-0.04120132],[0.066],[0.516],[0.45],[0.55720132],[0.45]
171,[-0.01684687],[0.1],[0.55],[0.45],[0.56684687],[0.45]
172,[-0.06711471],[0.102],[0.542],[0.44],[0.60911471],[0.44]
173,[0.08987002],[0.116],[0.556],[0.44],[0.46612998],[0.44]
174,[0.03787845],[0.201],[0.681],[0.48],[0.64312155],[0.48]
175,[0.12644741],[0.009],[0.749],[0.74],[0.62255259],[0.74]
176,[-0.10373119],[-2.432],[2.298],[4.73],[2.40173119],[4.73]
177,[0.5403081],[-2.501],[4.709],[7.21],[4.16869188],[7.21]
178,[0.2240182],[-0.424],[4.356],[4.78],[4.1319818],[4.78]
179,[0.2499468],[-0.839],[3.561],[4.4],[3.3110532],[4.4]
180,[-0.9881481],[-1.215],[7.715],[8.93],[8.70314809],[8.93]
181,[0.62227887],[0.877],[9.047],[8.17],[8.42472113],[8.17]
182,[0.31864184],[-0.112],[5.568],[5.68],[5.24935816],[5.68]
183,[0.06356235],[-1.025],[3.285],[4.31],[3.22143765],[4.31]
184,[-0.00869718],[-0.894],[2.616],[3.51],[2.62469718],[3.51]
185,[0.08733821],[-0.393],[3.657],[4.05],[3.56966179],[4.05]
186,[0.2544397],[0.103],[6.033],[5.93],[5.77856029],[5.93]
187,[0.45787078],[0.159],[5.969],[5.81],[5.51112922],[5.81]
188,[0.27842644],[-0.303],[4.487],[4.79],[4.20857356],[4.79]
189,[0.14665362],[-0.169],[3.801],[3.97],[3.65434638],[3.97]
190,[-1.8029974],[-0.825],[6.595],[7.42],[8.39799735],[7.42]
191,[-0.41738066],[2.482],[9.042],[6.56],[9.45938066],[6.56]
192,[-0.09333396],[2.598],[8.298],[5.7],[8.39133396],[5.7]
193,[0.02797809],[1.222],[6.012],[4.79],[5.98402191],[4.79]
194,[-0.7904595],[-0.09],[4.45],[4.54],[5.24045951],[4.54]
195,[-1.5941263],[-0.467],[5.243],[5.71],[6.83712634],[5.71]
196,[-0.36128363],[-0.037],[5.513],[5.55],[5.87428363],[5.55]
197,[0.0143944],[-0.506],[4.744],[5.25],[4.7296056],[5.25]
198,[0.33162892],[-0.602],[4.288],[4.89],[3.95637108],[4.89]
199,[0.47920412],[-0.616],[4.354],[4.97],[3.87479588],[4.97]
200,[0.5742341],[-0.368],[4.322],[4.69],[3.74776587],[4.69]
201,[0.4455468],[-0.513],[3.467],[3.98],[3.02145319],[3.98]
202,[0.31110904],[-0.487],[2.813],[3.3],[2.50189096],[3.3]
203,[0.29310846],[-0.39],[2.38],[2.77],[2.08689154],[2.77]
204,[0.5958781],[-0.254],[2.216],[2.47],[1.62012188],[2.47]
205,[0.5784971],[-0.201],[2.669],[2.87],[2.09050289],[2.87]
206,[0.50987625],[-0.168],[2.782],[2.95],[2.27212375],[2.95]
207,[0.15268973],[-0.327],[2.363],[2.69],[2.21031027],[2.69]
208,[0.20009285],[-0.35],[2.05],[2.4],[1.84990715],[2.4]
209,[0.01173925],[-0.412],[1.908],[2.32],[1.89626075],[2.32]
210,[0.34067944],[-0.308],[1.822],[2.13],[1.48132056],[2.13]
211,[0.12592378],[-0.199],[1.761],[1.96],[1.63507622],[1.96]
212,[0.33461705],[-0.435],[1.735],[2.17],[1.40038295],[2.17]
213,[0.32700756],[-2.129],[2.831],[4.96],[2.50399244],[4.96]
214,[0.6742246],[-1.093],[4.617],[5.71],[3.94277538],[5.71]
215,[0.6963403],[-0.648],[4.412],[5.06],[3.71565968],[5.06]
216,[0.5754937],[-0.839],[3.401],[4.24],[2.82550631],[4.24]
217,[0.5065956],[-0.867],[2.703],[3.57],[2.19640439],[3.57]
218,[0.70284665],[-0.798],[2.422],[3.22],[1.71915335],[3.22]
219,[0.66398305],[-0.938],[2.202],[3.14],[1.53801695],[3.14]
220,[0.752192],[-0.953],[1.977],[2.93],[1.22480798],[2.93]
221,[1.163682],[-0.499],[2.451],[2.95],[1.28731802],[2.95]
222,[1.637597],[0.042],[3.662],[3.62],[2.02440304],[3.62]
223,[1.5654553],[-0.037],[4.083],[4.12],[2.51754468],[4.12]
224,[1.7703701],[-0.192],[3.638],[3.83],[1.86762987],[3.83]
225,[1.3699175],[-0.277],[3.133],[3.41],[1.76308249],[3.41]
226,[1.1458864],[-0.283],[3.157],[3.44],[2.01111358],[3.44]
227,[0.37766403],[-0.491],[2.999],[3.49],[2.62133597],[3.49]
228,[0.06734884],[-0.435],[2.475],[2.91],[2.40765116],[2.91]
229,[0.09068123],[-0.352],[2.048],[2.4],[1.95731877],[2.4]
230,[0.06869841],[-0.192],[1.828],[2.02],[1.75930159],[2.02]
231,[0.06268205],[-0.103],[1.607],[1.71],[1.54431795],[1.71]
232,[0.07519224],[-0.064],[1.406],[1.47],[1.33080776],[1.47]
233,[0.10012455],[-0.046],[1.224],[1.27],[1.12387545],[1.27]
234,[0.11194117],[-0.04],[1.06],[1.1],[0.94805883],[1.1]
235,[0.13311866],[-0.056],[0.914],[0.97],[0.78088134],[0.97]
236,[0.19938546],[-0.073],[0.787],[0.86],[0.58761454],[0.86]
237,[0.23908356],[-0.075],[0.675],[0.75],[0.43591644],[0.75]
238,[0.29952416],[-0.073],[0.577],[0.65],[0.27747584],[0.65]
239,[0.4794999],[-0.069],[0.491],[0.56],[0.01150009],[0.56]
240,[0.5560503],[0.03],[0.58],[0.55],[0.0239497],[0.55]
241,[0.5337615],[0.45],[1.06],[0.61],[0.5262385],[0.61]
242,[0.6038598],[0.568],[1.208],[0.64],[0.60414022],[0.64]
243,[0.7722118],[0.335],[0.935],[0.6],[0.16278821],[0.6]
244,[0.7737211],[0.283],[0.813],[0.53],[0.0392789],[0.53]
245,[0.829322],[0.28],[0.74],[0.46],[-0.08932198],[0.46]
246,[0.562174],[0.267],[0.677],[0.41],[0.11482598],[0.41]
247,[0.45956564],[0.175],[0.575],[0.4],[0.11543436],[0.4]
248,[-0.56067026],[-0.141],[1.229],[1.37],[1.78967026],[1.37]
249,[0.4547453],[-0.167],[1.803],[1.97],[1.34825471],[1.97]
250,[-0.7699683],[-0.31],[3.2],[3.51],[3.96996827],[3.51]
251,[0.8149476],[-0.157],[3.783],[3.94],[2.96805239],[3.94]
252,[0.32366404],[-0.2],[2.55],[2.75],[2.22633596],[2.75]
253,[0.27692774],[0.147],[2.727],[2.58],[2.45007226],[2.58]
254,[0.18669921],[-0.024],[2.546],[2.57],[2.35930079],[2.57]
255,[-0.04031435],[-0.128],[1.972],[2.1],[2.01231435],[2.1]
256,[0.06435226],[-0.203],[1.527],[1.73],[1.46264774],[1.73]
257,[0.23176885],[-0.13],[1.33],[1.46],[1.09823115],[1.46]
258,[0.24666208],[-0.072],[1.208],[1.28],[0.96133792],[1.28]
259,[0.3977375],[0.017],[1.097],[1.08],[0.6992625],[1.08]
260,[0.40650943],[0.004],[0.934],[0.93],[0.52749057],[0.93]
261,[0.25023445],[0.081],[1.281],[1.2],[1.03076555],[1.2]
262,[0.5462588],[-0.13],[1.76],[1.89],[1.21374119],[1.89]
263,[0.39519083],[-0.378],[1.742],[2.12],[1.34680917],[2.12]
264,[0.36875042],[-0.499],[1.761],[2.26],[1.39224958],[2.26]
265,[0.21147476],[-0.742],[2.128],[2.87],[1.91652524],[2.87]
266,[0.25606143],[-0.959],[2.301],[3.26],[2.04493857],[3.26]
267,[0.22643258],[-0.406],[2.154],[2.56],[1.92756742],[2.56]
268,[-0.02210847],[-0.275],[1.845],[2.12],[1.86710847],[2.12]
269,[0.13452567],[-0.433],[1.487],[1.92],[1.35247433],[1.92]
270,[-0.65110505],[-0.752],[1.898],[2.65],[2.54910505],[2.65]
271,[-1.4317858],[-2.036],[3.794],[5.83],[5.22578582],[5.83]
272,[-0.29251114],[-0.413],[3.877],[4.29],[4.16951114],[4.29]
273,[-0.33398363],[-0.547],[2.423],[2.97],[2.75698363],[2.97]
274,[-0.1743724],[-0.363],[1.907],[2.27],[2.0813724],[2.27]
275,[-0.06395477],[-0.264],[1.546],[1.81],[1.60995477],[1.81]
276,[-0.01052502],[-0.166],[1.324],[1.49],[1.33452502],[1.49]
277,[-0.12604508],[-0.046],[1.124],[1.17],[1.25004508],[1.17]
278,[-0.10789618],[-0.01],[0.95],[0.96],[1.05789618],[0.96]
279,[-0.02982879],[-0.012],[0.798],[0.81],[0.82782879],[0.81]
280,[0.12194937],[0.009],[0.689],[0.68],[0.56705063],[0.68]
281,[0.19002536],[0.073],[0.643],[0.57],[0.45297464],[0.57]
282,[0.19164261],[0.113],[0.583],[0.47],[0.39135739],[0.47]
283,[0.38648078],[0.129],[0.559],[0.43],[0.17251922],[0.43]
284,[0.33395705],[0.157],[0.557],[0.4],[0.22304295],[0.4]
285,[0.20461759],[0.09],[0.49],[0.4],[0.28538241],[0.4]
286,[0.26770675],[0.013],[0.403],[0.39],[0.13529325],[0.39]
287,[0.25607565],[-0.068],[0.322],[0.39],[0.06592435],[0.39]
288,[0.1712382],[-0.128],[0.252],[0.38],[0.0807618],[0.38]
289,[0.22348121],[-0.179],[0.191],[0.37],[-0.03248121],[0.37]
290,[0.2058561],[-0.211],[0.139],[0.35],[-0.0668561],[0.35]
291,[0.21267346],[-0.246],[0.094],[0.34],[-0.11867346],[0.34]
292,[-1.9771583],[0.936],[1.676],[0.74],[3.65315831],[0.74]
293,[-0.4792253],[1.841],[3.821],[1.98],[4.30022531],[1.98]
294,[-0.5031514],[1.421],[3.061],[1.64],[3.56415142],[1.64]
295,[-0.3517699],[0.502],[1.852],[1.35],[2.20376989],[1.35]
296,[-0.20501503],[0.255],[1.395],[1.14],[1.60001503],[1.14]
297,[-0.12042052],[0.104],[1.064],[0.96],[1.18442052],[0.96]
298,[-0.00877365],[0.095],[0.905],[0.81],[0.91377365],[0.81]
299,[-0.04205203],[0.085],[0.755],[0.67],[0.79705203],[0.67]
300,[-0.03026852],[0.074],[0.624],[0.55],[0.65426852],[0.55]
301,[-0.07263106],[0.082],[0.512],[0.43],[0.58463106],[0.43]
302,[-0.09274015],[0.015],[0.415],[0.4],[0.50774015],[0.4]
303,[-0.05083066],[-0.059],[0.331],[0.39],[0.38183066],[0.39]
304,[-0.06137085],[-0.121],[0.259],[0.38],[0.32037085],[0.38]
305,[-0.11338976],[-0.173],[0.197],[0.37],[0.31038976],[0.37]
306,[-0.07025206],[-0.216],[0.144],[0.36],[0.21425206],[0.36]
307,[-0.06044126],[-0.252],[0.098],[0.35],[0.15844126],[0.35]
308,[-0.07314005],[-0.271],[0.059],[0.33],[0.13214005],[0.33]
309,[-0.09047127],[-0.294],[0.026],[0.32],[0.11647127],[0.32]
310,[-0.10317209],[-0.3],[0.],[0.3],[0.10317209],[0.3]
311,[-0.08889386],[0.016],[0.316],[0.3],[0.40489386],[0.3]
312,[0.13153276],[0.402],[0.692],[0.29],[0.56046724],[0.29]
313,[-0.04270676],[0.309],[0.599],[0.29],[0.64170676],[0.29]
314,[-0.00868368],[0.302],[0.592],[0.29],[0.60068368],[0.29]
315,[-0.04178405],[0.292],[0.572],[0.28],[0.61378405],[0.28]
316,[-0.02838805],[0.412],[0.682],[0.27],[0.71038805],[0.27]
317,[0.12292664],[0.698],[0.968],[0.27],[0.84507336],[0.27]
318,[0.09116967],[0.876],[1.146],[0.27],[1.05483033],[0.27]
319,[-0.01581463],[0.754],[1.024],[0.27],[1.03981463],[0.27]
320,[-0.57801056],[1.44],[1.89],[0.45],[2.46801056],[0.45]
321,[-0.19177172],[0.846],[2.396],[1.55],[2.58777172],[1.55]
322,[-0.1582331],[-0.7],[2.24],[2.94],[2.39823311],[2.94]
323,[-1.8684785],[1.383],[10.563],[9.18],[12.43147854],[9.18]
324,[-0.7553866],[5.305],[11.245],[5.94],[12.00038659],[5.94]
325,[-0.78875566],[2.285],[6.995],[4.71],[7.78375566],[4.71]
326,[-0.56542194],[1.019],[4.679],[3.66],[5.24442194],[3.66]
327,[-0.45350453],[0.346],[3.436],[3.09],[3.88950453],[3.09]
328,[-0.24612483],[-0.147],[2.763],[2.91],[3.00912483],[2.91]
329,[-0.24022517],[-0.063],[2.347],[2.41],[2.58722517],[2.41]
330,[-0.1940248],[0.128],[2.088],[1.96],[2.2820248],[1.96]
331,[-0.20154318],[-0.078],[1.712],[1.79],[1.91354318],[1.79]
332,[-0.9459692],[-0.12],[2.9],[3.02],[3.84596922],[3.02]
333,[-0.15805453],[0.259],[3.919],[3.66],[4.07705453],[3.66]
334,[-0.38642988],[-0.762],[3.938],[4.7],[4.32442988],[4.7]
335,[-1.9302423],[-10.46],[11.38],[21.84],[13.3102423],[21.84]
336,[0.7847089],[-1.35],[11.99],[13.34],[11.20529108],[13.34]
337,[-0.19204852],[-0.662],[7.028],[7.69],[7.22004852],[7.69]
338,[-0.7226317],[-0.874],[4.826],[5.7],[5.54863169],[5.7]
339,[-0.5264255],[-0.801],[3.449],[4.25],[3.97542548],[4.25]
340,[-0.43696854],[-0.604],[2.486],[3.09],[2.92296854],[3.09]
341,[-0.19138649],[-0.305],[2.065],[2.37],[2.25638649],[2.37]
342,[0.03260466],[-0.047],[1.823],[1.87],[1.79039534],[1.87]
343,[0.18412805],[0.265],[1.815],[1.55],[1.63087195],[1.55]
344,[0.2863002],[0.635],[2.075],[1.44],[1.78869979],[1.44]
345,[0.28565404],[0.765],[2.025],[1.26],[1.73934596],[1.26]
346,[0.37999952],[0.802],[1.992],[1.19],[1.61200048],[1.19]
347,[0.30244866],[0.805],[1.905],[1.1],[1.60255134],[1.1]
348,[0.36593097],[0.782],[1.752],[0.97],[1.38606903],[0.97]
349,[0.22835726],[0.79],[1.61],[0.82],[1.38164274],[0.82]
350,[0.44876036],[-0.631],[1.589],[2.22],[1.14023964],[2.22]
351,[-1.3683197],[-4.415],[6.065],[10.48],[7.43331975],[10.48]
352,[1.0701287],[1.779],[9.559],[7.78],[8.48887132],[7.78]
353,[0.4520753],[0.746],[6.466],[5.72],[6.0139247],[5.72]
354,[-0.11667031],[-0.566],[3.604],[4.17],[3.72067031],[4.17]
355,[-0.01740241],[-0.736],[2.514],[3.25],[2.53140241],[3.25]
356,[0.17190638],[-1.675],[2.535],[4.21],[2.36309362],[4.21]
357,[0.49152875],[-0.956],[2.984],[3.94],[2.49247125],[3.94]
358,[0.5790992],[-0.483],[3.437],[3.92],[2.85790082],[3.92]
359,[0.4821642],[-0.211],[2.909],[3.12],[2.4268358],[3.12]
360,[0.50280243],[-0.227],[2.283],[2.51],[1.78019757],[2.51]
361,[0.57812667],[-0.275],[2.165],[2.44],[1.58687333],[2.44]
362,[0.7040177],[-0.694],[2.476],[3.17],[1.7719823],[3.17]
363,[0.80704224],[-3.421],[2.699],[6.12],[1.89195776],[6.12]
364,[-0.2771679],[-6.201],[5.399],[11.6],[5.67616789],[11.6]
365,[0.15124637],[-4.615],[19.155],[23.77],[19.00375363],[23.77]
