,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
75,[-0.15718354],[0.406],[1.806],[1.4],[1.96318354],[1.4]
76,[-0.02871323],[0.48],[1.85],[1.37],[1.87871323],[1.37]
77,[-0.02103418],[0.514],[2.274],[1.76],[2.29503418],[1.76]
78,[-0.7656829],[0.401],[4.211],[3.81],[4.97668288],[3.81]
79,[0.018119],[1.389],[5.459],[4.07],[5.440881],[4.07]
80,[0.07082303],[1.085],[5.115],[4.03],[5.04417697],[4.03]
81,[0.03841463],[0.337],[4.717],[4.38],[4.67858537],[4.38]
82,[0.05982362],[-0.364],[4.866],[5.23],[4.80617638],[5.23]
83,[0.02610427],[0.112],[4.982],[4.87],[4.95589573],[4.87]
84,[0.1006439],[-0.113],[4.517],[4.63],[4.4163561],[4.63]
85,[0.07312709],[-0.022],[4.048],[4.07],[3.97487291],[4.07]
86,[0.04863469],[-0.102],[3.468],[3.57],[3.41936531],[3.57]
87,[0.00946928],[-0.249],[2.991],[3.24],[2.98153072],[3.24]
88,[0.09886581],[-0.377],[2.843],[3.22],[2.74413419],[3.22]
89,[-1.0376177],[-2.784],[4.976],[7.76],[6.01361768],[7.76]
90,[-0.5667113],[-2.488],[7.702],[10.19],[8.26871131],[10.19]
91,[0.00717297],[0.499],[7.819],[7.32],[7.81182703],[7.32]
92,[0.04072185],[0.769],[6.709],[5.94],[6.66827815],[5.94]
93,[0.0472109],[1.095],[5.985],[4.89],[5.9377891],[4.89]
94,[0.05028327],[1.293],[5.353],[4.06],[5.30271673],[4.06]
95,[0.03964609],[1.125],[4.555],[3.43],[4.51535391],[3.43]
96,[0.03880014],[0.936],[3.876],[2.94],[3.83719986],[2.94]
97,[0.03495952],[0.757],[3.297],[2.54],[3.26204048],[2.54]
98,[0.03601654],[0.604],[2.804],[2.2],[2.76798346],[2.2]
99,[0.02234033],[0.445],[2.385],[1.94],[2.36265967],[1.94]
100,[0.08462279],[0.882],[2.742],[1.86],[2.65737721],[1.86]
101,[0.11966337],[1.825],[3.675],[1.85],[3.55533663],[1.85]
102,[0.06340784],[2.103],[3.823],[1.72],[3.75959216],[1.72]
103,[0.03784628],[1.735],[3.315],[1.58],[3.27715372],[1.58]
104,[0.04016484],[1.371],[2.821],[1.45],[2.78083516],[1.45]
105,[0.03535612],[1.05],[2.4],[1.35],[2.36464388],[1.35]
106,[-0.00064176],[0.831],[2.101],[1.27],[2.10164176],[1.27]
107,[-0.03263281],[0.824],[2.034],[1.21],[2.06663281],[1.21]
108,[-0.05126614],[1.026],[2.226],[1.2],[2.27726614],[1.2]
109,[-0.20469533],[1.358],[2.798],[1.44],[3.00269533],[1.44]
110,[-0.04083795],[1.748],[3.608],[1.86],[3.64883795],[1.86]
111,[-0.10684805],[2.39],[4.97],[2.58],[5.07684805],[2.58]
112,[0.07295831],[3.042],[5.742],[2.7],[5.66904169],[2.7]
113,[0.06779546],[2.66],[5.5],[2.84],[5.43220454],[2.84]
114,[-0.05084709],[2.328],[6.108],[3.78],[6.15884709],[3.78]
115,[0.08429772],[2.377],[6.427],[4.05],[6.34270228],[4.05]
116,[0.08618],[1.927],[5.857],[3.93],[5.77082],[3.93]
117,[0.05996194],[1.682],[5.362],[3.68],[5.30203806],[3.68]
118,[0.00012555],[1.451],[4.811],[3.36],[4.81087445],[3.36]
119,[0.00227264],[1.323],[4.453],[3.13],[4.45072736],[3.13]
120,[-0.01842322],[1.099],[4.079],[2.98],[4.09742322],[2.98]
121,[0.01196595],[0.753],[3.503],[2.75],[3.49103405],[2.75]
122,[-0.01037112],[0.466],[2.986],[2.52],[2.99637112],[2.52]
123,[-0.03109645],[0.192],[2.572],[2.38],[2.60309645],[2.38]
124,[0.04957981],[-0.062],[2.308],[2.37],[2.25842019],[2.37]
125,[-0.00431241],[-0.202],[2.108],[2.31],[2.11231241],[2.31]
126,[0.05975538],[-0.305],[1.965],[2.27],[1.90524462],[2.27]
127,[0.03772014],[-0.247],[1.893],[2.14],[1.85527986],[2.14]
128,[0.04359925],[-0.211],[1.789],[2.],[1.74540075],[2.]
129,[0.10610433],[-0.267],[1.753],[2.02],[1.64689567],[2.02]
130,[0.03655075],[-0.306],[1.744],[2.05],[1.70744925],[2.05]
131,[0.03516872],[-0.362],[1.688],[2.05],[1.65283128],[2.05]
132,[-0.14349192],[-2.146],[1.894],[4.04],[2.03749192],[4.04]
133,[0.00118744],[-3.251],[2.619],[5.87],[2.61781256],[5.87]
134,[-0.24391024],[-2.002],[3.718],[5.72],[3.96191024],[5.72]
135,[-0.60339576],[-2.159],[5.461],[7.62],[6.06439576],[7.62]
136,[-0.28380194],[-2.329],[6.841],[9.17],[7.12480194],[9.17]
137,[0.03375603],[-1.187],[7.273],[8.46],[7.23924397],[8.46]
138,[0.02661757],[-0.423],[6.757],[7.18],[6.73038243],[7.18]
139,[0.03691545],[-0.263],[5.757],[6.02],[5.72008455],[6.02]
140,[0.00434606],[0.052],[5.162],[5.11],[5.15765394],[5.11]
141,[-0.04179606],[0.495],[4.895],[4.4],[4.93679606],[4.4]
142,[-0.04529579],[0.764],[4.554],[3.79],[4.59929579],[3.79]
143,[-0.02316757],[0.771],[4.071],[3.3],[4.09416757],[3.3]
144,[-0.0241408],[0.675],[3.595],[2.92],[3.6191408],[2.92]
145,[-0.00520264],[0.793],[3.423],[2.63],[3.42820264],[2.63]
146,[-0.03123627],[0.91],[3.27],[2.36],[3.30123627],[2.36]
147,[-0.02772511],[0.804],[2.924],[2.12],[2.95172511],[2.12]
148,[-0.01624383],[0.649],[2.579],[1.93],[2.59524383],[1.93]
149,[0.00361688],[0.472],[2.222],[1.75],[2.21838312],[1.75]
150,[-0.00656337],[0.345],[1.955],[1.61],[1.96156337],[1.61]
151,[-0.01210408],[0.368],[1.848],[1.48],[1.86010408],[1.48]
152,[-0.01861357],[0.383],[1.773],[1.39],[1.79161357],[1.39]
153,[-0.00887328],[0.39],[1.7],[1.31],[1.70887328],[1.31]
154,[-0.01070935],[0.358],[1.608],[1.25],[1.61870935],[1.25]
155,[0.00442128],[0.328],[1.518],[1.19],[1.51357872],[1.19]
156,[0.00410225],[0.3],[1.43],[1.13],[1.42589775],[1.13]
157,[0.02401216],[0.267],[1.347],[1.08],[1.32298784],[1.08]
158,[0.02714162],[0.238],[1.268],[1.03],[1.24085838],[1.03]
159,[0.01176884],[0.21],[1.2],[0.99],[1.18823116],[0.99]
160,[0.03278488],[0.187],[1.137],[0.95],[1.10421512],[0.95]
161,[0.03467453],[0.155],[1.065],[0.91],[1.03032547],[0.91]
162,[0.03724261],[0.145],[1.015],[0.87],[0.97775739],[0.87]
163,[-0.02608652],[0.094],[0.984],[0.89],[1.01008652],[0.89]
164,[0.01491742],[0.111],[0.991],[0.88],[0.97608258],[0.88]
165,[0.04549332],[0.119],[0.969],[0.85],[0.92350668],[0.85]
166,[0.00229894],[0.069],[0.949],[0.88],[0.94670106],[0.88]
167,[0.01625638],[0.058],[0.958],[0.9],[0.94174362],[0.9]
168,[0.0193318],[0.05],[0.96],[0.91],[0.9406682],[0.91]
169,[0.04382364],[0.056],[0.936],[0.88],[0.89217636],[0.88]
170,[0.02600069],[0.048],[0.898],[0.85],[0.87199931],[0.85]
171,[0.01227248],[0.032],[0.862],[0.83],[0.84972752],[0.83]
172,[0.07050589],[0.099],[0.919],[0.82],[0.84849411],[0.82]
173,[0.07441527],[0.274],[1.104],[0.83],[1.02958473],[0.83]
174,[0.11982539],[0.453],[1.393],[0.94],[1.27317461],[0.94]
175,[0.1301614],[0.552],[1.712],[1.16],[1.5818386],[1.16]
176,[-0.04860118],[0.342],[2.722],[2.38],[2.77060118],[2.38]
177,[0.08229004],[-0.535],[3.805],[4.34],[3.72270996],[4.34]
178,[0.06522021],[-0.575],[3.905],[4.48],[3.83977979],[4.48]
179,[0.02746902],[-0.709],[3.551],[4.26],[3.52353098],[4.26]
180,[0.01805788],[-0.759],[3.181],[3.94],[3.16294212],[3.94]
181,[0.02600236],[-0.824],[2.796],[3.62],[2.76999764],[3.62]
182,[0.04171681],[-0.826],[2.424],[3.25],[2.38228319],[3.25]
183,[0.02859551],[-0.837],[2.113],[2.95],[2.08440449],[2.95]
184,[0.11199394],[-0.462],[2.268],[2.73],[2.15600606],[2.73]
185,[0.01181325],[-0.042],[2.558],[2.6],[2.54618675],[2.6]
186,[-0.03555011],[0.107],[2.577],[2.47],[2.61255011],[2.47]
187,[-0.08386892],[0.323],[2.673],[2.35],[2.75686892],[2.35]
188,[-0.11261243],[0.612],[2.832],[2.22],[2.94461243],[2.22]
189,[-0.10341674],[0.83],[2.93],[2.1],[3.03341674],[2.1]
190,[-0.11342357],[0.895],[2.905],[2.01],[3.01842357],[2.01]
191,[-0.12652093],[0.869],[2.789],[1.92],[2.91552093],[1.92]
192,[-0.1683487],[0.9],[2.73],[1.83],[2.8983487],[1.83]
193,[-0.11910161],[0.888],[2.678],[1.79],[2.79710161],[1.79]
194,[-0.0738501],[0.881],[2.651],[1.77],[2.7248501],[1.77]
195,[-0.09142535],[0.856],[2.736],[1.88],[2.82742535],[1.88]
196,[0.0105313],[0.761],[2.921],[2.16],[2.9104687],[2.16]
197,[-0.02988936],[0.644],[2.794],[2.15],[2.82388936],[2.15]
198,[0.00050241],[0.596],[2.826],[2.23],[2.82549759],[2.23]
199,[0.06689614],[0.827],[3.367],[2.54],[3.30010386],[2.54]
200,[0.06667152],[0.861],[3.631],[2.77],[3.56432848],[2.77]
201,[0.02834146],[0.505],[3.445],[2.94],[3.41665854],[2.94]
202,[-0.00327136],[0.234],[3.044],[2.81],[3.04727136],[2.81]
203,[-0.07904825],[0.006],[2.646],[2.64],[2.72504825],[2.64]
204,[-0.05029944],[-0.116],[2.554],[2.67],[2.60429944],[2.67]
205,[0.01626303],[-0.146],[2.654],[2.8],[2.63773697],[2.8]
206,[-0.00015934],[-0.182],[2.488],[2.67],[2.48815934],[2.67]
207,[0.01372209],[-0.362],[2.118],[2.48],[2.10427791],[2.48]
208,[-0.00667091],[-0.41],[1.87],[2.28],[1.87667091],[2.28]
209,[-0.04800113],[-0.325],[1.775],[2.1],[1.82300113],[2.1]
210,[-0.03425319],[-0.254],[1.686],[1.94],[1.72025319],[1.94]
211,[-0.00209792],[-0.234],[1.606],[1.84],[1.60809792],[1.84]
212,[-0.02206923],[-0.192],[1.548],[1.74],[1.57006923],[1.74]
213,[0.06108059],[-0.093],[1.717],[1.81],[1.65591941],[1.81]
214,[0.01496598],[0.031],[1.871],[1.84],[1.85603402],[1.84]
215,[-0.00415422],[0.092],[1.902],[1.81],[1.90615422],[1.81]
216,[-0.25879785],[0.271],[2.141],[1.87],[2.39979785],[1.87]
217,[-0.39532778],[0.201],[2.201],[2.],[2.59632778],[2.]
218,[-0.46395648],[-0.03],[2.06],[2.09],[2.52395648],[2.09]
219,[-0.18763205],[0.092],[2.312],[2.22],[2.49963205],[2.22]
220,[-0.18807901],[0.383],[2.653],[2.27],[2.84107901],[2.27]
221,[-0.2514332],[0.405],[2.685],[2.28],[2.93643319],[2.28]
222,[-0.3487484],[0.337],[2.647],[2.31],[2.99574839],[2.31]
223,[-0.42270005],[0.231],[2.611],[2.38],[3.03370005],[2.38]
224,[-0.31075102],[-0.003],[2.697],[2.7],[3.00775102],[2.7]
225,[-0.08480841],[-0.165],[2.875],[3.04],[2.95980841],[3.04]
226,[-0.19064292],[-0.166],[2.884],[3.05],[3.07464292],[3.05]
227,[-0.4741078],[-0.311],[2.599],[2.91],[3.0731078],[2.91]
228,[-0.50120926],[-0.527],[2.223],[2.75],[2.72420926],[2.75]
229,[-0.47664282],[-0.631],[1.949],[2.58],[2.42564282],[2.58]
230,[-0.5577752],[-0.619],[1.821],[2.44],[2.3787752],[2.44]
231,[-0.5481558],[-0.524],[1.736],[2.26],[2.28415578],[2.26]
232,[-0.5400341],[-0.433],[1.647],[2.08],[2.18703412],[2.08]
233,[-0.52888846],[-0.377],[1.553],[1.93],[2.08188846],[1.93]
234,[-0.5686712],[-0.334],[1.466],[1.8],[2.03467123],[1.8]
235,[-0.47557592],[-0.315],[1.435],[1.75],[1.91057592],[1.75]
236,[-0.5734664],[-0.322],[1.408],[1.73],[1.98146642],[1.73]
237,[-0.4230507],[-0.307],[1.373],[1.68],[1.7960507],[1.68]
238,[-0.33786112],[-0.232],[1.418],[1.65],[1.75586112],[1.65]
239,[-0.22458291],[-0.138],[1.462],[1.6],[1.68658291],[1.6]
240,[-0.26671243],[-0.075],[1.465],[1.54],[1.73171243],[1.54]
241,[-0.29616898],[-0.024],[1.446],[1.47],[1.74216898],[1.47]
242,[-0.44336706],[-0.017],[1.393],[1.41],[1.83636706],[1.41]
243,[-0.25483757],[0.001],[1.361],[1.36],[1.61583757],[1.36]
244,[-0.16135222],[0.039],[1.359],[1.32],[1.52035222],[1.32]
245,[0.07566516],[0.111],[1.391],[1.28],[1.31533484],[1.28]
246,[0.25518173],[0.22],[1.45],[1.23],[1.19481827],[1.23]
247,[0.30842054],[0.312],[1.502],[1.19],[1.19357946],[1.19]
248,[0.37763867],[0.382],[1.562],[1.18],[1.18436133],[1.18]
249,[0.23672003],[0.5],[1.69],[1.19],[1.45327997],[1.19]
250,[0.14564426],[0.768],[1.948],[1.18],[1.80235574],[1.18]
251,[0.10563695],[0.98],[2.14],[1.16],[2.03436305],[1.16]
252,[-0.03663712],[1.312],[2.432],[1.12],[2.46863712],[1.12]
253,[-0.0300896],[1.603],[2.723],[1.12],[2.7530896],[1.12]
254,[-0.07002393],[1.545],[2.675],[1.13],[2.74502393],[1.13]
255,[-0.02200892],[1.344],[2.584],[1.24],[2.60600892],[1.24]
256,[-0.17228621],[1.166],[2.446],[1.28],[2.61828621],[1.28]
257,[-0.3274208],[0.906],[2.156],[1.25],[2.4834208],[1.25]
258,[-0.3747539],[0.683],[1.883],[1.2],[2.25775389],[1.2]
259,[-0.3476944],[0.57],[1.72],[1.15],[2.0676944],[1.15]
260,[-0.26106235],[0.561],[1.651],[1.09],[1.91206235],[1.09]
261,[-0.18790123],[0.554],[1.584],[1.03],[1.77190123],[1.03]
262,[-0.18699466],[0.53],[1.51],[0.98],[1.69699466],[0.98]
263,[-0.23770772],[0.489],[1.429],[0.94],[1.66670772],[0.94]
264,[-0.02127778],[0.525],[1.435],[0.91],[1.45627778],[0.91]
265,[-0.05507742],[0.564],[1.434],[0.87],[1.48907742],[0.87]
266,[-0.13937154],[0.517],[1.347],[0.83],[1.48637154],[0.83]
267,[-0.2264212],[0.456],[1.266],[0.81],[1.49242121],[0.81]
268,[-0.2228857],[0.436],[1.206],[0.77],[1.4288857],[0.77]
269,[0.01118757],[0.48],[1.23],[0.75],[1.21881243],[0.75]
270,[-0.266697],[0.627],[1.497],[0.87],[1.76369699],[0.87]
271,[-0.31229743],[1.061],[2.101],[1.04],[2.41329743],[1.04]
272,[-0.23873913],[1.143],[2.253],[1.11],[2.49173913],[1.11]
273,[-0.25136322],[0.876],[1.956],[1.08],[2.20736322],[1.08]
274,[-0.19378132],[0.658],[1.698],[1.04],[1.89178132],[1.04]
275,[-0.15971592],[0.607],[1.577],[0.97],[1.73671592],[0.97]
276,[-0.2591148],[0.568],[1.478],[0.91],[1.7371148],[0.91]
277,[-0.10571162],[0.592],[1.502],[0.91],[1.60771162],[0.91]
278,[0.03181541],[0.658],[1.598],[0.94],[1.56618459],[0.94]
279,[-0.14866202],[0.632],[1.582],[0.95],[1.73066202],[0.95]
280,[-0.33837396],[0.577],[1.487],[0.91],[1.82537396],[0.91]
281,[-0.41808084],[0.51],[1.38],[0.87],[1.79808084],[0.87]
282,[-0.44283003],[0.451],[1.281],[0.83],[1.72383003],[0.83]
283,[-0.4242475],[0.398],[1.188],[0.79],[1.6122475],[0.79]
284,[-0.19439718],[0.4],[1.16],[0.76],[1.35439718],[0.76]
285,[0.04738031],[0.464],[1.214],[0.75],[1.16661969],[0.75]
286,[0.19277951],[0.527],[1.267],[0.74],[1.07422049],[0.74]
287,[0.26712975],[0.58],[1.3],[0.72],[1.03287025],[0.72]
288,[0.26756623],[0.56],[1.27],[0.71],[1.00243377],[0.71]
289,[0.27210543],[0.509],[1.209],[0.7],[0.93689457],[0.7]
290,[0.3203264],[0.515],[1.225],[0.71],[0.90467361],[0.71]
291,[0.1541338],[0.506],[1.216],[0.71],[1.0618662],[0.71]
292,[0.14384261],[0.438],[1.138],[0.7],[0.99415739],[0.7]
293,[0.12040338],[0.406],[1.076],[0.67],[0.95559662],[0.67]
294,[0.03988181],[0.365],[1.015],[0.65],[0.97511819],[0.65]
295,[-0.04668751],[0.306],[0.936],[0.63],[0.98268751],[0.63]
296,[-0.09150242],[0.241],[0.861],[0.62],[0.95250242],[0.62]
297,[0.08254164],[0.226],[0.826],[0.6],[0.74345836],[0.6]
298,[0.039711],[0.211],[0.791],[0.58],[0.751289],[0.58]
299,[0.01806637],[0.184],[0.724],[0.54],[0.70593363],[0.54]
300,[0.08662128],[0.158],[0.658],[0.5],[0.57137872],[0.5]
301,[0.11011167],[0.137],[0.607],[0.47],[0.49688833],[0.47]
302,[0.1150776],[0.113],[0.553],[0.44],[0.4379224],[0.44]
303,[0.09182669],[0.092],[0.502],[0.41],[0.41017331],[0.41]
304,[0.07456546],[0.014],[0.464],[0.45],[0.38943454],[0.45]
305,[0.07249339],[0.017],[0.427],[0.41],[0.35450661],[0.41]
306,[0.07659982],[-0.007],[0.383],[0.39],[0.30640018],[0.39]
307,[0.08265823],[-0.029],[0.341],[0.37],[0.25834177],[0.37]
308,[0.06297678],[-0.037],[0.303],[0.34],[0.24002322],[0.34]
309,[0.0646085],[-0.042],[0.268],[0.31],[0.2033915],[0.31]
310,[0.0996445],[-0.054],[0.236],[0.29],[0.1363555],[0.29]
311,[0.07526784],[-0.054],[0.206],[0.26],[0.13073216],[0.26]
312,[0.10495389],[-0.061],[0.179],[0.24],[0.07404611],[0.24]
313,[0.08053339],[-0.066],[0.154],[0.22],[0.07346661],[0.22]
314,[0.09932578],[-0.066],[0.154],[0.22],[0.05467422],[0.22]
315,[0.18032008],[-0.039],[0.181],[0.22],[0.00067992],[0.22]
316,[0.13301004],[-0.034],[0.186],[0.22],[0.05298996],[0.22]
317,[0.17908895],[0.021],[0.241],[0.22],[0.06191105],[0.22]
318,[0.23501113],[0.105],[0.375],[0.27],[0.13998887],[0.27]
319,[0.3402902],[0.148],[0.458],[0.31],[0.11770981],[0.31]
320,[0.35176468],[0.15],[0.47],[0.32],[0.11823532],[0.32]
321,[0.33912647],[0.213],[0.523],[0.31],[0.18387353],[0.31]
322,[0.33376607],[0.246],[0.546],[0.3],[0.21223393],[0.3]
323,[0.26477075],[0.237],[0.527],[0.29],[0.26222925],[0.29]
324,[0.27454314],[0.267],[0.667],[0.4],[0.39245686],[0.4]
325,[0.07837197],[0.419],[1.089],[0.67],[1.01062803],[0.67]
326,[0.30091074],[0.649],[1.369],[0.72],[1.06808926],[0.72]
327,[0.28607005],[0.547],[1.267],[0.72],[0.98092995],[0.72]
328,[0.2537352],[0.501],[1.201],[0.7],[0.94726479],[0.7]
329,[0.2583093],[0.475],[1.215],[0.74],[0.9566907],[0.74]
330,[0.3442305],[0.459],[1.239],[0.78],[0.8947695],[0.78]
331,[0.31846407],[0.388],[1.168],[0.78],[0.84953593],[0.78]
332,[0.31518486],[0.352],[1.132],[0.78],[0.81681514],[0.78]
333,[0.335391],[0.391],[1.161],[0.77],[0.82560899],[0.77]
334,[0.3117589],[0.398],[1.148],[0.75],[0.83624109],[0.75]
335,[0.25582948],[0.313],[1.073],[0.76],[0.81717052],[0.76]
336,[0.26149067],[0.326],[1.166],[0.84],[0.90450933],[0.84]
337,[0.2838634],[0.41],[1.25],[0.84],[0.9661366],[0.84]
338,[0.19380113],[0.336],[1.156],[0.82],[0.96219887],[0.82]
339,[0.14800687],[0.289],[1.079],[0.79],[0.93099313],[0.79]
340,[0.11249556],[0.236],[1.006],[0.77],[0.89350444],[0.77]
341,[0.06662494],[0.191],[0.941],[0.75],[0.87437506],[0.75]
342,[0.06619985],[0.159],[0.879],[0.72],[0.81280015],[0.72]
343,[0.04206946],[0.114],[0.804],[0.69],[0.76193054],[0.69]
344,[0.07897893],[0.118],[0.788],[0.67],[0.70902107],[0.67]
345,[0.11319301],[0.147],[0.797],[0.65],[0.68380699],[0.65]
346,[0.19540894],[0.209],[0.859],[0.65],[0.66359106],[0.65]
347,[0.31283075],[0.336],[1.006],[0.67],[0.69316925],[0.67]
348,[0.25909376],[0.29],[1.25],[0.96],[0.99090624],[0.96]
349,[-0.6825486],[-0.735],[2.545],[3.28],[3.22754858],[3.28]
350,[-0.32699513],[-0.511],[3.849],[4.36],[4.17599513],[4.36]
351,[-0.15416545],[-0.168],[3.922],[4.09],[4.07616545],[4.09]
352,[-0.14058524],[-0.04],[3.93],[3.97],[4.07058524],[3.97]
353,[-0.54500556],[0.239],[4.539],[4.3],[5.08400556],[4.3]
354,[-0.237989],[0.718],[4.768],[4.05],[5.00598899],[4.05]
355,[-0.3073331],[0.56],[4.17],[3.61],[4.47733311],[3.61]
356,[-0.45683837],[0.559],[3.769],[3.21],[4.22583837],[3.21]
357,[-0.50196403],[0.642],[3.572],[2.93],[4.07396403],[2.93]
358,[-0.50300264],[0.696],[3.316],[2.62],[3.81900264],[2.62]
359,[-0.5423989],[0.63],[3.01],[2.38],[3.55239893],[2.38]
360,[-0.5824474],[0.565],[2.725],[2.16],[3.30744741],[2.16]
361,[-0.60409546],[0.507],[2.487],[1.98],[3.09109546],[1.98]
362,[-0.650254],[0.44],[2.26],[1.82],[2.91025401],[1.82]
363,[-0.7107034],[0.318],[1.998],[1.68],[2.70870337],[1.68]
364,[-0.7606913],[0.122],[2.412],[2.29],[3.17269129],[2.29]
365,[-0.6085238],[0.127],[3.237],[3.11],[3.84552379],[3.11]
366,[-0.8592695],[-0.656],[4.894],[5.55],[5.7532695],[5.55]
