,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
188,[0.1945161],[0.349],[1.159],[0.81],[0.96448389],[0.81]
189,[0.15772666],[0.259],[1.039],[0.78],[0.88127334],[0.78]
190,[0.10100869],[0.186],[0.956],[0.77],[0.85499131],[0.77]
191,[0.0608617],[0.248],[0.898],[0.65],[0.8371383],[0.65]
192,[0.03069892],[0.266],[0.876],[0.61],[0.84530108],[0.61]
193,[0.04956586],[0.233],[0.863],[0.63],[0.81343414],[0.63]
194,[0.04361281],[0.206],[0.856],[0.65],[0.81238719],[0.65]
195,[-0.04473757],[0.251],[0.921],[0.67],[0.96573757],[0.67]
196,[-0.01649711],[0.188],[0.968],[0.78],[0.98449711],[0.78]
197,[0.00315417],[0.208],[0.888],[0.68],[0.88484583],[0.68]
198,[-0.12165839],[0.195],[0.945],[0.75],[1.06665839],[0.75]
199,[-0.16884208],[0.199],[1.099],[0.9],[1.26784208],[0.9]
200,[-0.08742699],[0.21],[1.19],[0.98],[1.27742699],[0.98]
201,[-0.02694212],[0.191],[1.161],[0.97],[1.18794212],[0.97]
202,[-0.02538111],[0.147],[1.037],[0.89],[1.06238111],[0.89]
203,[-0.0061821],[0.102],[0.922],[0.82],[0.9281821],[0.82]
204,[-0.07272081],[0.165],[1.015],[0.85],[1.08772081],[0.85]
205,[0.0181874],[0.115],[1.115],[1.],[1.0968126],[1.]
206,[0.00074686],[0.045],[1.035],[0.99],[1.03425314],[0.99]
207,[0.00702716],[0.033],[0.933],[0.9],[0.92597284],[0.9]
208,[0.02306596],[0.091],[0.911],[0.82],[0.88793404],[0.82]
209,[0.02419554],[0.132],[0.892],[0.76],[0.86780446],[0.76]
210,[0.04047188],[0.164],[0.874],[0.71],[0.83352812],[0.71]
211,[0.05043088],[0.174],[0.854],[0.68],[0.80356912],[0.68]
212,[0.04112099],[0.186],[0.836],[0.65],[0.79487901],[0.65]
213,[0.07655534],[0.184],[0.864],[0.68],[0.78744466],[0.68]
214,[0.0338011],[0.152],[0.852],[0.7],[0.8181989],[0.7]
215,[-0.00287589],[0.153],[0.843],[0.69],[0.84587589],[0.69]
216,[0.04634975],[0.165],[0.845],[0.68],[0.79865025],[0.68]
217,[0.0063858],[0.182],[0.832],[0.65],[0.8256142],[0.65]
218,[0.01543236],[0.19],[0.82],[0.63],[0.80456764],[0.63]
219,[-0.0432054],[0.233],[0.873],[0.64],[0.9162054],[0.64]
220,[0.00465558],[0.208],[0.908],[0.7],[0.90334442],[0.7]
221,[0.0238349],[0.123],[0.843],[0.72],[0.8191651],[0.72]
222,[0.0702026],[0.12],[0.82],[0.7],[0.7497974],[0.7]
223,[0.02309401],[0.139],[0.809],[0.67],[0.78590599],[0.67]
224,[0.07576648],[0.143],[0.803],[0.66],[0.72723352],[0.66]
225,[0.05841189],[0.154],[0.804],[0.65],[0.74558811],[0.65]
226,[-0.01161681],[0.139],[0.799],[0.66],[0.81061681],[0.66]
227,[0.0123263],[0.138],[0.788],[0.65],[0.7756737],[0.65]
228,[0.00892609],[0.142],[0.772],[0.63],[0.76307391],[0.63]
229,[0.00604854],[0.152],[0.752],[0.6],[0.74595146],[0.6]
230,[0.02953051],[0.155],[0.735],[0.58],[0.70546949],[0.58]
231,[0.04578308],[0.163],[0.723],[0.56],[0.67721692],[0.56]
232,[0.04064312],[0.16],[0.71],[0.55],[0.66935688],[0.55]
233,[0.02794996],[0.161],[0.691],[0.53],[0.66305004],[0.53]
234,[0.03100991],[0.154],[0.674],[0.52],[0.64299009],[0.52]
235,[0.05570225],[0.178],[0.668],[0.49],[0.61229775],[0.49]
236,[0.02771697],[0.202],[0.662],[0.46],[0.63428303],[0.46]
237,[0.12999693],[0.229],[0.649],[0.42],[0.51900307],[0.42]
238,[0.10855827],[0.255],[0.635],[0.38],[0.52644173],[0.38]
239,[0.22006127],[0.29],[0.62],[0.33],[0.39993873],[0.33]
240,[0.11203156],[0.304],[0.604],[0.3],[0.49196844],[0.3]
241,[0.09572556],[0.309],[0.589],[0.28],[0.49327444],[0.28]
242,[0.01976264],[0.302],[0.572],[0.27],[0.55223736],[0.27]
243,[0.1888248],[0.296],[0.556],[0.26],[0.3671752],[0.26]
244,[0.1951316],[0.291],[0.541],[0.25],[0.3458684],[0.25]
245,[0.21007587],[0.287],[0.527],[0.24],[0.31692413],[0.24]
246,[0.00625421],[0.279],[0.519],[0.24],[0.51274579],[0.24]
247,[-0.01028534],[0.278],[0.518],[0.24],[0.52828534],[0.24]
248,[-0.02808258],[0.317],[0.567],[0.25],[0.59508258],[0.25]
249,[0.06997824],[0.339],[0.599],[0.26],[0.52902176],[0.26]
250,[0.05410433],[0.364],[0.634],[0.27],[0.57989567],[0.27]
251,[0.08309525],[0.35],[0.63],[0.28],[0.54690475],[0.28]
252,[0.12531883],[0.323],[0.593],[0.27],[0.46768117],[0.27]
253,[0.11922762],[0.34],[0.61],[0.27],[0.49077238],[0.27]
254,[0.20424715],[0.33],[0.62],[0.29],[0.41575285],[0.29]
255,[0.12378136],[0.318],[0.618],[0.3],[0.49421864],[0.3]
256,[0.12100098],[0.319],[0.609],[0.29],[0.48799902],[0.29]
257,[0.13150081],[0.326],[0.596],[0.27],[0.46449919],[0.27]
258,[0.22827993],[0.319],[0.579],[0.26],[0.35072007],[0.26]
259,[0.29196876],[0.322],[0.562],[0.24],[0.27003124],[0.24]
260,[0.31954452],[0.315],[0.545],[0.23],[0.22545548],[0.23]
261,[0.29969004],[0.299],[0.529],[0.23],[0.22930996],[0.23]
262,[0.2569309],[0.283],[0.513],[0.23],[0.25606911],[0.23]
263,[0.2720077],[0.265],[0.515],[0.25],[0.2429923],[0.25]
264,[0.1962973],[0.262],[0.522],[0.26],[0.3257027],[0.26]
265,[0.08264099],[0.276],[0.516],[0.24],[0.43335901],[0.24]
266,[0.10950636],[0.27],[0.5],[0.23],[0.39049364],[0.23]
267,[0.0721911],[0.255],[0.485],[0.23],[0.4128089],[0.23]
268,[0.11717002],[0.249],[0.479],[0.23],[0.36182998],[0.23]
269,[0.13310294],[0.241],[0.491],[0.25],[0.35789706],[0.25]
270,[-0.10832861],[0.179],[0.689],[0.51],[0.79732861],[0.51]
271,[0.24019353],[0.374],[0.884],[0.51],[0.64380647],[0.51]
272,[0.09747785],[0.388],[0.818],[0.43],[0.72052215],[0.43]
273,[0.1100793],[0.284],[0.664],[0.38],[0.5539207],[0.38]
274,[0.13167638],[0.199],[0.559],[0.36],[0.42732362],[0.36]
275,[0.0855225],[0.203],[0.543],[0.34],[0.4574775],[0.34]
276,[0.05260201],[0.2],[0.53],[0.33],[0.47739799],[0.33]
277,[0.25964963],[0.256],[0.586],[0.33],[0.32635037],[0.33]
278,[0.29527506],[0.291],[0.631],[0.34],[0.33572494],[0.34]
279,[0.25260374],[0.272],[0.642],[0.37],[0.38939626],[0.37]
280,[0.23085172],[0.232],[0.602],[0.37],[0.37114828],[0.37]
281,[0.21376121],[0.218],[0.568],[0.35],[0.35423879],[0.35]
282,[0.20927224],[0.221],[0.551],[0.33],[0.34172776],[0.33]
283,[0.26038265],[0.21],[0.54],[0.33],[0.27961735],[0.33]
284,[0.29350942],[0.203],[0.543],[0.34],[0.24949058],[0.34]
285,[0.2167076],[0.209],[0.539],[0.33],[0.3222924],[0.33]
286,[0.18950334],[0.21],[0.53],[0.32],[0.34049666],[0.32]
287,[0.27035585],[0.19],[0.53],[0.34],[0.25964415],[0.34]
288,[0.19056538],[0.189],[0.529],[0.34],[0.33843462],[0.34]
289,[0.28612745],[0.199],[0.539],[0.34],[0.25287255],[0.34]
290,[0.29262674],[0.204],[0.554],[0.35],[0.26137326],[0.35]
291,[0.25732756],[0.201],[0.561],[0.36],[0.30367244],[0.36]
292,[0.23317],[0.204],[0.554],[0.35],[0.32083],[0.35]
293,[0.18031035],[0.19],[0.54],[0.35],[0.35968965],[0.35]
294,[0.20266613],[0.195],[0.525],[0.33],[0.32233387],[0.33]
295,[0.17981254],[0.178],[0.508],[0.33],[0.32818746],[0.33]
296,[0.23743151],[0.175],[0.495],[0.32],[0.25756849],[0.32]
297,[0.29797173],[0.17],[0.5],[0.33],[0.20202827],[0.33]
298,[0.15314353],[0.168],[0.498],[0.33],[0.34485647],[0.33]
299,[0.2122629],[0.164],[0.484],[0.32],[0.2717371],[0.32]
300,[0.24452622],[0.159],[0.469],[0.31],[0.22447378],[0.31]
301,[0.22426832],[0.144],[0.454],[0.31],[0.22973168],[0.31]
302,[0.20407593],[0.139],[0.439],[0.3],[0.23492407],[0.3]
303,[0.21266095],[0.135],[0.425],[0.29],[0.21233905],[0.29]
304,[0.00782718],[0.237],[0.547],[0.31],[0.53917282],[0.31]
305,[0.16611384],[0.281],[0.591],[0.31],[0.42488616],[0.31]
306,[0.16206783],[0.165],[0.465],[0.3],[0.30293217],[0.3]
307,[0.16140407],[0.146],[0.446],[0.3],[0.28459593],[0.3]
308,[0.17920007],[0.141],[0.431],[0.29],[0.25179993],[0.29]
309,[0.17350577],[0.137],[0.417],[0.28],[0.24349423],[0.28]
310,[0.14502022],[0.134],[0.404],[0.27],[0.25897978],[0.27]
311,[0.15844108],[0.13],[0.39],[0.26],[0.23155892],[0.26]
312,[0.12745057],[0.118],[0.378],[0.26],[0.25054943],[0.26]
313,[0.12351573],[0.115],[0.365],[0.25],[0.24148427],[0.25]
314,[0.17700136],[0.107],[0.417],[0.31],[0.23999864],[0.31]
315,[0.17342983],[0.178],[0.558],[0.38],[0.38457017],[0.38]
316,[0.09093636],[0.196],[0.566],[0.37],[0.47506364],[0.37]
317,[0.06483778],[0.079],[0.439],[0.36],[0.37416222],[0.36]
318,[0.14834982],[0.074],[0.424],[0.35],[0.27565018],[0.35]
319,[0.08499376],[0.08],[0.42],[0.34],[0.33500624],[0.34]
320,[0.15244916],[0.082],[0.422],[0.34],[0.26955084],[0.34]
321,[0.06236391],[0.089],[0.419],[0.33],[0.35663609],[0.33]
322,[0.06977141],[0.086],[0.406],[0.32],[0.33622859],[0.32]
323,[0.13996892],[0.081],[0.401],[0.32],[0.26103108],[0.32]
324,[-0.10230862],[-0.065],[0.545],[0.61],[0.64730862],[0.61]
325,[-0.29381204],[-0.157],[1.023],[1.18],[1.31681204],[1.18]
326,[0.11272316],[0.4],[1.27],[0.87],[1.15727684],[0.87]
327,[0.02462082],[0.318],[1.078],[0.76],[1.05337918],[0.76]
328,[-0.04254924],[0.251],[0.961],[0.71],[1.00354924],[0.71]
329,[-0.13102332],[0.215],[0.925],[0.71],[1.05602332],[0.71]
330,[-0.19154714],[0.145],[1.015],[0.87],[1.20654714],[0.87]
331,[-0.06578766],[0.198],[1.018],[0.82],[1.08378766],[0.82]
332,[-0.0765375],[0.117],[0.917],[0.8],[0.9935375],[0.8]
333,[-0.07865915],[0.064],[0.824],[0.76],[0.90265915],[0.76]
334,[-0.07282619],[-0.039],[0.681],[0.72],[0.75382619],[0.72]
335,[-0.08581439],[-0.226],[0.594],[0.82],[0.67981439],[0.82]
336,[-0.3581678],[-0.265],[0.845],[1.11],[1.2031678],[1.11]
337,[-0.01775894],[0.124],[0.994],[0.87],[1.01175894],[0.87]
338,[-0.07321376],[0.026],[0.816],[0.79],[0.88921376],[0.79]
339,[-0.08977412],[-0.068],[0.672],[0.74],[0.76177412],[0.74]
340,[-0.09190623],[-0.091],[0.629],[0.72],[0.72090623],[0.72]
341,[-0.12516496],[-0.088],[0.612],[0.7],[0.73716496],[0.7]
342,[-0.10589267],[-0.083],[0.597],[0.68],[0.70289267],[0.68]
343,[-0.11067828],[-0.071],[0.579],[0.65],[0.68967828],[0.65]
344,[-0.13771814],[-0.07],[0.57],[0.64],[0.70771814],[0.64]
345,[-0.14680916],[-0.051],[0.569],[0.62],[0.71580916],[0.62]
346,[-0.37362766],[0.02],[0.72],[0.7],[1.09362766],[0.7]
347,[-0.16495784],[-0.072],[0.898],[0.97],[1.06295784],[0.97]
348,[-0.2147492],[-0.047],[0.973],[1.02],[1.1877492],[1.02]
349,[-0.54408103],[-0.801],[1.409],[2.21],[1.95308103],[2.21]
350,[-0.04205169],[-0.265],[1.925],[2.19],[1.96705169],[2.19]
351,[0.00819902],[0.144],[1.884],[1.74],[1.87580098],[1.74]
352,[-0.25847965],[-0.502],[1.808],[2.31],[2.06647965],[2.31]
353,[-0.41222072],[-1.066],[2.124],[3.19],[2.53622072],[3.19]
354,[0.04258324],[-0.118],[2.262],[2.38],[2.21941676],[2.38]
355,[-0.12273148],[0.03],[2.03],[2.],[2.15273148],[2.]
356,[-0.44222543],[-0.131],[1.889],[2.02],[2.33122543],[2.02]
357,[-0.35072234],[-0.222],[1.838],[2.06],[2.18872234],[2.06]
358,[-0.19327874],[-0.025],[1.685],[1.71],[1.87827874],[1.71]
359,[-0.17869677],[-0.085],[1.465],[1.55],[1.64369677],[1.55]
360,[-0.22473401],[-0.104],[1.306],[1.41],[1.53073401],[1.41]
361,[-0.2956963],[-0.078],[1.222],[1.3],[1.51769629],[1.3]
362,[-0.18759592],[-0.112],[1.108],[1.22],[1.29559592],[1.22]
363,[-0.2132887],[-0.178],[0.982],[1.16],[1.19528869],[1.16]
364,[-0.39963254],[-1.011],[0.999],[2.01],[1.39863254],[2.01]
365,[-0.36816096],[-1.72],[1.13],[2.85],[1.49816096],[2.85]
366,[-0.7132607],[-2.274],[1.966],[4.24],[2.67926071],[4.24]
367,[-0.06205458],[-0.576],[2.644],[3.22],[2.70605458],[3.22]
368,[-0.12461252],[-0.187],[2.403],[2.59],[2.52761252],[2.59]
369,[-0.18233593],[-0.086],[2.134],[2.22],[2.31633593],[2.22]
