,predicted_residual,observed_residual,hbv_simulated,hbv_observed,hbv_BB_simulated,hbv_BB_observed
56,[0.4711748],[1.002],[4.622],[3.62],[4.15082519],[3.62]
57,[1.3370112],[8.477],[13.617],[5.14],[12.27998878],[5.14]
58,[1.2690347],[4.035],[8.955],[4.92],[7.68596526],[4.92]
59,[0.9609004],[1.616],[5.256],[3.64],[4.29509957],[3.64]
60,[1.0920004],[0.314],[4.464],[4.15],[3.37199963],[4.15]
61,[1.3522584],[0.683],[3.963],[3.28],[2.61074156],[3.28]
62,[1.093434],[0.507],[2.747],[2.24],[1.65356602],[2.24]
63,[0.6991005],[-0.025],[1.755],[1.78],[1.05589951],[1.78]
64,[0.41205972],[-0.367],[1.773],[2.14],[1.36094028],[2.14]
65,[0.6230043],[0.13],[2.27],[2.14],[1.64699568],[2.14]
66,[0.76854575],[-0.132],[2.928],[3.06],[2.15945425],[3.06]
67,[0.7074506],[0.424],[3.734],[3.31],[3.02654937],[3.31]
68,[0.4748806],[0.523],[3.003],[2.48],[2.52811939],[2.48]
69,[0.1539666],[-0.096],[1.844],[1.94],[1.69003339],[1.94]
70,[0.1764698],[-0.162],[1.478],[1.64],[1.3015302],[1.64]
71,[0.11920446],[-0.193],[1.257],[1.45],[1.13779554],[1.45]
72,[-0.04202132],[-0.275],[1.045],[1.32],[1.08702132],[1.32]
73,[-0.10197186],[-0.299],[0.931],[1.23],[1.03297186],[1.23]
74,[-0.06363408],[-0.307],[0.873],[1.18],[0.93663408],[1.18]
75,[0.04141418],[-0.317],[0.773],[1.09],[0.73158582],[1.09]
76,[0.08952069],[-0.23],[0.74],[0.97],[0.65047931],[0.97]
77,[-0.07187302],[-0.18],[0.73],[0.91],[0.80187302],[0.91]
78,[0.19589606],[-0.118],[0.722],[0.84],[0.52610394],[0.84]
79,[-0.27871466],[-0.296],[0.744],[1.04],[1.02271466],[1.04]
80,[0.37352154],[-0.538],[1.452],[1.99],[1.07847846],[1.99]
81,[1.0635667],[0.049],[1.929],[1.88],[0.86543332],[1.88]
82,[1.3028501],[0.041],[1.671],[1.63],[0.36814987],[1.63]
83,[0.69070697],[0.05],[1.34],[1.29],[0.64929303],[1.29]
84,[0.14164905],[-0.105],[1.015],[1.12],[0.87335095],[1.12]
85,[0.09625484],[-0.132],[0.798],[0.93],[0.70174516],[0.93]
86,[0.0476328],[-0.063],[0.737],[0.8],[0.6893672],[0.8]
87,[-0.01255263],[-0.028],[0.722],[0.75],[0.73455263],[0.75]
88,[-0.42475128],[-0.083],[0.717],[0.8],[1.14175128],[0.8]
89,[-0.16757523],[-0.052],[0.708],[0.76],[0.87557523],[0.76]
90,[-0.48779854],[-0.067],[0.703],[0.77],[1.19079854],[0.77]
91,[-0.49662772],[-0.068],[0.722],[0.79],[1.21862772],[0.79]
92,[-0.04810633],[-0.011],[0.709],[0.72],[0.75710633],[0.72]
93,[-0.15272257],[0.015],[0.705],[0.69],[0.85772257],[0.69]
94,[0.03761899],[0.058],[0.698],[0.64],[0.66038101],[0.64]
95,[0.09972505],[0.093],[0.693],[0.6],[0.59327495],[0.6]
96,[0.20196535],[0.114],[0.694],[0.58],[0.49203465],[0.58]
97,[0.2355982],[0.132],[0.692],[0.56],[0.45640179],[0.56]
98,[0.1354498],[0.131],[0.681],[0.55],[0.5455502],[0.55]
99,[0.02657324],[0.127],[0.667],[0.54],[0.64042676],[0.54]
100,[-0.10305254],[0.126],[0.656],[0.53],[0.75905254],[0.53]
101,[-0.24902418],[0.107],[0.657],[0.55],[0.90602418],[0.55]
102,[0.05388848],[0.119],[0.649],[0.53],[0.59511152],[0.53]
103,[-0.00848909],[0.116],[0.636],[0.52],[0.64448909],[0.52]
104,[-0.02614327],[0.123],[0.623],[0.5],[0.64914327],[0.5]
105,[0.00956586],[0.132],[0.612],[0.48],[0.60243414],[0.48]
106,[0.07877167],[0.136],[0.606],[0.47],[0.52722833],[0.47]
107,[0.20184943],[0.149],[0.609],[0.46],[0.40715057],[0.46]
108,[0.0047301],[0.349],[0.879],[0.53],[0.8742699],[0.53]
109,[0.71003306],[1.726],[2.676],[0.95],[1.96596694],[0.95]
110,[1.807748],[4.933],[6.173],[1.24],[4.36525204],[1.24]
111,[2.5649834],[6.518],[8.058],[1.54],[5.49301663],[1.54]
112,[2.5149357],[3.23],[4.77],[1.54],[2.25506427],[1.54]
113,[2.1636112],[1.86],[3.1],[1.24],[0.93638883],[1.24]
114,[1.1796427],[1.008],[1.988],[0.98],[0.80835732],[0.98]
115,[0.26260453],[0.67],[1.52],[0.85],[1.25739547],[0.85]
116,[-0.36972976],[0.42],[1.18],[0.76],[1.54972976],[0.76]
117,[-0.44256014],[0.206],[1.196],[0.99],[1.63856014],[0.99]
118,[-0.33700806],[-0.554],[2.316],[2.87],[2.65300806],[2.87]
119,[0.11248222],[1.019],[3.639],[2.62],[3.52651778],[2.62]
120,[0.24455169],[1.416],[3.276],[1.86],[3.03144831],[1.86]
121,[0.31120196],[1.117],[2.887],[1.77],[2.57579804],[1.77]
122,[0.13675416],[0.774],[3.004],[2.23],[2.86724584],[2.23]
123,[0.17281258],[1.046],[3.526],[2.48],[3.35318742],[2.48]
124,[-0.04985286],[0.896],[2.826],[1.93],[2.87585286],[1.93]
125,[-0.4247097],[0.294],[1.844],[1.55],[2.26870971],[1.55]
126,[-0.42286476],[0.135],[1.395],[1.26],[1.81786476],[1.26]
127,[-0.2855699],[-0.035],[1.045],[1.08],[1.33056991],[1.08]
128,[-0.40222192],[-0.264],[0.796],[1.06],[1.19822192],[1.06]
129,[-1.059906],[-0.437],[0.813],[1.25],[1.87290601],[1.25]
130,[-0.5956167],[-0.301],[0.799],[1.1],[1.3946167],[1.1]
131,[-0.48378924],[-0.379],[0.731],[1.11],[1.21478924],[1.11]
132,[-1.070532],[-0.518],[0.842],[1.36],[1.91253196],[1.36]
133,[-0.7703761],[-0.958],[1.402],[2.36],[2.17237609],[2.36]
134,[-1.0771505],[-0.078],[4.492],[4.57],[5.56915046],[4.57]
135,[-1.0208304],[4.72],[13.57],[8.85],[14.59083039],[8.85]
136,[-0.59665203],[1.284],[6.164],[4.88],[6.76065203],[4.88]
137,[0.10962214],[0.422],[3.052],[2.63],[2.94237786],[2.63]
138,[-0.02211048],[-0.038],[1.832],[1.87],[1.85411048],[1.87]
139,[-0.07152866],[-0.292],[1.318],[1.61],[1.38952866],[1.61]
140,[-0.08048993],[-0.456],[0.944],[1.4],[1.02448993],[1.4]
141,[-0.06631044],[-0.6],[0.76],[1.36],[0.82631044],[1.36]
142,[-0.05512512],[-0.425],[0.745],[1.17],[0.80012512],[1.17]
143,[0.03275374],[-0.104],[0.736],[0.84],[0.70324626],[0.84]
144,[0.02687608],[-0.22],[0.73],[0.95],[0.70312392],[0.95]
145,[0.14963464],[-0.061],[0.899],[0.96],[0.74936536],[0.96]
146,[0.38839707],[0.23],[1.02],[0.79],[0.63160293],[0.79]
147,[0.35143796],[0.272],[0.892],[0.62],[0.54056204],[0.62]
148,[0.3018785],[0.19],[0.75],[0.56],[0.44812149],[0.56]
149,[0.17881691],[0.178],[0.728],[0.55],[0.54918309],[0.55]
150,[0.08037539],[0.174],[0.714],[0.54],[0.63362461],[0.54]
151,[0.02950351],[0.169],[0.699],[0.53],[0.66949649],[0.53]
152,[-0.01934159],[0.165],[0.685],[0.52],[0.70434159],[0.52]
153,[0.00219568],[0.163],[0.683],[0.52],[0.68080432],[0.52]
154,[0.29944518],[0.166],[0.686],[0.52],[0.38655482],[0.52]
155,[0.36036026],[0.183],[0.683],[0.5],[0.32263974],[0.5]
156,[0.31949],[0.19],[0.68],[0.49],[0.36051001],[0.49]
157,[0.15265435],[0.183],[0.683],[0.5],[0.53034565],[0.5]
158,[0.11569822],[0.177],[0.677],[0.5],[0.56130178],[0.5]
159,[0.13040924],[0.176],[0.666],[0.49],[0.53559076],[0.49]
160,[-0.0236593],[0.124],[0.654],[0.53],[0.6776593],[0.53]
161,[-0.04357475],[0.031],[0.641],[0.61],[0.68457475],[0.61]
162,[-0.04768983],[-0.063],[0.627],[0.69],[0.67468983],[0.69]
163,[-0.15378858],[-0.265],[0.615],[0.88],[0.76878858],[0.88]
164,[-0.18620534],[-0.515],[0.605],[1.12],[0.79120534],[1.12]
165,[-0.4947972],[-0.979],[0.601],[1.58],[1.0957972],[1.58]
166,[-0.4181722],[-1.393],[0.597],[1.99],[1.01517221],[1.99]
167,[-0.5842705],[-1.815],[0.595],[2.41],[1.17927048],[2.41]
168,[-0.47370955],[-2.158],[0.592],[2.75],[1.06570955],[2.75]
169,[-0.31204987],[-2.115],[0.585],[2.7],[0.89704987],[2.7]
170,[-0.07068278],[-1.665],[0.575],[2.24],[0.64568278],[2.24]
171,[-0.05129431],[-1.147],[0.563],[1.71],[0.61429431],[1.71]
172,[-0.07137991],[-0.639],[0.551],[1.19],[0.62237991],[1.19]
173,[-0.05627694],[-0.29],[0.54],[0.83],[0.59627694],[0.83]
174,[-0.13562004],[-0.121],[0.529],[0.65],[0.66462004],[0.65]
175,[-0.48173395],[-0.104],[0.526],[0.63],[1.00773395],[0.63]
176,[-0.7800181],[-0.109],[0.531],[0.64],[1.31101809],[0.64]
177,[-0.25827488],[-0.062],[0.528],[0.59],[0.78627488],[0.59]
178,[-0.5821868],[-0.049],[0.531],[0.58],[1.11318682],[0.58]
179,[-0.5008936],[-0.041],[0.529],[0.57],[1.02989359],[0.57]
180,[-0.4845495],[-0.024],[0.526],[0.55],[1.01054949],[0.55]
181,[-0.44260675],[-0.007],[0.523],[0.53],[0.96560675],[0.53]
182,[-0.19486547],[-0.003],[0.517],[0.52],[0.71186547],[0.52]
183,[-0.23462903],[-0.03],[0.51],[0.54],[0.74462903],[0.54]
184,[-0.1257407],[-0.059],[0.501],[0.56],[0.62674071],[0.56]
185,[-0.7030432],[-0.053],[0.507],[0.56],[1.21004322],[0.56]
186,[-0.29702878],[-0.01],[0.51],[0.52],[0.80702878],[0.52]
187,[-0.07649797],[0.044],[0.524],[0.48],[0.60049797],[0.48]
188,[0.1455982],[0.112],[0.552],[0.44],[0.4064018],[0.44]
189,[0.28371227],[0.16],[0.57],[0.41],[0.28628773],[0.41]
190,[0.3520594],[0.179],[0.569],[0.39],[0.21694061],[0.39]
191,[0.36687112],[0.173],[0.553],[0.38],[0.18612888],[0.38]
192,[0.4091732],[0.193],[0.553],[0.36],[0.14382681],[0.36]
193,[0.29287994],[0.208],[0.548],[0.34],[0.25512006],[0.34]
194,[0.2234329],[0.211],[0.541],[0.33],[0.3175671],[0.33]
195,[0.28467125],[0.217],[0.537],[0.32],[0.25232875],[0.32]
196,[0.12127517],[0.272],[0.622],[0.35],[0.50072483],[0.35]
197,[0.45192587],[0.402],[0.792],[0.39],[0.34007413],[0.39]
198,[0.69605696],[0.724],[1.214],[0.49],[0.51794304],[0.49]
199,[1.575268],[1.23],[1.81],[0.58],[0.23473197],[0.58]
200,[1.8857418],[1.334],[1.904],[0.57],[0.01825817],[0.57]
201,[0.8834778],[0.914],[1.474],[0.56],[0.59052219],[0.56]
202,[1.8932495],[-2.938],[2.822],[5.76],[0.92875049],[5.76]
203,[1.2640198],[0.57],[3.65],[3.08],[2.38598015],[3.08]
204,[0.5402818],[0.197],[2.077],[1.88],[1.53671823],[1.88]
205,[0.18840979],[0.108],[1.408],[1.3],[1.21959021],[1.3]
206,[0.0453515],[0.029],[0.969],[0.94],[0.9236485],[0.94]
207,[-0.00114206],[-0.034],[0.666],[0.7],[0.66714206],[0.7]
208,[-0.02224024],[0.023],[0.613],[0.59],[0.63524024],[0.59]
209,[-0.01407043],[0.03],[0.6],[0.57],[0.61407043],[0.57]
210,[0.01875035],[0.039],[0.589],[0.55],[0.57024965],[0.55]
211,[0.03583519],[0.059],[0.579],[0.52],[0.54316481],[0.52]
212,[0.17604527],[0.074],[0.574],[0.5],[0.39795473],[0.5]
213,[0.16900797],[0.075],[0.575],[0.5],[0.40599203],[0.5]
214,[0.30739608],[0.215],[0.695],[0.48],[0.38760392],[0.48]
215,[0.4371327],[0.347],[0.887],[0.54],[0.44986731],[0.54]
216,[1.1102744],[0.09],[1.85],[1.76],[0.73972557],[1.76]
217,[1.539019],[0.817],[2.867],[2.05],[1.32798101],[2.05]
218,[0.74839926],[0.602],[2.182],[1.58],[1.43360074],[1.58]
219,[0.47431585],[0.509],[1.789],[1.28],[1.31468415],[1.28]
220,[0.39095208],[0.405],[1.585],[1.18],[1.19404792],[1.18]
221,[0.32136083],[0.762],[1.972],[1.21],[1.65063917],[1.21]
222,[0.6846391],[1.222],[2.522],[1.3],[1.8373609],[1.3]
223,[0.42560792],[0.934],[2.164],[1.23],[1.73839208],[1.23]
224,[0.1630935],[0.161],[1.961],[1.8],[1.79790649],[1.8]
225,[-0.04813227],[-1.095],[1.945],[3.04],[1.99313227],[3.04]
226,[0.01970421],[-0.562],[2.548],[3.11],[2.52829579],[3.11]
227,[0.1261017],[0.327],[2.707],[2.38],[2.5808983],[2.38]
228,[0.17148688],[0.214],[1.914],[1.7],[1.74251312],[1.7]
229,[0.2593199],[0.061],[1.381],[1.32],[1.1216801],[1.32]
230,[0.02007828],[-0.052],[1.168],[1.22],[1.14792172],[1.22]
231,[0.1600583],[-0.022],[1.038],[1.06],[0.8779417],[1.06]
232,[0.15362331],[-0.12],[0.92],[1.04],[0.76637669],[1.04]
233,[0.31822383],[-0.115],[0.845],[0.96],[0.52677617],[0.96]
234,[0.33751824],[-0.078],[0.712],[0.79],[0.37448176],[0.79]
235,[0.21762949],[0.179],[0.919],[0.74],[0.70137051],[0.74]
236,[0.5391323],[0.124],[1.084],[0.96],[0.5448677],[0.96]
237,[0.31592166],[-0.144],[1.426],[1.57],[1.11007834],[1.57]
238,[0.39158988],[-0.596],[2.184],[2.78],[1.79241012],[2.78]
239,[1.1287441],[0.99],[5.29],[4.3],[4.16125587],[4.3]
240,[0.37783656],[1.212],[4.732],[3.52],[4.35416344],[3.52]
241,[-0.054414],[0.619],[3.369],[2.75],[3.423414],[2.75]
242,[-0.22275615],[0.645],[3.105],[2.46],[3.32775615],[2.46]
243,[-0.26653954],[0.323],[2.653],[2.33],[2.91953954],[2.33]
244,[-0.3237316],[-0.485],[2.235],[2.72],[2.5587316],[2.72]
245,[-0.35966656],[-1.034],[2.376],[3.41],[2.73566656],[3.41]
246,[-0.3181091],[-0.697],[3.123],[3.82],[3.4411091],[3.82]
247,[-0.19251823],[0.304],[3.644],[3.34],[3.83651823],[3.34]
248,[-0.1900255],[0.943],[3.673],[2.73],[3.86302549],[2.73]
249,[-0.11264226],[1.085],[3.525],[2.44],[3.63764226],[2.44]
250,[-0.1812893],[0.886],[2.886],[2.],[3.0672893],[2.]
251,[-0.16809803],[0.86],[2.89],[2.03],[3.05809803],[2.03]
252,[-0.15127654],[1.239],[3.499],[2.26],[3.65027654],[2.26]
253,[0.14645085],[1.243],[4.273],[3.03],[4.12654915],[3.03]
254,[1.3808637],[2.84],[6.94],[4.1],[5.55913633],[4.1]
255,[1.548945],[2.315],[6.015],[3.7],[4.46605505],[3.7]
256,[1.4171066],[2.746],[6.036],[3.29],[4.61889337],[3.29]
257,[0.29244435],[1.353],[3.943],[2.59],[3.65055565],[2.59]
258,[-0.13082369],[0.282],[2.592],[2.31],[2.72282369],[2.31]
259,[-0.262197],[-0.185],[2.205],[2.39],[2.46719699],[2.39]
260,[-0.31945637],[-0.493],[2.217],[2.71],[2.53645637],[2.71]
261,[-0.33317298],[-0.412],[2.268],[2.68],[2.60117298],[2.68]
262,[-0.204669],[0.539],[3.179],[2.64],[3.383669],[2.64]
263,[-0.18622768],[0.928],[3.588],[2.66],[3.77422768],[2.66]
264,[-0.24479076],[0.264],[2.784],[2.52],[3.02879076],[2.52]
265,[-0.30012766],[0.108],[2.348],[2.24],[2.64812766],[2.24]
266,[-0.32669228],[0.267],[2.307],[2.04],[2.63369228],[2.04]
267,[-0.33574933],[0.35],[2.3],[1.95],[2.63574933],[1.95]
268,[-0.3126825],[0.395],[2.635],[2.24],[2.94768251],[2.24]
269,[0.3846828],[1.354],[4.404],[3.05],[4.0193172],[3.05]
270,[0.21433133],[1.543],[4.663],[3.12],[4.44866867],[3.12]
271,[0.78545415],[1.426],[4.806],[3.38],[4.02054585],[3.38]
272,[0.39515948],[1.221],[4.401],[3.18],[4.00584052],[3.18]
273,[0.6782758],[1.626],[5.846],[4.22],[5.16772418],[4.22]
274,[0.25633597],[-0.235],[4.415],[4.65],[4.15866403],[4.65]
275,[0.11934344],[-0.746],[3.694],[4.44],[3.57465656],[4.44]
276,[0.1196482],[0.04],[3.25],[3.21],[3.1303518],[3.21]
277,[0.39871556],[0.572],[3.272],[2.7],[2.87328444],[2.7]
278,[0.2652464],[0.773],[2.973],[2.2],[2.70775361],[2.2]
279,[-0.01659717],[0.225],[2.125],[1.9],[2.14159717],[1.9]
280,[-0.12766291],[0.184],[1.864],[1.68],[1.99166291],[1.68]
281,[-0.20008847],[0.336],[1.816],[1.48],[2.01608847],[1.48]
282,[-0.2601048],[0.408],[1.748],[1.34],[2.00810481],[1.34]
283,[-0.3196841],[0.465],[1.735],[1.27],[2.05468409],[1.27]
284,[-0.35973594],[0.365],[1.715],[1.35],[2.07473594],[1.35]
285,[-0.3460077],[0.193],[1.743],[1.55],[2.0890077],[1.55]
286,[-0.33908525],[0.037],[1.717],[1.68],[2.05608525],[1.68]
287,[-0.3624697],[-0.36],[1.6],[1.96],[1.9624697],[1.96]
288,[-0.08581229],[-0.746],[1.804],[2.55],[1.88981229],[2.55]
289,[0.01899145],[-0.494],[2.046],[2.54],[2.02700855],[2.54]
290,[0.6112702],[-0.127],[2.563],[2.69],[1.95172981],[2.69]
291,[0.6598884],[0.722],[3.132],[2.41],[2.47211161],[2.41]
292,[0.23354772],[0.684],[2.634],[1.95],[2.40045228],[1.95]
293,[0.00519419],[0.337],[2.117],[1.78],[2.11180581],[1.78]
294,[-0.04423808],[0.091],[1.811],[1.72],[1.85523808],[1.72]
295,[-0.11734501],[-0.122],[1.538],[1.66],[1.65534501],[1.66]
296,[-0.17378217],[-0.207],[1.323],[1.53],[1.49678217],[1.53]
297,[-0.22372815],[-0.284],[1.176],[1.46],[1.39972815],[1.46]
298,[-0.23631746],[-0.389],[1.131],[1.52],[1.36731746],[1.52]
299,[-0.26487046],[-0.444],[1.096],[1.54],[1.36087046],[1.54]
300,[-0.24867138],[-0.541],[1.069],[1.61],[1.31767138],[1.61]
301,[-0.19855973],[-0.673],[1.097],[1.77],[1.29555973],[1.77]
302,[-0.16187166],[-0.745],[1.095],[1.84],[1.25687166],[1.84]
303,[-0.13272607],[-0.702],[1.018],[1.72],[1.15072607],[1.72]
304,[-0.15491614],[-0.669],[0.961],[1.63],[1.11591614],[1.63]
305,[-0.13370182],[-0.667],[0.973],[1.64],[1.10670182],[1.64]
306,[-0.11486101],[-0.678],[0.962],[1.64],[1.07686101],[1.64]
307,[-0.11360092],[-0.65],[0.92],[1.57],[1.03360092],[1.57]
308,[-0.10459888],[-0.63],[0.87],[1.5],[0.97459888],[1.5]
309,[-0.10052681],[-0.546],[0.844],[1.39],[0.94452681],[1.39]
310,[-0.09513241],[-0.462],[0.838],[1.3],[0.93313241],[1.3]
311,[-0.08978188],[-0.41],[0.83],[1.24],[0.91978188],[1.24]
312,[-0.09669246],[-0.348],[0.822],[1.17],[0.91869246],[1.17]
313,[-0.11284511],[-0.294],[0.816],[1.11],[0.92884511],[1.11]
314,[-0.11601782],[-0.269],[0.811],[1.08],[0.92701782],[1.08]
315,[-0.11499415],[-0.333],[0.807],[1.14],[0.92199415],[1.14]
316,[-0.10527034],[-0.44],[0.8],[1.24],[0.90527034],[1.24]
317,[-0.11352284],[-0.484],[0.796],[1.28],[0.90952284],[1.28]
318,[-0.10662098],[-0.481],[0.789],[1.27],[0.89562098],[1.27]
319,[-0.11099474],[-0.416],[0.784],[1.2],[0.89499474],[1.2]
320,[-0.10644259],[-0.314],[0.776],[1.09],[0.88244259],[1.09]
321,[-0.09648597],[-0.218],[0.772],[0.99],[0.86848597],[0.99]
322,[-0.02766053],[-0.186],[0.784],[0.97],[0.81166053],[0.97]
323,[-0.06937547],[-0.131],[0.769],[0.9],[0.83837547],[0.9]
324,[-0.11461505],[-0.072],[0.758],[0.83],[0.87261505],[0.83]
325,[-0.11049218],[-0.021],[0.749],[0.77],[0.85949218],[0.77]
326,[-0.0816095],[0.02],[0.74],[0.72],[0.8216095],[0.72]
327,[-0.10456897],[0.064],[0.734],[0.67],[0.83856897],[0.67]
328,[-0.11228181],[0.02],[0.73],[0.71],[0.84228181],[0.71]
329,[0.03925373],[-0.135],[0.925],[1.06],[0.88574627],[1.06]
330,[0.18768312],[-0.008],[1.472],[1.48],[1.28431688],[1.48]
331,[0.16532582],[0.274],[1.644],[1.37],[1.47867418],[1.37]
332,[0.09914327],[0.036],[1.386],[1.35],[1.28685673],[1.35]
333,[0.10683433],[0.07],[1.58],[1.51],[1.47316567],[1.51]
334,[0.13228302],[0.362],[1.662],[1.3],[1.52971698],[1.3]
335,[0.08519931],[0.29],[1.36],[1.07],[1.27480069],[1.07]
336,[0.07469835],[0.26],[1.21],[0.95],[1.13530165],[0.95]
337,[0.03529868],[0.191],[1.041],[0.85],[1.00570132],[0.85]
338,[0.002544],[0.059],[0.819],[0.76],[0.816456],[0.76]
339,[-0.01384764],[0.044],[0.744],[0.7],[0.75784764],[0.7]
340,[-0.03044175],[0.084],[0.734],[0.65],[0.76444175],[0.65]
341,[-0.05033389],[0.092],[0.722],[0.63],[0.77233389],[0.63]
342,[-0.0651565],[0.112],[0.712],[0.6],[0.7771565],[0.6]
343,[-0.07029524],[0.122],[0.702],[0.58],[0.77229524],[0.58]
344,[0.00821453],[0.229],[0.819],[0.59],[0.81078547],[0.59]
345,[-0.02081258],[0.217],[0.807],[0.59],[0.82781258],[0.59]
346,[-0.05558307],[0.105],[0.695],[0.59],[0.75058307],[0.59]
347,[-0.00293737],[0.207],[0.807],[0.6],[0.80993737],[0.6]
348,[0.01705436],[0.265],[1.055],[0.79],[1.03794564],[0.79]
349,[0.13433585],[0.103],[1.493],[1.39],[1.35866415],[1.39]
350,[0.24805732],[-0.085],[2.135],[2.22],[1.88694268],[2.22]
351,[0.11433269],[0.208],[2.178],[1.97],[2.06366731],[1.97]
352,[0.01041657],[0.181],[1.701],[1.52],[1.69058343],[1.52]
353,[-0.04598597],[0.161],[1.341],[1.18],[1.38698597],[1.18]
354,[-0.04021431],[0.163],[1.143],[0.98],[1.18321431],[0.98]
355,[-0.10625359],[0.132],[0.952],[0.82],[1.05825359],[0.82]
356,[-0.11500685],[-0.038],[0.772],[0.81],[0.88700685],[0.81]
357,[-0.09266241],[-0.055],[0.775],[0.83],[0.86766241],[0.83]
358,[-0.09558751],[-0.039],[0.801],[0.84],[0.89658751],[0.84]
359,[-0.10142548],[-0.047],[0.783],[0.83],[0.88442548],[0.83]
360,[-0.12186074],[-0.049],[0.731],[0.78],[0.85286074],[0.78]
361,[-0.1495253],[0.004],[0.714],[0.71],[0.8635253],[0.71]
362,[-0.15353563],[0.051],[0.701],[0.65],[0.85453563],[0.65]
363,[-0.16231717],[0.068],[0.688],[0.62],[0.85031717],[0.62]
364,[-0.15401828],[0.087],[0.677],[0.59],[0.83101828],[0.59]
365,[-0.1657144],[0.096],[0.666],[0.57],[0.8317144],[0.57]
