,Date,Q_obs,Q_sim,Residual,EPOT
0,2000-01-01,1.45,0.013999999999999999,-1.436,0.1
1,2000-01-02,1.5,0.18,-1.32,0.1
2,2000-01-03,1.86,0.478,-1.3820000000000001,0.1
3,2000-01-04,3.05,1.405,-1.6449999999999998,0.1
4,2000-01-05,3.51,2.3819999999999997,-1.1280000000000001,0.1
5,2000-01-06,3.52,2.158,-1.362,0.1
6,2000-01-07,4.16,2.676,-1.484,0.1
7,2000-01-08,5.07,3.7060000000000004,-1.3639999999999999,0.1
8,2000-01-09,6.18,4.692,-1.4879999999999995,0.1
9,2000-01-10,5.92,5.033,-0.8869999999999996,0.1
10,2000-01-11,5.7,4.982,-0.718,0.1
11,2000-01-12,5.82,5.792000000000001,-0.02799999999999958,0.1
12,2000-01-13,5.44,6.494,1.0539999999999994,0.1
13,2000-01-14,4.8,6.112,1.3120000000000003,0.1
14,2000-01-15,4.3,5.306,1.0060000000000002,0.1
15,2000-01-16,5.16,4.768,-0.39200000000000035,0.1
16,2000-01-17,6.23,4.508,-1.7220000000000004,0.11
17,2000-01-18,6.09,4.257,-1.8330000000000002,0.114
18,2000-01-19,5.44,3.864,-1.5760000000000005,0.11699999999999999
19,2000-01-20,5.27,3.963,-1.3069999999999995,0.121
20,2000-01-21,4.97,3.995,-0.9749999999999996,0.124
21,2000-01-22,4.34,3.409,-0.931,0.128
22,2000-01-23,3.79,2.886,-0.9039999999999999,0.131
23,2000-01-24,3.37,2.4819999999999998,-0.8880000000000003,0.134
24,2000-01-25,3.07,2.218,-0.8519999999999999,0.138
25,2000-01-26,2.88,2.056,-0.8239999999999998,0.141
26,2000-01-27,3.18,2.101,-1.0790000000000002,0.145
27,2000-01-28,3.24,2.21,-1.0300000000000002,0.14800000000000002
28,2000-01-29,3.02,2.041,-0.9790000000000001,0.152
29,2000-01-30,2.85,1.8130000000000002,-1.037,0.155
30,2000-01-31,2.63,1.703,-0.9269999999999998,0.159
31,2000-02-01,2.4,1.618,-0.7819999999999998,0.155
32,2000-02-02,2.3,1.568,-0.7319999999999998,0.159
33,2000-02-03,2.19,1.544,-0.6459999999999999,0.162
34,2000-02-04,2.13,1.6019999999999999,-0.528,0.166
35,2000-02-05,2.38,1.837,-0.5429999999999999,0.16899999999999998
36,2000-02-06,3.53,2.909,-0.621,0.172
37,2000-02-07,4.29,3.839,-0.45100000000000007,0.17600000000000002
38,2000-02-08,4.56,4.077,-0.48299999999999965,0.179
39,2000-02-09,4.16,3.838,-0.32200000000000006,0.183
40,2000-02-10,3.74,3.292,-0.4480000000000004,0.18600000000000003
41,2000-02-11,3.68,3.5469999999999997,-0.13300000000000045,0.19
42,2000-02-12,3.5,4.027,0.5270000000000001,0.193
43,2000-02-13,3.32,4.252,0.9319999999999999,0.19699999999999998
44,2000-02-14,3.11,4.218,1.108,0.2
45,2000-02-15,2.85,3.752,0.9019999999999997,0.21600000000000003
46,2000-02-16,2.65,3.27,0.6200000000000001,0.23199999999999998
47,2000-02-17,2.4,2.805,0.40500000000000025,0.248
48,2000-02-18,2.18,2.3819999999999997,0.2019999999999995,0.265
49,2000-02-19,2.02,2.028,0.008000000000000007,0.281
50,2000-02-20,1.89,1.857,-0.03299999999999992,0.297
51,2000-02-21,1.72,1.771,0.050999999999999934,0.313
52,2000-02-22,1.6,1.6880000000000002,0.08800000000000008,0.32899999999999996
53,2000-02-23,1.48,1.609,0.129,0.345
54,2000-02-24,1.39,1.5330000000000001,0.14300000000000024,0.361
55,2000-02-25,1.37,1.571,0.20099999999999985,0.377
56,2000-02-26,1.37,1.8230000000000002,0.45300000000000007,0.39399999999999996
57,2000-02-27,1.45,2.562,1.1119999999999999,0.41
58,2000-02-28,1.8,3.991,2.191,0.426
59,2000-02-29,2.16,5.275,3.115,0.442
60,2000-03-01,2.58,6.0520000000000005,3.4720000000000004,0.45799999999999996
61,2000-03-02,2.74,6.082000000000001,3.3420000000000005,0.474
62,2000-03-03,2.58,5.295,2.715,0.49
63,2000-03-04,2.45,4.581,2.1310000000000002,0.506
64,2000-03-05,2.3,4.011,1.7110000000000003,0.523
65,2000-03-06,2.25,3.94,1.69,0.539
66,2000-03-07,2.36,4.419,2.0589999999999997,0.555
67,2000-03-08,2.31,4.394,2.084,0.5710000000000001
68,2000-03-09,2.16,3.795,1.6349999999999998,0.5870000000000001
69,2000-03-10,2.04,3.29,1.25,0.603
70,2000-03-11,1.87,2.847,0.9769999999999999,0.619
71,2000-03-12,1.72,2.423,0.7030000000000001,0.635
72,2000-03-13,1.68,2.29,0.6100000000000001,0.652
73,2000-03-14,1.83,2.9560000000000004,1.1260000000000003,0.6679999999999999
74,2000-03-15,1.86,3.347,1.4869999999999999,0.684
75,2000-03-16,1.87,3.028,1.158,0.7
76,2000-03-17,2.12,3.509,1.3889999999999998,0.71
77,2000-03-18,2.79,4.1739999999999995,1.3839999999999995,0.72
78,2000-03-19,3.27,4.335,1.065,0.73
79,2000-03-20,5.68,4.9030000000000005,-0.7769999999999992,0.74
80,2000-03-21,7.27,5.63,-1.6399999999999997,0.75
81,2000-03-22,6.77,5.728,-1.0419999999999998,0.76
82,2000-03-23,5.92,5.234,-0.6859999999999999,0.77
83,2000-03-24,5.08,4.56,-0.5200000000000005,0.78
84,2000-03-25,4.34,3.915,-0.4249999999999998,0.79
85,2000-03-26,3.74,3.335,-0.40500000000000025,0.8
86,2000-03-27,3.28,2.8489999999999998,-0.43100000000000005,0.81
87,2000-03-28,2.91,2.465,-0.4450000000000003,0.82
88,2000-03-29,2.71,2.469,-0.2410000000000001,0.83
89,2000-03-30,2.78,2.617,-0.1629999999999998,0.84
90,2000-03-31,3.1,2.734,-0.3660000000000001,0.85
91,2000-04-01,3.2,2.765,-0.43500000000000005,0.86
92,2000-04-02,3.04,2.483,-0.5569999999999999,0.87
93,2000-04-03,2.79,2.12,-0.6699999999999999,0.88
94,2000-04-04,2.6,1.9169999999999998,-0.6830000000000003,0.89
95,2000-04-05,2.47,1.83,-0.6400000000000001,0.9
96,2000-04-06,2.28,1.757,-0.5229999999999999,0.91
97,2000-04-07,2.12,1.7380000000000002,-0.3819999999999999,0.92
98,2000-04-08,2.05,1.764,-0.2859999999999998,0.93
99,2000-04-09,2.18,1.835,-0.3450000000000002,0.94
100,2000-04-10,2.26,1.9409999999999998,-0.31899999999999995,0.95
101,2000-04-11,2.29,2.076,-0.21399999999999997,0.96
102,2000-04-12,2.39,2.175,-0.2150000000000003,0.97
103,2000-04-13,2.52,2.157,-0.363,0.98
104,2000-04-14,2.52,2.0669999999999997,-0.4530000000000003,0.99
105,2000-04-15,2.52,2.1719999999999997,-0.3480000000000003,1.0
106,2000-04-16,2.54,2.39,-0.1499999999999999,1.042
107,2000-04-17,2.53,2.4219999999999997,-0.1080000000000001,1.084
108,2000-04-18,2.66,2.47,-0.18999999999999995,1.126
109,2000-04-19,2.9,2.71,-0.18999999999999995,1.168
110,2000-04-20,3.28,2.99,-0.2899999999999996,1.21
111,2000-04-21,3.99,3.39,-0.6000000000000001,1.252
112,2000-04-22,5.04,4.04,-1.0,1.294
113,2000-04-23,5.65,4.529,-1.1210000000000004,1.335
114,2000-04-24,5.99,4.513,-1.4770000000000003,1.3769999999999998
115,2000-04-25,5.74,4.167,-1.5730000000000004,1.419
116,2000-04-26,5.54,3.9219999999999997,-1.6180000000000003,1.4609999999999999
117,2000-04-27,5.22,3.661,-1.5589999999999997,1.5030000000000001
118,2000-04-28,5.01,3.3169999999999997,-1.693,1.545
119,2000-04-29,5.53,3.199,-2.3310000000000004,1.587
120,2000-04-30,6.38,3.28,-3.1,1.629
121,2000-05-01,6.85,3.3539999999999996,-3.496,1.671
122,2000-05-02,6.77,3.255,-3.5149999999999997,1.713
123,2000-05-03,6.41,3.343,-3.067,1.755
124,2000-05-04,5.78,3.284,-2.4960000000000004,1.797
125,2000-05-05,5.38,3.0060000000000002,-2.3739999999999997,1.839
126,2000-05-06,4.95,2.77,-2.18,1.881
127,2000-05-07,4.61,2.504,-2.1060000000000003,1.923
128,2000-05-08,4.29,2.31,-1.98,1.965
129,2000-05-09,4.14,2.15,-1.9899999999999998,2.006
130,2000-05-10,4.28,2.154,-2.1260000000000003,2.048
131,2000-05-11,4.07,2.21,-1.8600000000000003,2.09
132,2000-05-12,3.77,2.116,-1.654,2.1319999999999997
133,2000-05-13,3.45,1.9069999999999998,-1.5430000000000004,2.174
134,2000-05-14,3.27,1.7819999999999998,-1.4880000000000002,2.2159999999999997
135,2000-05-15,3.15,1.735,-1.4149999999999998,2.258
136,2000-05-16,3.06,1.6969999999999998,-1.3630000000000002,2.3
137,2000-05-17,3.05,1.6680000000000001,-1.3819999999999997,2.34
138,2000-05-18,3.08,1.73,-1.35,2.38
139,2000-05-19,2.87,1.765,-1.1050000000000002,2.42
140,2000-05-20,2.72,1.712,-1.0080000000000002,2.46
141,2000-05-21,2.51,1.65,-0.8599999999999999,2.5
142,2000-05-22,2.29,1.5530000000000002,-0.7369999999999999,2.54
143,2000-05-23,2.13,1.534,-0.5959999999999999,2.58
144,2000-05-24,1.97,1.554,-0.4159999999999999,2.62
145,2000-05-25,1.82,1.54,-0.28,2.66
146,2000-05-26,1.66,1.49,-0.16999999999999993,2.7
147,2000-05-27,1.53,1.405,-0.125,2.74
148,2000-05-28,1.41,1.3259999999999998,-0.08400000000000007,2.78
149,2000-05-29,1.38,1.328,-0.051999999999999824,2.82
150,2000-05-30,1.34,1.445,0.10499999999999998,2.86
151,2000-05-31,1.29,1.505,0.21499999999999986,2.9
152,2000-06-01,1.24,1.4880000000000002,0.24800000000000022,2.94
153,2000-06-02,1.19,1.5130000000000001,0.3230000000000002,2.98
154,2000-06-03,1.32,1.921,0.601,3.02
155,2000-06-04,1.48,2.519,1.0390000000000001,3.06
156,2000-06-05,1.48,2.377,0.8969999999999998,3.1
157,2000-06-06,1.41,1.9880000000000002,0.5780000000000003,3.14
158,2000-06-07,1.33,1.6909999999999998,0.36099999999999977,3.18
159,2000-06-08,1.26,1.558,0.29800000000000004,3.22
160,2000-06-09,1.2,1.4569999999999999,0.2569999999999999,3.26
161,2000-06-10,1.15,1.405,0.2550000000000001,3.3
162,2000-06-11,1.1,1.416,0.31599999999999984,3.34
163,2000-06-12,1.08,1.445,0.365,3.38
164,2000-06-13,1.33,1.754,0.42399999999999993,3.42
165,2000-06-14,2.07,3.048,0.9780000000000002,3.46
166,2000-06-15,2.45,3.765,1.315,3.5
167,2000-06-16,4.09,4.373,0.28300000000000036,3.5
168,2000-06-17,4.36,4.773,0.41299999999999937,3.5
169,2000-06-18,3.92,4.306,0.3860000000000001,3.5
170,2000-06-19,3.6,4.053,0.45299999999999985,3.5
171,2000-06-20,3.37,3.95,0.5800000000000001,3.5
172,2000-06-21,3.06,3.688,0.6280000000000001,3.5
173,2000-06-22,2.91,3.58,0.6699999999999999,3.5
174,2000-06-23,2.96,4.086,1.1260000000000003,3.5
175,2000-06-24,2.95,4.3180000000000005,1.3680000000000003,3.5
176,2000-06-25,2.73,3.827,1.097,3.5
177,2000-06-26,2.47,3.237,0.7669999999999999,3.5
178,2000-06-27,2.32,2.9810000000000003,0.6610000000000005,3.5
179,2000-06-28,3.09,3.674,0.5840000000000001,3.5
180,2000-06-29,3.64,4.349,0.7090000000000001,3.5
181,2000-06-30,3.35,4.018,0.6679999999999997,3.5
182,2000-07-01,3.0,3.389,0.3889999999999998,3.5
183,2000-07-02,2.69,2.853,0.16300000000000026,3.5
184,2000-07-03,2.44,2.763,0.32299999999999995,3.5
185,2000-07-04,2.21,2.7089999999999996,0.49899999999999967,3.5
186,2000-07-05,1.98,2.302,0.32200000000000006,3.5
187,2000-07-06,1.8,1.9069999999999998,0.10699999999999976,3.5
188,2000-07-07,1.68,1.7519999999999998,0.07199999999999984,3.5
189,2000-07-08,1.59,1.6980000000000002,0.1080000000000001,3.5
190,2000-07-09,1.47,1.537,0.06699999999999995,3.5
191,2000-07-10,1.36,1.419,0.05899999999999994,3.5
192,2000-07-11,1.29,1.3530000000000002,0.06300000000000017,3.5
193,2000-07-12,1.23,1.301,0.07099999999999995,3.5
194,2000-07-13,1.17,1.228,0.05800000000000005,3.5
195,2000-07-14,1.12,1.163,0.04299999999999993,3.5
196,2000-07-15,1.13,1.207,0.07700000000000018,3.5
197,2000-07-16,1.14,1.2819999999999998,0.1419999999999999,3.5
198,2000-07-17,1.11,1.229,0.119,3.4610000000000003
199,2000-07-18,1.07,1.131,0.06099999999999994,3.423
200,2000-07-19,1.03,1.038,0.008000000000000007,3.384
201,2000-07-20,0.99,1.057,0.06699999999999995,3.345
202,2000-07-21,0.95,1.074,0.12400000000000011,3.306
203,2000-07-22,0.91,0.9840000000000001,0.07400000000000007,3.2680000000000002
204,2000-07-23,0.87,0.9,0.030000000000000027,3.2289999999999996
205,2000-07-24,0.83,0.82,-0.010000000000000009,3.19
206,2000-07-25,0.8,0.7440000000000001,-0.05599999999999994,3.1519999999999997
207,2000-07-26,0.77,0.6729999999999999,-0.09700000000000009,3.113
208,2000-07-27,0.74,0.604,-0.136,3.074
209,2000-07-28,0.71,0.55,-0.15999999999999992,3.035
210,2000-07-29,0.68,0.49700000000000005,-0.183,2.997
211,2000-07-30,0.66,0.449,-0.21100000000000002,2.958
212,2000-07-31,0.63,0.413,-0.21700000000000003,2.9189999999999996
213,2000-08-01,0.6,0.381,-0.21899999999999997,2.8810000000000002
214,2000-08-02,0.58,0.344,-0.236,2.842
215,2000-08-03,0.54,0.309,-0.23100000000000004,2.803
216,2000-08-04,0.51,0.27699999999999997,-0.23300000000000004,2.765
217,2000-08-05,0.47,0.26,-0.20999999999999996,2.7260000000000004
218,2000-08-06,0.51,0.33399999999999996,-0.17600000000000005,2.687
219,2000-08-07,1.1,0.664,-0.43600000000000005,2.648
220,2000-08-08,2.84,1.624,-1.2159999999999997,2.61
221,2000-08-09,3.22,2.476,-0.7440000000000002,2.571
222,2000-08-10,2.99,2.127,-0.8630000000000004,2.532
223,2000-08-11,2.7,1.786,-0.9140000000000001,2.494
224,2000-08-12,2.45,1.499,-0.9510000000000001,2.455
225,2000-08-13,2.21,1.29,-0.9199999999999999,2.416
226,2000-08-14,2.03,1.2,-0.8299999999999998,2.377
227,2000-08-15,1.88,1.115,-0.7649999999999999,2.339
228,2000-08-16,1.75,1.05,-0.7,2.3
229,2000-08-17,1.64,1.043,-0.597,2.2569999999999997
230,2000-08-18,1.55,1.072,-0.478,2.213
231,2000-08-19,1.5,1.168,-0.3320000000000001,2.17
232,2000-08-20,1.42,1.205,-0.21499999999999986,2.127
233,2000-08-21,1.34,1.131,-0.20900000000000007,2.083
234,2000-08-22,1.29,1.091,-0.19900000000000007,2.04
235,2000-08-23,1.27,1.071,-0.19900000000000007,1.9969999999999999
236,2000-08-24,1.39,1.111,-0.2789999999999999,1.953
