,Date,Q_obs,Q_sim,Residual,EPOT
0,2005-08-26,0.4,0.036000000000000004,-0.364,1.867
1,2005-08-27,0.28,0.062,-0.21800000000000003,1.8230000000000002
2,2005-08-28,0.23,0.08199999999999999,-0.14800000000000002,1.78
3,2005-08-29,0.96,0.889,-0.07099999999999995,1.7369999999999999
4,2005-08-30,2.65,3.06,0.41000000000000014,1.693
5,2005-08-31,0.79,0.688,-0.10200000000000009,1.65
6,2005-09-01,0.42,0.326,-0.09399999999999997,1.607
7,2005-09-02,0.6,0.275,-0.32499999999999996,1.5630000000000002
8,2005-09-03,0.59,0.363,-0.22699999999999998,1.52
9,2005-09-04,1.06,0.299,-0.7610000000000001,1.4769999999999999
10,2005-09-05,1.26,1.639,0.379,1.433
11,2005-09-06,1.56,1.251,-0.30900000000000016,1.39
12,2005-09-07,1.15,0.602,-0.5479999999999999,1.347
13,2005-09-08,1.75,0.625,-1.125,1.3030000000000002
14,2005-09-09,1.66,2.004,0.3440000000000001,1.26
15,2005-09-10,0.9,0.701,-0.19900000000000007,1.217
16,2005-09-11,0.53,0.5,-0.030000000000000027,1.173
17,2005-09-12,2.49,2.517,0.02699999999999969,1.13
18,2005-09-13,1.15,1.52,0.3700000000000001,1.087
19,2005-09-14,7.33,1.706,-5.6240000000000006,1.043
20,2005-09-15,2.6,4.977,2.3770000000000002,1.0
21,2005-09-16,1.3,3.8489999999999998,2.5489999999999995,0.99
22,2005-09-17,1.08,3.142,2.062,0.981
23,2005-09-18,2.52,0.932,-1.588,0.971
24,2005-09-19,2.86,3.227,0.367,0.961
25,2005-09-20,0.9,1.0070000000000001,0.1070000000000001,0.9520000000000001
26,2005-09-21,1.66,1.168,-0.492,0.9420000000000001
27,2005-09-22,1.29,1.061,-0.2290000000000001,0.932
28,2005-09-23,0.63,0.705,0.07499999999999996,0.9229999999999999
29,2005-09-24,0.47,0.612,0.14200000000000002,0.9129999999999999
30,2005-09-25,0.39,0.5329999999999999,0.1429999999999999,0.903
31,2005-09-26,0.32,0.45,0.13,0.894
32,2005-09-27,0.3,0.397,0.09700000000000003,0.884
33,2005-09-28,0.26,0.358,0.09799999999999998,0.8740000000000001
34,2005-09-29,0.22,0.315,0.095,0.865
