,Date,Q_obs,Q_sim,Residual,EPOT
0,2001-09-29,0.18,0.0,-0.18,0.865
1,2001-09-30,0.31,0.015,-0.295,0.855
2,2001-10-01,2.98,0.278,-2.702,0.845
3,2001-10-02,9.23,8.247,-0.9830000000000005,0.835
4,2001-10-03,11.68,9.48,-2.1999999999999993,0.826
5,2001-10-04,11.69,6.395,-5.295,0.816
6,2001-10-05,4.42,3.8789999999999996,-0.5410000000000004,0.8059999999999999
7,2001-10-06,1.5,1.248,-0.252,0.797
8,2001-10-07,1.7,2.234,0.534,0.787
9,2001-10-08,2.2,1.8419999999999999,-0.3580000000000003,0.777
10,2001-10-09,1.97,4.138,2.168,0.768
11,2001-10-10,3.27,2.099,-1.1709999999999998,0.758
12,2001-10-11,3.99,5.949,1.9589999999999996,0.748
13,2001-10-12,11.63,7.572,-4.058000000000001,0.7390000000000001
14,2001-10-13,6.96,1.906,-5.054,0.7290000000000001
15,2001-10-14,3.01,1.67,-1.3399999999999999,0.7190000000000001
16,2001-10-15,1.16,1.237,0.07700000000000018,0.71
17,2001-10-16,2.9,0.7809999999999999,-2.1189999999999998,0.7
18,2001-10-17,2.0,3.298,1.298,0.6829999999999999
19,2001-10-18,0.95,1.579,0.629,0.667
20,2001-10-19,0.64,0.59,-0.050000000000000044,0.65
21,2001-10-20,0.48,0.503,0.02300000000000002,0.633
22,2001-10-21,0.39,0.48700000000000004,0.09700000000000003,0.617
23,2001-10-22,0.33,0.47100000000000003,0.14100000000000001,0.6
24,2001-10-23,0.29,0.456,0.16600000000000004,0.583
25,2001-10-24,0.55,0.442,-0.10800000000000004,0.5670000000000001
26,2001-10-25,0.84,0.555,-0.2849999999999999,0.55
27,2001-10-26,2.56,1.203,-1.357,0.5329999999999999
28,2001-10-27,6.73,7.7170000000000005,0.9870000000000001,0.517
29,2001-10-28,9.88,12.69,2.8099999999999987,0.5
30,2001-10-29,6.07,4.065,-2.005,0.483
31,2001-10-30,11.93,8.88,-3.049999999999999,0.467
32,2001-10-31,11.12,12.970999999999998,1.850999999999999,0.45
33,2001-11-01,2.76,3.694,0.9340000000000002,0.433
34,2001-11-02,3.32,1.2009999999999998,-2.1189999999999998,0.41700000000000004
35,2001-11-03,11.25,6.162000000000001,-5.087999999999999,0.4
36,2001-11-04,8.78,5.341,-3.438999999999999,0.38299999999999995
37,2001-11-05,2.21,1.712,-0.498,0.36700000000000005
38,2001-11-06,1.09,0.775,-0.31500000000000006,0.35
39,2001-11-07,0.77,0.6579999999999999,-0.1120000000000001,0.33299999999999996
40,2001-11-08,0.67,0.6409999999999999,-0.029000000000000137,0.317
41,2001-11-09,0.56,0.624,0.06399999999999995,0.3
42,2001-11-10,0.75,0.607,-0.14300000000000002,0.28300000000000003
43,2001-11-11,2.94,2.156,-0.7839999999999998,0.267
44,2001-11-12,1.29,1.679,0.389,0.25
45,2001-11-13,0.93,0.727,-0.20300000000000007,0.233
46,2001-11-14,0.64,0.632,-0.008000000000000007,0.217
47,2001-11-15,1.73,0.618,-1.112,0.2
48,2001-11-16,1.32,0.6629999999999999,-0.6570000000000001,0.19699999999999998
49,2001-11-17,1.21,1.776,0.5660000000000001,0.19399999999999998
50,2001-11-18,1.27,4.368,3.0980000000000003,0.19
51,2001-11-19,1.19,3.335,2.145,0.187
52,2001-11-20,0.77,1.493,0.7230000000000001,0.184
53,2001-11-21,1.33,1.2109999999999999,-0.11900000000000022,0.18100000000000002
54,2001-11-22,1.4,1.1520000000000001,-0.24799999999999978,0.177
55,2001-11-23,0.92,0.8029999999999999,-0.1170000000000001,0.174
56,2001-11-24,0.62,0.715,0.09499999999999997,0.171
57,2001-11-25,1.24,0.883,-0.357,0.168
58,2001-11-26,3.56,3.7510000000000003,0.19100000000000028,0.165
59,2001-11-27,1.18,1.8969999999999998,0.7169999999999999,0.161
60,2001-11-28,0.83,0.8809999999999999,0.050999999999999934,0.158
61,2001-11-29,0.56,0.7509999999999999,0.19099999999999984,0.155
62,2001-11-30,1.0,0.743,-0.257,0.152
63,2001-12-01,1.36,0.805,-0.555,0.14800000000000002
64,2001-12-02,1.61,1.942,0.33199999999999985,0.145
65,2001-12-03,0.77,1.6440000000000001,0.8740000000000001,0.142
66,2001-12-04,0.55,0.9159999999999999,0.3659999999999999,0.139
67,2001-12-05,0.43,0.7909999999999999,0.36099999999999993,0.135
68,2001-12-06,0.7,0.769,0.06900000000000006,0.132
69,2001-12-07,1.48,0.747,-0.733,0.129
70,2001-12-08,0.5,0.727,0.22699999999999998,0.126
71,2001-12-09,2.96,7.641,4.681,0.12300000000000001
72,2001-12-10,2.59,6.269,3.6790000000000003,0.11900000000000001
73,2001-12-11,1.31,2.404,1.0939999999999999,0.11599999999999999
74,2001-12-12,1.08,1.179,0.09899999999999998,0.113
75,2001-12-13,1.19,0.785,-0.4049999999999999,0.11
76,2001-12-14,1.89,0.7509999999999999,-1.139,0.106
77,2001-12-15,3.97,0.7290000000000001,-3.241,0.10300000000000001
78,2001-12-16,6.16,0.708,-5.452,0.1
79,2001-12-17,7.83,0.687,-7.143,0.1
80,2001-12-18,6.74,0.667,-6.073,0.1
81,2001-12-19,1.38,0.6729999999999999,-0.707,0.1
82,2001-12-20,0.43,0.662,0.23200000000000004,0.1
83,2001-12-21,0.37,0.645,0.275,0.1
84,2001-12-22,0.49,0.628,0.138,0.1
85,2001-12-23,0.48,0.61,0.13,0.1
86,2001-12-24,0.43,0.595,0.16499999999999998,0.1
87,2001-12-25,0.25,0.58,0.32999999999999996,0.1
88,2001-12-26,0.28,0.563,0.2829999999999999,0.1
89,2001-12-27,0.25,0.547,0.29700000000000004,0.1
90,2001-12-28,0.24,0.531,0.29100000000000004,0.1
91,2001-12-29,0.2,0.515,0.315,0.1
92,2001-12-30,0.22,0.5,0.28,0.1
93,2001-12-31,0.25,0.486,0.236,0.1
94,2002-01-01,0.23,0.474,0.24399999999999997,0.1
95,2002-01-02,0.23,0.467,0.23700000000000002,0.1
96,2002-01-03,0.28,0.45799999999999996,0.17799999999999994,0.1
97,2002-01-04,0.2,0.445,0.245,0.1
98,2002-01-05,0.16,0.43200000000000005,0.272,0.1
99,2002-01-06,0.15,0.42,0.27,0.1
100,2002-01-07,0.14,0.408,0.26799999999999996,0.1
101,2002-01-08,0.12,0.396,0.276,0.1
102,2002-01-09,0.12,0.504,0.384,0.1
103,2002-01-10,0.12,0.639,0.519,0.1
104,2002-01-11,0.13,0.591,0.46099999999999997,0.1
105,2002-01-12,0.12,0.49200000000000005,0.37200000000000005,0.1
106,2002-01-13,0.13,1.095,0.965,0.1
107,2002-01-14,0.28,3.818,3.5380000000000003,0.1
108,2002-01-15,0.95,5.8260000000000005,4.876,0.1
109,2002-01-16,0.76,2.92,2.16,0.1
110,2002-01-17,0.5,3.522,3.022,0.11
111,2002-01-18,2.27,4.146,1.876,0.114
112,2002-01-19,0.62,1.6540000000000001,1.0340000000000003,0.11699999999999999
113,2002-01-20,0.41,1.615,1.205,0.121
114,2002-01-21,0.46,1.8969999999999998,1.4369999999999998,0.124
115,2002-01-22,2.24,3.141,0.9009999999999998,0.128
116,2002-01-23,1.68,6.015,4.335,0.131
117,2002-01-24,0.52,2.019,1.499,0.134
118,2002-01-25,0.53,0.812,0.28200000000000003,0.138
119,2002-01-26,0.37,0.695,0.32499999999999996,0.141
