,Date,Q_obs,Q_sim,Residual,EPOT
0,2000-01-01,1.74,0.132,-1.608,0.1
1,2000-01-02,3.01,0.831,-2.179,0.1
2,2000-01-03,3.36,1.865,-1.4949999999999999,0.1
3,2000-01-04,4.08,3.4010000000000002,-0.6789999999999998,0.1
4,2000-01-05,3.76,4.151,0.391,0.1
5,2000-01-06,7.69,5.377000000000001,-2.3129999999999997,0.1
6,2000-01-07,9.2,7.871,-1.3289999999999988,0.1
7,2000-01-08,12.79,14.652999999999999,1.8629999999999995,0.1
8,2000-01-09,9.43,12.251,2.8209999999999997,0.1
9,2000-01-10,6.9,6.428,-0.4720000000000004,0.1
10,2000-01-11,6.15,7.142,0.992,0.1
11,2000-01-12,6.02,9.184,3.1639999999999997,0.1
12,2000-01-13,4.69,6.574,1.8839999999999995,0.1
13,2000-01-14,3.46,4.752,1.2919999999999998,0.1
14,2000-01-15,2.66,3.3280000000000003,0.6680000000000001,0.1
15,2000-01-16,2.47,2.859,0.3889999999999998,0.1
16,2000-01-17,3.08,3.536,0.45599999999999996,0.11
17,2000-01-18,3.11,3.84,0.73,0.113
18,2000-01-19,2.66,3.137,0.47699999999999987,0.11699999999999999
19,2000-01-20,2.58,3.15,0.5699999999999998,0.12
20,2000-01-21,2.29,3.176,0.8860000000000001,0.124
21,2000-01-22,1.87,2.379,0.5089999999999999,0.127
22,2000-01-23,1.54,1.653,0.11299999999999999,0.131
23,2000-01-24,1.3,1.2790000000000001,-0.020999999999999908,0.134
24,2000-01-25,1.12,1.155,0.03499999999999992,0.138
25,2000-01-26,1.01,1.061,0.050999999999999934,0.141
26,2000-01-27,1.03,1.167,0.137,0.14400000000000002
27,2000-01-28,1.0,1.295,0.29499999999999993,0.14800000000000002
28,2000-01-29,1.45,1.45,0.0,0.151
29,2000-01-30,1.69,1.864,0.17400000000000015,0.155
30,2000-01-31,1.43,1.682,0.252,0.158
31,2000-02-01,1.22,1.344,0.12400000000000011,0.155
32,2000-02-02,1.12,1.181,0.06099999999999994,0.158
33,2000-02-03,1.04,1.054,0.014000000000000012,0.162
34,2000-02-04,2.14,1.281,-0.8590000000000002,0.165
35,2000-02-05,3.63,2.605,-1.025,0.168
36,2000-02-06,6.77,5.475,-1.295,0.172
37,2000-02-07,6.77,7.233,0.4630000000000001,0.175
38,2000-02-08,5.65,6.112,0.46199999999999974,0.179
39,2000-02-09,4.12,4.795,0.6749999999999998,0.182
40,2000-02-10,4.86,3.727,-1.1330000000000005,0.18600000000000003
41,2000-02-11,5.08,4.482,-0.5979999999999999,0.18899999999999997
42,2000-02-12,5.27,5.58,0.3100000000000005,0.193
43,2000-02-13,4.67,5.524,0.8540000000000001,0.196
44,2000-02-14,3.59,4.588,0.9980000000000002,0.19899999999999998
45,2000-02-15,2.88,3.43,0.5500000000000003,0.215
46,2000-02-16,2.34,2.657,0.31700000000000017,0.23199999999999998
47,2000-02-17,1.87,2.002,0.13199999999999967,0.248
48,2000-02-18,1.52,1.507,-0.013000000000000123,0.264
49,2000-02-19,1.28,1.304,0.02400000000000002,0.28
50,2000-02-20,1.13,1.147,0.017000000000000126,0.29600000000000004
51,2000-02-21,0.98,1.0090000000000001,0.029000000000000137,0.312
52,2000-02-22,0.86,0.8809999999999999,0.020999999999999908,0.32799999999999996
53,2000-02-23,0.82,0.8270000000000001,0.007000000000000117,0.344
54,2000-02-24,1.01,0.87,-0.14,0.36
55,2000-02-25,1.07,1.082,0.01200000000000001,0.376
56,2000-02-26,1.38,1.83,0.4500000000000002,0.392
57,2000-02-27,3.06,3.2960000000000003,0.2360000000000002,0.408
58,2000-02-28,4.55,6.287000000000001,1.737000000000001,0.425
59,2000-02-29,4.83,9.577,4.747,0.441
60,2000-03-01,4.55,8.419,3.8690000000000007,0.457
61,2000-03-02,3.48,6.095,2.6149999999999998,0.473
62,2000-03-03,2.65,4.4430000000000005,1.7930000000000006,0.489
63,2000-03-04,2.13,3.214,1.084,0.505
64,2000-03-05,1.79,2.334,0.544,0.521
65,2000-03-06,2.16,2.303,0.1429999999999998,0.537
66,2000-03-07,2.17,2.596,0.42600000000000016,0.5529999999999999
67,2000-03-08,1.84,2.259,0.4189999999999998,0.569
68,2000-03-09,1.52,1.673,0.15300000000000002,0.585
69,2000-03-10,1.28,1.3940000000000001,0.1140000000000001,0.601
70,2000-03-11,1.09,1.219,0.129,0.617
71,2000-03-12,0.93,1.063,0.1329999999999999,0.634
72,2000-03-13,1.21,1.177,-0.03299999999999992,0.65
73,2000-03-14,1.53,1.578,0.04800000000000004,0.6659999999999999
74,2000-03-15,1.4,1.704,0.30400000000000005,0.682
75,2000-03-16,1.3,1.464,0.16399999999999992,0.698
76,2000-03-17,1.49,1.844,0.3540000000000001,0.708
77,2000-03-18,1.88,2.6439999999999997,0.7639999999999998,0.718
78,2000-03-19,2.29,2.8280000000000003,0.5380000000000003,0.728
79,2000-03-20,3.61,3.602,-0.008000000000000007,0.738
80,2000-03-21,3.76,4.271,0.5110000000000001,0.748
81,2000-03-22,3.14,3.8160000000000003,0.6760000000000002,0.758
82,2000-03-23,2.52,2.926,0.40600000000000014,0.768
83,2000-03-24,2.01,2.1109999999999998,0.10099999999999998,0.778
84,2000-03-25,1.62,1.574,-0.04600000000000004,0.7879999999999999
