,Date,Q_obs,Q_sim,Residual,EPOT
0,2006-10-22,0.71,0.027000000000000003,-0.6829999999999999,0.6
1,2006-10-23,0.56,0.057999999999999996,-0.502,0.583
2,2006-10-24,0.37,0.049,-0.321,0.5670000000000001
3,2006-10-25,0.26,0.044000000000000004,-0.216,0.55
4,2006-10-26,0.38,0.055999999999999994,-0.324,0.5329999999999999
5,2006-10-27,0.6,0.157,-0.44299999999999995,0.517
6,2006-10-28,0.41,0.17300000000000001,-0.23699999999999996,0.5
7,2006-10-29,0.36,0.095,-0.265,0.483
8,2006-10-30,0.31,0.084,-0.22599999999999998,0.467
9,2006-10-31,0.59,0.15,-0.43999999999999995,0.45
10,2006-11-01,0.48,0.171,-0.30899999999999994,0.433
11,2006-11-02,0.31,0.107,-0.203,0.41700000000000004
12,2006-11-03,0.22,0.094,-0.126,0.4
13,2006-11-04,0.17,0.081,-0.08900000000000001,0.38299999999999995
14,2006-11-05,0.14,0.071,-0.06900000000000002,0.36700000000000005
15,2006-11-06,0.12,0.062,-0.057999999999999996,0.35
16,2006-11-07,0.11,0.055,-0.055,0.33299999999999996
17,2006-11-08,0.09,0.048,-0.041999999999999996,0.317
18,2006-11-09,0.08,0.042,-0.038,0.3
19,2006-11-10,0.07,0.036000000000000004,-0.034,0.28300000000000003
20,2006-11-11,0.06,0.032,-0.027999999999999997,0.267
21,2006-11-12,0.06,0.028999999999999998,-0.031,0.25
22,2006-11-13,0.06,0.026000000000000002,-0.033999999999999996,0.233
23,2006-11-14,0.08,0.096,0.016,0.217
24,2006-11-15,0.07,0.11199999999999999,0.04199999999999998,0.2
25,2006-11-16,0.37,0.147,-0.223,0.19699999999999998
26,2006-11-17,0.69,0.384,-0.30599999999999994,0.19399999999999998
27,2006-11-18,0.44,0.461,0.02100000000000002,0.19
28,2006-11-19,0.32,0.42700000000000005,0.10700000000000004,0.187
29,2006-11-20,0.39,0.368,-0.02200000000000002,0.184
30,2006-11-21,0.62,0.39399999999999996,-0.22600000000000003,0.18100000000000002
31,2006-11-22,0.88,0.498,-0.382,0.177
32,2006-11-23,2.07,1.9069999999999998,-0.16300000000000003,0.174
33,2006-11-24,1.33,1.848,0.518,0.171
34,2006-11-25,1.02,0.742,-0.278,0.168
35,2006-11-26,1.21,1.412,0.20199999999999996,0.165
36,2006-11-27,0.59,0.778,0.18800000000000006,0.161
37,2006-11-28,0.39,0.42,0.02999999999999997,0.158
38,2006-11-29,0.34,0.33799999999999997,-0.0020000000000000573,0.155
39,2006-11-30,0.27,0.235,-0.03500000000000003,0.152
40,2006-12-01,0.22,0.179,-0.04100000000000001,0.14800000000000002
41,2006-12-02,0.18,0.263,0.08300000000000002,0.145
42,2006-12-03,0.18,0.27699999999999997,0.09699999999999998,0.142
43,2006-12-04,0.33,0.414,0.08399999999999996,0.139
44,2006-12-05,0.3,0.473,0.173,0.135
45,2006-12-06,0.25,0.361,0.11099999999999999,0.132
46,2006-12-07,0.39,0.281,-0.10899999999999999,0.129
47,2006-12-08,1.1,1.099,-0.001000000000000112,0.126
