,Date,Q_obs,Q_sim,Residual,EPOT
0,2005-01-17,0.2,0.0,-0.2,0.11
1,2005-01-18,0.23,0.002,-0.228,0.114
2,2005-01-19,0.24,0.015,-0.22499999999999998,0.11699999999999999
3,2005-01-20,0.21,0.024,-0.186,0.121
4,2005-01-21,0.19,0.02,-0.17,0.124
5,2005-01-22,0.16,0.018000000000000002,-0.14200000000000002,0.128
6,2005-01-23,0.15,0.015,-0.135,0.131
7,2005-01-24,0.13,0.012,-0.11800000000000001,0.134
8,2005-01-25,0.12,0.01,-0.11,0.138
9,2005-01-26,0.13,0.009000000000000001,-0.121,0.141
10,2005-01-27,0.12,0.006999999999999999,-0.11299999999999999,0.145
11,2005-01-28,0.11,0.006,-0.104,0.14800000000000002
12,2005-01-29,0.11,0.005,-0.105,0.152
13,2005-01-30,0.1,0.005,-0.095,0.155
14,2005-01-31,0.1,0.009000000000000001,-0.091,0.159
15,2005-02-01,0.09,0.015,-0.075,0.155
16,2005-02-02,0.09,0.017,-0.073,0.159
17,2005-02-03,0.08,0.017,-0.063,0.162
18,2005-02-04,0.08,0.015,-0.065,0.166
19,2005-02-05,0.08,0.021,-0.059,0.16899999999999998
20,2005-02-06,0.08,0.031,-0.049,0.172
21,2005-02-07,0.08,0.031,-0.049,0.17600000000000002
22,2005-02-08,0.07,0.025,-0.045000000000000005,0.179
23,2005-02-09,0.07,0.022000000000000002,-0.048,0.183
24,2005-02-10,0.08,0.021,-0.059,0.18600000000000003
25,2005-02-11,0.08,0.02,-0.06,0.19
26,2005-02-12,0.07,0.018000000000000002,-0.052000000000000005,0.193
27,2005-02-13,0.07,0.015,-0.05500000000000001,0.19699999999999998
28,2005-02-14,0.06,0.013000000000000001,-0.047,0.2
29,2005-02-15,0.06,0.011000000000000001,-0.048999999999999995,0.217
30,2005-02-16,0.09,0.009000000000000001,-0.08099999999999999,0.233
31,2005-02-17,0.09,0.008,-0.08199999999999999,0.25
32,2005-02-18,0.08,0.006999999999999999,-0.07300000000000001,0.267
33,2005-02-19,0.06,0.006,-0.054,0.28300000000000003
34,2005-02-20,0.05,0.005,-0.045000000000000005,0.3
35,2005-02-21,0.05,0.004,-0.046,0.317
36,2005-02-22,0.04,0.004,-0.036000000000000004,0.33299999999999996
37,2005-02-23,0.03,0.003,-0.027,0.35
38,2005-02-24,0.05,0.003,-0.047,0.36700000000000005
39,2005-02-25,0.09,0.003,-0.087,0.38299999999999995
40,2005-02-26,0.09,0.002,-0.088,0.4
41,2005-02-27,0.04,0.002,-0.038,0.41700000000000004
42,2005-02-28,0.06,0.002,-0.057999999999999996,0.433
43,2005-03-01,0.02,0.002,-0.018000000000000002,0.45
44,2005-03-02,0.01,0.002,-0.008,0.467
45,2005-03-03,0.14,0.002,-0.138,0.483
46,2005-03-04,0.16,0.002,-0.158,0.5
47,2005-03-05,0.1,0.002,-0.098,0.517
48,2005-03-06,0.03,0.002,-0.027999999999999997,0.5329999999999999
49,2005-03-07,0.02,0.002,-0.018000000000000002,0.55
50,2005-03-08,0.02,0.002,-0.018000000000000002,0.5670000000000001
51,2005-03-09,0.02,0.002,-0.018000000000000002,0.583
52,2005-03-10,0.01,0.002,-0.008,0.6
53,2005-03-11,0.02,0.002,-0.018000000000000002,0.617
54,2005-03-12,0.02,0.004,-0.016,0.633
55,2005-03-13,0.02,0.005,-0.015,0.65
56,2005-03-14,0.02,0.005,-0.015,0.667
57,2005-03-15,0.02,0.005,-0.015,0.6829999999999999
58,2005-03-16,0.02,0.005,-0.015,0.7
59,2005-03-17,0.02,0.005,-0.015,0.71
60,2005-03-18,0.02,0.005,-0.015,0.72
61,2005-03-19,0.02,0.004,-0.016,0.73
62,2005-03-20,0.02,0.003,-0.017,0.74
63,2005-03-21,0.04,0.003,-0.037,0.75
64,2005-03-22,0.06,0.002,-0.057999999999999996,0.76
