,Date,Q_obs,Q_sim,Residual,EPOT
0,2003-02-12,0.18,0.0,-0.18,0.193
1,2003-02-13,0.16,0.001,-0.159,0.19699999999999998
2,2003-02-14,0.15,0.001,-0.149,0.2
3,2003-02-15,0.13,0.001,-0.129,0.217
4,2003-02-16,0.12,0.0,-0.12,0.233
5,2003-02-17,0.1,0.0,-0.1,0.25
6,2003-02-18,0.09,0.0,-0.09,0.267
7,2003-02-19,0.08,0.0,-0.08,0.28300000000000003
8,2003-02-20,0.07,0.0,-0.07,0.3
9,2003-02-21,0.06,0.0,-0.06,0.317
10,2003-02-22,0.06,0.0,-0.06,0.33299999999999996
11,2003-02-23,0.05,0.0,-0.05,0.35
12,2003-02-24,0.05,0.0,-0.05,0.36700000000000005
13,2003-02-25,0.05,0.001,-0.049,0.38299999999999995
14,2003-02-26,0.05,0.002,-0.048,0.4
15,2003-02-27,0.04,0.002,-0.038,0.41700000000000004
16,2003-02-28,0.04,0.001,-0.039,0.433
17,2003-03-01,0.04,0.001,-0.039,0.45
18,2003-03-02,0.03,0.001,-0.028999999999999998,0.467
19,2003-03-03,0.03,0.001,-0.028999999999999998,0.483
20,2003-03-04,0.03,0.001,-0.028999999999999998,0.5
21,2003-03-05,0.03,0.002,-0.027999999999999997,0.517
22,2003-03-06,0.05,0.006,-0.044000000000000004,0.5329999999999999
23,2003-03-07,0.07,0.015,-0.05500000000000001,0.55
24,2003-03-08,0.07,0.016,-0.054000000000000006,0.5670000000000001
25,2003-03-09,0.09,0.012,-0.078,0.583
26,2003-03-10,0.12,0.022000000000000002,-0.09799999999999999,0.6
27,2003-03-11,0.12,0.04,-0.07999999999999999,0.617
28,2003-03-12,0.12,0.042,-0.07799999999999999,0.633
29,2003-03-13,0.11,0.035,-0.075,0.65
30,2003-03-14,0.1,0.028999999999999998,-0.07100000000000001,0.667
31,2003-03-15,0.09,0.023,-0.067,0.6829999999999999
32,2003-03-16,0.08,0.018000000000000002,-0.062,0.7
33,2003-03-17,0.08,0.015,-0.065,0.71
34,2003-03-18,0.07,0.013999999999999999,-0.05600000000000001,0.72
35,2003-03-19,0.06,0.013000000000000001,-0.047,0.73
36,2003-03-20,0.06,0.013000000000000001,-0.047,0.74
37,2003-03-21,0.05,0.012,-0.038000000000000006,0.75
38,2003-03-22,0.05,0.011000000000000001,-0.039,0.76
39,2003-03-23,0.04,0.011000000000000001,-0.028999999999999998,0.77
40,2003-03-24,0.04,0.01,-0.03,0.78
41,2003-03-25,0.03,0.009000000000000001,-0.020999999999999998,0.79
42,2003-03-26,0.03,0.009000000000000001,-0.020999999999999998,0.8
43,2003-03-27,0.03,0.008,-0.022,0.81
44,2003-03-28,0.03,0.008,-0.022,0.82
45,2003-03-29,0.03,0.006999999999999999,-0.023,0.83
46,2003-03-30,0.03,0.008,-0.022,0.84
47,2003-03-31,0.04,0.015,-0.025,0.85
48,2003-04-01,0.07,0.025,-0.045000000000000005,0.86
49,2003-04-02,0.08,0.051,-0.029000000000000005,0.87
50,2003-04-03,0.08,0.067,-0.012999999999999998,0.88
51,2003-04-04,0.08,0.064,-0.016,0.89
52,2003-04-05,0.08,0.06,-0.020000000000000004,0.9
53,2003-04-06,0.07,0.052000000000000005,-0.018000000000000002,0.91
54,2003-04-07,0.07,0.044000000000000004,-0.026000000000000002,0.92
55,2003-04-08,0.06,0.037000000000000005,-0.022999999999999993,0.93
56,2003-04-09,0.05,0.031,-0.019000000000000003,0.94
57,2003-04-10,0.05,0.025,-0.025,0.95
58,2003-04-11,0.04,0.02,-0.02,0.96
59,2003-04-12,0.04,0.019,-0.021,0.97
