,Date,Q_obs,Q_sim,Residual,EPOT
0,2000-01-01,0.99,0.012,-0.978,0.1
1,2000-01-02,1.74,0.138,-1.6019999999999999,0.1
2,2000-01-03,1.8,0.355,-1.445,0.1
3,2000-01-04,2.94,0.861,-2.0789999999999997,0.1
4,2000-01-05,1.92,1.128,-0.792,0.1
5,2000-01-06,2.06,0.9229999999999999,-1.137,0.1
6,2000-01-07,2.43,1.0290000000000001,-1.401,0.1
7,2000-01-08,3.44,1.2930000000000001,-2.147,0.1
8,2000-01-09,3.22,1.786,-1.4340000000000002,0.1
9,2000-01-10,2.49,2.019,-0.4710000000000001,0.1
10,2000-01-11,2.47,2.0269999999999997,-0.4430000000000005,0.1
11,2000-01-12,3.01,2.4419999999999997,-0.5680000000000001,0.1
12,2000-01-13,2.36,2.6189999999999998,0.2589999999999999,0.1
13,2000-01-14,1.96,2.407,0.44700000000000006,0.1
14,2000-01-15,2.52,2.239,-0.28100000000000014,0.1
15,2000-01-16,2.79,2.472,-0.31800000000000006,0.1
16,2000-01-17,2.31,2.63,0.31999999999999984,0.11
17,2000-01-18,1.89,2.364,0.474,0.114
18,2000-01-19,1.68,2.063,0.38300000000000023,0.11699999999999999
19,2000-01-20,1.7,1.959,0.2590000000000001,0.121
20,2000-01-21,1.48,1.84,0.3600000000000001,0.124
21,2000-01-22,1.33,1.5530000000000002,0.2230000000000001,0.128
22,2000-01-23,1.27,1.281,0.010999999999999899,0.131
23,2000-01-24,1.29,1.0659999999999998,-0.2240000000000002,0.134
24,2000-01-25,1.5,1.1320000000000001,-0.3679999999999999,0.138
25,2000-01-26,1.58,1.2990000000000002,-0.2809999999999999,0.141
26,2000-01-27,1.64,1.3630000000000002,-0.2769999999999997,0.145
27,2000-01-28,1.5,1.385,-0.11499999999999999,0.14800000000000002
28,2000-01-29,1.39,1.2429999999999999,-0.14700000000000002,0.152
29,2000-01-30,1.27,1.055,-0.21500000000000008,0.155
30,2000-01-31,1.21,0.887,-0.32299999999999995,0.159
31,2000-02-01,1.16,0.743,-0.4169999999999999,0.155
32,2000-02-02,1.02,0.711,-0.30900000000000005,0.159
33,2000-02-03,0.98,0.696,-0.28400000000000003,0.162
34,2000-02-04,1.38,0.924,-0.45599999999999985,0.166
35,2000-02-05,2.17,1.298,-0.8719999999999999,0.16899999999999998
36,2000-02-06,2.56,1.785,-0.7750000000000001,0.172
37,2000-02-07,2.02,2.225,0.20500000000000007,0.17600000000000002
38,2000-02-08,1.8,2.3409999999999997,0.5409999999999997,0.179
39,2000-02-09,1.57,2.164,0.5940000000000001,0.183
40,2000-02-10,1.48,1.8659999999999999,0.3859999999999999,0.18600000000000003
41,2000-02-11,1.52,1.749,0.2290000000000001,0.19
42,2000-02-12,1.42,1.69,0.27,0.193
43,2000-02-13,1.4,1.632,0.23199999999999998,0.19699999999999998
44,2000-02-14,1.2,1.547,0.347,0.2
45,2000-02-15,1.25,1.361,0.11099999999999999,0.21600000000000003
46,2000-02-16,1.2,1.194,-0.006000000000000005,0.23199999999999998
47,2000-02-17,1.15,1.041,-0.10899999999999999,0.248
48,2000-02-18,1.01,0.9009999999999999,-0.1090000000000001,0.265
49,2000-02-19,0.97,0.872,-0.09799999999999998,0.281
50,2000-02-20,0.98,0.853,-0.127,0.297
51,2000-02-21,0.88,0.8340000000000001,-0.04599999999999993,0.313
52,2000-02-22,0.86,0.815,-0.04500000000000004,0.32899999999999996
53,2000-02-23,0.86,0.7959999999999999,-0.06400000000000006,0.345
54,2000-02-24,0.88,0.895,0.015000000000000013,0.361
55,2000-02-25,0.92,1.08,0.16000000000000003,0.377
56,2000-02-26,1.43,1.214,-0.21599999999999997,0.39399999999999996
57,2000-02-27,1.65,1.421,-0.22899999999999987,0.41
58,2000-02-28,1.71,1.671,-0.038999999999999924,0.426
59,2000-02-29,1.52,1.6869999999999998,0.16699999999999982,0.442
60,2000-03-01,1.58,1.6869999999999998,0.10699999999999976,0.45799999999999996
61,2000-03-02,1.37,1.681,0.31099999999999994,0.474
62,2000-03-03,1.27,1.4909999999999999,0.22099999999999986,0.49
63,2000-03-04,1.18,1.294,0.1140000000000001,0.506
64,2000-03-05,1.06,1.124,0.06400000000000006,0.523
65,2000-03-06,1.57,1.205,-0.365,0.539
66,2000-03-07,1.54,1.405,-0.135,0.555
67,2000-03-08,1.37,1.379,0.008999999999999897,0.5710000000000001
68,2000-03-09,1.28,1.22,-0.06000000000000005,0.5870000000000001
69,2000-03-10,1.19,1.056,-0.1339999999999999,0.603
70,2000-03-11,1.01,0.966,-0.04400000000000004,0.619
71,2000-03-12,0.98,0.9440000000000001,-0.03599999999999992,0.635
72,2000-03-13,1.56,1.094,-0.46599999999999997,0.652
73,2000-03-14,1.61,1.4240000000000002,-0.18599999999999994,0.6679999999999999
74,2000-03-15,1.3,1.489,0.18900000000000006,0.684
75,2000-03-16,1.23,1.301,0.07099999999999995,0.7
76,2000-03-17,3.57,1.4,-2.17,0.71
77,2000-03-18,2.84,1.955,-0.8849999999999998,0.72
78,2000-03-19,2.61,2.4019999999999997,-0.20800000000000018,0.73
79,2000-03-20,3.12,2.7439999999999998,-0.37600000000000033,0.74
80,2000-03-21,2.81,2.907,0.09699999999999998,0.75
81,2000-03-22,2.44,2.7110000000000003,0.27100000000000035,0.76
82,2000-03-23,1.98,2.426,0.4460000000000002,0.77
83,2000-03-24,1.71,2.097,0.387,0.78
84,2000-03-25,1.51,1.807,0.29699999999999993,0.79
85,2000-03-26,1.31,1.565,0.2549999999999999,0.8
86,2000-03-27,1.3,1.3719999999999999,0.07199999999999984,0.81
87,2000-03-28,1.3,1.234,-0.06600000000000006,0.82
88,2000-03-29,1.3,1.234,-0.06600000000000006,0.83
