,Date,Q_obs,Q_sim,Residual,EPOT
0,2011-05-15,0.44,0.096,-0.344,2.258
1,2011-05-16,0.63,0.159,-0.471,2.3
2,2011-05-17,0.82,0.841,0.02100000000000002,2.34
3,2011-05-18,0.6,0.889,0.28900000000000003,2.38
4,2011-05-19,0.54,0.59,0.04999999999999993,2.42
5,2011-05-20,0.51,0.662,0.15200000000000002,2.46
6,2011-05-21,0.48,0.715,0.235,2.5
7,2011-05-22,0.41,0.7020000000000001,0.2920000000000001,2.54
8,2011-05-23,0.34,0.629,0.289,2.58
9,2011-05-24,0.3,0.563,0.26299999999999996,2.62
10,2011-05-25,0.31,0.556,0.24600000000000005,2.66
11,2011-05-26,0.34,0.6459999999999999,0.3059999999999999,2.7
12,2011-05-27,0.39,0.6829999999999999,0.2929999999999999,2.74
13,2011-05-28,0.69,0.742,0.052000000000000046,2.78
14,2011-05-29,0.97,1.137,0.16700000000000004,2.82
15,2011-05-30,0.92,1.136,0.21599999999999986,2.86
16,2011-05-31,1.09,0.987,-0.10300000000000009,2.9
17,2011-06-01,1.42,1.3630000000000002,-0.05699999999999972,2.94
18,2011-06-02,0.88,1.349,0.469,2.98
19,2011-06-03,1.37,1.445,0.07499999999999996,3.02
20,2011-06-04,1.66,1.5830000000000002,-0.07699999999999974,3.06
21,2011-06-05,1.16,1.305,0.14500000000000002,3.1
22,2011-06-06,0.8,1.183,0.383,3.14
23,2011-06-07,0.64,1.073,0.43299999999999994,3.18
24,2011-06-08,0.55,0.978,0.42799999999999994,3.22
25,2011-06-09,0.46,0.8859999999999999,0.4259999999999999,3.26
26,2011-06-10,0.38,0.797,0.41700000000000004,3.3
27,2011-06-11,0.34,0.713,0.37299999999999994,3.34
28,2011-06-12,0.67,0.66,-0.010000000000000009,3.38
29,2011-06-13,4.05,5.452000000000001,1.402000000000001,3.42
30,2011-06-14,2.18,2.725,0.5449999999999999,3.46
31,2011-06-15,1.88,1.891,0.01100000000000012,3.5
32,2011-06-16,1.47,1.662,0.19199999999999995,3.5
33,2011-06-17,0.99,1.175,0.18500000000000005,3.5
34,2011-06-18,0.73,1.03,0.30000000000000004,3.5
35,2011-06-19,0.56,0.919,0.359,3.5
36,2011-06-20,0.43,0.8190000000000001,0.38900000000000007,3.5
37,2011-06-21,0.4,0.753,0.353,3.5
38,2011-06-22,0.45,0.795,0.34500000000000003,3.5
39,2011-06-23,0.4,0.78,0.38,3.5
40,2011-06-24,1.43,1.186,-0.244,3.5
41,2011-06-25,1.3,1.435,0.135,3.5
42,2011-06-26,0.93,1.056,0.126,3.5
43,2011-06-27,0.67,0.948,0.2779999999999999,3.5
44,2011-06-28,0.55,0.845,0.29499999999999993,3.5
45,2011-06-29,0.48,0.7509999999999999,0.2709999999999999,3.5
46,2011-06-30,0.44,0.672,0.23200000000000004,3.5
47,2011-07-01,0.61,0.723,0.11299999999999999,3.5
48,2011-07-02,0.8,0.772,-0.028000000000000025,3.5
49,2011-07-03,0.73,0.7340000000000001,0.004000000000000115,3.5
50,2011-07-04,2.65,1.2209999999999999,-1.429,3.5
51,2011-07-05,1.38,1.1,-0.2799999999999998,3.5
52,2011-07-06,0.92,0.823,-0.09700000000000009,3.5
53,2011-07-07,0.67,0.73,0.05999999999999994,3.5
54,2011-07-08,0.53,0.6459999999999999,0.11599999999999988,3.5
55,2011-07-09,0.57,0.688,0.118,3.5
56,2011-07-10,0.44,0.71,0.26999999999999996,3.5
57,2011-07-11,0.37,0.6629999999999999,0.2929999999999999,3.5
58,2011-07-12,0.35,0.768,0.41800000000000004,3.5
59,2011-07-13,0.33,0.789,0.459,3.5
60,2011-07-14,0.31,0.735,0.425,3.5
61,2011-07-15,0.28,0.653,0.373,3.5
62,2011-07-16,0.25,0.578,0.32799999999999996,3.5
63,2011-07-17,0.23,0.522,0.29200000000000004,3.4610000000000003
64,2011-07-18,0.21,0.486,0.276,3.423
65,2011-07-19,0.2,0.441,0.241,3.384
66,2011-07-20,0.21,0.6459999999999999,0.43599999999999994,3.345
67,2011-07-21,0.23,0.65,0.42000000000000004,3.306
68,2011-07-22,0.23,0.595,0.365,3.2680000000000002
69,2011-07-23,0.65,0.884,0.23399999999999999,3.2289999999999996
70,2011-07-24,0.75,0.835,0.08499999999999996,3.19
71,2011-07-25,0.51,0.7120000000000001,0.20200000000000007,3.1519999999999997
72,2011-07-26,0.44,0.6829999999999999,0.24299999999999994,3.113
73,2011-07-27,0.42,0.659,0.23900000000000005,3.074
74,2011-07-28,0.33,0.593,0.26299999999999996,3.035
75,2011-07-29,0.72,0.525,-0.19499999999999995,2.997
76,2011-07-30,0.68,0.518,-0.16200000000000003,2.958
77,2011-07-31,0.47,0.503,0.03300000000000003,2.9189999999999996
78,2011-08-01,0.34,0.444,0.10399999999999998,2.8810000000000002
79,2011-08-02,0.29,0.39,0.10000000000000003,2.842
80,2011-08-03,0.26,0.34299999999999997,0.08299999999999996,2.803
81,2011-08-04,0.23,0.3,0.06999999999999998,2.765
82,2011-08-05,0.22,0.273,0.05300000000000002,2.7260000000000004
83,2011-08-06,0.21,0.249,0.03900000000000001,2.687
84,2011-08-07,0.2,0.218,0.017999999999999988,2.648
85,2011-08-08,0.98,0.295,-0.685,2.61
86,2011-08-09,1.7,0.6459999999999999,-1.054,2.571
87,2011-08-10,1.95,1.294,-0.6559999999999999,2.532
88,2011-08-11,1.04,1.2409999999999999,0.20099999999999985,2.494
89,2011-08-12,0.7,0.7929999999999999,0.09299999999999997,2.455
90,2011-08-13,0.53,0.718,0.18799999999999994,2.416
91,2011-08-14,0.39,0.6409999999999999,0.2509999999999999,2.377
92,2011-08-15,0.63,0.569,-0.061000000000000054,2.339
93,2011-08-16,21.04,21.451999999999998,0.41199999999999903,2.3
94,2011-08-17,8.35,7.229,-1.1209999999999996,2.2569999999999997
95,2011-08-18,4.47,5.359,0.8890000000000002,2.213
96,2011-08-19,2.31,2.437,0.12699999999999978,2.17
97,2011-08-20,1.54,1.39,-0.15000000000000013,2.127
98,2011-08-21,1.23,1.565,0.33499999999999996,2.083
99,2011-08-22,0.95,1.48,0.53,2.04
100,2011-08-23,0.74,1.2109999999999999,0.47099999999999986,1.9969999999999999
101,2011-08-24,0.6,1.095,0.495,1.953
102,2011-08-25,0.49,0.986,0.496,1.91
103,2011-08-26,0.41,0.888,0.47800000000000004,1.867
104,2011-08-27,0.48,1.048,0.5680000000000001,1.8230000000000002
105,2011-08-28,1.13,1.357,0.2270000000000001,1.78
106,2011-08-29,1.38,3.6289999999999996,2.2489999999999997,1.7369999999999999
107,2011-08-30,0.95,3.055,2.1050000000000004,1.693
108,2011-08-31,0.77,2.516,1.746,1.65
109,2011-09-01,0.86,2.166,1.306,1.607
110,2011-09-02,0.65,1.6230000000000002,0.9730000000000002,1.5630000000000002
111,2011-09-03,0.53,1.406,0.8759999999999999,1.52
112,2011-09-04,0.45,1.2919999999999998,0.8419999999999999,1.4769999999999999
113,2011-09-05,0.43,1.22,0.79,1.433
114,2011-09-06,0.4,1.147,0.747,1.39
115,2011-09-07,0.38,1.157,0.777,1.347
116,2011-09-08,0.67,3.082,2.412,1.3030000000000002
117,2011-09-09,0.47,2.447,1.977,1.26
118,2011-09-10,0.39,1.578,1.1880000000000002,1.217
119,2011-09-11,0.52,1.379,0.859,1.173
120,2011-09-12,4.2,9.521,5.321000000000001,1.13
121,2011-09-13,1.63,3.3989999999999996,1.7689999999999997,1.087
122,2011-09-14,22.8,14.634,-8.166,1.043
123,2011-09-15,6.01,13.527999999999999,7.517999999999999,1.0
124,2011-09-16,2.89,3.278,0.3879999999999999,0.99
125,2011-09-17,1.88,1.84,-0.039999999999999813,0.981
126,2011-09-18,1.33,1.751,0.4209999999999998,0.971
127,2011-09-19,1.02,1.686,0.6659999999999999,0.961
128,2011-09-20,0.9,1.5590000000000002,0.6590000000000001,0.9520000000000001
129,2011-09-21,0.85,1.4269999999999998,0.5769999999999998,0.9420000000000001
130,2011-09-22,0.71,1.3030000000000002,0.5930000000000002,0.932
131,2011-09-23,0.79,1.2009999999999998,0.4109999999999998,0.9229999999999999
132,2011-09-24,1.75,1.791,0.040999999999999925,0.9129999999999999
133,2011-09-25,1.12,1.756,0.6359999999999999,0.903
134,2011-09-26,2.02,1.284,-0.736,0.894
135,2011-09-27,5.57,10.202,4.632,0.884
136,2011-09-28,3.21,4.672,1.4619999999999997,0.8740000000000001
137,2011-09-29,3.85,5.513999999999999,1.6639999999999993,0.865
138,2011-09-30,2.18,13.595999999999998,11.415999999999999,0.855
139,2011-10-01,1.65,3.4960000000000004,1.8460000000000005,0.845
140,2011-10-02,2.2,2.948,0.7479999999999998,0.835
141,2011-10-03,1.65,2.7289999999999996,1.0789999999999997,0.826
142,2011-10-04,1.71,2.478,0.7680000000000002,0.816
143,2011-10-05,2.3,3.096,0.7960000000000003,0.8059999999999999
144,2011-10-06,2.63,3.1910000000000003,0.5610000000000004,0.797
145,2011-10-07,2.59,3.0469999999999997,0.45699999999999985,0.787
146,2011-10-08,8.39,10.32,1.9299999999999997,0.777
147,2011-10-09,4.09,3.766,-0.32399999999999984,0.768
148,2011-10-10,4.06,4.523,0.4630000000000001,0.758
149,2011-10-11,2.86,3.622,0.762,0.748
150,2011-10-12,5.17,5.114,-0.05600000000000005,0.7390000000000001
151,2011-10-13,3.07,3.792,0.722,0.7290000000000001
152,2011-10-14,1.99,2.7539999999999996,0.7639999999999996,0.7190000000000001
153,2011-10-15,1.49,2.049,0.5589999999999999,0.71
154,2011-10-16,1.22,1.929,0.7090000000000001,0.7
155,2011-10-17,1.02,1.804,0.784,0.6829999999999999
156,2011-10-18,0.86,1.641,0.781,0.667
157,2011-10-19,1.92,1.518,-0.4019999999999999,0.65
158,2011-10-20,6.05,6.968,0.9180000000000001,0.633
159,2011-10-21,4.02,8.706,4.686,0.617
160,2011-10-22,3.26,3.39,0.13000000000000034,0.6
161,2011-10-23,2.17,2.12,-0.04999999999999982,0.583
162,2011-10-24,1.53,1.631,0.10099999999999998,0.5670000000000001
163,2011-10-25,1.2,1.483,0.28300000000000014,0.55
164,2011-10-26,0.99,1.348,0.3580000000000001,0.5329999999999999
165,2011-10-27,0.85,1.278,0.42800000000000005,0.517
166,2011-10-28,0.75,1.206,0.45599999999999996,0.5
167,2011-10-29,0.7,1.12,0.42000000000000015,0.483
168,2011-10-30,0.95,1.1079999999999999,0.15799999999999992,0.467
169,2011-10-31,1.37,1.517,0.1469999999999998,0.45
170,2011-11-01,1.18,1.64,0.45999999999999996,0.433
171,2011-11-02,0.94,1.3090000000000002,0.3690000000000002,0.41700000000000004
172,2011-11-03,0.81,1.218,0.4079999999999999,0.4
173,2011-11-04,0.72,1.123,0.403,0.38299999999999995
174,2011-11-05,0.65,1.035,0.3849999999999999,0.36700000000000005
175,2011-11-06,0.72,1.004,0.28400000000000003,0.35
176,2011-11-07,0.77,1.091,0.32099999999999995,0.33299999999999996
177,2011-11-08,0.69,1.169,0.4790000000000001,0.317
178,2011-11-09,0.63,1.137,0.507,0.3
179,2011-11-10,0.59,1.036,0.44600000000000006,0.28300000000000003
180,2011-11-11,0.53,0.941,0.4109999999999999,0.267
181,2011-11-12,0.49,0.856,0.366,0.25
182,2011-11-13,0.53,0.851,0.32099999999999995,0.233
183,2011-11-14,1.55,1.24,-0.31000000000000005,0.217
184,2011-11-15,1.76,1.8030000000000002,0.04300000000000015,0.2
185,2011-11-16,1.19,1.6019999999999999,0.4119999999999999,0.19699999999999998
186,2011-11-17,0.94,1.1840000000000002,0.24400000000000022,0.19399999999999998
187,2011-11-18,0.93,1.079,0.1489999999999999,0.19
188,2011-11-19,1.62,1.6780000000000002,0.05800000000000005,0.187
189,2011-11-20,2.65,2.4130000000000003,-0.23699999999999966,0.184
190,2011-11-21,2.37,2.556,0.18599999999999994,0.18100000000000002
191,2011-11-22,1.54,1.869,0.32899999999999996,0.177
192,2011-11-23,1.17,1.357,0.18700000000000006,0.174
193,2011-11-24,1.31,1.439,0.129,0.171
194,2011-11-25,1.4,1.954,0.554,0.168
195,2011-11-26,1.57,2.642,1.0719999999999998,0.165
196,2011-11-27,1.24,2.256,1.0159999999999998,0.161
197,2011-11-28,1.1,1.6119999999999999,0.5119999999999998,0.158
198,2011-11-29,1.79,1.801,0.010999999999999899,0.155
199,2011-11-30,2.33,1.992,-0.3380000000000001,0.152
200,2011-12-01,2.32,2.051,-0.2689999999999997,0.14800000000000002
201,2011-12-02,2.37,2.949,0.5789999999999997,0.145
202,2011-12-03,2.03,2.745,0.7150000000000003,0.142
203,2011-12-04,1.54,1.903,0.363,0.139
204,2011-12-05,2.49,4.0680000000000005,1.5780000000000003,0.135
205,2011-12-06,2.18,3.5389999999999997,1.3589999999999995,0.132
206,2011-12-07,1.52,2.3569999999999998,0.8369999999999997,0.129
207,2011-12-08,1.21,1.874,0.6640000000000001,0.126
208,2011-12-09,1.07,1.712,0.6419999999999999,0.12300000000000001
209,2011-12-10,0.95,1.56,0.6100000000000001,0.11900000000000001
210,2011-12-11,0.85,1.425,0.5750000000000001,0.11599999999999999
211,2011-12-12,1.16,1.3030000000000002,0.14300000000000024,0.113
212,2011-12-13,0.82,1.187,0.3670000000000001,0.11
213,2011-12-14,1.04,1.245,0.20500000000000007,0.106
214,2011-12-15,1.71,1.669,-0.040999999999999925,0.10300000000000001
215,2011-12-16,1.23,1.7169999999999999,0.4869999999999999,0.1
216,2011-12-17,1.13,1.3880000000000001,0.25800000000000023,0.1
217,2011-12-18,1.7,1.27,-0.42999999999999994,0.1
218,2011-12-19,2.59,1.159,-1.4309999999999998,0.1
219,2011-12-20,2.74,1.065,-1.6750000000000003,0.1
220,2011-12-21,2.45,0.978,-1.4720000000000002,0.1
221,2011-12-22,2.71,0.892,-1.818,0.1
222,2011-12-23,2.4,0.9009999999999999,-1.499,0.1
223,2011-12-24,2.03,2.36,0.33000000000000007,0.1
224,2011-12-25,1.71,2.5869999999999997,0.8769999999999998,0.1
225,2011-12-26,7.95,7.082000000000001,-0.8679999999999994,0.1
226,2011-12-27,8.46,10.939,2.478999999999999,0.1
227,2011-12-28,2.53,2.946,0.41600000000000037,0.1
228,2011-12-29,1.73,1.59,-0.1399999999999999,0.1
229,2011-12-30,1.34,1.431,0.09099999999999997,0.1
230,2011-12-31,1.39,1.31,-0.07999999999999985,0.1
231,2012-01-01,1.8,1.202,-0.5980000000000001,0.1
232,2012-01-02,1.15,1.101,-0.04899999999999993,0.1
233,2012-01-03,1.29,1.0070000000000001,-0.2829999999999999,0.1
234,2012-01-04,1.39,0.9209999999999999,-0.469,0.1
235,2012-01-05,1.12,0.8490000000000001,-0.271,0.1
236,2012-01-06,1.32,0.787,-0.533,0.1
237,2012-01-07,1.86,0.726,-1.1340000000000001,0.1
238,2012-01-08,2.63,0.6679999999999999,-1.962,0.1
239,2012-01-09,3.49,0.612,-2.878,0.1
240,2012-01-10,3.5,0.5660000000000001,-2.934,0.1
241,2012-01-11,2.79,0.614,-2.176,0.1
242,2012-01-12,2.69,4.079,1.3889999999999998,0.1
243,2012-01-13,1.76,2.9610000000000003,1.2010000000000003,0.1
244,2012-01-14,1.19,2.174,0.984,0.1
245,2012-01-15,2.3,1.838,-0.46199999999999974,0.1
246,2012-01-16,4.39,4.192,-0.1979999999999995,0.1
247,2012-01-17,2.5,3.0660000000000003,0.5660000000000003,0.11
248,2012-01-18,1.65,1.933,0.28300000000000014,0.114
249,2012-01-19,1.31,1.4040000000000001,0.09400000000000008,0.11699999999999999
250,2012-01-20,1.11,1.2830000000000001,0.17300000000000004,0.121
251,2012-01-21,0.96,1.171,0.21100000000000008,0.124
252,2012-01-22,0.83,1.068,0.2380000000000001,0.128
253,2012-01-23,1.12,0.9740000000000001,-0.14600000000000002,0.131
254,2012-01-24,2.89,0.888,-2.0020000000000002,0.134
255,2012-01-25,2.92,0.81,-2.11,0.138
256,2012-01-26,2.25,0.7390000000000001,-1.511,0.141
257,2012-01-27,1.1,0.674,-0.42600000000000005,0.145
258,2012-01-28,0.53,0.614,0.08399999999999996,0.14800000000000002
259,2012-01-29,0.4,0.56,0.16000000000000003,0.152
260,2012-01-30,0.38,0.511,0.131,0.155
261,2012-01-31,0.56,0.466,-0.09400000000000003,0.159
262,2012-02-01,0.65,0.425,-0.22500000000000003,0.155
263,2012-02-02,0.72,0.387,-0.33299999999999996,0.159
264,2012-02-03,0.61,0.353,-0.257,0.162
265,2012-02-04,0.82,0.322,-0.49799999999999994,0.166
266,2012-02-05,0.99,0.297,-0.6930000000000001,0.16899999999999998
267,2012-02-06,0.92,0.27399999999999997,-0.6460000000000001,0.172
268,2012-02-07,1.03,0.495,-0.535,0.17600000000000002
269,2012-02-08,1.26,0.48100000000000004,-0.7789999999999999,0.179
270,2012-02-09,0.73,0.43700000000000006,-0.2929999999999999,0.183
271,2012-02-10,0.35,0.39899999999999997,0.04899999999999999,0.18600000000000003
272,2012-02-11,0.26,0.364,0.10399999999999998,0.19
273,2012-02-12,0.24,0.34,0.10000000000000003,0.193
274,2012-02-13,0.23,0.322,0.092,0.19699999999999998
275,2012-02-14,2.73,1.262,-1.468,0.2
276,2012-02-15,3.77,1.403,-2.367,0.21600000000000003
277,2012-02-16,2.94,0.674,-2.266,0.23199999999999998
278,2012-02-17,3.57,1.026,-2.5439999999999996,0.248
279,2012-02-18,2.88,1.29,-1.5899999999999999,0.265
280,2012-02-19,2.43,1.9780000000000002,-0.45199999999999996,0.281
281,2012-02-20,2.03,1.883,-0.1469999999999998,0.297
282,2012-02-21,2.03,1.411,-0.6189999999999998,0.313
283,2012-02-22,2.2,1.294,-0.9060000000000001,0.32899999999999996
284,2012-02-23,4.7,3.1289999999999996,-1.5710000000000006,0.345
285,2012-02-24,7.26,10.697000000000001,3.437000000000001,0.361
286,2012-02-25,7.58,7.9639999999999995,0.38399999999999945,0.377
287,2012-02-26,2.55,2.647,0.09699999999999998,0.39399999999999996
288,2012-02-27,1.45,1.5630000000000002,0.11300000000000021,0.41
289,2012-02-28,6.32,7.519,1.1989999999999998,0.426
290,2012-02-29,36.65,15.317,-21.333,0.442
291,2012-03-01,41.98,23.473000000000003,-18.506999999999994,0.45799999999999996
292,2012-03-02,14.52,9.099,-5.420999999999999,0.474
293,2012-03-03,3.55,2.86,-0.69,0.49
294,2012-03-04,2.1,1.82,-0.28,0.506
295,2012-03-05,1.74,1.696,-0.04400000000000004,0.523
