,Date,Q_obs,Q_sim,Residual,EPOT
0,2009-10-01,0.89,0.08,-0.81,0.845
1,2009-10-02,0.81,0.13699999999999998,-0.673,0.835
2,2009-10-03,1.04,0.19399999999999998,-0.8460000000000001,0.826
3,2009-10-04,2.84,1.376,-1.464,0.816
4,2009-10-05,2.74,2.657,-0.08300000000000018,0.8059999999999999
5,2009-10-06,2.32,2.247,-0.07299999999999995,0.797
6,2009-10-07,3.83,2.891,-0.9390000000000001,0.787
7,2009-10-08,3.39,3.478,0.08800000000000008,0.777
8,2009-10-09,3.11,3.2,0.0900000000000003,0.768
9,2009-10-10,2.45,2.752,0.3019999999999996,0.758
10,2009-10-11,1.94,2.012,0.07200000000000006,0.748
11,2009-10-12,1.66,1.459,-0.20099999999999985,0.7390000000000001
12,2009-10-13,1.39,1.035,-0.355,0.7290000000000001
13,2009-10-14,1.16,0.722,-0.43799999999999994,0.7190000000000001
14,2009-10-15,0.98,0.598,-0.382,0.71
15,2009-10-16,0.84,0.595,-0.245,0.7
16,2009-10-17,0.73,0.591,-0.139,0.6829999999999999
17,2009-10-18,0.64,0.519,-0.121,0.667
18,2009-10-19,0.57,0.47200000000000003,-0.09799999999999992,0.65
19,2009-10-20,0.52,0.43,-0.09000000000000002,0.633
20,2009-10-21,0.48,0.387,-0.09299999999999997,0.617
21,2009-10-22,0.44,0.348,-0.09200000000000003,0.6
22,2009-10-23,0.4,0.307,-0.09300000000000003,0.583
23,2009-10-24,0.38,0.306,-0.07400000000000001,0.5670000000000001
24,2009-10-25,0.38,0.33899999999999997,-0.041000000000000036,0.55
25,2009-10-26,0.46,0.45799999999999996,-0.0020000000000000573,0.5329999999999999
26,2009-10-27,0.49,0.515,0.025000000000000022,0.517
27,2009-10-28,0.56,0.488,-0.07200000000000006,0.5
28,2009-10-29,1.01,0.6990000000000001,-0.31099999999999994,0.483
29,2009-10-30,1.01,0.868,-0.14200000000000002,0.467
30,2009-10-31,0.88,0.713,-0.16700000000000004,0.45
31,2009-11-01,0.95,0.8909999999999999,-0.05900000000000005,0.433
32,2009-11-02,1.36,1.527,0.16699999999999982,0.41700000000000004
33,2009-11-03,2.09,2.093,0.0030000000000001137,0.4
34,2009-11-04,3.31,2.641,-0.669,0.38299999999999995
35,2009-11-05,3.2,2.6710000000000003,-0.5289999999999999,0.36700000000000005
36,2009-11-06,2.46,2.1390000000000002,-0.32099999999999973,0.35
37,2009-11-07,1.95,1.808,-0.1419999999999999,0.33299999999999996
38,2009-11-08,1.92,1.959,0.039000000000000146,0.317
39,2009-11-09,2.09,1.964,-0.1259999999999999,0.3
40,2009-11-10,1.83,1.558,-0.272,0.28300000000000003
41,2009-11-11,1.51,1.1440000000000001,-0.3659999999999999,0.267
42,2009-11-12,1.25,0.856,-0.394,0.25
43,2009-11-13,1.06,0.748,-0.31200000000000006,0.233
44,2009-11-14,1.15,0.8370000000000001,-0.31299999999999983,0.217
45,2009-11-15,3.63,2.562,-1.068,0.2
46,2009-11-16,3.92,3.468,-0.45199999999999996,0.19699999999999998
47,2009-11-17,3.77,3.327,-0.44300000000000006,0.19399999999999998
