,Date,Q_obs,Q_sim,Residual,EPOT
0,2005-09-23,14.18,0.927,-13.253,0.9229999999999999
1,2005-09-24,10.27,3.8160000000000003,-6.453999999999999,0.9129999999999999
2,2005-09-25,6.07,3.428,-2.6420000000000003,0.903
3,2005-09-26,3.98,2.093,-1.887,0.894
4,2005-09-27,5.16,2.9,-2.2600000000000002,0.884
5,2005-09-28,10.07,5.898,-4.172000000000001,0.8740000000000001
6,2005-09-29,7.98,7.257000000000001,-0.7229999999999999,0.865
7,2005-09-30,5.7,5.81,0.10999999999999943,0.855
8,2005-10-01,19.49,10.902999999999999,-8.587,0.845
9,2005-10-02,1.98,9.536,7.555999999999999,0.835
10,2005-10-03,1.98,8.37,6.389999999999999,0.826
11,2005-10-04,1.98,8.738,6.757999999999999,0.816
12,2005-10-05,1.98,6.172999999999999,4.193,0.8059999999999999
13,2005-10-06,1.98,3.259,1.279,0.797
14,2005-10-07,1.98,2.314,0.3340000000000001,0.787
15,2005-10-08,1.98,2.005,0.02499999999999991,0.777
16,2005-10-09,1.98,3.312,1.3319999999999999,0.768
17,2005-10-10,1.98,4.453,2.4730000000000003,0.758
18,2005-10-11,1.98,2.6839999999999997,0.7039999999999997,0.748
19,2005-10-12,1.98,2.239,0.2589999999999999,0.7390000000000001
20,2005-10-13,1.98,2.046,0.06599999999999984,0.7290000000000001
21,2005-10-14,1.98,5.372000000000001,3.392000000000001,0.7190000000000001
22,2005-10-15,1.98,7.316,5.336,0.71
23,2005-10-16,1.98,4.019,2.039,0.7
24,2005-10-17,1.98,2.573,0.593,0.6829999999999999
25,2005-10-18,1.98,2.235,0.2549999999999999,0.667
26,2005-10-19,1.61,1.9409999999999998,0.33099999999999974,0.65
27,2005-10-20,1.44,1.714,0.274,0.633
28,2005-10-21,2.45,1.929,-0.5210000000000001,0.617
29,2005-10-22,5.46,6.822,1.362,0.6
30,2005-10-23,3.79,8.411,4.6209999999999996,0.583
31,2005-10-24,2.51,4.43,1.92,0.5670000000000001
32,2005-10-25,2.0,2.695,0.6949999999999998,0.55
33,2005-10-26,1.76,2.387,0.627,0.5329999999999999
34,2005-10-27,1.63,2.157,0.5270000000000001,0.517
35,2005-10-28,10.68,3.217,-7.462999999999999,0.5
36,2005-10-29,30.58,15.27,-15.309999999999999,0.483
37,2005-10-30,11.44,12.083,0.6430000000000007,0.467
38,2005-10-31,13.95,11.447000000000001,-2.5029999999999983,0.45
39,2005-11-01,12.6,11.122,-1.4779999999999998,0.433
40,2005-11-02,15.43,14.159,-1.270999999999999,0.41700000000000004
41,2005-11-03,10.41,9.546,-0.8640000000000008,0.4
42,2005-11-04,9.95,8.906,-1.0439999999999987,0.38299999999999995
43,2005-11-05,10.32,13.73,3.41,0.36700000000000005
44,2005-11-06,6.92,9.269,2.349,0.35
45,2005-11-07,11.46,8.103,-3.357000000000001,0.33299999999999996
46,2005-11-08,12.74,12.446,-0.2940000000000005,0.317
47,2005-11-09,37.05,35.047,-2.003,0.3
48,2005-11-10,19.53,20.156,0.6259999999999977,0.28300000000000003
49,2005-11-11,11.98,11.224,-0.7560000000000002,0.267
50,2005-11-12,12.64,14.034,1.3940000000000001,0.25
51,2005-11-13,12.16,11.853,-0.3070000000000004,0.233
52,2005-11-14,52.51,8.352,-44.158,0.217
53,2005-11-15,44.79,34.06,-10.729999999999997,0.2
54,2005-11-16,10.17,15.035,4.865,0.19699999999999998
55,2005-11-17,5.21,5.292000000000001,0.08200000000000074,0.19399999999999998
56,2005-11-18,3.36,3.0669999999999997,-0.29300000000000015,0.19
57,2005-11-19,2.56,2.5660000000000003,0.006000000000000227,0.187
58,2005-11-20,2.19,2.259,0.06899999999999995,0.184
59,2005-11-21,2.04,2.039,-0.0009999999999998899,0.18100000000000002
60,2005-11-22,5.08,3.165,-1.915,0.177
61,2005-11-23,6.82,5.975,-0.8450000000000006,0.174
62,2005-11-24,11.77,12.844000000000001,1.0740000000000016,0.171
63,2005-11-25,6.47,9.174,2.7039999999999997,0.168
64,2005-11-26,3.74,4.696000000000001,0.9560000000000004,0.165
65,2005-11-27,2.56,2.924,0.3639999999999999,0.161
66,2005-11-28,2.02,2.55,0.5299999999999998,0.158
67,2005-11-29,1.63,2.26,0.6299999999999999,0.155
68,2005-11-30,1.51,2.013,0.5029999999999999,0.152
69,2005-12-01,1.44,1.814,0.3740000000000001,0.14800000000000002
70,2005-12-02,1.37,1.715,0.345,0.145
71,2005-12-03,1.29,1.609,0.31899999999999995,0.142
72,2005-12-04,1.19,1.455,0.2650000000000001,0.139
73,2005-12-05,1.07,1.301,0.23099999999999987,0.135
74,2005-12-06,0.98,1.165,0.18500000000000005,0.132
75,2005-12-07,0.91,1.0590000000000002,0.14900000000000013,0.129
76,2005-12-08,0.83,0.961,0.131,0.126
77,2005-12-09,0.76,0.8590000000000001,0.09900000000000009,0.12300000000000001
78,2005-12-10,0.92,0.784,-0.136,0.11900000000000001
79,2005-12-11,13.12,3.405,-9.715,0.11599999999999999
80,2005-12-12,16.28,7.372999999999999,-8.907000000000002,0.113
81,2005-12-13,6.25,5.104,-1.146,0.11
82,2005-12-14,3.98,2.786,-1.194,0.106
83,2005-12-15,5.16,2.278,-2.882,0.10300000000000001
84,2005-12-16,3.74,2.0909999999999997,-1.6490000000000005,0.1
85,2005-12-17,2.62,1.845,-0.7750000000000001,0.1
86,2005-12-18,2.02,1.6569999999999998,-0.3630000000000002,0.1
87,2005-12-19,1.72,1.4980000000000002,-0.22199999999999975,0.1
88,2005-12-20,1.54,1.351,-0.18900000000000006,0.1
89,2005-12-21,1.43,1.26,-0.16999999999999993,0.1
90,2005-12-22,1.51,1.5819999999999999,0.07199999999999984,0.1
91,2005-12-23,1.69,1.8519999999999999,0.16199999999999992,0.1
92,2005-12-24,4.03,4.793,0.7629999999999999,0.1
93,2005-12-25,3.3,6.803,3.503,0.1
94,2005-12-26,2.24,3.611,1.371,0.1
95,2005-12-27,1.6,2.531,0.931,0.1
96,2005-12-28,1.32,2.225,0.905,0.1
97,2005-12-29,1.13,1.956,0.8260000000000001,0.1
98,2005-12-30,1.02,1.72,0.7,0.1
99,2005-12-31,0.93,1.495,0.5650000000000001,0.1
100,2006-01-01,0.83,1.357,0.527,0.1
101,2006-01-02,0.74,1.213,0.4730000000000001,0.1
102,2006-01-03,0.7,1.084,0.3840000000000001,0.1
103,2006-01-04,0.68,0.977,0.29699999999999993,0.1
104,2006-01-05,0.68,0.8809999999999999,0.20099999999999985,0.1
105,2006-01-06,0.66,0.7879999999999999,0.1279999999999999,0.1
106,2006-01-07,0.62,0.7040000000000001,0.08400000000000007,0.1
107,2006-01-08,0.58,0.63,0.050000000000000044,0.1
108,2006-01-09,0.56,0.563,0.0029999999999998916,0.1
109,2006-01-10,0.62,0.545,-0.07499999999999996,0.1
110,2006-01-11,1.31,3.2560000000000002,1.9460000000000002,0.1
111,2006-01-12,2.13,5.986000000000001,3.8560000000000008,0.1
112,2006-01-13,2.93,6.461,3.531,0.1
113,2006-01-14,3.15,6.218999999999999,3.0689999999999995,0.1
114,2006-01-15,2.66,5.1339999999999995,2.4739999999999993,0.1
115,2006-01-16,2.09,4.331,2.2410000000000005,0.1
116,2006-01-17,1.59,2.613,1.023,0.11
117,2006-01-18,1.28,2.198,0.9179999999999999,0.114
118,2006-01-19,1.16,1.982,0.8220000000000001,0.11699999999999999
119,2006-01-20,1.14,1.774,0.6340000000000001,0.121
120,2006-01-21,0.96,1.5859999999999999,0.6259999999999999,0.124
121,2006-01-22,0.87,1.3769999999999998,0.5069999999999998,0.128
122,2006-01-23,0.9,1.275,0.3749999999999999,0.131
123,2006-01-24,0.96,1.181,0.22100000000000009,0.134
124,2006-01-25,0.93,1.094,0.16400000000000003,0.138
125,2006-01-26,0.9,1.001,0.10099999999999987,0.141
