,Date,Q_obs,Q_sim,Residual,EPOT
0,2000-05-14,10.27,0.0,-10.27,2.2159999999999997
1,2000-05-15,7.16,0.0,-7.16,2.258
2,2000-05-16,7.67,0.0,-7.67,2.3
3,2000-05-17,12.72,0.461,-12.259,2.34
4,2000-05-18,15.03,2.415,-12.614999999999998,2.38
5,2000-05-19,10.64,2.667,-7.973000000000001,2.42
6,2000-05-20,7.43,1.212,-6.218,2.46
7,2000-05-21,5.31,0.899,-4.411,2.5
8,2000-05-22,4.64,0.639,-4.0009999999999994,2.54
9,2000-05-23,5.34,0.529,-4.811,2.58
10,2000-05-24,6.25,1.024,-5.226,2.62
11,2000-05-25,5.94,1.239,-4.7010000000000005,2.66
12,2000-05-26,4.88,0.852,-4.028,2.7
13,2000-05-27,4.45,0.615,-3.835,2.74
14,2000-05-28,4.18,0.79,-3.3899999999999997,2.78
15,2000-05-29,3.72,1.001,-2.7190000000000003,2.82
16,2000-05-30,3.23,1.194,-2.036,2.86
17,2000-05-31,2.71,1.158,-1.552,2.9
18,2000-06-01,2.29,0.853,-1.437,2.94
19,2000-06-02,3.46,0.9420000000000001,-2.518,2.98
20,2000-06-03,4.29,1.013,-3.277,3.02
21,2000-06-04,3.11,0.863,-2.247,3.06
22,2000-06-05,2.52,0.8370000000000001,-1.6829999999999998,3.1
23,2000-06-06,2.66,0.88,-1.7800000000000002,3.14
24,2000-06-07,3.51,1.07,-2.4399999999999995,3.18
25,2000-06-08,4.29,1.125,-3.165,3.22
26,2000-06-09,4.44,0.941,-3.4990000000000006,3.26
27,2000-06-10,8.46,0.9009999999999999,-7.559000000000001,3.3
28,2000-06-11,11.34,0.9540000000000001,-10.386,3.34
29,2000-06-12,8.75,0.92,-7.83,3.38
30,2000-06-13,11.76,3.34,-8.42,3.42
31,2000-06-14,11.5,7.812,-3.6879999999999997,3.46
32,2000-06-15,6.65,6.9270000000000005,0.27700000000000014,3.5
33,2000-06-16,4.62,4.468999999999999,-0.1510000000000007,3.5
34,2000-06-17,3.79,2.6639999999999997,-1.1260000000000003,3.5
35,2000-06-18,3.69,3.485,-0.20500000000000007,3.5
36,2000-06-19,7.54,6.291,-1.2489999999999997,3.5
37,2000-06-20,11.19,8.696,-2.4939999999999998,3.5
38,2000-06-21,10.11,9.34,-0.7699999999999996,3.5
39,2000-06-22,12.02,8.458,-3.5619999999999994,3.5
40,2000-06-23,10.44,6.806,-3.6339999999999995,3.5
41,2000-06-24,8.53,4.252,-4.278,3.5
42,2000-06-25,8.89,3.089,-5.801,3.5
43,2000-06-26,8.7,3.403,-5.296999999999999,3.5
44,2000-06-27,7.75,2.585,-5.165,3.5
45,2000-06-28,5.75,1.8619999999999999,-3.888,3.5
46,2000-06-29,5.23,1.4240000000000002,-3.806,3.5
47,2000-06-30,7.94,1.173,-6.767,3.5
48,2000-07-01,12.5,1.1340000000000001,-11.366,3.5
49,2000-07-02,12.5,1.52,-10.98,3.5
50,2000-07-03,10.77,1.6580000000000001,-9.112,3.5
51,2000-07-04,9.18,1.429,-7.7509999999999994,3.5
52,2000-07-05,9.45,1.298,-8.152,3.5
53,2000-07-06,9.62,1.13,-8.489999999999998,3.5
54,2000-07-07,8.25,1.402,-6.848,3.5
55,2000-07-08,6.38,1.4709999999999999,-4.909,3.5
56,2000-07-09,4.66,1.128,-3.532,3.5
57,2000-07-10,4.0,1.042,-2.958,3.5
58,2000-07-11,6.02,1.061,-4.959,3.5
59,2000-07-12,8.0,1.246,-6.754,3.5
60,2000-07-13,7.36,1.176,-6.184,3.5
