,Date,Q_obs,Q_sim,Residual,EPOT
0,2008-12-01,0.2,0.0,-0.2,0.145
1,2008-12-02,0.18,0.0,-0.18,0.142
2,2008-12-03,0.17,0.0,-0.17,0.138
3,2008-12-04,0.16,0.0,-0.16,0.135
4,2008-12-05,0.15,0.0,-0.15,0.132
5,2008-12-06,0.15,0.0,-0.15,0.129
6,2008-12-07,0.16,0.0,-0.16,0.126
7,2008-12-08,0.18,0.0,-0.18,0.12300000000000001
8,2008-12-09,0.18,0.0,-0.18,0.12
9,2008-12-10,0.17,0.0,-0.17,0.11599999999999999
10,2008-12-11,0.17,0.0,-0.17,0.113
11,2008-12-12,0.17,0.0,-0.17,0.11
12,2008-12-13,0.18,0.0,-0.18,0.107
13,2008-12-14,0.18,0.0,-0.18,0.10400000000000001
14,2008-12-15,0.18,0.0,-0.18,0.10099999999999999
15,2008-12-16,0.18,0.0,-0.18,0.098
16,2008-12-17,0.18,0.012,-0.16799999999999998,0.098
17,2008-12-18,0.23,0.028999999999999998,-0.201,0.098
18,2008-12-19,0.26,0.039,-0.221,0.098
19,2008-12-20,0.28,0.044000000000000004,-0.23600000000000002,0.098
20,2008-12-21,0.24,0.045,-0.195,0.098
21,2008-12-22,0.23,0.042,-0.188,0.098
22,2008-12-23,0.23,0.040999999999999995,-0.189,0.098
23,2008-12-24,0.23,0.04,-0.19,0.098
24,2008-12-25,0.23,0.037000000000000005,-0.193,0.098
25,2008-12-26,0.25,0.268,0.018000000000000016,0.098
26,2008-12-27,0.56,0.424,-0.13600000000000007,0.098
27,2008-12-28,0.57,0.332,-0.23799999999999993,0.098
28,2008-12-29,0.78,0.557,-0.22299999999999998,0.098
29,2008-12-30,0.91,1.008,0.09799999999999998,0.098
30,2008-12-31,0.83,0.777,-0.052999999999999936,0.098
31,2009-01-01,0.53,0.484,-0.04600000000000004,0.098
32,2009-01-02,0.42,0.33399999999999996,-0.08600000000000002,0.098
33,2009-01-03,0.42,0.282,-0.138,0.098
34,2009-01-04,0.39,0.267,-0.123,0.098
35,2009-01-05,0.32,0.253,-0.067,0.098
36,2009-01-06,0.29,0.24100000000000002,-0.04899999999999996,0.098
37,2009-01-07,0.3,0.23,-0.06999999999999998,0.098
38,2009-01-08,0.32,0.22,-0.1,0.098
39,2009-01-09,0.31,0.20800000000000002,-0.10199999999999998,0.098
40,2009-01-10,0.52,0.198,-0.322,0.098
41,2009-01-11,1.33,0.622,-0.7080000000000001,0.098
42,2009-01-12,1.16,1.1,-0.05999999999999983,0.098
43,2009-01-13,0.72,0.701,-0.019000000000000017,0.098
44,2009-01-14,0.5,0.44,-0.06,0.098
45,2009-01-15,0.39,0.308,-0.08200000000000002,0.098
46,2009-01-16,0.33,0.289,-0.041000000000000036,0.098
47,2009-01-17,0.31,0.272,-0.03799999999999998,0.10800000000000001
48,2009-01-18,0.27,0.255,-0.015000000000000013,0.111
49,2009-01-19,0.26,0.24,-0.020000000000000018,0.114
50,2009-01-20,0.25,0.225,-0.024999999999999994,0.11800000000000001
51,2009-01-21,0.19,0.21100000000000002,0.02100000000000002,0.121
52,2009-01-22,0.34,0.19899999999999998,-0.14100000000000004,0.124
53,2009-01-23,0.31,0.18600000000000003,-0.12399999999999997,0.128
54,2009-01-24,0.27,0.175,-0.09500000000000003,0.131
55,2009-01-25,0.28,0.16399999999999998,-0.11600000000000005,0.135
56,2009-01-26,0.33,0.154,-0.17600000000000002,0.138
57,2009-01-27,0.38,0.145,-0.23500000000000001,0.141
58,2009-01-28,0.46,0.136,-0.324,0.145
